IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20201103_GEN_PRE_DEM_BIDEN,USA_CA_20201103_GEN_PRE_REP_TRUMP,USA_CA_20201103_GEN_PRE_LIB_JORGENSEN,USA_CA_20201103_GEN_PRE_GRE_HAWKINS,USA_CA_20201103_GEN_PRE_AIP_FUENTE,USA_CA_20201103_GEN_PRE_PFP_RIVA
0,_Alameda,_831810,_6001831810,2105,738,27,16,8,4
0,_Alameda,_832000,_6001832000,2725,971,27,31,13,13
0,_Alameda,_832200,_6001832200,1760,619,26,12,3,5
0,_Alameda,_832500,_6001832500,1066,430,18,10,5,1
0,_Alameda,_832600,_6001832600,1590,656,29,14,14,5
0,_Alameda,_832800,_6001832800,1710,636,22,8,11,6
0,_Alameda,_832810,_6001832810,1446,522,19,5,4,8
0,_Alameda,_833210,_6001833210,2135,793,23,20,6,6
0,_Alameda,_833410,_6001833410,2325,815,28,22,16,12
0,_Alameda,_833510,_6001833510,2692,1133,32,18,14,20
0,_Alameda,_833710,_6001833710,1126,416,10,18,5,3
0,_Alameda,_834020,_6001834020,4,0,0,0,0,0
0,_Alameda,_834030,_6001834030,0,0,0,0,0,0
0,_Alameda,_834200,_6001834200,995,314,9,13,6,1
0,_Alameda,_834700,_6001834700,2025,621,26,7,14,8
0,_Alameda,_835020,_6001835020,219,105,1,1,0,3
0,_Alameda,_835050,_6001835050,18,0,0,0,0,0
0,_Alameda,_835100,_6001835100,2168,668,27,20,7,10
0,_Alameda,_835310,_6001835310,760,206,6,7,3,5
0,_Alameda,_835500,_6001835500,809,219,9,8,4,3
0,_Alameda,_835600,_6001835600,1928,613,25,15,9,7
0,_Alameda,_835710,_6001835710,1483,441,16,8,12,3
0,_Alameda,_835740,_6001835740,110,23,1,0,0,0
0,_Alameda,_835800,_6001835800,2430,798,28,16,5,10
0,_Alameda,_835830,_6001835830,1120,303,13,6,5,4
0,_Alameda,_836010,_6001836010,2009,663,23,15,17,11
0,_Alameda,_836210,_6001836210,1343,398,16,9,6,3
0,_Alameda,_836310,_6001836310,351,173,0,1,1,3
0,_Alameda,_836500,_6001836500,2255,898,22,16,11,9
0,_Alameda,_837100,_6001837100,2552,900,30,14,8,5
0,_Alameda,_837600,_6001837600,2488,822,18,20,12,8
0,_Alameda,_837700,_6001837700,2075,637,21,15,7,6
0,_Alameda,_837800,_6001837800,666,243,5,1,4,2
0,_Alameda,_838000,_6001838000,2224,798,21,6,11,5
0,_Alameda,_838500,_6001838500,1797,784,15,12,9,5
0,_Alameda,_838700,_6001838700,1742,678,17,8,7,5
0,_Alameda,_839000,_6001839000,6,2,1,0,0,0
0,_Alameda,_839120,_6001839120,3,1,0,0,0,0
0,_Alameda,_839220,_6001839220,0,2,0,0,0,0
0,_Alameda,_839230,_6001839230,1,0,0,0,0,0
0,_Alameda,_839240,_6001839240,20,24,1,0,0,0
0,_Alameda,_839250,_6001839250,2,0,0,1,0,0
0,_Alameda,_839300,_6001839300,1,5,0,0,0,0
0,_Alameda,_839310,_6001839310,13,4,0,1,0,0
0,_Alameda,_839360,_6001839360,4,2,0,0,0,0
0,_Alameda,_839380,_6001839380,0,0,0,0,0,0
0,_Alameda,_839500,_6001839500,0,0,0,0,0,0
0,_Alameda,_839520,_6001839520,0,0,0,0,0,0
0,_Alameda,_850400,_6001850400,2538,876,39,6,14,12
0,_Alameda,_850500,_6001850500,3153,1039,31,15,15,12
0,_Alameda,_850700,_6001850700,0,0,0,0,0,0
0,_Alameda,_850800,_6001850800,3086,930,30,17,18,7
0,_Alameda,_851300,_6001851300,2926,1100,36,20,10,8
0,_Alameda,_852010,_6001852010,2900,987,28,14,11,6
0,_Alameda,_866800,_6001866800,296,143,7,6,7,1
0,_Alameda,_866810,_6001866810,43,52,0,0,0,0
0,_Alameda,_866900,_6001866900,0,0,0,0,0,0
0,_Alameda,_866920,_6001866920,0,0,0,0,0,0
0,_Alameda,_866930,_6001866930,0,0,0,0,0,0
0,_Alameda,_867110,_6001867110,13,18,0,0,1,0
0,_Alameda,_867200,_6001867200,47,29,1,0,0,0
0,_Alameda,_867320,_6001867320,0,0,1,0,0,0
0,_Alameda,_870010,_6001870010,348,288,11,3,3,0
0,_Alameda,_870110,_6001870110,0,0,0,0,0,0
0,_Alameda,_870120,_6001870120,0,0,0,0,0,0
0,_Alameda,_870150,_6001870150,0,0,0,0,0,0
0,_Alameda,_870300,_6001870300,4,3,0,0,0,0
0,_Alameda,_880200,_6001880200,12,16,0,0,0,0
0,_Alameda,_880400,_6001880400,0,0,0,0,0,0
0,_Alameda,_880500,_6001880500,0,0,0,0,0,0
0,_Alpine,_1,_60031,90,61,6,1,0,0
0,_Alpine,_2,_60032,102,46,5,2,0,0
0,_Alpine,_3,_60033,75,15,1,0,0,0
0,_Alpine,_4,_60034,123,33,1,0,0,2
0,_Alpine,_5,_60035,86,89,2,1,0,0
0,_Amador,_CP01,_06005CP01,432,623,23,6,3,1
0,_Amador,_CP02,_06005CP02,369,495,18,4,4,4
0,_Amador,_CP03,_06005CP03,276,317,13,4,2,1
0,_Amador,_CP04,_06005CP04,318,640,18,6,1,1
0,_Amador,_CP05,_06005CP05,200,332,9,1,1,1
0,_Amador,_CP06,_06005CP06,537,1190,35,9,5,5
0,_Amador,_CP07,_06005CP07,300,722,16,3,5,1
0,_Amador,_CP08,_06005CP08,47,184,3,4,1,0
0,_Amador,_CP09,_06005CP09,86,279,8,0,1,0
0,_Amador,_CP10,_06005CP10,197,446,10,4,4,2
0,_Amador,_CP11,_06005CP11,95,54,2,0,1,0
0,_Amador,_CP12,_06005CP12,185,261,9,1,3,0
0,_Amador,_CP13,_06005CP13,248,479,12,4,1,1
0,_Amador,_CP14,_06005CP14,291,505,6,5,0,1
0,_Amador,_CP15,_06005CP15,479,714,11,6,2,2
0,_Amador,_CP16,_06005CP16,307,432,5,3,2,2
0,_Amador,_CP17,_06005CP17,289,409,11,2,1,3
0,_Amador,_CP18,_06005CP18,435,458,13,6,1,1
0,_Amador,_CP19,_06005CP19,349,594,11,3,3,1
0,_Amador,_CP20,_06005CP20,254,391,7,3,4,2
0,_Amador,_CP21,_06005CP21,363,592,21,8,3,2
0,_Amador,_CP22,_06005CP22,223,350,15,3,1,3
0,_Amador,_CP23,_06005CP23,444,587,12,3,3,0
0,_Amador,_CP25,_06005CP25,263,359,13,5,1,2
0,_Amador,_CP26,_06005CP26,222,307,16,7,1,0
0,_Amador,_CP27,_06005CP27,227,317,3,2,1,1
0,_Amador,_CP28,_06005CP28,204,396,11,1,0,0
0,_Amador,_CP29,_06005CP29,175,317,2,4,2,0
0,_Amador,_CP30,_06005CP30,302,821,15,3,7,4
0,_Amador,_CP83,_06005CP83,36,14,1,0,0,0
0,_Butte,_1101,_60071101,378,491,15,8,7,5
0,_Butte,_1102,_60071102,462,486,22,6,4,3
0,_Butte,_1103,_60071103,535,671,34,5,5,9
0,_Butte,_1104,_60071104,428,878,18,6,5,5
0,_Butte,_1105,_60071105,327,610,16,1,3,3
0,_Butte,_1106,_60071106,348,319,10,5,1,3
0,_Butte,_1801,_60071801,306,683,20,3,0,3
0,_Butte,_1802,_60071802,274,664,12,5,1,4
0,_Butte,_1803,_60071803,140,280,7,2,2,0
0,_Butte,_1804,_60071804,271,414,7,4,2,4
0,_Butte,_1805,_60071805,491,837,12,3,1,1
0,_Butte,_1806,_60071806,487,970,11,0,5,4
0,_Butte,_1807,_60071807,245,557,10,2,1,2
0,_Butte,_1808,_60071808,304,662,17,4,3,3
0,_Butte,_1809,_60071809,285,767,13,8,3,1
0,_Butte,_1810,_60071810,162,348,2,2,2,0
0,_Butte,_1811,_60071811,188,272,10,3,1,6
0,_Butte,_1812,_60071812,126,207,5,0,0,0
0,_Butte,_1813,_60071813,34,67,0,0,1,1
0,_Butte,_1901,_60071901,87,116,3,0,0,0
0,_Butte,_1902,_60071902,11,4,0,0,0,0
0,_Butte,_1903,_60071903,0,0,0,0,0,0
0,_Butte,_1904,_60071904,0,0,0,0,0,0
0,_Butte,_1905,_60071905,0,0,0,0,0,0
0,_Butte,_1906,_60071906,78,87,2,0,2,2
0,_Butte,_1907,_60071907,156,236,1,0,1,4
0,_Butte,_1908,_60071908,83,140,2,0,0,1
0,_Butte,_1909,_60071909,29,89,1,0,0,0
0,_Butte,_1910,_60071910,133,287,4,2,3,1
0,_Butte,_1911,_60071911,123,316,4,1,0,1
0,_Butte,_1912,_60071912,25,60,1,0,1,0
0,_Butte,_1913,_60071913,154,329,5,2,6,1
0,_Butte,_1914,_60071914,10,16,0,0,0,0
0,_Butte,_1915,_60071915,14,20,1,0,1,0
0,_Butte,_1916,_60071916,4,21,1,0,0,0
0,_Butte,_1917,_60071917,72,158,2,0,0,0
0,_Butte,_1918,_60071918,21,89,0,0,0,0
0,_Butte,_2201,_60072201,834,510,16,6,5,2
0,_Butte,_2202,_60072202,561,430,25,3,2,2
0,_Butte,_2203,_60072203,570,554,23,6,4,0
0,_Butte,_2204,_60072204,1437,1326,61,10,7,1
0,_Butte,_2205,_60072205,291,201,9,6,3,2
0,_Butte,_2206,_60072206,822,232,22,11,2,5
0,_Butte,_2207,_60072207,10,1,0,0,0,0
0,_Butte,_2208,_60072208,900,194,23,8,9,5
0,_Butte,_2209,_60072209,826,158,32,11,4,3
0,_Butte,_2210,_60072210,354,90,8,3,2,2
0,_Butte,_2211,_60072211,362,266,18,5,4,2
0,_Butte,_2212,_60072212,1573,501,60,30,7,13
0,_Butte,_2213,_60072213,775,225,22,9,3,4
0,_Butte,_2214,_60072214,555,253,23,9,4,7
0,_Butte,_2215,_60072215,598,444,11,7,3,4
0,_Butte,_2216,_60072216,202,224,7,4,0,0
0,_Butte,_2217,_60072217,434,189,15,5,0,6
0,_Butte,_2801,_60072801,768,599,17,8,3,1
0,_Butte,_2802,_60072802,455,284,18,5,1,2
0,_Butte,_2804,_60072804,451,766,29,1,2,2
0,_Butte,_2805,_60072805,514,791,19,3,6,0
0,_Butte,_2901,_60072901,152,113,7,6,0,1
0,_Butte,_2902,_60072902,198,252,9,1,2,1
0,_Butte,_2903,_60072903,1,2,0,0,0,0
0,_Butte,_2904,_60072904,136,263,6,1,2,1
0,_Butte,_2905,_60072905,146,231,8,0,3,1
0,_Butte,_3201,_60073201,574,406,32,0,3,1
0,_Butte,_3202,_60073202,1538,1225,53,18,4,4
0,_Butte,_3203,_60073203,1046,744,48,6,2,1
0,_Butte,_3204,_60073204,251,228,9,3,1,0
0,_Butte,_3205,_60073205,919,551,29,5,7,0
0,_Butte,_3206,_60073206,610,289,18,10,1,2
0,_Butte,_3207,_60073207,343,135,13,2,4,0
0,_Butte,_3208,_60073208,1236,648,29,11,5,1
0,_Butte,_3209,_60073209,1046,340,17,5,3,4
0,_Butte,_3210,_60073210,992,440,25,8,5,7
0,_Butte,_3211,_60073211,1138,956,36,12,8,4
0,_Butte,_3212,_60073212,705,533,29,10,7,5
0,_Butte,_3213,_60073213,641,345,20,10,3,3
0,_Butte,_3214,_60073214,845,384,13,9,5,4
0,_Butte,_3215,_60073215,743,563,15,9,1,1
0,_Butte,_3216,_60073216,801,570,25,5,1,3
0,_Butte,_3217,_60073217,781,457,26,5,8,1
0,_Butte,_3218,_60073218,488,276,11,0,2,2
0,_Butte,_3801,_60073801,0,0,0,0,0,0
0,_Butte,_3802,_60073802,405,454,10,4,1,0
0,_Butte,_3901,_60073901,3,4,0,1,0,0
0,_Butte,_3902,_60073902,181,144,5,1,0,0
0,_Butte,_3903,_60073903,92,149,3,0,1,0
0,_Butte,_3904,_60073904,229,219,5,3,5,1
0,_Butte,_3905,_60073905,6,4,0,0,0,0
0,_Butte,_3906,_60073906,13,24,0,0,0,0
0,_Butte,_3907,_60073907,3,1,0,0,0,0
0,_Butte,_4201,_60074201,887,215,31,5,5,3
0,_Butte,_4202,_60074202,1141,304,25,18,5,8
0,_Butte,_4203,_60074203,810,496,31,10,6,3
0,_Butte,_4204,_60074204,626,395,19,8,3,4
0,_Butte,_4205,_60074205,582,319,13,3,2,2
0,_Butte,_4206,_60074206,45,14,2,0,0,0
0,_Butte,_4301,_60074301,728,860,22,3,1,6
0,_Butte,_4302,_60074302,548,542,20,4,4,3
0,_Butte,_4401,_60074401,278,472,9,4,3,1
0,_Butte,_4801,_60074801,461,710,13,5,9,7
0,_Butte,_4802,_60074802,372,726,9,4,2,4
0,_Butte,_4803,_60074803,210,564,11,2,6,1
0,_Butte,_4804,_60074804,342,852,15,1,2,4
0,_Butte,_4805,_60074805,278,505,18,6,2,1
0,_Butte,_4806,_60074806,562,1145,30,9,10,6
0,_Butte,_4807,_60074807,138,511,3,0,0,0
0,_Butte,_4808,_60074808,976,1043,39,5,4,2
0,_Butte,_4901,_60074901,187,283,11,2,1,2
0,_Butte,_4902,_60074902,0,0,0,0,0,0
0,_Butte,_4903,_60074903,0,0,0,0,0,0
0,_Butte,_4904,_60074904,0,0,0,0,0,0
0,_Butte,_4905,_60074905,56,117,3,0,0,0
0,_Butte,_4906,_60074906,69,154,3,0,2,0
0,_Butte,_4907,_60074907,9,24,0,0,1,2
0,_Butte,_4908,_60074908,18,29,0,0,0,0
0,_Butte,_4909,_60074909,13,23,1,0,0,0
0,_Butte,_4910,_60074910,0,0,0,0,0,0
0,_Butte,_4911,_60074911,36,58,2,1,0,1
0,_Butte,_4912,_60074912,49,221,6,0,1,0
0,_Butte,_4913,_60074913,18,31,0,1,0,0
0,_Butte,_5201,_60075201,849,596,25,5,0,2
0,_Butte,_5202,_60075202,0,0,0,0,0,0
0,_Butte,_5501,_60075501,69,112,4,0,2,0
0,_Butte,_5502,_60075502,94,147,6,0,0,1
0,_Butte,_5503,_60075503,76,148,5,0,0,2
0,_Butte,_5504,_60075504,76,68,5,1,1,0
0,_Butte,_5505,_60075505,149,264,5,0,1,0
0,_Butte,_5506,_60075506,140,226,10,0,1,1
0,_Butte,_5507,_60075507,87,121,4,0,0,1
0,_Butte,_5508,_60075508,58,95,4,2,0,1
0,_Butte,_5509,_60075509,128,210,7,2,2,1
0,_Butte,_5510,_60075510,130,229,2,4,1,1
0,_Butte,_5511,_60075511,176,239,13,2,1,0
0,_Butte,_5512,_60075512,204,272,8,3,2,0
0,_Butte,_5513,_60075513,134,279,5,1,1,0
0,_Butte,_5801,_60075801,189,281,6,1,5,3
0,_Butte,_5802,_60075802,362,444,19,2,2,1
0,_Butte,_5803,_60075803,678,968,23,9,3,15
0,_Butte,_5804,_60075804,276,476,18,5,5,4
0,_Butte,_5805,_60075805,115,174,8,3,2,5
0,_Butte,_5901,_60075901,1,1,0,0,0,0
0,_Butte,_5902,_60075902,20,35,1,0,0,0
0,_Butte,_5903,_60075903,7,22,0,0,0,0
0,_Butte,_5904,_60075904,110,253,9,5,0,0
0,_Butte,_5905,_60075905,158,147,7,1,2,2
0,_Butte,_5906,_60075906,18,11,1,1,0,1
0,_Butte,_5907,_60075907,14,13,0,0,0,0
0,_Butte,_5908,_60075908,6,0,0,0,0,0
0,_Butte,_5909,_60075909,245,151,13,3,2,0
0,_Butte,_5910,_60075910,150,260,10,0,2,1
0,_Butte,_5911,_60075911,115,250,4,1,2,1
0,_Butte,_5912,_60075912,58,86,1,1,1,1
0,_Butte,_5913,_60075913,73,159,1,0,1,0
0,_Butte,_5914,_60075914,65,129,1,0,2,0
0,_Butte,_5915,_60075915,0,0,0,0,0,0
0,_Butte,_5916,_60075916,1,1,1,0,0,0
0,_Calaveras,_110,_6009110,275,515,10,3,4,3
0,_Calaveras,_120,_6009120,334,638,11,3,2,1
0,_Calaveras,_140,_6009140,278,625,16,3,4,1
0,_Calaveras,_150,_6009150,226,468,2,4,1,0
0,_Calaveras,_160,_6009160,207,583,7,4,3,0
0,_Calaveras,_170,_6009170,260,667,17,1,5,4
0,_Calaveras,_210,_6009210,208,234,12,3,3,0
0,_Calaveras,_215,_6009215,315,413,14,10,1,1
0,_Calaveras,_220,_6009220,315,443,10,6,3,0
0,_Calaveras,_230,_6009230,168,291,9,3,2,1
0,_Calaveras,_240,_6009240,311,470,10,1,3,3
0,_Calaveras,_250,_6009250,235,365,9,5,1,1
0,_Calaveras,_260,_6009260,224,381,6,4,1,2
0,_Calaveras,_310,_6009310,534,467,10,3,5,2
0,_Calaveras,_320,_6009320,378,374,11,4,2,3
0,_Calaveras,_330,_6009330,432,339,17,0,0,0
0,_Calaveras,_350,_6009350,629,553,9,10,3,3
0,_Calaveras,_360,_6009360,561,433,15,4,3,2
0,_Calaveras,_370,_6009370,422,486,13,4,0,0
0,_Calaveras,_410,_6009410,440,728,13,10,2,6
0,_Calaveras,_420,_6009420,348,573,15,5,2,0
0,_Calaveras,_430,_6009430,530,704,21,0,5,1
0,_Calaveras,_440,_6009440,421,901,17,6,1,5
0,_Calaveras,_450,_6009450,466,940,22,5,5,1
0,_Calaveras,_530,_6009530,208,769,7,4,2,0
0,_Calaveras,_540,_6009540,320,802,11,7,4,0
0,_Calaveras,_550,_6009550,411,955,16,4,3,2
0,_Calaveras,_560,_6009560,307,685,15,2,0,1
0,_Calaveras,_570,_6009570,283,716,14,7,2,1
0,_Colusa,_105,_6011105,336,517,5,2,1,4
0,_Colusa,_106,_6011106,416,496,6,0,5,5
0,_Colusa,_202,_6011202,45,129,2,0,0,0
0,_Colusa,_203,_6011203,92,84,6,1,1,2
0,_Colusa,_213,_6011213,313,335,4,1,1,2
0,_Colusa,_214,_6011214,237,450,7,4,5,3
0,_Colusa,_301,_6011301,77,242,5,1,0,0
0,_Colusa,_323,_6011323,275,182,2,2,3,2
0,_Colusa,_324,_6011324,348,222,10,1,5,4
0,_Colusa,_401,_6011401,163,463,4,1,2,2
0,_Colusa,_405,_6011405,19,90,1,0,0,0
0,_Colusa,_406,_6011406,53,108,1,1,0,0
0,_Colusa,_407,_6011407,20,45,1,0,0,0
0,_Colusa,_427,_6011427,226,79,3,3,0,1
0,_Colusa,_500,_6011500,152,365,6,2,1,1
0,_Colusa,_505,_6011505,49,117,1,0,2,0
0,_Colusa,_512,_6011512,260,299,6,2,1,0
0,_Colusa,_513,_6011513,158,336,11,4,3,1
0,_Contra Costa,_ALHA101,_06013ALHA101,356,246,6,6,0,1
0,_Contra Costa,_ALHA801,_06013ALHA801,21,10,0,0,0,0
0,_Contra Costa,_ALHA802,_06013ALHA802,37,27,1,1,0,0
0,_Contra Costa,_ALHA803,_06013ALHA803,5,5,0,0,0,0
0,_Contra Costa,_ALHA804,_06013ALHA804,96,50,1,0,0,0
0,_Contra Costa,_ALHA805,_06013ALHA805,37,35,2,0,0,0
0,_Contra Costa,_ALHA806,_06013ALHA806,1,3,0,0,0,0
0,_Contra Costa,_ALMO102,_06013ALMO102,982,543,24,7,10,1
0,_Contra Costa,_ALMO103,_06013ALMO103,597,386,11,3,3,1
0,_Contra Costa,_ALMO104,_06013ALMO104,629,441,13,5,2,0
0,_Contra Costa,_ALMO105,_06013ALMO105,343,253,8,1,1,0
0,_Contra Costa,_ALMO106,_06013ALMO106,503,427,5,1,2,1
0,_Contra Costa,_ALMO109,_06013ALMO109,584,350,10,1,6,1
0,_Contra Costa,_ALMO110,_06013ALMO110,571,359,20,3,3,0
0,_Contra Costa,_ALMO111,_06013ALMO111,536,436,17,2,6,0
0,_Contra Costa,_ALMO112,_06013ALMO112,331,311,6,1,1,0
0,_Contra Costa,_ALMO801,_06013ALMO801,263,164,11,4,0,0
0,_Contra Costa,_ALMO802,_06013ALMO802,212,154,0,1,0,0
0,_Contra Costa,_ALMO803,_06013ALMO803,4,5,0,0,0,0
0,_Contra Costa,_ALMO804,_06013ALMO804,321,138,4,2,1,0
0,_Contra Costa,_ALMO805,_06013ALMO805,233,76,5,1,0,0
0,_Contra Costa,_ALMO806,_06013ALMO806,303,110,5,1,0,0
0,_Contra Costa,_ALMO807,_06013ALMO807,174,102,2,0,0,1
0,_Contra Costa,_ALMO808,_06013ALMO808,0,1,0,0,0,0
0,_Contra Costa,_ALMO809,_06013ALMO809,36,22,0,0,0,0
0,_Contra Costa,_ALMO810,_06013ALMO810,7,3,0,0,0,0
0,_Contra Costa,_ALMO811,_06013ALMO811,0,0,0,0,0,0
0,_Contra Costa,_ALMO901,_6013ALMO901,0,0,0,0,0,0
0,_Contra Costa,_ANTI101,_06013ANTI101,238,102,2,2,1,1
0,_Contra Costa,_ANTI102,_06013ANTI102,672,265,12,6,2,3
0,_Contra Costa,_ANTI103,_06013ANTI103,633,208,10,2,5,6
0,_Contra Costa,_ANTI104,_06013ANTI104,705,254,10,11,6,2
0,_Contra Costa,_ANTI105,_06013ANTI105,681,268,7,6,6,3
0,_Contra Costa,_ANTI106,_06013ANTI106,557,206,3,3,1,2
0,_Contra Costa,_ANTI107,_06013ANTI107,700,235,5,3,4,3
0,_Contra Costa,_ANTI108,_06013ANTI108,731,431,19,8,7,4
0,_Contra Costa,_ANTI109,_06013ANTI109,733,299,6,7,6,0
0,_Contra Costa,_ANTI110,_06013ANTI110,668,286,15,3,7,5
0,_Contra Costa,_ANTI111,_06013ANTI111,771,379,15,6,2,0
0,_Contra Costa,_ANTI112,_06013ANTI112,470,193,3,3,3,2
0,_Contra Costa,_ANTI113,_06013ANTI113,427,189,9,6,6,4
0,_Contra Costa,_ANTI114,_06013ANTI114,540,214,11,8,5,3
0,_Contra Costa,_ANTI115,_06013ANTI115,639,238,6,5,3,5
0,_Contra Costa,_ANTI116,_06013ANTI116,415,203,6,2,3,2
0,_Contra Costa,_ANTI117,_06013ANTI117,658,334,8,3,4,4
0,_Contra Costa,_ANTI119,_06013ANTI119,918,278,9,11,0,4
0,_Contra Costa,_ANTI120,_06013ANTI120,329,99,2,9,4,0
0,_Contra Costa,_ANTI121,_06013ANTI121,783,177,1,5,6,1
0,_Contra Costa,_ANTI122,_06013ANTI122,870,278,13,8,4,7
0,_Contra Costa,_ANTI123,_06013ANTI123,765,231,13,8,6,2
0,_Contra Costa,_ANTI124,_06013ANTI124,599,161,5,3,4,4
0,_Contra Costa,_ANTI125,_06013ANTI125,637,272,9,3,3,3
0,_Contra Costa,_ANTI126,_06013ANTI126,416,224,9,2,1,2
0,_Contra Costa,_ANTI128,_06013ANTI128,576,218,9,3,5,7
0,_Contra Costa,_ANTI130,_06013ANTI130,594,235,4,5,3,5
0,_Contra Costa,_ANTI131,_06013ANTI131,693,333,8,7,3,2
0,_Contra Costa,_ANTI132,_06013ANTI132,558,205,6,3,2,5
0,_Contra Costa,_ANTI134,_06013ANTI134,851,237,4,4,3,3
0,_Contra Costa,_ANTI135,_06013ANTI135,705,232,5,6,4,3
0,_Contra Costa,_ANTI136,_06013ANTI136,693,218,7,3,2,1
0,_Contra Costa,_ANTI137,_06013ANTI137,483,159,4,7,1,3
0,_Contra Costa,_ANTI138,_06013ANTI138,886,303,12,4,7,2
0,_Contra Costa,_ANTI141,_06013ANTI141,799,238,4,2,5,1
0,_Contra Costa,_ANTI142,_06013ANTI142,483,161,1,3,4,3
0,_Contra Costa,_ANTI143,_06013ANTI143,951,213,8,1,5,0
0,_Contra Costa,_ANTI144,_06013ANTI144,438,158,6,2,4,1
0,_Contra Costa,_ANTI145,_06013ANTI145,679,196,8,8,6,2
0,_Contra Costa,_ANTI147,_06013ANTI147,768,260,13,7,5,5
0,_Contra Costa,_ANTI148,_06013ANTI148,664,117,7,3,4,3
0,_Contra Costa,_ANTI150,_06013ANTI150,492,237,6,5,1,3
0,_Contra Costa,_ANTI151,_06013ANTI151,355,77,2,2,3,2
0,_Contra Costa,_ANTI152,_06013ANTI152,550,157,6,4,3,2
0,_Contra Costa,_ANTI153,_06013ANTI153,365,197,3,1,1,2
0,_Contra Costa,_ANTI154,_06013ANTI154,408,86,2,4,4,3
0,_Contra Costa,_ANTI155,_06013ANTI155,741,198,7,5,5,4
0,_Contra Costa,_ANTI156,_06013ANTI156,396,233,3,2,4,3
0,_Contra Costa,_ANTI157,_06013ANTI157,595,245,6,1,2,2
0,_Contra Costa,_ANTI801,_06013ANTI801,2,1,0,0,0,0
0,_Contra Costa,_ANTI802,_06013ANTI802,8,13,0,0,0,0
0,_Contra Costa,_ANTI803,_06013ANTI803,62,12,0,0,0,0
0,_Contra Costa,_ANTI804,_06013ANTI804,23,11,0,0,0,0
0,_Contra Costa,_ANTI805,_06013ANTI805,204,64,2,1,2,1
0,_Contra Costa,_ANTI806,_06013ANTI806,359,100,2,2,1,2
0,_Contra Costa,_ANTI807,_06013ANTI807,113,50,0,1,2,1
0,_Contra Costa,_ANTI808,_06013ANTI808,52,15,1,0,1,1
0,_Contra Costa,_ANTI809,_06013ANTI809,19,11,0,0,1,0
0,_Contra Costa,_ANTI810,_06013ANTI810,1,0,0,0,0,0
0,_Contra Costa,_ANTI811,_06013ANTI811,280,170,4,2,1,1
0,_Contra Costa,_ANTI812,_06013ANTI812,323,141,1,1,1,1
0,_Contra Costa,_ANTI813,_06013ANTI813,393,194,7,2,4,4
0,_Contra Costa,_ANTI814,_06013ANTI814,140,61,1,0,0,0
0,_Contra Costa,_ANTI815,_06013ANTI815,401,165,5,4,2,0
0,_Contra Costa,_ANTI816,_06013ANTI816,405,166,9,3,1,0
0,_Contra Costa,_ANTI817,_06013ANTI817,150,31,2,1,1,2
0,_Contra Costa,_ANTI818,_06013ANTI818,260,79,2,1,2,3
0,_Contra Costa,_ANTI819,_06013ANTI819,184,53,2,1,1,0
0,_Contra Costa,_ANTI820,_06013ANTI820,17,8,0,0,0,0
0,_Contra Costa,_ANTI821,_06013ANTI821,34,16,2,0,0,0
0,_Contra Costa,_ANTI822,_06013ANTI822,206,104,3,1,1,0
0,_Contra Costa,_ANTI823,_06013ANTI823,0,0,0,0,0,0
0,_Contra Costa,_ANTI824,_06013ANTI824,0,0,0,0,0,0
0,_Contra Costa,_ANTI825,_06013ANTI825,46,9,0,0,1,0
0,_Contra Costa,_ANTI901,_6013ANTI901,0,0,0,0,0,0
0,_Contra Costa,_ANTI902,_6013ANTI902,0,0,0,0,0,0
0,_Contra Costa,_ANTI904,_6013ANTI904,0,0,0,0,0,0
0,_Contra Costa,_ANTI905,_6013ANTI905,0,0,0,0,0,0
0,_Contra Costa,_ANTI906,_6013ANTI906,0,0,0,0,0,0
0,_Contra Costa,_ANTI907,_6013ANTI907,0,0,0,0,0,0
0,_Contra Costa,_ANTI908,_6013ANTI908,0,0,0,0,0,0
0,_Contra Costa,_ANTI909,_6013ANTI909,0,0,0,0,0,0
0,_Contra Costa,_ANTI910,_6013ANTI910,0,0,0,0,0,0
0,_Contra Costa,_ANTI911,_6013ANTI911,0,0,0,0,0,0
0,_Contra Costa,_ANTI912,_6013ANTI912,0,0,0,0,0,0
0,_Contra Costa,_AYER801,_06013AYER801,58,58,2,1,2,0
0,_Contra Costa,_AYER802,_06013AYER802,166,144,3,0,2,0
0,_Contra Costa,_AYER803,_06013AYER803,67,29,0,0,0,0
0,_Contra Costa,_BAPO101,_06013BAPO101,801,234,11,10,9,7
0,_Contra Costa,_BAPO102,_06013BAPO102,286,70,2,3,1,5
0,_Contra Costa,_BAPO103,_06013BAPO103,742,208,8,7,3,6
0,_Contra Costa,_BAPO104,_06013BAPO104,580,132,4,7,4,3
0,_Contra Costa,_BAPO105,_06013BAPO105,649,153,11,2,7,6
0,_Contra Costa,_BAPO106,_06013BAPO106,522,169,5,6,4,3
0,_Contra Costa,_BAPO107,_06013BAPO107,665,259,5,6,6,1
0,_Contra Costa,_BAPO108,_06013BAPO108,409,109,6,3,1,3
0,_Contra Costa,_BAPO109,_06013BAPO109,562,193,3,5,4,4
0,_Contra Costa,_BAPO801,_06013BAPO801,4,0,0,0,0,0
0,_Contra Costa,_BAPO802,_06013BAPO802,3,2,0,0,0,0
0,_Contra Costa,_BAPO901,_6013BAPO901,0,0,0,0,0,0
