IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_IL_20201103_GEN_PRE_DEM_BIDEN,USA_IL_20201103_GEN_PRE_REP_TRUMP,USA_IL_20201103_GEN_PRE_LIB_JORGENSEN,USA_IL_20201103_GEN_PRE_GRE_HAWKINS,USA_IL_20201103_GEN_PRE_AMS_CARROLL,USA_IL_20201103_GEN_PRE_SOC_RIVA,USA_IL_20201103_GEN_USS_DEM_DURBIN,USA_IL_20201103_GEN_USS_REP_CURRAN_JR,USA_IL_20201103_GEN_USS_WIL_WILSON,USA_IL_20201103_GEN_USS_LIB_MALOUF,USA_IL_20201103_GEN_USS_GRE_BLACK
0,_031,_Wd 36 Pct 04,_036004,462,105,1,2,0,1,434,67,56,2,5
0,_031,_Wd 36 Pct 05,_036005,394,72,0,4,1,1,351,51,45,1,8
0,_031,_Wd 36 Pct 06,_036006,385,111,1,1,0,2,362,75,34,7,8
0,_031,_Wd 36 Pct 07,_036007,370,260,6,3,0,0,357,204,50,4,8
0,_031,_Wd 36 Pct 08,_036008,370,71,1,4,0,0,353,48,22,9,9
0,_031,_Wd 36 Pct 09,_036009,419,90,4,2,2,3,385,72,38,7,9
0,_031,_Wd 36 Pct 10,_036010,504,184,5,3,1,0,493,144,31,8,9
0,_031,_Wd 36 Pct 11,_036011,310,70,1,5,0,0,295,61,19,2,5
0,_031,_Wd 36 Pct 12,_036012,313,72,0,4,0,3,284,56,13,4,8
0,_031,_Wd 36 Pct 13,_036013,335,65,3,1,0,0,319,43,26,5,5
0,_031,_Wd 36 Pct 14,_036014,443,145,4,0,0,2,423,119,32,6,10
0,_031,_Wd 36 Pct 15,_036015,387,188,3,0,0,1,384,142,30,7,2
0,_031,_Wd 36 Pct 16,_036016,403,134,4,3,0,1,386,103,38,5,10
0,_031,_Wd 36 Pct 17,_036017,471,191,5,3,0,0,457,135,46,10,8
0,_031,_Wd 36 Pct 18,_036018,419,184,6,4,1,0,405,131,48,10,4
0,_031,_Wd 36 Pct 19,_036019,525,151,2,7,0,1,498,110,45,3,8
0,_031,_Wd 36 Pct 20,_036020,436,179,1,3,0,1,416,141,36,10,8
0,_031,_Wd 36 Pct 21,_036021,389,99,2,6,0,1,373,63,32,4,8
0,_031,_Wd 36 Pct 22,_036022,380,95,1,1,0,0,370,52,35,2,5
0,_031,_Wd 36 Pct 23,_036023,389,98,3,4,1,5,377,65,26,4,9
0,_031,_Wd 36 Pct 24,_036024,444,206,6,2,0,5,442,142,50,5,8
0,_031,_Wd 36 Pct 25,_036025,449,98,2,1,1,0,424,63,33,6,10
0,_031,_Wd 36 Pct 26,_036026,325,228,0,4,0,2,321,169,44,3,5
0,_031,_Wd 36 Pct 27,_036027,376,121,2,5,0,1,367,73,37,3,10
0,_031,_Wd 36 Pct 28,_036028,361,207,2,2,2,1,346,157,38,6,13
0,_031,_Wd 36 Pct 29,_036029,398,198,4,1,1,0,382,153,53,6,3
0,_031,_Wd 36 Pct 30,_036030,387,148,4,3,0,0,373,112,36,7,6
0,_031,_Wd 37 Pct 01,_037001,353,28,1,0,0,2,300,9,69,2,7
0,_031,_Wd 37 Pct 02,_037002,354,27,1,2,0,1,302,14,54,3,5
0,_031,_Wd 37 Pct 03,_037003,311,9,0,3,0,0,229,4,77,1,1
0,_031,_Wd 37 Pct 04,_037004,326,33,1,0,3,0,263,20,72,3,3
0,_031,_Wd 37 Pct 05,_037005,435,24,0,0,1,0,347,9,95,4,1
0,_031,_Wd 37 Pct 06,_037006,442,27,0,2,2,3,348,16,98,3,5
0,_031,_Wd 37 Pct 07,_037007,318,36,3,1,0,2,267,23,65,1,2
0,_031,_Wd 37 Pct 08,_037008,300,29,1,1,0,4,254,12,49,2,7
0,_031,_Wd 37 Pct 09,_037009,439,19,2,2,0,1,343,9,98,2,5
0,_031,_Wd 37 Pct 10,_037010,509,46,2,3,0,0,423,29,94,6,3
0,_031,_Wd 37 Pct 11,_037011,283,9,2,2,2,1,226,7,59,0,2
0,_031,_Wd 37 Pct 12,_037012,379,34,1,0,3,0,335,14,60,3,3
0,_031,_Wd 37 Pct 13,_037013,302,19,2,3,1,0,243,12,64,3,3
0,_031,_Wd 37 Pct 14,_037014,448,21,1,2,1,1,335,18,111,0,4
0,_031,_Wd 37 Pct 15,_037015,423,27,0,4,2,0,345,11,90,3,5
0,_031,_Wd 37 Pct 16,_037016,485,24,3,6,1,1,396,14,92,4,4
0,_031,_Wd 37 Pct 17,_037017,305,14,1,1,0,1,232,10,74,1,3
0,_031,_Wd 37 Pct 18,_037018,364,22,0,2,0,1,288,11,85,1,0
0,_031,_Wd 37 Pct 19,_037019,314,21,0,0,0,0,238,13,69,1,7
0,_031,_Wd 37 Pct 20,_037020,365,25,0,1,2,0,291,11,78,3,7
0,_031,_Wd 37 Pct 21,_037021,374,30,4,1,0,3,305,22,67,2,3
0,_031,_Wd 37 Pct 22,_037022,379,42,0,3,0,4,299,26,75,4,7
0,_031,_Wd 37 Pct 23,_037023,404,20,0,0,0,0,320,5,89,1,2
0,_031,_Wd 37 Pct 24,_037024,429,30,0,4,0,0,365,18,71,2,3
0,_031,_Wd 37 Pct 25,_037025,361,25,2,2,0,2,269,12,104,1,1
0,_031,_Wd 37 Pct 26,_037026,518,55,1,3,1,3,433,34,96,4,3
0,_031,_Wd 37 Pct 27,_037027,384,22,2,3,0,0,289,8,99,3,3
0,_031,_Wd 37 Pct 28,_037028,366,31,1,2,0,1,302,16,71,4,4
0,_031,_Wd 37 Pct 29,_037029,394,26,0,2,0,1,287,20,119,1,1
0,_031,_Wd 37 Pct 30,_037030,405,21,1,2,0,1,306,15,99,1,5
0,_031,_Wd 37 Pct 31,_037031,470,28,1,2,0,1,358,16,111,1,7
0,_031,_Wd 37 Pct 32,_037032,364,22,0,0,0,2,282,13,85,1,1
0,_031,_Wd 37 Pct 33,_037033,453,26,0,4,1,0,368,10,95,3,1
0,_031,_Wd 37 Pct 34,_037034,371,15,1,1,1,2,293,6,72,4,2
0,_031,_Wd 37 Pct 35,_037035,401,14,3,1,0,0,327,4,90,1,0
0,_031,_Wd 37 Pct 36,_037036,401,20,0,1,1,1,318,11,86,1,4
0,_031,_Wd 37 Pct 37,_037037,453,28,0,4,1,2,350,5,116,2,5
0,_031,_Wd 37 Pct 38,_037038,433,32,1,2,0,1,342,16,95,3,6
0,_031,_Wd 37 Pct 39,_037039,393,22,0,4,0,1,312,12,90,1,7
0,_031,_Wd 37 Pct 40,_037040,440,20,0,2,0,0,339,11,102,2,3
0,_031,_Wd 37 Pct 41,_037041,437,29,0,4,1,2,351,15,89,2,5
0,_031,_Wd 38 Pct 01,_038001,385,132,8,8,6,2,388,107,34,6,4
0,_031,_Wd 38 Pct 02,_038002,213,415,2,3,0,0,212,305,95,9,2
0,_031,_Wd 38 Pct 03,_038003,338,290,2,4,0,0,348,209,45,2,6
0,_031,_Wd 38 Pct 04,_038004,307,268,4,4,4,2,302,207,51,8,10
0,_031,_Wd 38 Pct 05,_038005,355,268,3,4,0,1,361,178,66,3,7
0,_031,_Wd 38 Pct 06,_038006,337,300,2,2,0,0,328,229,50,6,9
0,_031,_Wd 38 Pct 07,_038007,281,290,6,2,0,2,273,214,64,8,5
0,_031,_Wd 38 Pct 08,_038008,333,248,4,0,0,0,318,186,56,4,4
0,_031,_Wd 38 Pct 09,_038009,335,332,4,7,1,0,345,234,73,3,7
0,_031,_Wd 38 Pct 10,_038010,315,211,5,2,0,0,317,152,44,7,6
0,_031,_Wd 38 Pct 11,_038011,334,183,9,1,1,0,332,138,38,8,4
0,_031,_Wd 38 Pct 12,_038012,240,382,5,4,1,0,246,278,72,10,3
0,_031,_Wd 38 Pct 13,_038013,362,302,5,2,1,3,348,240,75,4,4
0,_031,_Wd 38 Pct 14,_038014,401,214,11,3,1,1,388,172,39,10,5
0,_031,_Wd 38 Pct 15,_038015,372,183,10,4,0,2,368,138,36,8,7
0,_031,_Wd 38 Pct 16,_038016,338,247,4,4,0,0,332,183,47,10,8
0,_031,_Wd 38 Pct 17,_038017,332,380,8,5,1,1,310,295,90,6,6
0,_031,_Wd 38 Pct 18,_038018,382,244,8,4,2,1,379,203,37,6,6
0,_031,_Wd 38 Pct 19,_038019,395,276,6,5,1,0,404,206,48,3,4
0,_031,_Wd 38 Pct 20,_038020,281,337,0,4,0,1,278,248,77,6,4
0,_031,_Wd 38 Pct 21,_038021,387,177,6,1,1,1,367,142,41,9,7
0,_031,_Wd 38 Pct 22,_038022,377,155,2,2,2,2,360,122,42,6,6
0,_031,_Wd 38 Pct 23,_038023,401,190,5,6,1,0,389,152,43,4,3
0,_031,_Wd 38 Pct 24,_038024,323,302,3,4,0,0,317,228,66,7,1
0,_031,_Wd 38 Pct 25,_038025,331,222,6,6,1,0,338,165,40,10,6
0,_031,_Wd 38 Pct 26,_038026,367,266,8,2,1,2,364,207,44,7,5
0,_031,_Wd 38 Pct 27,_038027,337,285,2,5,0,0,324,206,74,3,7
0,_031,_Wd 38 Pct 28,_038028,349,373,5,3,0,0,361,264,84,7,6
0,_031,_Wd 38 Pct 29,_038029,371,248,3,4,0,1,351,198,53,7,8
0,_031,_Wd 38 Pct 30,_038030,303,313,5,2,0,0,300,223,65,8,2
0,_031,_Wd 38 Pct 31,_038031,412,146,8,5,5,0,400,125,37,4,6
0,_031,_Wd 38 Pct 32,_038032,378,190,5,4,0,2,369,138,44,8,9
0,_031,_Wd 38 Pct 33,_038033,399,185,3,2,1,1,366,154,42,10,12
0,_031,_Wd 38 Pct 34,_038034,413,151,5,3,2,1,388,109,41,6,9
0,_031,_Wd 38 Pct 35,_038035,435,134,9,4,2,1,417,108,35,9,8
0,_031,_Wd 38 Pct 36,_038036,382,177,6,7,1,0,353,151,40,7,8
0,_031,_Wd 38 Pct 37,_038037,393,191,7,4,0,1,388,130,51,7,10
0,_031,_Wd 38 Pct 38,_038038,341,248,2,12,0,1,331,201,44,8,8
0,_031,_Wd 38 Pct 39,_038039,443,177,7,2,1,1,427,119,57,11,5
0,_031,_Wd 38 Pct 40,_038040,403,176,6,3,4,0,393,139,37,10,9
0,_031,_Wd 38 Pct 41,_038041,419,95,3,0,1,5,406,68,40,3,7
0,_031,_Wd 39 Pct 01,_039001,373,199,8,7,1,0,353,180,44,6,6
0,_031,_Wd 39 Pct 02,_039002,326,235,3,2,1,1,327,171,27,2,5
0,_031,_Wd 39 Pct 03,_039003,507,114,7,2,0,2,486,109,19,8,11
0,_031,_Wd 39 Pct 04,_039004,362,204,5,3,3,0,338,166,56,7,5
0,_031,_Wd 39 Pct 05,_039005,442,157,3,4,2,0,437,121,22,8,15
0,_031,_Wd 39 Pct 06,_039006,462,133,1,5,0,4,451,95,27,11,12
0,_031,_Wd 39 Pct 07,_039007,406,119,5,2,0,1,401,89,20,5,11
0,_031,_Wd 39 Pct 08,_039008,483,162,3,4,0,1,463,136,26,5,5
0,_031,_Wd 39 Pct 09,_039009,402,147,5,4,2,0,394,104,30,13,12
0,_031,_Wd 39 Pct 10,_039010,235,42,0,3,0,0,234,29,5,1,8
0,_031,_Wd 39 Pct 11,_039011,396,161,8,7,0,0,393,120,43,5,6
0,_031,_Wd 39 Pct 12,_039012,653,128,6,11,3,2,629,105,26,7,21
0,_031,_Wd 39 Pct 13,_039013,393,164,2,4,0,2,397,120,23,5,6
0,_031,_Wd 39 Pct 14,_039014,446,130,6,6,0,2,417,106,39,12,7
0,_031,_Wd 39 Pct 15,_039015,409,309,9,2,0,0,381,248,63,5,6
0,_031,_Wd 39 Pct 16,_039016,454,146,6,2,3,3,429,118,23,9,13
0,_031,_Wd 39 Pct 17,_039017,439,165,2,0,1,0,419,136,42,3,5
0,_031,_Wd 39 Pct 18,_039018,425,156,2,1,0,1,416,138,12,11,5
0,_031,_Wd 39 Pct 19,_039019,433,129,11,3,1,1,404,112,34,12,12
0,_031,_Wd 39 Pct 20,_039020,419,314,4,6,1,0,400,257,72,5,4
0,_031,_Wd 39 Pct 21,_039021,341,239,6,2,0,2,328,191,55,4,10
0,_031,_Wd 39 Pct 22,_039022,466,151,4,6,0,2,457,109,29,9,10
0,_031,_Wd 39 Pct 23,_039023,355,223,7,5,1,0,324,188,54,9,7
0,_031,_Wd 39 Pct 24,_039024,426,306,6,2,0,1,403,243,73,7,5
0,_031,_Wd 39 Pct 25,_039025,423,101,4,3,0,0,402,83,18,10,8
0,_031,_Wd 39 Pct 26,_039026,359,229,4,2,0,1,326,174,64,5,9
0,_031,_Wd 39 Pct 27,_039027,61,32,0,1,0,0,55,27,10,1,0
0,_031,_Wd 39 Pct 28,_039028,603,102,4,8,1,0,569,96,29,5,17
0,_031,_Wd 39 Pct 29,_039029,278,62,2,7,0,2,274,43,14,6,4
0,_031,_Wd 39 Pct 30,_039030,584,109,0,6,2,2,566,93,22,9,10
0,_031,_Wd 39 Pct 31,_039031,416,103,5,2,1,0,403,68,26,7,9
0,_031,_Wd 39 Pct 32,_039032,323,255,1,3,1,1,324,200,27,7,3
0,_031,_Wd 39 Pct 33,_039033,487,154,3,5,0,0,466,113,32,5,16
0,_031,_Wd 39 Pct 34,_039034,560,138,8,10,2,3,524,109,39,10,21
0,_031,_Wd 39 Pct 35,_039035,479,123,6,7,3,0,446,116,19,7,17
0,_031,_Wd 39 Pct 36,_039036,110,43,1,2,0,0,112,28,3,1,2
0,_031,_Wd 39 Pct 37,_039037,385,156,6,7,3,0,357,149,39,6,7
0,_031,_Wd 39 Pct 38,_039038,223,84,1,0,0,0,223,69,11,2,2
0,_031,_Wd 39 Pct 39,_039039,266,100,1,5,1,0,252,86,23,2,5
0,_031,_Wd 39 Pct 40,_039040,396,222,8,0,0,1,371,192,37,9,5
0,_031,_Wd 39 Pct 41,_039041,399,202,6,4,3,1,376,181,48,4,6
0,_031,_Wd 39 Pct 42,_039042,374,238,6,1,1,1,326,215,61,8,10
0,_031,_Wd 39 Pct 43,_039043,370,239,7,1,0,2,355,191,62,7,3
0,_031,_Wd 39 Pct 44,_039044,300,176,5,3,0,0,268,148,53,4,7
0,_031,_Wd 39 Pct 45,_039045,340,182,7,3,1,1,317,162,43,4,5
0,_031,_Wd 40 Pct 01,_040001,446,186,3,4,0,1,437,123,26,4,8
0,_031,_Wd 40 Pct 02,_040002,528,136,2,3,0,2,490,104,38,11,10
0,_031,_Wd 40 Pct 03,_040003,692,94,5,4,0,2,672,84,21,6,16
0,_031,_Wd 40 Pct 04,_040004,322,85,1,0,0,0,309,65,14,3,7
0,_031,_Wd 40 Pct 05,_040005,584,119,5,2,0,5,564,97,30,6,9
0,_031,_Wd 40 Pct 06,_040006,670,73,7,7,1,2,639,69,21,6,19
0,_031,_Wd 40 Pct 07,_040007,541,62,9,6,4,0,537,58,18,5,6
0,_031,_Wd 40 Pct 08,_040008,773,74,4,3,2,1,740,68,10,15,14
0,_031,_Wd 40 Pct 09,_040009,428,127,2,6,0,1,409,79,30,3,16
0,_031,_Wd 40 Pct 10,_040010,595,152,7,5,2,1,572,104,28,11,7
0,_031,_Wd 40 Pct 11,_040011,568,64,10,4,0,1,549,68,16,6,13
0,_031,_Wd 40 Pct 12,_040012,509,64,5,6,0,3,498,62,10,5,7
0,_031,_Wd 40 Pct 13,_040013,851,70,3,6,0,5,819,61,18,7,30
0,_031,_Wd 40 Pct 14,_040014,468,191,6,1,0,3,456,154,5,8,14
0,_031,_Wd 40 Pct 15,_040015,522,144,1,3,3,5,498,117,27,7,7
0,_031,_Wd 40 Pct 16,_040016,753,68,12,11,0,5,739,68,14,9,16
0,_031,_Wd 40 Pct 17,_040017,428,113,1,2,2,2,417,90,25,5,5
0,_031,_Wd 40 Pct 18,_040018,473,84,1,7,0,2,432,63,31,6,16
0,_031,_Wd 40 Pct 19,_040019,630,169,6,7,0,1,607,120,46,9,16
0,_031,_Wd 40 Pct 20,_040020,555,130,5,6,2,2,539,106,22,9,13
0,_031,_Wd 40 Pct 21,_040021,645,65,9,3,0,0,629,55,11,7,11
0,_031,_Wd 40 Pct 22,_040022,690,74,6,3,0,1,663,64,18,8,16
0,_031,_Wd 40 Pct 23,_040023,678,72,5,6,2,2,655,62,17,6,18
0,_031,_Wd 40 Pct 24,_040024,447,181,5,5,1,3,436,132,26,11,8
0,_031,_Wd 40 Pct 25,_040025,685,66,5,2,0,2,652,61,22,11,15
0,_031,_Wd 40 Pct 26,_040026,629,55,8,5,1,0,587,58,19,5,18
0,_031,_Wd 40 Pct 27,_040027,712,122,5,6,2,2,669,78,53,8,22
0,_031,_Wd 40 Pct 28,_040028,590,63,5,9,0,3,564,47,34,8,8
0,_031,_Wd 40 Pct 29,_040029,501,145,3,5,0,2,486,122,30,3,10
0,_031,_Wd 40 Pct 30,_040030,394,163,1,5,3,2,396,121,23,3,9
0,_031,_Wd 40 Pct 31,_040031,649,55,5,5,0,1,623,48,18,9,13
0,_031,_Wd 40 Pct 32,_040032,636,68,6,1,0,2,612,56,16,6,10
0,_031,_Wd 40 Pct 33,_040033,579,40,4,3,0,2,565,43,6,2,8
0,_031,_Wd 40 Pct 34,_040034,437,159,7,5,0,1,427,139,20,4,19
0,_031,_Wd 40 Pct 35,_040035,379,111,4,7,2,1,354,82,25,9,7
0,_031,_Wd 40 Pct 36,_040036,485,80,6,4,0,1,463,60,30,3,9
0,_031,_Wd 40 Pct 37,_040037,585,97,3,5,0,2,567,75,25,6,7
0,_031,_Wd 40 Pct 38,_040038,677,88,6,7,5,1,647,95,18,9,17
0,_031,_Wd 40 Pct 39,_040039,208,76,0,0,1,0,204,53,14,5,3
0,_031,_Wd 41 Pct 01,_041001,264,333,4,5,0,0,255,247,86,5,4
0,_031,_Wd 41 Pct 02,_041002,268,375,5,3,0,0,269,281,86,5,4
0,_031,_Wd 41 Pct 03,_041003,327,279,11,4,0,0,332,189,74,8,2
0,_031,_Wd 41 Pct 04,_041004,330,269,3,3,1,1,323,207,64,0,7
0,_031,_Wd 41 Pct 05,_041005,418,321,12,8,0,0,391,263,77,8,7
0,_031,_Wd 41 Pct 06,_041006,398,282,12,2,0,0,370,226,85,4,6
0,_031,_Wd 41 Pct 07,_041007,332,306,7,7,1,0,313,240,85,6,7
0,_031,_Wd 41 Pct 08,_041008,322,300,10,3,0,1,302,246,69,8,6
0,_031,_Wd 41 Pct 09,_041009,360,257,5,4,0,1,331,193,79,7,6
0,_031,_Wd 41 Pct 10,_041010,354,262,9,2,2,0,328,207,77,4,4
0,_031,_Wd 41 Pct 11,_041011,309,365,6,3,1,1,301,266,92,7,5
0,_031,_Wd 41 Pct 12,_041012,319,373,2,0,1,1,321,288,59,7,1
0,_031,_Wd 41 Pct 13,_041013,357,396,9,2,1,1,341,321,75,11,4
0,_031,_Wd 41 Pct 14,_041014,433,219,13,3,1,0,391,196,66,7,7
0,_031,_Wd 41 Pct 15,_041015,447,326,10,4,2,1,423,241,100,6,10
0,_031,_Wd 41 Pct 16,_041016,312,285,2,5,1,0,308,196,83,5,5
0,_031,_Wd 41 Pct 17,_041017,321,241,2,2,1,0,302,191,58,9,3
0,_031,_Wd 41 Pct 18,_041018,318,266,2,2,1,1,312,179,87,7,3
0,_031,_Wd 41 Pct 19,_041019,448,222,15,8,2,2,394,198,75,9,11
0,_031,_Wd 41 Pct 20,_041020,236,221,9,2,0,0,239,165,46,4,3
0,_031,_Wd 41 Pct 21,_041021,330,281,6,0,0,0,321,223,66,2,2
0,_031,_Wd 41 Pct 22,_041022,350,328,6,1,1,0,325,233,110,9,7
0,_031,_Wd 41 Pct 23,_041023,252,423,3,1,3,0,256,302,101,2,1
0,_031,_Wd 41 Pct 24,_041024,266,330,8,3,3,1,270,278,49,5,4
0,_031,_Wd 41 Pct 25,_041025,338,337,3,5,0,1,340,261,25,8,6
0,_031,_Wd 41 Pct 26,_041026,288,240,13,0,1,0,282,195,61,3,2
0,_031,_Wd 41 Pct 27,_041027,271,375,4,2,0,1,272,291,44,5,10
0,_031,_Wd 41 Pct 28,_041028,438,285,4,4,1,2,409,251,29,16,10
0,_031,_Wd 41 Pct 29,_041029,290,297,3,2,0,0,286,239,28,5,3
0,_031,_Wd 41 Pct 30,_041030,344,257,5,1,0,0,324,210,53,7,5
0,_031,_Wd 41 Pct 31,_041031,352,233,4,6,0,0,343,200,33,2,7
0,_031,_Wd 41 Pct 32,_041032,270,256,5,3,0,0,253,194,63,10,7
0,_031,_Wd 41 Pct 33,_041033,292,303,3,3,0,0,298,235,56,7,4
0,_031,_Wd 41 Pct 34,_041034,279,300,3,2,2,0,279,235,58,4,3
0,_031,_Wd 41 Pct 35,_041035,403,355,10,2,0,0,377,276,92,10,7
0,_031,_Wd 41 Pct 36,_041036,327,286,7,3,3,0,296,224,80,6,7
0,_031,_Wd 41 Pct 37,_041037,355,330,7,5,0,0,349,247,75,2,5
0,_031,_Wd 41 Pct 38,_041038,323,293,5,3,1,1,310,219,73,6,7
0,_031,_Wd 41 Pct 39,_041039,362,299,8,5,2,0,334,232,87,5,9
0,_031,_Wd 41 Pct 40,_041040,306,400,5,1,0,1,302,290,102,6,3
0,_031,_Wd 41 Pct 41,_041041,332,332,5,2,0,0,310,259,86,6,2
0,_031,_Wd 41 Pct 42,_041042,309,338,7,1,3,0,298,267,72,5,5
0,_031,_Wd 41 Pct 43,_041043,343,312,4,3,0,2,345,231,69,5,3
0,_031,_Wd 41 Pct 44,_041044,287,347,7,8,1,1,278,267,94,6,3
0,_031,_Wd 41 Pct 45,_041045,325,303,0,4,0,1,318,229,55,4,3
0,_031,_Wd 41 Pct 46,_041046,334,284,5,3,2,0,318,216,83,3,3
0,_031,_Wd 41 Pct 47,_041047,398,300,8,3,0,0,355,231,107,4,9
0,_031,_Wd 42 Pct 01,_042001,471,179,4,2,0,0,445,189,11,4,2
0,_031,_Wd 42 Pct 02,_042002,779,180,12,3,1,1,719,210,17,5,7
0,_031,_Wd 42 Pct 03,_042003,639,121,10,2,0,0,593,135,20,13,6
0,_031,_Wd 42 Pct 04,_042004,1457,413,15,4,2,1,1301,501,46,21,9
0,_031,_Wd 42 Pct 05,_042005,515,127,14,1,0,0,468,164,3,10,3
0,_031,_Wd 42 Pct 06,_042006,495,174,6,5,0,1,474,168,32,5,2
0,_031,_Wd 42 Pct 07,_042007,688,199,10,3,1,1,630,236,16,5,6
0,_031,_Wd 42 Pct 08,_042008,508,127,4,2,0,0,479,121,24,6,5
0,_031,_Wd 42 Pct 09,_042009,812,164,9,5,2,0,731,169,35,24,14
0,_031,_Wd 42 Pct 10,_042010,810,214,13,8,0,6,752,245,20,16,13
0,_031,_Wd 42 Pct 11,_042011,373,142,6,2,1,0,339,158,12,9,3
0,_031,_Wd 42 Pct 12,_042012,471,160,7,1,0,2,434,177,19,2,5
0,_031,_Wd 42 Pct 13,_042013,403,160,4,3,0,3,386,154,19,6,5
0,_031,_Wd 42 Pct 14,_042014,816,223,23,3,3,0,700,311,22,21,8
0,_031,_Wd 42 Pct 15,_042015,825,272,11,3,1,0,736,326,24,10,8
0,_031,_Wd 42 Pct 16,_042016,631,138,12,3,3,1,568,160,20,12,13
0,_031,_Wd 42 Pct 17,_042017,928,326,18,5,1,0,825,401,23,15,7
0,_031,_Wd 42 Pct 18,_042018,811,197,14,7,0,0,733,252,13,16,5
0,_031,_Wd 42 Pct 19,_042019,742,248,12,1,1,0,675,282,13,12,6
0,_031,_Wd 42 Pct 20,_042020,754,251,18,1,1,0,662,304,19,15,5
0,_031,_Wd 42 Pct 21,_042021,805,129,8,3,0,0,734,178,10,11,7
0,_031,_Wd 42 Pct 22,_042022,327,111,6,1,1,0,289,136,9,2,5
0,_031,_Wd 42 Pct 23,_042023,632,243,6,2,1,0,572,281,12,8,3
0,_031,_Wd 42 Pct 24,_042024,557,172,8,5,0,1,513,195,13,7,6
0,_031,_Wd 42 Pct 25,_042025,665,251,6,2,0,4,605,274,22,8,8
0,_031,_Wd 42 Pct 26,_042026,991,316,10,2,3,0,908,363,18,20,4
0,_031,_Wd 42 Pct 27,_042027,397,123,4,2,0,2,374,114,17,6,8
0,_031,_Wd 42 Pct 28,_042028,575,177,5,1,0,0,543,166,28,9,1
0,_031,_Wd 42 Pct 29,_042029,680,226,13,2,0,0,618,263,12,14,6
0,_031,_Wd 42 Pct 30,_042030,442,128,4,0,0,0,403,160,12,0,1
0,_031,_Wd 42 Pct 31,_042031,712,224,12,3,3,0,659,252,16,8,5
0,_031,_Wd 42 Pct 32,_042032,708,228,15,3,0,1,623,279,22,15,7
0,_031,_Wd 42 Pct 33,_042033,687,133,10,4,3,1,646,132,29,17,9
0,_031,_Wd 42 Pct 34,_042034,463,154,6,6,0,0,425,179,16,7,1
0,_031,_Wd 42 Pct 35,_042035,780,179,15,2,0,0,703,212,20,9,9
0,_031,_Wd 42 Pct 36,_042036,1099,271,29,3,0,0,992,341,22,21,4
0,_031,_Wd 42 Pct 37,_042037,463,145,14,0,2,0,424,173,9,10,3
0,_031,_Wd 42 Pct 38,_042038,580,199,15,2,0,1,514,230,8,16,13
0,_031,_Wd 42 Pct 39,_042039,1131,302,17,4,1,0,989,395,24,16,9
0,_031,_Wd 42 Pct 40,_042040,917,227,16,3,0,0,821,257,35,19,18
0,_031,_Wd 42 Pct 41,_042041,652,136,8,2,0,0,611,151,20,4,7
0,_031,_Wd 42 Pct 42,_042042,1114,220,17,5,0,1,1034,277,15,15,11
0,_031,_Wd 43 Pct 01,_043001,320,63,6,1,0,0,287,80,19,2,2
0,_031,_Wd 43 Pct 02,_043002,663,120,9,3,0,1,587,176,16,10,3
0,_031,_Wd 43 Pct 03,_043003,587,138,8,2,1,1,512,186,15,10,6
0,_031,_Wd 43 Pct 04,_043004,758,186,16,3,0,0,669,253,9,18,8
0,_031,_Wd 43 Pct 05,_043005,584,101,11,1,0,0,519,156,8,10,2
0,_031,_Wd 43 Pct 06,_043006,494,69,13,1,0,0,440,109,12,2,9
0,_031,_Wd 43 Pct 07,_043007,408,77,7,2,0,1,355,97,29,4,6
0,_031,_Wd 43 Pct 08,_043008,452,113,1,3,0,0,403,137,15,4,5
0,_031,_Wd 43 Pct 09,_043009,608,122,10,1,0,1,523,169,32,5,6
0,_031,_Wd 43 Pct 10,_043010,755,133,21,1,0,0,686,194,16,8,8
0,_031,_Wd 43 Pct 11,_043011,550,143,8,1,2,1,477,201,11,11,2
0,_031,_Wd 43 Pct 12,_043012,408,73,2,4,0,0,368,93,5,5,7
0,_031,_Wd 43 Pct 13,_043013,599,104,7,1,0,1,553,123,11,8,8
0,_031,_Wd 43 Pct 14,_043014,597,107,15,1,0,0,536,160,12,11,3
0,_031,_Wd 43 Pct 15,_043015,615,142,11,4,0,1,553,184,12,14,5
0,_031,_Wd 43 Pct 16,_043016,885,164,19,3,2,1,800,237,13,19,8
0,_031,_Wd 43 Pct 17,_043017,461,111,7,3,1,0,399,158,9,5,8
0,_031,_Wd 43 Pct 18,_043018,702,149,11,2,0,0,627,204,17,7,5
0,_031,_Wd 43 Pct 19,_043019,604,132,9,3,0,0,556,162,14,9,8
0,_031,_Wd 43 Pct 20,_043020,784,105,17,2,1,1,697,179,9,17,10
0,_031,_Wd 43 Pct 21,_043021,686,147,12,7,4,1,633,183,15,12,11
0,_031,_Wd 43 Pct 22,_043022,452,88,5,1,0,0,411,111,6,5,5
0,_031,_Wd 43 Pct 23,_043023,428,87,7,3,0,0,385,126,10,5,3
0,_031,_Wd 43 Pct 24,_043024,447,116,11,2,1,1,412,138,12,10,3
0,_031,_Wd 43 Pct 25,_043025,504,107,7,0,0,0,476,116,7,10,3
0,_031,_Wd 43 Pct 26,_043026,380,60,6,1,0,1,343,87,11,4,2
0,_031,_Wd 43 Pct 27,_043027,539,125,8,0,0,1,504,156,12,5,3
0,_031,_Wd 43 Pct 28,_043028,742,183,7,3,0,1,678,207,20,11,8
