IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_OR_20161108_GEN_PRE_DEM_CLINTON,USA_OR_20161108_GEN_PRE_REP_TRUMP,USA_OR_20161108_GEN_PRE_LIB_JOHNSON,USA_OR_20161108_GEN_PRE_GRE_STEIN,USA_OR_20161108_GEN_PRE_OTH_WRITEIN,USA_OR_20161108_GEN_USS_DEM_WYDEN,USA_OR_20161108_GEN_USS_REP_CALLAHAN,USA_OR_20161108_GEN_USS_LIB_LINDSAY,USA_OR_20161108_GEN_USS_GRE_NAVICKAS,USA_OR_20161108_GEN_USS_WOR_LEWALLEN,USA_OR_20161108_GEN_USS_IND_REYNOLDS,USA_OR_20161108_GEN_USS_OTH_WRITEIN,USA_OR_20161108_GEN_GOV_DEM_BROWN,USA_OR_20161108_GEN_GOV_REP_PIERCE,USA_OR_20161108_GEN_GOV_LIB_FOSTER,USA_OR_20161108_GEN_GOV_CON_AUER,USA_OR_20161108_GEN_GOV_IND_THOMASON,USA_OR_20161108_GEN_GOV_OTH_WRITEIN,USA_OR_20161108_GEN_ATG_DEM_ROSENBLUM,USA_OR_20161108_GEN_ATG_REP_CROWE,USA_OR_20161108_GEN_ATG_LIB_HEDBOR,USA_OR_20161108_GEN_ATG_OTH_WRITEIN,USA_OR_20161108_GEN_SOS_DEM_AVAKIAN,USA_OR_20161108_GEN_SOS_REP_RECHARDSON,USA_OR_20161108_GEN_SOS_LIB_DURBIN,USA_OR_20161108_GEN_SOS_GRE_ZUNDEL,USA_OR_20161108_GEN_SOS_CON_MARSH,USA_OR_20161108_GEN_SOS_IND_WELLS,USA_OR_20161108_GEN_SOS_OTH_WRITEIN,USA_OR_20161108_GEN_TRE_DEM_READ,USA_OR_20161108_GEN_TRE_REP_GUDMAN,USA_OR_20161108_GEN_TRE_PRO_HENRY,USA_OR_20161108_GEN_TRE_IND_TELFER,USA_OR_20161108_GEN_TRE_OTH_WRITEIN
0,_Clackamas,_505,_505,905,612,78,28,66,1003,523,18,24,39,44,3,855,714,32,10,36,2,909,600,55,3,717,752,31,28,6,63,4,747,595,59,141,2
0,_Clackamas,_506,_506,1084,935,124,44,92,1235,744,30,39,75,84,3,1056,999,50,24,61,5,1168,845,73,10,901,1033,59,42,16,89,4,950,878,72,183,3
0,_Clackamas,_510,_510,323,453,48,10,40,408,360,14,14,27,23,0,340,461,20,7,18,1,363,412,30,3,281,468,25,17,6,19,2,296,405,30,66,2
0,_Clackamas,_511,_511,769,1225,97,42,62,986,1017,18,28,34,79,4,758,1304,33,31,46,5,845,1169,51,4,633,1321,30,31,19,80,3,673,1144,64,192,4
0,_Clackamas,_512,_512,550,573,68,17,51,664,469,11,25,24,43,0,569,582,27,17,44,0,605,522,44,2,458,623,40,14,13,46,0,471,530,55,122,1
0,_Clackamas,_513,_513,777,985,123,34,100,904,902,35,24,46,58,1,729,1152,36,29,34,2,813,1008,70,1,601,1156,49,29,21,73,1,647,1004,70,166,0
0,_Clackamas,_514,_514,1217,1919,173,62,106,1503,1636,36,45,78,95,5,1175,2040,79,32,68,5,1289,1820,75,2,1010,2049,59,37,21,118,3,1038,1793,85,288,2
0,_Clackamas,_515,_515,419,430,44,23,30,481,358,6,25,24,34,3,433,444,24,11,13,3,447,420,20,4,359,476,14,20,7,32,5,363,386,39,90,4
0,_Clackamas,_516,_516,305,454,49,11,39,396,376,8,5,26,30,0,330,480,10,12,12,1,348,434,27,0,269,499,18,10,8,20,2,293,413,23,82,1
0,_Clackamas,_517,_517,664,1103,99,37,42,834,904,23,25,35,62,2,649,1147,34,19,35,1,696,1013,53,5,556,1125,36,30,11,66,2,545,996,55,161,4
0,_Clackamas,_518,_518,629,1016,122,29,75,813,866,29,22,41,66,3,615,1127,40,12,41,8,704,976,49,2,519,1122,40,25,18,64,3,514,988,60,159,2
0,_Clackamas,_519,_519,244,399,60,10,21,315,331,10,8,19,27,0,240,437,15,5,15,0,266,382,18,1,185,430,11,17,8,29,2,197,372,27,63,2
0,_Clackamas,_520,_520,142,202,20,3,10,170,173,4,9,8,4,2,137,212,10,4,5,2,144,196,15,2,108,221,5,10,2,11,1,110,191,16,33,1
0,_Clatsop,_ASTORIA,_01,299,146,20,29,19,323,107,11,24,18,9,3,316,145,13,3,16,4,333,120,21,2,255,174,8,23,3,17,2,248,132,35,43,2
0,_Clatsop,_ASTORIA,_02,433,176,23,21,24,484,120,7,12,17,21,0,444,183,10,6,13,0,468,146,13,2,362,223,19,18,2,20,1,392,151,38,52,1
0,_Clatsop,_ASTORIA,_03,471,282,37,34,39,537,201,11,33,29,35,0,486,311,16,14,19,1,519,270,28,3,398,336,26,30,8,31,1,423,269,60,64,1
0,_Clatsop,_ASTORIA,_04,242,173,16,16,16,257,131,7,19,17,22,0,239,179,12,7,14,0,259,162,14,0,190,201,15,18,5,11,0,209,162,27,33,1
0,_Clatsop,_ASTORIA,_05,489,225,37,33,33,546,174,12,29,26,17,3,493,254,17,9,18,5,524,216,24,1,431,260,17,30,6,26,1,430,204,63,65,0
0,_Clatsop,_ASTORIA,_06,278,106,21,19,15,286,83,6,19,17,13,0,290,103,14,2,10,4,295,99,12,1,235,128,14,15,5,12,0,232,103,34,32,0
0,_Clatsop,_ASTORIA,_07,464,203,35,41,24,499,158,12,41,20,16,0,467,230,18,3,20,2,477,208,27,0,370,261,26,37,3,26,0,391,200,60,58,0
0,_Clatsop,_ASTORIA,_08,235,149,18,24,13,258,120,7,14,18,12,0,251,154,7,2,7,1,264,134,12,0,206,165,15,20,2,8,0,211,140,35,25,0
0,_Clatsop,_CANNON BEACH,_20,561,228,37,26,43,576,229,8,29,19,17,1,528,305,13,3,20,2,544,258,32,2,447,345,15,22,2,26,0,461,269,40,69,0
0,_Clatsop,_CHADWELL,_21,141,266,21,10,19,210,208,3,7,7,14,0,139,293,6,4,13,1,183,239,7,0,116,286,7,7,3,23,0,128,237,23,37,0
0,_Clatsop,_NORTH CLATSOP,_22,222,348,33,21,14,320,247,7,12,20,19,0,262,328,13,9,15,0,279,293,15,2,198,349,19,16,5,20,0,211,289,30,58,1
0,_Clatsop,_SOUTH CLATSOP,_23,416,460,49,17,31,508,367,15,15,17,27,2,406,505,12,5,18,1,431,452,26,2,316,525,23,17,7,22,0,364,452,37,52,1
0,_Clatsop,_ELSIE,_24,66,78,4,8,7,86,54,3,8,3,5,1,75,70,4,0,11,1,86,61,3,2,61,77,5,10,2,2,1,61,65,15,6,2
0,_Clatsop,_GEARHART,_25,492,337,49,12,35,607,263,11,15,15,14,0,496,392,20,6,9,0,502,335,25,0,383,429,19,18,6,19,1,419,356,34,54,0
0,_Clatsop,_HAMLET,_26,102,97,9,8,8,103,82,2,14,6,8,1,108,100,4,0,6,1,118,90,3,1,95,101,3,5,1,7,1,80,87,19,23,1
0,_Clatsop,_JEWELL,_28,114,181,13,8,9,156,144,3,4,5,11,1,118,175,11,4,11,1,133,164,11,1,108,170,11,7,8,11,1,104,168,13,20,1
0,_Clatsop,_JOHN DAY,_29,134,152,11,3,20,169,118,2,5,11,11,2,142,165,2,0,6,2,150,139,6,2,106,172,7,7,2,7,2,111,145,17,24,2
0,_Clatsop,_KNAPPA,_30,356,457,51,22,31,498,317,6,17,28,33,1,390,473,11,6,23,0,446,385,24,2,306,501,19,14,5,24,0,363,387,41,61,0
0,_Clatsop,_LEWIS & CLARK,_31,268,409,54,14,28,388,308,8,10,22,15,2,314,403,16,11,7,1,331,357,23,4,243,429,13,11,9,19,0,275,367,33,48,0
0,_Clatsop,_NECANICUM,_35,99,141,11,4,8,120,110,5,2,9,7,0,103,132,6,3,8,1,110,116,7,1,86,139,6,3,0,6,1,92,115,10,14,1
0,_Clatsop,_OLNEY,_36,120,214,20,9,8,164,158,7,4,8,14,2,120,215,8,7,6,3,142,180,12,1,89,225,10,7,3,11,1,119,182,10,26,3
0,_Clatsop,_SEASIDE,_37,371,271,27,23,30,408,222,5,13,29,21,1,375,299,15,4,13,0,396,264,12,1,322,321,12,18,3,12,0,324,258,31,60,1
0,_Clatsop,_SEASIDE,_38,406,316,41,31,21,464,226,15,29,29,29,0,442,291,13,5,35,1,461,264,30,0,376,307,19,29,7,31,1,360,268,52,75,0
0,_Clatsop,_SEASIDE,_39,368,250,40,30,28,454,180,13,22,22,19,0,404,240,22,7,26,1,416,224,30,2,304,282,28,23,8,32,2,336,229,42,61,2
0,_Clatsop,_SEASIDE,_40,368,288,33,13,41,425,231,12,13,23,31,0,363,322,19,4,23,2,376,296,22,3,267,350,31,16,16,24,3,317,283,29,59,2
0,_Clatsop,_STANLEY ACRES,_43,55,57,15,1,0,72,41,1,1,8,3,0,58,64,0,0,6,0,65,53,2,0,47,67,4,1,0,2,0,51,47,7,14,0
0,_Clatsop,_SVENSEN,_44,203,270,20,15,14,257,201,8,10,15,21,0,214,267,12,9,12,3,233,233,20,1,189,264,13,8,6,20,0,201,224,20,39,1
0,_Clatsop,_ARCH CAPE,_45,113,50,8,6,4,110,52,2,5,6,5,0,107,58,2,0,6,0,106,56,5,2,89,66,5,6,0,3,1,89,58,6,13,2
0,_Clatsop,_WALLUSKI,_46,155,151,22,11,22,198,125,2,12,5,16,1,161,167,11,3,7,2,172,149,11,1,124,187,11,7,6,12,3,131,157,19,36,1
0,_Clatsop,_WARRENTON,_47,713,1025,123,34,84,1006,746,37,26,52,59,4,830,977,44,29,31,3,872,866,80,4,636,1065,75,22,25,53,4,699,893,69,163,4
0,_Clatsop,_WARRENTON,_48,236,308,32,12,28,311,225,5,10,35,22,0,269,297,14,6,19,1,274,265,27,1,198,313,18,16,11,27,1,225,254,26,63,1
0,_Clatsop,_WESTPORT,_50,108,156,18,7,5,139,132,2,1,8,11,0,99,153,7,10,16,1,132,130,11,1,106,150,10,4,5,10,0,112,129,13,24,0
0,_Clatsop,_HILLCREST,_52,154,168,25,7,11,204,121,5,5,14,9,0,158,175,10,2,12,0,183,145,13,0,146,170,9,9,4,9,0,151,143,16,31,0
0,_Columbia,_CITY OF CLATSKANIE,_01,265,408,46,20,34,363,299,17,16,36,32,1,331,352,44,14,19,1,350,326,38,2,286,381,24,10,9,22,1,258,330,40,81,3
0,_Columbia,_N CLATSKANIE-MARSHLAND,_04,173,318,25,10,22,232,246,5,7,15,27,1,203,281,20,13,15,1,214,255,19,1,173,280,19,12,7,14,0,166,265,22,37,0
0,_Columbia,_S CLATSKANIE,_05,149,313,23,12,17,211,226,13,14,17,16,0,174,259,16,20,18,3,189,242,21,1,153,256,16,5,8,34,0,159,233,22,47,0
0,_Columbia,_DELENA,_06,370,546,55,22,37,499,407,16,12,32,44,1,455,492,19,26,23,0,459,455,40,0,374,509,31,11,21,44,0,389,460,38,82,1
0,_Columbia,_GOBLE,_08,212,349,49,13,21,284,262,18,11,21,31,0,230,332,22,14,26,1,262,287,33,0,199,313,33,12,9,33,0,212,272,38,72,0
0,_Columbia,_MILTON,_10,322,375,44,4,30,403,309,9,10,18,15,1,304,422,14,11,15,1,341,345,18,2,257,411,22,16,5,23,0,283,355,21,59,0
0,_Columbia,_McNULTY,_12,375,442,45,18,38,472,351,15,11,17,34,1,400,436,21,10,22,0,410,385,33,1,309,461,21,16,10,38,1,343,389,36,67,1
0,_Columbia,_QUINCY,_14,158,242,21,9,7,202,182,5,13,12,14,1,178,215,4,13,15,0,190,188,19,0,142,226,10,8,7,14,0,143,186,25,42,0
0,_Columbia,_RAINIER,_15,341,453,59,24,31,433,359,9,17,36,35,1,402,426,25,14,20,2,421,390,27,3,338,431,25,14,11,42,1,322,416,37,66,1
0,_Columbia,_W RAINIER,_17,110,203,18,7,15,162,142,5,3,14,16,0,125,192,9,8,11,0,141,169,14,0,111,185,8,4,4,20,0,104,174,10,36,1
0,_Columbia,_E RAINIER,_18,64,65,8,5,4,82,51,1,3,2,3,0,64,62,4,3,7,0,64,60,7,0,53,65,7,4,0,5,0,56,53,8,15,0
0,_Columbia,_S WARREN,_19,333,427,39,18,34,416,352,8,7,26,26,2,324,470,14,6,22,0,367,381,26,1,302,467,11,14,4,18,1,309,389,16,83,1
0,_Columbia,_N WARREN,_20,242,332,39,11,26,305,278,10,4,22,16,0,227,374,14,5,11,1,256,321,20,1,212,349,22,8,3,18,1,209,323,14,52,1
0,_Columbia,_ST HELENS ONE,_21,818,889,157,53,74,1061,604,49,42,76,99,3,904,820,83,38,73,2,1005,710,109,5,791,842,86,27,31,87,5,765,747,108,198,6
0,_Columbia,_ST HELENS FOUR,_24,735,897,130,64,74,979,647,37,41,72,86,1,843,829,68,40,68,4,878,768,96,8,688,879,70,47,38,83,3,733,743,102,187,6
0,_Columbia,_ST HELENS SIX,_26,806,1051,144,47,117,1018,844,40,32,81,102,5,892,1048,71,29,62,9,917,955,96,2,715,1094,71,42,30,84,3,736,988,98,170,4
0,_Columbia,_SCAPPOOSE ONE,_31,239,307,49,18,29,323,240,14,12,13,23,0,267,313,12,11,23,1,278,275,30,0,226,328,13,15,9,23,0,221,289,26,56,0
0,_Columbia,_SCAPPOOSE TWO,_32,914,820,152,34,80,1099,636,40,31,89,71,1,911,878,72,25,57,6,975,737,98,3,786,880,75,40,26,79,4,798,766,84,181,3
0,_Columbia,_SCAPPOOSE FOUR,_34,453,440,83,24,40,529,361,27,24,31,40,0,460,478,34,7,31,1,477,433,42,0,401,481,32,24,5,34,0,401,425,51,74,3
0,_Columbia,_SE SCAPPOOSE,_35,442,482,66,20,41,551,379,15,19,32,31,3,459,483,28,17,37,1,491,419,41,1,392,492,33,16,10,49,2,373,432,52,104,1
0,_Columbia,_CANYON,_36,189,199,16,6,14,224,161,4,7,17,10,0,191,211,7,3,8,0,192,173,12,0,159,212,11,8,4,14,0,175,180,10,29,0
0,_Columbia,_W SCAPPOOSE,_38,184,214,19,4,18,223,169,2,4,19,13,0,185,216,7,7,9,0,193,185,15,4,145,225,7,10,8,14,0,151,184,16,49,4
0,_Columbia,_SAUVIE ISLAND,_39,17,27,0,2,1,22,18,0,3,1,2,0,19,26,0,0,2,0,16,26,3,0,16,28,0,1,0,2,0,13,29,4,1,0
0,_Columbia,_YANKTON,_40,338,470,48,18,19,432,365,8,9,30,33,0,362,456,19,12,23,3,390,398,24,0,303,458,24,8,16,33,0,302,422,36,65,0
0,_Columbia,_CITY OF VERNONIA,_41,308,634,78,28,56,435,489,29,25,38,56,3,389,591,41,26,32,2,396,534,58,4,315,597,47,24,14,39,1,316,543,56,98,4
0,_Columbia,_RURAL VERNONIA,_44,188,421,32,13,28,270,321,15,10,25,37,2,226,396,23,7,25,2,244,354,39,5,176,400,30,17,9,30,2,185,363,30,70,2
0,_Columbia,_APIARY,_46,174,338,30,8,20,256,253,9,4,18,25,0,199,321,13,14,12,0,207,301,25,0,166,326,9,8,9,29,0,175,297,26,37,0
0,_Columbia,_CHAPMAN,_47,332,365,45,22,21,403,286,15,17,36,23,0,346,359,28,6,27,1,370,302,39,1,291,368,20,20,10,27,0,301,313,49,65,0
0,_Columbia,_S DEER ISLAND,_48,99,176,16,6,12,127,131,10,6,12,20,2,104,171,13,10,7,2,107,161,20,2,88,177,8,10,6,9,3,90,155,19,22,2
0,_Columbia,_N DEER ISLAND,_49,146,258,23,7,14,205,188,5,4,13,26,0,165,231,15,10,17,1,175,215,18,6,130,239,7,11,6,37,0,143,216,21,40,6
0,_Columbia,_PRESCOTT,_50,18,22,0,0,1,28,11,0,0,2,0,0,22,18,0,0,0,0,23,15,1,0,22,17,0,0,0,1,0,22,14,1,2,0
0,_Columbia,_MIST,_51,97,140,18,7,12,130,118,3,4,10,8,0,97,164,5,2,7,0,110,132,11,0,76,155,12,6,3,17,0,83,132,15,21,0
0,_Columbia,_CITY OF COLUMBIA CITY,_53,556,594,69,18,29,685,438,22,15,38,45,1,562,603,22,17,30,4,592,515,49,2,468,623,33,14,9,47,3,492,512,43,115,2
0,_Coos,_Lakeside City/Rural,_01,359,793,59,27,32,515,626,14,9,34,44,0,424,731,31,18,40,1,437,710,37,4,358,731,45,18,13,51,3,373,677,41,100,1
0,_Coos,_North Bend Rural,_02,750,1362,109,47,57,956,1133,27,42,51,78,2,793,1363,47,28,52,2,856,1247,75,0,676,1375,54,29,13,76,1,704,1241,78,167,0
0,_Coos,_North Bend City West,_03,921,1506,143,63,76,1217,1178,37,35,98,100,1,1022,1448,68,43,80,1,1094,1341,106,1,848,1493,89,40,23,100,0,893,1330,117,209,2
0,_Coos,_North Bend City East,_04,842,946,116,50,57,1003,748,24,54,73,72,2,891,907,67,38,63,3,930,859,78,1,749,944,65,45,23,85,2,774,838,107,158,4
0,_Coos,_Coos Bay City West,_05,1108,1541,141,67,85,1376,1161,51,54,101,140,3,1237,1393,90,60,109,4,1274,1372,132,5,1019,1464,104,53,38,127,3,1053,1306,140,269,2
0,_Coos,_Coos Bay City Mid,_06,793,864,87,48,70,942,695,25,34,65,47,0,840,843,39,32,47,6,850,806,60,3,681,900,50,31,27,75,2,692,794,75,152,0
0,_Coos,_Coos Bay City East,_07,890,976,122,71,58,1054,759,35,52,82,79,4,942,915,68,36,82,5,1011,883,78,3,816,936,78,51,34,83,2,799,854,99,205,3
0,_Coos,_Coos Bay Rural East,_08,910,1656,127,75,85,1248,1204,37,73,106,133,2,1039,1493,79,50,134,4,1158,1399,129,5,947,1444,86,74,32,133,4,937,1316,145,291,7
0,_Coos,_Coos Bay Rural West,_09,130,156,13,17,12,153,128,6,15,6,15,0,145,158,8,10,5,2,146,149,15,0,124,155,10,13,5,11,0,115,142,28,33,1
0,_Coos,_Coos Bay Rural,_10,642,1365,73,50,49,880,1071,24,37,61,76,0,693,1304,49,39,57,0,781,1192,54,4,606,1280,49,49,15,84,2,642,1137,95,177,1
0,_Coos,_Coquille Rural,_11,404,1186,69,39,42,596,963,15,45,36,56,4,483,1108,27,40,55,5,532,1054,55,3,420,1118,25,37,28,55,2,440,1003,63,144,3
0,_Coos,_Coquille City,_12,487,1136,89,41,51,697,898,23,28,66,82,2,595,1050,44,33,58,1,626,1033,46,3,483,1078,49,29,30,73,1,507,994,68,147,2
0,_Coos,_Myrtle Point City,_13,258,811,44,15,22,425,614,10,12,33,39,1,308,746,24,23,33,0,370,700,30,1,265,745,30,21,16,36,0,290,673,36,103,1
0,_Coos,_Myrtle Point Rural,_14,276,1083,51,20,22,429,877,12,24,38,44,0,316,1011,24,27,49,0,347,964,44,0,277,1003,20,22,18,44,0,278,898,48,138,0
0,_Coos,_Powers City/Rural,_15,90,287,18,7,7,149,198,5,6,19,22,0,113,257,10,6,11,0,114,243,15,0,77,252,18,4,8,25,0,98,214,19,38,0
0,_Coos,_Bandon City,_16,813,783,59,48,49,897,649,25,45,41,61,1,820,783,36,22,40,1,857,717,61,2,707,785,53,52,20,49,0,716,702,82,137,0
0,_Coos,_Bandon Rural 17,_17,694,1206,78,61,55,827,1006,20,52,59,88,1,748,1178,51,30,59,0,792,1142,55,1,625,1191,60,61,16,68,2,647,1077,99,177,0
0,_Coos,_Bandon Rural 18,_18,81,208,13,9,5,104,178,6,5,6,13,0,91,201,10,3,11,0,95,198,10,0,86,195,9,9,1,11,0,84,182,16,28,0
0,_Crook,_Precinct 01,_01,122,309,17,8,22,214,210,6,1,14,22,1,138,289,12,13,14,1,162,254,15,1,124,283,11,5,10,19,1,106,242,10,84,1
0,_Crook,_Precinct 02,_02,102,256,27,5,15,177,175,5,6,15,16,1,124,233,10,16,15,0,136,214,17,2,92,233,17,3,12,20,0,80,208,12,77,0
0,_Crook,_Precinct 03,_03,57,125,11,4,5,97,69,4,4,18,5,0,70,114,3,3,8,1,81,96,8,0,55,108,5,7,5,8,0,49,90,14,32,0
0,_Crook,_Precinct 04,_04,181,726,25,9,20,351,542,9,11,19,21,0,190,705,23,21,16,0,216,655,20,1,166,701,11,8,19,32,0,143,602,23,139,5
0,_Crook,_Precinct 05,_05,355,1159,89,19,60,667,882,16,19,26,64,1,395,1173,28,35,42,1,460,1064,33,3,325,1175,26,19,31,58,1,309,972,38,291,1
0,_Crook,_Precinct 06,_06,190,355,29,14,25,274,279,3,16,8,17,0,205,357,13,9,18,1,228,320,11,0,166,368,20,13,2,15,1,153,304,19,101,0
0,_Crook,_Precinct 07,_07,35,212,10,3,4,84,162,0,2,3,11,1,40,209,2,4,8,0,58,187,3,0,33,193,5,2,4,15,0,31,170,4,42,0
0,_Crook,_Precinct 08,_08,123,348,14,13,21,242,220,9,4,18,13,0,147,323,16,9,14,1,162,290,15,1,129,307,15,3,7,31,0,105,251,20,111,0
0,_Crook,_Precinct 09,_09,24,132,3,0,2,53,97,0,1,3,6,0,35,118,1,5,2,0,34,113,1,0,31,118,2,1,1,3,0,30,104,1,20,0
0,_Crook,_Precinct 10,_10,120,214,14,4,9,189,149,5,4,8,6,0,125,209,8,5,11,1,136,183,7,0,107,199,11,1,8,15,1,108,169,9,48,1
0,_Crook,_Precinct 11,_11,379,1178,64,12,45,586,973,16,10,16,52,4,372,1228,19,16,27,2,400,1107,34,2,321,1199,10,13,7,42,3,267,994,26,293,2
0,_Crook,_Precinct 12,_12,12,93,7,1,2,29,76,2,1,5,4,0,20,88,0,1,6,1,24,76,10,1,14,87,1,2,4,7,0,16,69,5,24,1
0,_Crook,_Precinct 13,_13,114,518,33,5,18,273,348,9,3,15,21,1,140,488,20,10,18,0,182,426,21,1,121,482,10,5,7,34,0,115,399,12,117,0
0,_Crook,_Precinct 14,_14,105,274,21,7,6,185,170,2,7,13,21,3,129,217,8,17,23,3,133,227,13,1,94,232,18,8,16,19,1,102,203,13,61,2
0,_Crook,_Precinct 15,_15,178,653,35,8,32,329,499,9,8,17,35,0,214,614,17,17,40,1,233,578,27,4,157,646,13,13,17,32,1,162,544,28,140,2
0,_Crook,_Precinct 16,_16,92,421,22,4,14,207,289,2,1,15,22,0,113,386,10,9,19,2,125,351,17,0,85,389,9,2,8,25,1,85,335,10,84,1
0,_Crook,_Precinct 17,_17,448,1538,97,41,49,883,1114,20,18,36,72,1,533,1481,42,35,64,1,574,1368,66,7,442,1463,47,22,26,77,2,430,1256,58,302,5
0,_Curry,_Agness,_01,27,36,3,1,1,38,22,2,0,5,3,0,31,33,1,2,3,0,36,32,1,0,30,34,2,1,0,2,0,27,34,4,4,0
0,_Curry,_South Chetco,_02,144,246,21,5,16,190,189,9,7,18,15,1,172,218,12,5,17,0,168,219,21,0,135,231,15,7,4,15,0,119,218,24,41,0
0,_Curry,_Floras Creek,_03,152,184,26,6,14,184,151,9,3,10,17,1,170,188,8,6,5,0,174,163,19,0,144,182,9,4,5,26,0,126,175,14,41,2
0,_Curry,_Sixes,_04,52,120,0,3,4,60,98,0,7,5,5,0,55,107,2,3,10,1,51,114,5,0,48,110,0,5,3,6,0,41,101,9,18,0
0,_Curry,_Elk River,_05,262,260,22,28,21,291,212,11,31,20,17,0,294,246,17,6,16,0,298,250,21,0,251,252,12,23,9,19,0,234,232,51,43,1
0,_Curry,_Port Orford 1,_06,182,180,12,12,9,213,139,6,11,11,13,0,205,156,9,4,11,1,202,165,10,0,169,163,11,14,5,13,1,160,159,18,34,0
0,_Curry,_Port Orford 2,_07,113,99,15,8,10,129,72,8,9,8,10,0,125,86,11,4,11,0,132,80,19,0,109,83,16,10,7,7,0,99,86,23,19,0
0,_Curry,_Ophir,_08,171,259,19,8,15,208,207,4,4,13,24,0,186,237,10,9,17,0,179,245,20,1,154,248,14,9,7,20,1,148,233,19,44,0
0,_Curry,_Wedderburn,_09,250,441,31,13,12,318,351,8,7,18,29,0,277,416,19,7,15,0,275,405,23,0,219,422,26,8,6,33,1,220,392,22,65,0
0,_Curry,_N Gold Beach,_10,158,252,19,11,18,193,184,8,12,15,30,0,179,220,16,9,15,0,187,220,18,0,148,218,16,11,10,27,0,131,212,26,46,0
0,_Curry,_S Gold Beach,_11,243,430,35,17,17,332,311,6,14,27,30,2,276,388,27,10,20,0,278,378,26,1,213,400,24,14,9,34,0,213,352,45,59,0
0,_Curry,_Hunter Creek,_12,82,121,3,3,5,96,97,2,2,10,4,0,99,98,3,5,5,0,92,106,4,0,85,103,2,4,1,9,0,73,101,9,13,0
0,_Curry,_Pistol River,_13,77,134,13,5,2,90,117,4,5,1,4,0,77,132,4,4,2,0,78,127,8,0,67,127,5,4,3,6,0,58,123,8,21,0
0,_Curry,_Harris Creek,_14,82,216,19,6,4,114,178,3,4,7,15,0,98,197,9,4,6,0,92,201,10,0,79,202,7,4,5,12,0,77,184,18,24,0
0,_Curry,_Brookings 1,_15,129,236,11,8,12,167,184,4,5,7,14,0,151,207,5,4,13,0,147,206,12,1,128,205,9,5,4,19,0,124,197,9,33,1
0,_Curry,_Brookings 2,_16,307,632,60,25,44,403,494,17,23,39,44,1,403,540,30,30,26,0,376,563,46,2,288,583,31,21,20,44,2,279,547,49,107,0
0,_Curry,_Brookings 3,_17,452,794,48,28,37,567,596,16,27,42,62,4,526,698,34,23,32,2,518,703,43,2,419,733,29,17,16,58,3,396,699,42,115,4
0,_Curry,_North Chetco,_18,146,200,11,9,6,187,148,5,7,9,12,0,164,171,14,7,10,0,167,175,15,0,146,179,9,4,6,10,0,131,164,18,37,1
0,_Curry,_Winchuck,_19,205,379,14,5,11,253,313,4,11,8,14,2,222,352,9,13,8,0,214,356,15,1,185,369,6,10,6,16,1,179,347,25,31,0
0,_Curry,_Jerrys Flat,_20,96,201,17,6,6,133,140,8,6,7,20,0,106,162,11,7,21,0,104,169,19,0,89,167,17,9,4,16,0,82,158,18,35,1
0,_Curry,_Brookings 4,_21,80,153,11,8,7,114,119,5,5,9,5,0,94,138,8,3,8,0,99,138,5,0,75,142,8,5,8,8,0,61,141,8,34,0
0,_Curry,_West Harbor,_22,140,244,13,3,11,182,182,7,2,11,16,1,163,209,11,6,10,1,144,227,8,1,118,229,7,8,4,18,1,122,216,14,25,1
0,_Curry,_Lower Harbor,_23,139,235,16,11,9,169,197,7,10,8,12,1,166,209,13,8,6,0,167,210,17,1,132,224,14,6,7,14,2,134,197,17,41,1
0,_Curry,_SW Harbor,_24,150,282,11,7,11,186,231,4,4,12,20,0,176,246,5,7,17,0,163,261,16,1,133,263,14,6,9,18,0,130,253,17,38,0
0,_Curry,_East Harbor,_25,165,247,8,7,11,191,196,2,5,11,17,0,176,206,13,8,22,0,181,218,12,1,142,235,13,8,4,16,0,135,222,20,33,0
0,_Curry,_Cape Ferrelo,_26,207,432,25,25,9,261,349,8,17,15,30,0,249,384,15,7,17,0,236,397,26,0,195,408,16,10,6,25,0,178,380,32,56,0
0,_Curry,_Upper Chetco,_27,89,199,15,5,6,126,156,8,5,1,9,0,107,166,16,8,5,0,100,179,13,0,82,176,15,3,7,8,0,86,161,17,27,0
0,_Deschutes,_Deschutes 01,_01,1693,500,116,75,69,1760,408,28,74,59,66,1,1629,649,49,9,32,3,1611,552,64,1,1320,739,55,57,9,76,2,961,411,128,725,3
0,_Deschutes,_Deschutes 02,_02,1081,1119,130,44,96,1360,862,29,49,62,59,1,1107,1175,45,22,52,6,1112,1101,59,0,836,1284,62,34,16,93,3,678,875,87,670,2
0,_Deschutes,_Deschutes 03,_03,2134,590,136,51,90,2120,577,39,67,70,62,2,1956,847,67,6,45,0,1935,704,75,0,1568,961,56,61,7,92,1,1222,651,88,809,0
0,_Deschutes,_Deschutes 04,_04,1719,760,154,87,89,1818,616,26,109,79,80,4,1690,835,79,22,79,2,1644,802,82,6,1364,896,68,89,9,125,5,1033,645,141,727,4
0,_Deschutes,_Deschutes 05,_05,1823,1418,200,87,140,2047,1213,47,60,95,112,2,1802,1574,75,34,84,7,1791,1449,95,4,1398,1676,86,63,23,151,4,1100,1220,133,928,3
0,_Deschutes,_Deschutes 06,_06,1243,841,152,99,89,1366,635,26,90,93,121,1,1272,844,76,39,84,6,1255,800,101,3,1017,910,54,97,18,102,4,780,669,164,577,0
