IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_MI_20201103_GEN_PRE_DEM_BIDEN,USA_MI_20201103_GEN_PRE_REP_TRUMP,USA_MI_20201103_GEN_PRE_LIB_JORGENSEN,USA_MI_20201103_GEN_PRE_TAX_BLANKENSHIP,USA_MI_20201103_GEN_PRE_GRE_HAWKINS,USA_MI_20201103_GEN_PRE_NAT_FUENTE,USA_MI_20201103_GEN_USS_DEM_PETERS,USA_MI_20201103_GEN_USS_REP_JAMES,USA_MI_20201103_GEN_USS_TAX_WILLIS,USA_MI_20201103_GEN_USS_GRE_SQUIER,USA_MI_20201103_GEN_USS_NAT_DERN
0,_Clinton Township,"_Clinton Township, Precinct 35",_Clinton Twp 35,863,1022,16,2,4,0,866,986,19,10,1
0,_Clinton Township,"_Clinton Township, Precinct 36",_Clinton Twp 36,807,673,19,1,4,0,799,648,17,9,2
0,_Clinton Township,"_Clinton Township, Precinct 37",_Clinton Twp 37,802,908,14,3,1,0,806,850,22,17,3
0,_Clinton Township,"_Clinton Township, Precinct 38",_Clinton Twp 38,469,585,16,0,3,1,441,605,6,7,0
0,_Clinton Township,"_Clinton Township, Precinct 39",_Clinton Twp 39,430,589,9,1,5,2,431,576,9,7,0
0,_Clinton Township,"_Clinton Township, Precinct 4",_Clinton Twp 4,169,189,1,0,0,0,171,173,8,2,0
0,_Clinton Township,"_Clinton Township, Precinct 40",_Clinton Twp 40,741,867,14,3,3,0,744,822,16,9,2
0,_Clinton Township,"_Clinton Township, Precinct 41",_Clinton Twp 41,611,710,14,1,3,1,595,678,11,10,7
0,_Clinton Township,"_Clinton Township, Precinct 42",_Clinton Twp 42,976,692,24,2,4,0,975,639,25,19,6
0,_Clinton Township,"_Clinton Township, Precinct 43",_Clinton Twp 43,257,408,5,0,0,1,259,390,5,5,1
0,_Clinton Township,"_Clinton Township, Precinct 44",_Clinton Twp 44,895,1196,20,1,6,1,905,1163,17,9,2
0,_Clinton Township,"_Clinton Township, Precinct 45",_Clinton Twp 45,521,845,19,0,4,0,540,813,7,4,2
0,_Clinton Township,"_Clinton Township, Precinct 46",_Clinton Twp 46,1071,1090,18,1,3,0,1055,1081,17,4,1
0,_Clinton Township,"_Clinton Township, Precinct 5",_Clinton Twp 5,902,111,3,4,3,1,877,104,24,8,6
0,_Clinton Township,"_Clinton Township, Precinct 6",_Clinton Twp 6,852,464,16,3,3,1,845,441,13,21,9
0,_Clinton Township,"_Clinton Township, Precinct 7",_Clinton Twp 7,314,321,12,1,0,0,303,310,12,9,3
0,_Clinton Township,"_Clinton Township, Precinct 8",_Clinton Twp 8,519,519,8,3,3,0,523,490,15,7,7
0,_Clinton Township,"_Clinton Township, Precinct 9",_Clinton Twp 9,328,385,8,1,4,1,324,367,10,12,6
0,_Clio City,"_Clio City, Precinct 1",_Clio 1,624,635,18,4,7,0,626,606,17,14,5
0,_Clyde Township,"_Clyde Township, Precinct 1",_Clyde Twp 1,412,502,6,3,3,1,378,514,13,10,4
0,_Clyde Township,"_Clyde Township, Precinct 1",_Clyde Twp 1,732,1446,20,6,3,1,735,1406,26,10,6
0,_Clyde Township,"_Clyde Township, Precinct 2",_Clyde Twp 2,366,873,10,0,2,0,392,814,21,7,6
0,_Coe Township,"_Coe Township, Precinct 1",_Coe Twp 1,358,569,7,0,2,0,379,539,10,4,0
0,_Coe Township,"_Coe Township, Precinct 2",_Coe Twp 2,319,477,5,0,2,0,321,460,3,5,1
0,_Cohoctah Township,"_Cohoctah Township, Precinct 1",_Cohoctah Twp 1,601,1548,20,4,5,1,563,1529,19,19,11
0,_Coldsprings Township,"_Coldsprings Township, Precinct 1",_Coldsprings Twp 1,282,657,14,2,0,0,283,646,10,2,7
0,_Coldwater City,"_Coldwater City, Ward 1, Precinct 1",_Coldwater 1-1,483,486,14,2,7,3,477,457,17,11,6
0,_Coldwater City,"_Coldwater City, Ward 2, Precinct 1",_Coldwater 2-1,486,750,17,1,9,1,482,721,16,10,4
0,_Coldwater City,"_Coldwater City, Ward 3, Precinct 1",_Coldwater 3-1,597,913,19,6,2,1,561,918,20,8,2
0,_Coldwater City,"_Coldwater City, Ward 4, Precinct 1",_Coldwater 4-1,418,609,13,2,2,2,417,574,22,10,3
0,_Coldwater Township,"_Coldwater Township, Precinct 1",_Coldwater Twp 1,500,1332,22,4,3,0,494,1314,26,10,9
0,_Coldwater Township,"_Coldwater Township, Precinct 1",_Coldwater Twp 1,137,270,5,1,0,0,128,277,2,4,0
0,_Coleman City,"_Coleman City, Precinct 1",_Coleman 1,207,379,9,2,1,2,226,349,9,3,3
0,_Colfax Township,"_Colfax Township, Precinct 1",_Colfax Twp 1,128,280,6,0,1,0,133,268,2,4,5
0,_Colfax Township,"_Colfax Township, Precinct 1",_Colfax Twp 1,250,643,3,0,0,0,259,621,5,1,4
0,_Colfax Township,"_Colfax Township, Precinct 1",_Colfax Twp 1,424,795,19,1,3,0,392,832,3,8,4
0,_Colfax Township,"_Colfax Township, Precinct 1",_Colfax Twp 1,80,143,3,0,0,0,78,141,4,1,1
0,_Colfax Township,"_Colfax Township, Precinct 1",_Colfax Twp 1,148,359,6,2,1,0,140,355,5,5,3
0,_Coloma City,"_Coloma City, Precinct 1",_Coloma 1,254,503,9,2,2,1,248,489,12,2,5
0,_Coloma Township,"_Coloma Township, Precinct 1",_Coloma Twp 1,426,989,19,0,1,1,401,978,15,10,5
0,_Coloma Township,"_Coloma Township, Precinct 2",_Coloma Twp 2,363,808,12,1,5,2,348,796,15,9,2
0,_Colon Township,"_Colon Township, Precinct 1",_Colon Twp 1,440,1100,26,4,2,2,436,1074,15,16,6
0,_Columbia Township,"_Columbia Township, Precinct 1",_Columbia Twp 1,583,953,20,1,3,1,609,886,17,11,7
0,_Columbia Township,"_Columbia Township, Precinct 1",_Columbia Twp 1,186,525,4,1,2,0,209,494,2,2,2
0,_Columbia Township,"_Columbia Township, Precinct 1",_Columbia Twp 1,410,769,16,3,2,0,409,752,14,10,5
0,_Columbia Township,"_Columbia Township, Precinct 2",_Columbia Twp 2,475,842,14,1,3,0,485,813,10,8,2
0,_Columbia Township,"_Columbia Township, Precinct 3",_Columbia Twp 3,684,1251,14,2,7,0,689,1208,21,9,5
0,_Columbus Township,"_Columbus Township, Precinct 1",_Columbus Twp 1,27,90,1,0,0,0,33,86,1,0,0
0,_Columbus Township,"_Columbus Township, Precinct 1",_Columbus Twp 1,322,1219,21,0,2,0,357,1155,13,5,4
0,_Columbus Township,"_Columbus Township, Precinct 3",_Columbus Twp 3,265,702,18,1,0,0,264,675,18,7,2
0,_Comins Township,"_Comins Township, Precinct 1",_Comins Twp 1,235,803,9,3,1,0,248,793,7,5,1
0,_Commerce Township,"_Commerce Township, Precinct 1",_Commerce Twp 1,736,1116,24,0,2,0,710,1123,10,9,4
0,_Commerce Township,"_Commerce Township, Precinct 10",_Commerce Twp 10,813,991,10,1,4,3,757,1018,13,11,4
0,_Commerce Township,"_Commerce Township, Precinct 11",_Commerce Twp 11,980,1082,21,2,5,1,924,1125,7,12,4
0,_Commerce Township,"_Commerce Township, Precinct 12",_Commerce Twp 12,493,609,10,1,4,0,482,617,6,3,0
0,_Commerce Township,"_Commerce Township, Precinct 13",_Commerce Twp 13,930,1051,17,2,9,1,885,1076,11,11,4
0,_Commerce Township,"_Commerce Township, Precinct 14",_Commerce Twp 14,545,627,12,2,4,0,531,603,22,8,3
0,_Commerce Township,"_Commerce Township, Precinct 15",_Commerce Twp 15,660,918,16,7,1,1,623,932,12,6,3
0,_Commerce Township,"_Commerce Township, Precinct 2",_Commerce Twp 2,810,1034,15,1,9,0,782,1034,19,18,3
0,_Commerce Township,"_Commerce Township, Precinct 3",_Commerce Twp 3,1068,959,7,2,3,0,1043,952,11,11,2
0,_Commerce Township,"_Commerce Township, Precinct 4",_Commerce Twp 4,817,1094,18,1,5,0,807,1067,17,14,5
0,_Commerce Township,"_Commerce Township, Precinct 5",_Commerce Twp 5,830,1206,14,1,4,0,801,1217,10,14,4
0,_Commerce Township,"_Commerce Township, Precinct 6",_Commerce Twp 6,696,837,18,2,4,0,684,822,9,11,1
0,_Commerce Township,"_Commerce Township, Precinct 7",_Commerce Twp 7,816,1180,25,0,5,2,752,1224,11,11,2
0,_Commerce Township,"_Commerce Township, Precinct 8",_Commerce Twp 8,884,1262,18,3,5,0,820,1308,12,12,0
0,_Commerce Township,"_Commerce Township, Precinct 9",_Commerce Twp 9,1042,1291,26,1,8,2,967,1348,6,14,0
0,_Comstock Township,"_Comstock Township, Precinct 1",_Comstock Twp 1,625,881,28,5,2,2,616,868,22,11,6
0,_Comstock Township,"_Comstock Township, Precinct 2",_Comstock Twp 2,702,696,29,2,8,1,688,676,21,23,7
0,_Comstock Township,"_Comstock Township, Precinct 3",_Comstock Twp 3,569,718,20,2,5,2,550,708,23,16,7
0,_Comstock Township,"_Comstock Township, Precinct 4",_Comstock Twp 4,590,595,20,1,6,2,519,668,8,7,3
0,_Comstock Township,"_Comstock Township, Precinct 5",_Comstock Twp 5,684,538,17,1,1,1,632,563,12,10,4
0,_Comstock Township,"_Comstock Township, Precinct 6",_Comstock Twp 6,487,486,11,2,1,1,444,513,14,9,1
0,_Comstock Township,"_Comstock Township, Precinct 7",_Comstock Twp 7,678,328,29,1,4,1,652,341,10,20,0
0,_Concord Township,"_Concord Township, Precinct 1",_Concord Twp 1,438,1136,24,4,4,1,458,1086,22,17,3
0,_Constantine Township,"_Constantine Township, Precinct 1",_Constantine Twp 1,325,749,11,0,5,0,297,742,13,12,5
0,_Constantine Township,"_Constantine Township, Precinct 2",_Constantine Twp 2,225,499,11,3,1,0,216,481,18,7,2
0,_Convis Township,"_Convis Township, Precinct 1",_Convis Twp 1,250,615,8,0,0,1,254,598,12,3,1
0,_Conway Township,"_Conway Township, Precinct 1",_Conway Twp 1,581,1601,24,2,1,1,612,1538,18,11,6
0,_Cooper Township,"_Cooper Township, Precinct 1",_Cooper Twp 1,367,459,13,4,1,0,355,464,11,5,3
0,_Cooper Township,"_Cooper Township, Precinct 2",_Cooper Twp 2,482,536,18,2,6,0,458,563,8,6,2
0,_Cooper Township,"_Cooper Township, Precinct 3",_Cooper Twp 3,964,899,35,4,4,2,906,933,17,28,9
0,_Cooper Township,"_Cooper Township, Precinct 4",_Cooper Twp 4,823,1141,27,7,5,0,757,1199,19,17,7
0,_Cooper Township,"_Cooper Township, Precinct 5",_Cooper Twp 5,310,165,9,0,3,0,295,174,8,8,0
0,_Coopersville City,"_Coopersville City, Precinct 1",_Coopersville 1,358,744,27,2,8,1,333,760,17,17,4
0,_Coopersville City,"_Coopersville City, Precinct 2",_Coopersville 2,453,803,21,1,2,0,436,801,12,10,6
0,_Cornell Township,"_Cornell Township, Precinct 1",_Cornell Twp 1,108,244,4,0,0,0,115,234,3,0,0
0,_Corunna City,"_Corunna City, Precinct 1",_Corunna 1,662,779,25,5,5,1,659,766,18,7,3
0,_Corwith Township,"_Corwith Township, Precinct 1",_Corwith Twp 1,279,668,24,0,5,1,286,658,10,9,7
0,_Cottrellville Township,"_Cottrellville Township, Precinct 1",_Cottrellville Twp 1,580,1545,26,2,5,0,621,1436,30,14,13
0,_Courtland Township,"_Courtland Township, Precinct 1",_Courtland Twp 1,738,1073,24,1,5,1,686,1116,5,7,4
0,_Courtland Township,"_Courtland Township, Precinct 2",_Courtland Twp 2,656,1362,31,5,5,1,619,1382,12,10,7
0,_Courtland Township,"_Courtland Township, Precinct 3",_Courtland Twp 3,699,1294,23,2,3,2,645,1332,11,6,3
0,_Covert Township,"_Covert Township, Precinct 1",_Covert Twp 1,629,408,9,1,1,0,584,410,17,13,5
0,_Covington Township,"_Covington Township, Precinct 1",_Covington Twp 1,86,166,2,1,0,0,93,159,2,1,0
0,_Crockery Township,"_Crockery Township, Precinct 1",_Crockery Twp 1,666,1105,36,0,5,1,625,1129,20,17,5
0,_Crockery Township,"_Crockery Township, Precinct 2",_Crockery Twp 2,315,617,11,2,1,0,283,632,7,3,1
0,_Cross Village Township,"_Cross Village Township, Precinct 1",_Cross Village Twp 1,112,115,1,0,1,0,108,113,0,4,0
0,_Croswell City,"_Croswell City, Precinct 1",_Croswell 1,398,712,19,5,6,3,414,663,29,17,6
0,_Croton Township,"_Croton Township, Precinct 1",_Croton Twp 1,270,681,11,0,1,0,265,668,12,5,2
0,_Croton Township,"_Croton Township, Precinct 2",_Croton Twp 2,368,727,18,2,0,0,366,716,17,5,3
0,_Crystal Falls City,"_Crystal Falls City, Precinct 1",_Crystal Falls 1,364,476,9,0,3,1,366,460,6,6,2
0,_Crystal Falls Township,"_Crystal Falls Township, Precinct 1",_Crystal Falls Twp 1,392,566,2,1,5,0,399,538,6,8,0
0,_Crystal Lake Township,"_Crystal Lake Township, Precinct 1",_Crystal Lake Twp 1,465,369,4,0,1,2,440,392,2,1,3
0,_Crystal Township,"_Crystal Township, Precinct 1",_Crystal Twp 1,415,913,17,2,1,0,423,887,18,5,3
0,_Crystal Township,"_Crystal Township, Precinct 1",_Crystal Twp 1,101,214,8,0,0,1,107,203,4,3,1
0,_Cumming Township,"_Cumming Township, Precinct 1",_Cumming Twp 1,131,324,1,1,0,0,140,289,7,4,1
0,_Curtis Township,"_Curtis Township, Precinct 1",_Curtis Twp 1,238,486,2,1,1,0,240,456,10,5,4
0,_Custer Township,"_Custer Township, Precinct 1",_Custer Twp 1,240,521,11,2,1,0,217,538,6,7,1
0,_Custer Township,"_Custer Township, Precinct 1",_Custer Twp 1,212,512,9,2,1,0,225,495,5,5,2
0,_Custer Township,"_Custer Township, Precinct 1",_Custer Twp 1,144,423,9,0,5,0,147,421,4,4,2
0,_Dafter Township,"_Dafter Township, Precinct 1",_Dafter Twp 1,176,479,8,2,2,0,178,472,5,2,0
0,_Daggett Township,"_Daggett Township, Precinct 1",_Daggett Twp 1,82,255,1,0,0,0,79,250,3,1,0
0,_Dallas Township,"_Dallas Township, Precinct 1",_Dallas Twp 1,297,1163,19,2,2,1,295,1172,6,7,0
0,_Dalton Township,"_Dalton Township, Precinct 1",_Dalton Twp 1,531,967,24,3,4,2,538,924,24,13,3
0,_Dalton Township,"_Dalton Township, Precinct 2",_Dalton Twp 2,406,650,12,0,3,0,388,632,20,12,1
0,_Dalton Township,"_Dalton Township, Precinct 3",_Dalton Twp 3,336,502,14,1,4,1,333,479,12,8,4
0,_Dalton Township,"_Dalton Township, Precinct 4",_Dalton Twp 4,644,963,28,3,6,0,657,915,22,13,4
0,_Danby Township,"_Danby Township, Precinct 1",_Danby Twp 1,618,1180,30,3,1,2,598,1165,25,18,1
0,_Davison City,"_Davison City, Precinct 1",_Davison 1,306,362,7,1,0,0,317,337,11,3,2
0,_Davison City,"_Davison City, Precinct 2",_Davison 2,346,343,4,0,2,2,349,318,9,8,4
0,_Davison City,"_Davison City, Precinct 3",_Davison 3,431,412,7,0,0,0,437,399,5,2,1
0,_Davison City,"_Davison City, Precinct 4",_Davison 4,344,387,12,1,4,0,352,366,11,8,1
0,_Davison Township,"_Davison Township, Precinct 1",_Davison Twp 1,627,910,24,7,3,0,626,893,8,16,4
0,_Davison Township,"_Davison Township, Precinct 2",_Davison Twp 2,650,871,16,3,1,1,681,818,15,12,3
0,_Davison Township,"_Davison Township, Precinct 3",_Davison Twp 3,432,732,8,0,3,1,444,715,6,3,1
0,_Davison Township,"_Davison Township, Precinct 4",_Davison Twp 4,776,741,5,0,3,0,777,707,17,8,0
0,_Davison Township,"_Davison Township, Precinct 5",_Davison Twp 5,658,600,14,2,8,1,657,579,16,19,3
0,_Davison Township,"_Davison Township, Precinct 6",_Davison Twp 6,770,752,13,2,4,1,800,703,11,11,0
0,_Davison Township,"_Davison Township, Precinct 7",_Davison Twp 7,433,782,16,4,2,0,442,748,14,7,4
0,_Davison Township,"_Davison Township, Precinct 8",_Davison Twp 8,372,595,6,3,0,0,363,594,9,4,1
0,_Davison Township,"_Davison Township, Precinct 9",_Davison Twp 9,621,697,20,1,2,1,635,667,13,8,4
0,_Day Township,"_Day Township, Precinct 1",_Day Twp 1,147,469,9,0,1,0,148,459,2,4,2
0,_Dayton Township,"_Dayton Township, Precinct 1",_Dayton Twp 1,354,847,11,1,1,0,344,849,9,4,3
0,_Dayton Township,"_Dayton Township, Precinct 1",_Dayton Twp 1,319,785,5,1,0,0,333,745,13,5,1
0,_Dearborn City,"_Dearborn City, Precinct 1",_Dearborn 1,717,137,0,0,4,1,697,107,4,11,6
0,_Dearborn City,"_Dearborn City, Precinct 10",_Dearborn 10,583,142,3,0,3,0,571,117,5,6,4
0,_Dearborn City,"_Dearborn City, Precinct 11",_Dearborn 11,559,125,2,2,7,0,565,96,6,5,2
0,_Dearborn City,"_Dearborn City, Precinct 12",_Dearborn 12,649,149,4,0,9,0,635,120,7,13,2
0,_Dearborn City,"_Dearborn City, Precinct 13",_Dearborn 13,377,171,1,0,1,0,356,182,3,3,0
0,_Dearborn City,"_Dearborn City, Precinct 15",_Dearborn 15,733,173,5,0,3,1,744,128,7,12,5
0,_Dearborn City,"_Dearborn City, Precinct 16",_Dearborn 16,682,175,6,1,4,1,689,135,3,12,7
0,_Dearborn City,"_Dearborn City, Precinct 17",_Dearborn 17,850,260,4,5,8,1,835,240,8,12,3
0,_Dearborn City,"_Dearborn City, Precinct 18",_Dearborn 18,1051,214,1,1,7,0,1040,167,18,14,7
0,_Dearborn City,"_Dearborn City, Precinct 19",_Dearborn 19,657,128,3,0,7,0,646,107,3,8,2
0,_Dearborn City,"_Dearborn City, Precinct 2",_Dearborn 2,678,131,6,0,4,0,660,105,4,9,4
0,_Dearborn City,"_Dearborn City, Precinct 20",_Dearborn 20,496,61,2,0,2,0,481,48,3,2,3
0,_Dearborn City,"_Dearborn City, Precinct 21",_Dearborn 21,678,81,2,0,6,0,665,67,6,7,3
0,_Dearborn City,"_Dearborn City, Precinct 22",_Dearborn 22,465,143,3,0,2,0,447,136,7,7,1
0,_Dearborn City,"_Dearborn City, Precinct 23",_Dearborn 23,533,171,2,1,6,0,513,180,2,9,1
0,_Dearborn City,"_Dearborn City, Precinct 24",_Dearborn 24,535,263,3,1,4,1,519,254,5,4,2
0,_Dearborn City,"_Dearborn City, Precinct 25",_Dearborn 25,785,486,9,3,4,0,782,465,16,7,2
0,_Dearborn City,"_Dearborn City, Precinct 26",_Dearborn 26,706,465,20,1,5,2,694,454,13,18,2
0,_Dearborn City,"_Dearborn City, Precinct 27",_Dearborn 27,710,431,15,0,6,0,707,421,11,5,2
0,_Dearborn City,"_Dearborn City, Precinct 28",_Dearborn 28,363,298,5,0,2,0,366,274,6,6,4
0,_Dearborn City,"_Dearborn City, Precinct 29",_Dearborn 29,447,254,8,1,1,1,444,240,8,5,2
0,_Dearborn City,"_Dearborn City, Precinct 3",_Dearborn 3,960,187,7,1,9,3,940,163,13,19,5
0,_Dearborn City,"_Dearborn City, Precinct 30",_Dearborn 30,366,275,8,1,1,0,364,266,7,4,1
0,_Dearborn City,"_Dearborn City, Precinct 31",_Dearborn 31,767,394,11,2,10,0,765,373,5,14,3
0,_Dearborn City,"_Dearborn City, Precinct 32",_Dearborn 32,617,361,10,0,1,0,606,373,5,6,2
0,_Dearborn City,"_Dearborn City, Precinct 33",_Dearborn 33,702,379,5,0,3,2,686,371,4,11,3
0,_Dearborn City,"_Dearborn City, Precinct 34",_Dearborn 34,684,359,6,0,5,1,683,337,5,10,5
0,_Dearborn City,"_Dearborn City, Precinct 35",_Dearborn 35,536,280,8,1,3,1,511,282,6,10,3
0,_Dearborn City,"_Dearborn City, Precinct 36",_Dearborn 36,506,306,11,0,3,1,500,292,4,7,3
0,_Dearborn City,"_Dearborn City, Precinct 37",_Dearborn 37,697,446,13,0,8,0,691,437,10,8,1
0,_Dearborn City,"_Dearborn City, Precinct 38",_Dearborn 38,714,489,16,2,5,0,710,485,7,8,2
0,_Dearborn City,"_Dearborn City, Precinct 4",_Dearborn 4,493,104,2,0,2,0,481,91,2,2,1
0,_Dearborn City,"_Dearborn City, Precinct 40",_Dearborn 40,574,289,6,1,4,1,561,281,4,12,3
0,_Dearborn City,"_Dearborn City, Precinct 41",_Dearborn 41,644,486,8,1,2,1,626,497,1,4,1
0,_Dearborn City,"_Dearborn City, Precinct 42",_Dearborn 42,587,314,6,0,1,0,567,317,3,5,3
0,_Dearborn City,"_Dearborn City, Precinct 43",_Dearborn 43,645,351,8,0,4,0,628,361,7,10,0
0,_Dearborn City,"_Dearborn City, Precinct 44",_Dearborn 44,772,436,6,1,4,1,742,452,6,10,0
0,_Dearborn City,"_Dearborn City, Precinct 45",_Dearborn 45,742,474,19,3,6,0,727,478,6,14,2
0,_Dearborn City,"_Dearborn City, Precinct 46",_Dearborn 46,701,441,19,3,5,1,694,431,15,10,3
0,_Dearborn City,"_Dearborn City, Precinct 47",_Dearborn 47,506,367,9,3,4,0,509,351,8,11,2
0,_Dearborn City,"_Dearborn City, Precinct 48",_Dearborn 48,433,383,12,0,3,0,433,366,12,4,2
0,_Dearborn City,"_Dearborn City, Precinct 49",_Dearborn 49,678,546,16,1,6,2,681,502,23,14,7
0,_Dearborn City,"_Dearborn City, Precinct 5",_Dearborn 5,532,125,1,0,4,1,521,101,3,8,3
0,_Dearborn City,"_Dearborn City, Precinct 50",_Dearborn 50,641,401,13,1,2,1,627,386,9,14,2
0,_Dearborn City,"_Dearborn City, Precinct 6",_Dearborn 6,753,148,2,1,3,1,736,120,7,6,5
0,_Dearborn City,"_Dearborn City, Precinct 7",_Dearborn 7,943,181,4,0,6,0,922,140,10,14,0
0,_Dearborn City,"_Dearborn City, Precinct 8",_Dearborn 8,617,129,0,0,5,0,604,91,8,8,2
0,_Dearborn City,"_Dearborn City, Precinct 9",_Dearborn 9,655,130,3,1,4,0,647,99,5,13,0
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 1",_Dearborn Heights 1,841,202,4,3,3,0,819,190,17,11,2
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 10",_Dearborn Heights 10,423,285,5,0,1,0,426,245,11,9,4
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 11",_Dearborn Heights 11,937,303,3,2,5,3,914,270,17,8,4
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 12",_Dearborn Heights 12,983,359,4,0,6,1,968,317,14,10,4
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 13",_Dearborn Heights 13,741,401,10,0,3,0,736,374,13,16,6
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 14",_Dearborn Heights 14,437,302,3,0,2,1,438,269,10,5,0
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 15",_Dearborn Heights 15,414,270,2,3,8,0,420,243,10,13,2
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 16",_Dearborn Heights 16,613,404,5,3,5,1,616,367,12,7,6
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 17",_Dearborn Heights 17,535,326,2,1,1,0,519,301,9,12,3
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 18",_Dearborn Heights 18,654,285,3,0,7,1,644,269,3,8,3
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 19",_Dearborn Heights 19,491,246,6,0,2,0,483,223,13,13,2
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 2",_Dearborn Heights 2,689,297,8,2,7,2,697,265,7,14,3
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 20",_Dearborn Heights 20,393,245,7,1,2,0,372,239,19,9,1
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 21",_Dearborn Heights 21,646,477,7,1,7,1,642,436,18,17,4
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 22",_Dearborn Heights 22,581,450,6,1,7,0,572,414,17,14,5
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 23",_Dearborn Heights 23,605,592,16,2,4,3,606,539,25,19,5
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 24",_Dearborn Heights 24,592,568,10,1,1,1,594,534,19,10,1
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 25",_Dearborn Heights 25,726,679,21,2,5,0,735,611,25,26,12
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 26",_Dearborn Heights 26,583,575,17,1,5,0,584,541,19,22,5
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 27",_Dearborn Heights 27,576,490,9,3,6,0,587,433,30,12,6
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 3",_Dearborn Heights 3,600,134,3,2,4,1,587,118,6,6,6
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 4",_Dearborn Heights 4,733,185,7,2,4,0,729,155,11,9,0
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 5",_Dearborn Heights 5,586,283,4,0,2,0,575,250,14,13,4
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 6",_Dearborn Heights 6,628,428,8,4,4,1,628,406,16,7,6
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 7",_Dearborn Heights 7,473,338,3,3,2,0,466,313,12,12,0
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 8",_Dearborn Heights 8,685,403,5,2,4,0,667,384,23,10,2
0,_Dearborn Heights City,"_Dearborn Heights City, Precinct 9",_Dearborn Heights 9,458,222,3,0,3,0,460,201,3,6,0
0,_Decatur Township,"_Decatur Township, Precinct 1",_Decatur Twp 1,661,924,29,4,2,3,639,923,19,12,4
0,_Deep River Township,"_Deep River Township, Precinct 1",_Deep River Twp 1,396,770,15,2,0,0,426,722,10,6,2
0,_Deerfield Township,"_Deerfield Township, Precinct 1",_Deerfield Twp 1,669,694,19,1,4,1,623,734,8,6,3
0,_Deerfield Township,"_Deerfield Township, Precinct 1",_Deerfield Twp 1,427,1119,21,1,7,0,453,1071,15,10,2
0,_Deerfield Township,"_Deerfield Township, Precinct 1",_Deerfield Twp 1,226,619,11,3,2,0,225,598,11,4,4
0,_Deerfield Township,"_Deerfield Township, Precinct 1",_Deerfield Twp 1,441,863,20,0,4,0,428,865,6,5,0
0,_Deerfield Township,"_Deerfield Township, Precinct 1",_Deerfield Twp 1,205,564,7,3,1,1,194,557,11,5,1
0,_Deerfield Township,"_Deerfield Township, Precinct 2",_Deerfield Twp 2,266,438,12,1,4,0,269,432,5,2,3
0,_Deerfield Township,"_Deerfield Township, Precinct 2",_Deerfield Twp 2,518,1170,27,5,6,2,537,1127,18,12,6
0,_Deerfield Township,"_Deerfield Township, Precinct 2",_Deerfield Twp 2,393,1060,19,0,8,0,388,1054,8,9,2
0,_Delaware Township,"_Delaware Township, Precinct 1",_Delaware Twp 1,99,410,2,0,0,0,101,390,7,2,2
0,_Delhi Township,"_Delhi Township, Precinct 1",_Delhi Twp 1,1127,749,24,3,1,2,1095,779,10,10,0
0,_Delhi Township,"_Delhi Township, Precinct 2",_Delhi Twp 2,1256,760,31,3,7,4,1239,734,39,21,7
