IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_AR_20161108_GEN_PRE_REP_TRUMP,USA_AR_20161108_GEN_PRE_DEM_CLINTON,USA_AR_20161108_GEN_PRE_LIB_JOHNSON,USA_AR_20161108_GEN_PRE_BET_MCMULLIN,USA_AR_20161108_GEN_PRE_GRE_STEIN,USA_AR_20161108_GEN_PRE_IND_HEDGES,USA_AR_20161108_GEN_PRE_CON_CASTLE,USA_AR_20161108_GEN_PRE_IND_KAHN,USA_AR_20161108_GEN_USS_REP_BOOZMAN,USA_AR_20161108_GEN_USS_DEM_ELDRIDGE,USA_AR_20161108_GEN_USS_LIB_GILBERT,USA_AR_20161108_GEN_USS_OTH_WRITEIN
0,_Jefferson,_43,_43,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_44,_44,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_45,_45,35,13,1,0,0,0,0,0,33,15,0,0
0,_Jefferson,_46,_46,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_5,_5,42,17,0,0,0,0,0,0,38,20,1,0
0,_Jefferson,_50,_50,397,342,10,3,2,4,1,1,352,366,14,0
0,_Jefferson,_51,_51,289,109,6,0,0,1,2,3,245,148,9,1
0,_Jefferson,_510,_510,22,53,2,0,0,0,0,1,20,54,0,0
0,_Jefferson,_52,_52,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_53,_53,35,9,1,0,0,1,1,0,32,14,0,0
0,_Jefferson,_530,_530,33,6,0,1,1,1,0,1,29,12,0,0
0,_Jefferson,_54,_54,523,187,11,3,2,3,1,3,477,230,24,0
0,_Jefferson,_55,_55,116,34,1,0,1,0,0,0,93,52,3,0
0,_Jefferson,_56,_56,68,32,0,0,0,1,1,0,61,36,1,0
0,_Jefferson,_57,_57,72,34,0,0,0,0,0,0,61,38,6,0
0,_Jefferson,_58,_58,275,113,4,3,2,2,1,2,243,139,12,0
0,_Jefferson,_59,_59,141,82,3,3,0,1,1,1,126,88,9,0
0,_Jefferson,_6,_6,0,2,0,0,0,0,0,0,0,2,0,0
0,_Jefferson,_60,_60,17,10,1,0,0,1,0,0,21,8,0,0
0,_Jefferson,_61,_61,51,19,0,1,0,1,0,0,41,28,1,0
0,_Jefferson,_610,_610,5,137,4,1,0,2,2,0,15,123,5,0
0,_Jefferson,_62,_62,3,2,0,0,0,0,0,0,4,1,0,0
0,_Jefferson,_620,_620,17,164,2,0,1,0,1,2,30,142,7,0
0,_Jefferson,_63,_63,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_64,_64,4,1,1,0,0,0,0,0,5,0,1,0
0,_Jefferson,_65,_65,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_66,_66,31,26,0,1,0,0,0,0,20,35,2,0
0,_Jefferson,_67,_67,14,2,0,0,0,1,0,0,12,3,1,0
0,_Jefferson,_7,_7,8,22,0,1,0,0,0,0,8,21,0,0
0,_Jefferson,_711,_711,253,98,4,5,4,1,5,0,231,119,9,1
0,_Jefferson,_712,_712,165,40,3,2,0,2,1,1,148,62,2,0
0,_Jefferson,_713,_713,221,30,3,1,0,0,1,1,190,57,5,0
0,_Jefferson,_714,_714,3,6,0,0,0,0,0,0,3,5,0,0
0,_Jefferson,_721,_721,477,258,15,9,3,0,2,1,427,292,24,0
0,_Jefferson,_73,_73,94,74,5,0,1,0,0,1,85,75,9,0
0,_Jefferson,_731,_731,247,106,12,4,2,2,3,1,229,129,11,1
0,_Jefferson,_732,_732,244,78,5,1,1,1,0,1,229,91,7,0
0,_Jefferson,_733,_733,127,45,2,0,0,2,0,2,110,57,8,0
0,_Jefferson,_74,_74,81,66,3,1,0,0,2,1,76,65,6,0
0,_Jefferson,_75,_75,226,69,2,2,0,2,2,2,195,86,8,0
0,_Jefferson,_76,_76,76,20,4,1,2,0,0,1,70,31,1,0
0,_Jefferson,_77,_77,89,26,1,2,1,1,0,0,78,38,2,0
0,_Jefferson,_78,_78,124,27,2,1,0,0,1,0,107,42,2,0
0,_Jefferson,_79,_79,17,4,1,0,0,0,2,0,15,7,1,0
0,_Jefferson,_8,_8,14,10,0,0,0,0,0,0,18,7,0,0
0,_Jefferson,_80,_80,51,6,1,0,0,0,0,0,46,11,1,0
0,_Jefferson,_81,_81,7,2,0,0,0,0,0,0,6,2,1,0
0,_Jefferson,_810,_810,146,81,5,1,2,0,1,0,130,99,6,1
0,_Jefferson,_82,_82,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_820,_820,178,39,4,0,2,1,0,1,149,58,10,0
0,_Jefferson,_83,_83,11,34,0,0,0,0,0,0,14,32,0,0
0,_Jefferson,_830,_830,102,28,9,0,0,0,0,0,81,43,11,0
0,_Jefferson,_84,_84,32,13,2,1,0,0,0,0,24,19,3,0
0,_Jefferson,_85,_85,58,7,0,0,0,0,0,0,47,12,3,0
0,_Jefferson,_86,_86,620,132,9,4,2,1,5,3,543,187,23,1
0,_Jefferson,_87,_87,310,54,5,5,3,1,2,1,247,96,19,0
0,_Jefferson,_88,_88,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_89,_89,113,40,0,1,3,1,0,0,96,50,9,0
0,_Jefferson,_9,_9,12,5,0,0,0,0,0,0,12,3,1,0
0,_Jefferson,_90,_90,9,12,0,0,0,0,0,0,10,11,0,0
0,_Jefferson,_900,_900,22,109,0,1,1,0,1,0,20,107,1,0
0,_Jefferson,_91,_91,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_92,_92,26,5,0,0,0,0,0,0,20,7,1,0
0,_Jefferson,_93,_93,37,0,0,1,0,0,0,0,35,1,2,0
0,_Jefferson,_94,_94,22,7,1,0,0,1,0,0,22,9,0,0
0,_Jefferson,_950,_950,8,21,1,0,0,1,0,0,6,23,0,0
0,_Johnson,_BATSON,_BATSON,69,17,1,2,0,2,1,1,67,19,3,0
0,_Johnson,_DICKERSON-HILL,_DICKERSON-HILL,36,15,1,0,4,0,0,0,34,14,4,0
0,_Johnson,_GRANT,_GRANT,270,117,12,3,2,1,1,2,231,151,13,0
0,_Johnson,_HICKEY,_HICKEY,143,30,6,2,1,0,1,0,124,39,9,0
0,_Johnson,_HORSEHEAD,_HORSEHEAD,211,92,11,8,2,2,0,1,187,109,19,1
0,_Johnson,_HOWELL,_HOWELL,398,121,12,2,2,1,1,0,355,140,26,0
0,_Johnson,_KING,_KING,384,106,14,5,5,4,3,3,360,143,14,0
0,_Johnson,_LEE,_LEE,84,18,7,1,0,0,2,0,75,26,8,0
0,_Johnson,_LOWGAP,_LOWGAP,37,10,4,0,0,0,0,0,29,18,2,0
0,_Johnson,_MCKENNON,_MCKENNON,254,66,10,1,4,3,5,1,246,78,7,0
0,_Johnson,_MULBERRY,_MULBERRY,41,13,3,5,0,0,0,0,43,18,2,0
0,_Johnson,_PERRY,_PERRY,269,70,11,3,3,1,4,0,251,91,6,0
0,_Johnson,_PITTSBURG,_PITTSBURG,704,214,22,7,9,4,4,0,643,265,35,0
0,_Johnson,_PRAIRIE,_PRAIRIE,158,75,13,0,0,1,3,2,163,78,4,0
0,_Johnson,_REDLICK,_REDLICK,440,118,17,8,7,4,4,1,422,154,13,0
0,_Johnson,_SHERMAN,_SHERMAN,124,33,3,5,1,0,3,0,109,47,4,0
0,_Johnson,_SPADRA WARD 1,_SPADRA WARD 1,569,331,33,10,11,4,7,5,540,363,31,2
0,_Johnson,_SPADRA WARD 2,_SPADRA WARD 2,436,276,28,6,10,3,4,4,416,299,27,2
0,_Johnson,_SPADRA WARD 3,_SPADRA WARD 3,573,375,35,12,19,7,5,3,557,424,37,4
0,_Johnson,_SPADRA WARD 4,_SPADRA WARD 4,567,218,26,8,8,3,4,1,516,263,33,0
0,_Johnson,_STONEWALL,_STONEWALL,116,27,13,0,1,0,2,1,108,50,6,0
0,_Johnson,_WARD,_WARD,208,85,12,1,1,0,1,1,204,93,6,0
0,_Lafayette,_Boyd Hill,_Boyd Hill,54,32,0,0,1,0,0,0,61,25,2,0
0,_Lafayette,_Bradley City,_Bradley City,75,97,2,0,0,2,0,1,77,75,10,0
0,_Lafayette,_Bradley Out,_Bradley Out,54,22,0,0,0,0,0,0,48,19,1,0
0,_Lafayette,_Buckner City,_Buckner City,41,46,1,2,0,2,0,0,39,45,7,0
0,_Lafayette,_Buckner Out,_Buckner Out,4,1,0,0,0,0,0,0,4,1,0,0
0,_Lafayette,_Canfield,_Canfield,28,25,0,1,0,0,0,0,26,23,1,0
0,_Lafayette,_Center,_Center,257,33,3,2,0,1,0,2,254,37,3,0
0,_Lafayette,_Gin City,_Gin City,102,52,0,1,0,1,1,0,100,49,3,0
0,_Lafayette,_Lewisville Ward 1,_Lewisville Ward 1,76,70,2,0,1,0,0,0,74,66,2,0
0,_Lafayette,_Lewisville Ward 1 Outside City,_Lewisville Ward 1 Outside City,59,17,1,1,0,0,0,0,58,18,0,0
0,_Lafayette,_Lewisville Ward 2,_Lewisville Ward 2,39,26,0,0,0,2,0,0,36,25,4,0
0,_Lafayette,_Lewisville Ward 3,_Lewisville Ward 3,40,182,1,1,0,0,0,0,46,159,5,0
0,_Lafayette,_Mars Hill,_Mars Hill,45,8,0,0,0,0,0,0,39,10,0,0
0,_Lafayette,_Oak Grove,_Oak Grove,24,1,0,0,0,0,0,0,23,2,0,0
0,_Lafayette,_Piney Grove,_Piney Grove,120,18,4,0,0,1,0,2,113,26,4,0
0,_Lafayette,_Red River,_Red River,37,38,0,0,0,0,0,0,38,30,3,0
0,_Lafayette,_Sardis,_Sardis,85,5,3,0,0,1,0,0,83,6,0,0
0,_Lafayette,_Stamps Ward 1,_Stamps Ward 1,53,29,2,0,0,0,0,1,51,31,1,0
0,_Lafayette,_Stamps Ward 1 Pct 2,_Stamps Ward 1 Pct 2,20,82,3,0,0,3,1,0,24,75,4,0
0,_Lafayette,_Stamps Ward 1 Pct 2 Outside City,_Stamps Ward 1 Pct 2 Outside City,45,9,1,0,0,0,0,0,45,10,1,0
0,_Lafayette,_Stamps Ward 2,_Stamps Ward 2,103,83,0,1,2,0,1,0,96,83,2,0
0,_Lafayette,_Stamps Ward 2 Outside City,_Stamps Ward 2 Outside City,0,0,0,0,0,0,0,0,0,0,0,0
0,_Lafayette,_Stamps Ward 3,_Stamps Ward 3,47,105,0,1,1,1,0,0,52,88,3,0
0,_Lafayette,_State Line,_State Line,140,27,3,1,0,0,0,0,129,27,7,0
0,_Lafayette,_Walker Creek,_Walker Creek,210,24,0,2,0,0,2,1,197,24,9,0
0,_Lawrence,_Annieville,_Annieville,111,17,2,0,1,0,0,0,96,24,7,0
0,_Lawrence,_Ashland,_Ashland,49,23,2,0,2,0,1,0,51,23,1,0
0,_Lawrence,_Black River,_Black River,153,53,1,1,2,1,2,0,145,50,8,0
0,_Lawrence,_Black Rock,_Black Rock,329,70,7,2,1,3,3,1,295,86,18,0
0,_Lawrence,_Boas 1,_Boas 1,219,69,9,1,0,2,0,0,208,76,10,0
0,_Lawrence,_Boas 2,_Boas 2,192,72,8,5,2,4,1,0,181,84,10,0
0,_Lawrence,_Boas 3,_Boas 3,170,45,11,1,1,1,2,1,157,53,17,0
0,_Lawrence,_Cache,_Cache,42,8,0,0,1,1,0,0,43,9,0,0
0,_Lawrence,_Campbell 1,_Campbell 1,331,145,17,5,4,2,5,3,325,153,22,0
0,_Lawrence,_Campbell 2,_Campbell 2,327,124,14,1,1,4,2,1,319,121,22,0
0,_Lawrence,_Campbell 3,_Campbell 3,237,107,14,1,2,3,2,3,242,107,14,2
0,_Lawrence,_Campbell 4,_Campbell 4,344,118,23,21,4,4,2,2,352,120,28,1
0,_Lawrence,_Dent,_Dent,302,70,9,4,2,0,1,2,289,84,6,0
0,_Lawrence,_Dowell,_Dowell,34,21,1,2,0,1,1,0,32,19,3,0
0,_Lawrence,_Duty,_Duty,118,59,3,2,6,2,1,0,119,62,5,1
0,_Lawrence,_Eaton,_Eaton,76,14,1,1,0,0,3,3,79,15,6,0
0,_Lawrence,_Flat Creek,_Flat Creek,30,11,2,0,0,0,1,0,37,6,1,0
0,_Lawrence,_Jesup,_Jesup,31,5,0,0,0,0,0,0,30,6,0,0
0,_Lawrence,_Lawrence,_Lawrence,57,16,2,0,2,1,1,1,53,21,4,0
0,_Lawrence,_Marion,_Marion,43,25,2,1,0,2,0,0,46,23,3,0
0,_Lawrence,_Morgan,_Morgan,198,27,14,2,0,2,1,0,192,38,7,0
0,_Lawrence,_Promised Land,_Promised Land,99,28,2,4,1,2,0,1,100,29,6,0
0,_Lawrence,_Reeds Creek Saffell,_Reeds Creek Saffell,103,11,3,0,2,1,0,0,96,14,3,0
0,_Lawrence,_Reeds Creek Strawberry,_Reeds Creek Strawberry,149,47,4,2,0,2,1,2,136,50,13,1
0,_Lawrence,_Richwoods,_Richwoods,31,4,0,0,0,0,0,1,21,11,2,0
0,_Lawrence,_Spring River,_Spring River,101,20,2,0,0,1,1,0,91,26,3,1
0,_Lawrence,_Strawberry,_Strawberry,90,27,5,0,0,1,3,1,84,36,4,0
0,_Lawrence,_Thacker,_Thacker,98,27,7,0,5,0,2,0,93,34,6,1
0,_Lee,_1,_1,279,133,3,1,0,0,0,0,263,153,7,0
0,_Lee,_2,_2,166,196,3,2,1,0,0,0,155,198,7,0
0,_Lee,_3,_3,141,217,2,4,1,1,2,0,146,203,9,2
0,_Lee,_4,_4,161,124,2,0,1,1,0,0,167,117,5,0
0,_Lee,_5,_5,183,150,1,3,1,3,1,0,183,153,7,0
0,_Lee,_6,_6,52,299,3,0,0,1,0,0,71,258,15,1
0,_Lee,_7,_7,158,204,3,4,1,2,0,1,173,178,12,0
0,_Lee,_8,_8,78,208,4,2,0,2,0,2,92,191,11,0
0,_Lee,_9,_9,11,204,1,0,1,2,0,0,21,185,11,0
0,_Lincoln,_Auburn,_Auburn,19,10,0,0,1,0,0,0,17,12,0,0
0,_Lincoln,_Cane Creek 1,_Cane Creek 1,427,66,7,0,2,1,0,1,363,118,10,0
0,_Lincoln,_Cane Creek 2,_Cane Creek 2,77,25,1,0,0,0,0,0,69,31,2,0
0,_Lincoln,_Cane Creek 3,_Cane Creek 3,162,9,4,0,0,0,2,0,143,21,6,0
0,_Lincoln,_Choctaw,_Choctaw,29,36,1,0,0,0,0,0,29,33,3,0
0,_Lincoln,_Gould,_Gould,25,16,0,0,0,0,0,0,19,20,0,0
0,_Lincoln,_Gould Ward 1,_Gould Ward 1,17,116,1,0,0,0,1,1,24,103,2,0
0,_Lincoln,_Gould Ward 2,_Gould Ward 2,1,107,0,0,0,0,0,0,8,92,2,0
0,_Lincoln,_Gould Ward 3,_Gould Ward 3,24,87,0,1,0,0,0,0,23,76,2,0
0,_Lincoln,_Grady Ward 1 & 2,_Grady Ward 1 & 2,35,137,2,1,0,1,0,0,44,128,7,0
0,_Lincoln,_Kimbrough,_Kimbrough,6,23,0,0,0,0,0,0,9,20,0,0
0,_Lincoln,_Lone Pine Garnett,_Lone Pine Garnett,97,17,0,1,0,0,0,0,76,33,3,0
0,_Lincoln,_Lone Pine Mt Home,_Lone Pine Mt Home,100,23,1,0,0,0,1,0,82,38,3,0
0,_Lincoln,_Mill Creek,_Mill Creek,74,20,3,2,1,1,0,0,66,27,5,0
0,_Lincoln,_Owen Glendale,_Owen Glendale,202,31,2,0,2,1,1,1,153,79,7,0
0,_Lincoln,_Owen Palmyra,_Owen Palmyra,159,33,4,1,0,0,5,1,136,60,4,0
0,_Lincoln,_SE Lincoln County FD,_SE Lincoln County FD,61,5,2,1,1,0,1,0,56,12,1,0
0,_Lincoln,_Smith,_Smith,75,4,1,0,3,0,1,0,65,16,2,0
0,_Lincoln,_Spring 1,_Spring 1,186,29,5,1,1,0,2,1,155,58,7,0
0,_Lincoln,_Spring 2,_Spring 2,15,37,0,0,0,1,1,1,24,29,2,0
0,_Lincoln,_Star City Ward 1,_Star City Ward 1,175,75,3,0,0,2,3,1,153,87,3,0
0,_Lincoln,_Star City Ward 2,_Star City Ward 2,125,79,5,0,0,0,2,4,124,78,5,0
0,_Lincoln,_Star City Ward 3,_Star City Ward 3,246,64,2,1,4,1,0,0,228,73,5,0
0,_Lincoln,_Tarry,_Tarry,13,60,1,0,1,0,2,0,23,49,5,0
0,_Lincoln,_Wells Bayou Fire Station,_Wells Bayou Fire Station,58,16,2,3,0,0,0,0,51,26,2,0
0,_Lincoln,_Yorktown,_Yorktown,47,127,1,0,0,0,0,2,50,121,2,0
0,_Little River,_Arden,_Arden,128,39,1,1,1,0,2,1,115,41,9,0
0,_Little River,_Arkinda,_Arkinda,16,6,1,2,0,0,1,0,13,7,2,2
0,_Little River,_Ashdown Ward 1,_Ashdown Ward 1,588,189,12,3,0,2,1,2,555,188,18,0
0,_Little River,_Ashdown Ward 2,_Ashdown Ward 2,192,236,6,4,1,3,4,3,195,214,14,1
0,_Little River,_Ashdown Ward 3,_Ashdown Ward 3,229,212,7,6,1,0,4,4,217,214,9,0
0,_Little River,_Burke,_Burke,61,16,2,2,1,1,15,1,79,18,1,0
0,_Little River,_Caney,_Caney,99,18,3,1,0,0,0,0,82,31,4,0
0,_Little River,_Cleveland,_Cleveland,247,102,13,2,2,1,3,3,230,109,14,1
0,_Little River,_Foreman City 1,_Foreman City 1,37,38,0,0,1,1,0,0,37,34,2,0
0,_Little River,_Foreman City 2,_Foreman City 2,127,55,1,0,0,0,0,0,111,54,9,0
0,_Little River,_Foreman City 3,_Foreman City 3,118,42,6,0,1,1,1,0,113,40,3,0
0,_Little River,_Franklin,_Franklin,374,62,5,1,3,3,3,1,332,74,25,0
0,_Little River,_Jackson,_Jackson,234,32,2,4,2,1,1,0,215,37,17,0
0,_Little River,_Jefferson,_Jefferson,229,68,6,1,0,1,1,3,213,72,11,0
0,_Little River,_Jewell,_Jewell,64,14,2,1,0,2,1,1,61,17,6,0
0,_Little River,_Johnson,_Johnson,112,116,4,1,0,3,0,0,105,107,8,0
0,_Little River,_Lick Creek,_Lick Creek,164,22,5,1,0,0,2,1,158,31,4,0
0,_Little River,_Little River,_Little River,231,28,1,2,0,1,0,1,206,36,11,0
0,_Little River,_Red River,_Red River,222,38,6,1,1,1,2,4,211,51,8,0
0,_Little River,_Wallace/Richland,_Wallace/Richland,133,64,2,1,0,3,1,1,120,68,9,0
0,_Logan,_Barber,_Barber,104,21,7,0,1,0,0,0,89,35,8,0
0,_Logan,_Blue Mountain City,_Blue Mountain City,31,10,1,0,0,0,1,0,31,9,3,0
0,_Logan,_Blue Mountain Rural,_Blue Mountain Rural,19,2,0,2,0,0,0,0,16,5,2,0
0,_Logan,_Boone Ward 1,_Boone Ward 1,264,62,11,6,6,6,1,2,216,119,21,1
0,_Logan,_Boone Ward 2,_Boone Ward 2,289,76,9,7,1,2,2,3,270,107,9,0
0,_Logan,_Boone Ward 3,_Boone Ward 3,277,115,11,6,3,2,0,3,260,139,17,0
0,_Logan,_Boone Ward 4,_Boone Ward 4,487,122,10,8,2,1,10,2,447,164,27,2
0,_Logan,_Cane Creek,_Cane Creek,147,51,7,0,0,1,0,0,132,64,8,1
0,_Logan,_Caulksville City,_Caulksville City,86,25,3,0,0,0,1,0,90,21,4,0
0,_Logan,_Caulksville Rural,_Caulksville Rural,131,43,5,0,0,1,1,1,121,57,5,0
0,_Logan,_Cauthron,_Cauthron,89,19,3,1,0,3,0,0,75,32,4,0
0,_Logan,_Clark City,_Clark City,126,58,7,2,1,3,1,1,134,57,6,0
0,_Logan,_Clark Crossroads,_Clark Crossroads,124,38,4,2,2,2,0,0,114,53,6,0
0,_Logan,_Clark Rural,_Clark Rural,88,32,0,0,2,1,1,0,77,46,4,0
0,_Logan,_Delaware,_Delaware,180,66,4,2,0,1,0,0,162,76,7,0
0,_Logan,_Driggs,_Driggs,146,34,4,2,1,2,2,1,136,47,6,0
0,_Logan,_Ellsworth,_Ellsworth,250,40,4,3,4,1,0,2,229,64,10,0
0,_Logan,_Johnson,_Johnson,86,18,0,1,1,2,0,2,73,29,3,0
0,_Logan,_Logan,_Logan,122,37,5,1,2,0,0,1,109,54,4,0
0,_Logan,_Morrison Bluff,_Morrison Bluff,22,12,1,0,0,0,0,0,21,13,1,0
0,_Logan,_Mountain,_Mountain,49,17,1,1,0,0,1,0,39,25,3,0
0,_Logan,_Petit Jean,_Petit Jean,90,27,3,2,1,0,1,0,75,34,9,0
0,_Logan,_Ratcliff City,_Ratcliff City,48,11,2,0,0,0,0,0,37,22,5,0
0,_Logan,_Ratcliff Rural,_Ratcliff Rural,44,21,2,1,0,2,1,0,41,25,3,0
0,_Logan,_Reveille City,_Reveille City,174,47,2,0,3,0,0,0,153,63,9,0
0,_Logan,_Reveille Rural,_Reveille Rural,183,46,9,1,3,2,6,0,156,83,9,0
0,_Logan,_River City,_River City,52,17,2,0,1,2,1,1,47,25,3,0
0,_Logan,_River Rural,_River Rural,94,44,10,0,0,3,0,0,98,52,1,0
0,_Logan,_Shoal Creek,_Shoal Creek,228,48,2,3,4,1,2,4,196,86,6,1
0,_Logan,_Short Mountain Ward 1,_Short Mountain Ward 1,316,138,21,5,3,3,5,1,300,166,22,0
0,_Logan,_Short Mountain Ward 2,_Short Mountain Ward 2,273,88,6,2,5,4,1,1,248,122,11,0
0,_Logan,_Short Mountain Ward 3,_Short Mountain Ward 3,243,82,10,0,0,4,5,0,212,108,15,0
0,_Logan,_Short Mountain Ward 4,_Short Mountain Ward 4,396,136,10,3,3,11,0,5,354,182,18,0
0,_Logan,_Sugar Creek,_Sugar Creek,133,38,4,1,2,0,0,0,121,48,5,0
0,_Logan,_Tomlinson,_Tomlinson,99,20,2,4,3,1,0,1,91,33,6,0
0,_Logan,_Washburn,_Washburn,256,54,13,4,0,1,3,2,239,77,13,0
0,_Lonoke,_Allport City,_Allport City,6,35,2,1,0,0,1,1,6,32,2,1
0,_Lonoke,_Austin City,_Austin City,764,147,32,16,7,2,2,3,697,196,49,2
0,_Lonoke,_Butler,_Butler,827,174,25,4,3,4,0,6,708,260,58,1
0,_Lonoke,_Cabot Ward 1,_Cabot Ward 1,1416,398,74,18,11,9,5,7,1227,511,132,2
0,_Lonoke,_Cabot Ward 2,_Cabot Ward 2,2351,529,85,32,15,12,11,3,2192,661,124,5
0,_Lonoke,_Cabot Ward 3,_Cabot Ward 3,1907,411,65,35,14,13,6,6,1703,566,128,2
0,_Lonoke,_Cabot Ward 4,_Cabot Ward 4,1536,374,93,19,18,9,4,8,1363,477,158,1
0,_Lonoke,_Carlisle Rural,_Carlisle Rural,140,12,2,0,2,1,0,1,109,43,3,0
0,_Lonoke,_Carlisle Ward 1,_Carlisle Ward 1,302,86,7,4,3,3,2,1,248,144,8,0
0,_Lonoke,_Carlisle Ward 2,_Carlisle Ward 2,106,89,4,0,1,2,1,2,101,94,7,0
0,_Lonoke,_Carlisle Ward 3,_Carlisle Ward 3,130,71,9,5,1,0,0,4,121,86,10,0
0,_Lonoke,_Caroline,_Caroline,730,123,19,2,2,6,1,1,641,184,40,1
0,_Lonoke,_Cleveland,_Cleveland,83,22,1,1,0,0,0,0,70,33,0,0
0,_Lonoke,_Coy City,_Coy City,23,10,1,0,0,0,0,1,21,9,1,0
0,_Lonoke,_Crooked Creek,_Crooked Creek,84,18,0,0,0,0,0,0,76,25,2,1
0,_Lonoke,_Dortch,_Dortch,53,22,3,0,2,1,0,1,49,27,0,1
0,_Lonoke,_Eagle,_Eagle,667,104,25,11,10,2,3,5,596,177,34,0
0,_Lonoke,_England Ward 1,_England Ward 1,217,66,8,0,7,1,0,2,189,95,9,0
0,_Lonoke,_England Ward 2,_England Ward 2,143,59,7,1,2,1,0,0,113,85,8,0
0,_Lonoke,_England Ward 3,_England Ward 3,47,177,5,1,1,1,0,5,60,160,3,0
0,_Lonoke,_England Ward 4,_England Ward 4,84,68,2,1,0,2,0,0,70,79,4,0
0,_Lonoke,_Fletcher,_Fletcher,53,5,0,1,0,0,1,1,47,11,1,0
0,_Lonoke,_Furlow,_Furlow,259,120,19,5,0,1,3,3,207,178,19,0
0,_Lonoke,_Goodrum,_Goodrum,971,161,26,10,9,3,2,2,848,256,50,0
0,_Lonoke,_Gray,_Gray,792,303,31,8,8,5,7,4,676,414,34,1
0,_Lonoke,_Gum Woods,_Gum Woods,75,20,1,0,0,1,1,1,70,28,0,0
0,_Lonoke,_Hamilton,_Hamilton,45,3,2,0,0,0,0,0,38,9,2,0
0,_Lonoke,_Humnoke City,_Humnoke City,83,9,0,0,0,0,0,0,64,20,3,0
0,_Lonoke,_Indian Bayou,_Indian Bayou,41,16,0,0,1,1,0,0,35,21,2,0
0,_Lonoke,_Isbell,_Isbell,42,4,0,0,0,1,0,0,31,15,1,0
0,_Lonoke,_Keo City,_Keo City,91,42,2,2,1,0,2,0,82,47,7,0
0,_Lonoke,_Lafayette,_Lafayette,13,2,0,0,0,0,0,0,10,5,0,0
0,_Lonoke,_Lonoke Rural,_Lonoke Rural,281,88,8,2,0,1,3,0,203,165,8,1
0,_Lonoke,_Lonoke Ward 1,_Lonoke Ward 1,144,76,2,11,1,1,0,1,113,115,3,0
0,_Lonoke,_Lonoke Ward 2,_Lonoke Ward 2,112,38,2,1,0,1,0,3,90,62,3,0
0,_Lonoke,_Lonoke Ward 3,_Lonoke Ward 3,94,68,5,0,2,0,0,0,76,82,5,0
0,_Lonoke,_Lonoke Ward 4,_Lonoke Ward 4,144,69,5,0,0,1,0,1,112,96,13,0
0,_Lonoke,_Lonoke Ward 5,_Lonoke Ward 5,69,140,4,1,0,1,0,0,45,155,5,0
0,_Lonoke,_Lonoke Ward 6,_Lonoke Ward 6,22,124,1,1,4,0,1,1,29,113,1,1
0,_Lonoke,_Lonoke Ward 7,_Lonoke Ward 7,99,94,5,2,0,1,0,2,74,124,6,0
0,_Lonoke,_Lonoke Ward 8,_Lonoke Ward 8,197,91,1,0,1,1,1,1,157,125,3,0
0,_Lonoke,_Magness,_Magness,680,146,18,12,14,1,2,4,595,219,48,2
0,_Lonoke,_Oak Grove,_Oak Grove,1427,302,49,12,8,8,5,3,1282,434,73,1
0,_Lonoke,_Pettus,_Pettus,37,17,1,0,0,0,2,0,29,24,3,0
0,_Lonoke,_Prairie,_Prairie,178,41,3,1,1,0,0,0,134,78,9,0
0,_Lonoke,_Pulaski,_Pulaski,42,137,4,0,2,0,1,0,37,140,3,0
0,_Lonoke,_Richwoods,_Richwoods,29,15,2,1,0,1,0,0,24,20,3,0
0,_Lonoke,_Totten,_Totten,100,27,8,2,0,2,1,1,89,42,6,0
0,_Lonoke,_Walls,_Walls,15,10,1,0,0,0,0,0,9,13,3,0
0,_Lonoke,_Ward 1,_Ward 1,319,86,9,5,3,5,1,3,270,121,25,0
0,_Lonoke,_Ward 2,_Ward 2,389,73,15,1,3,2,4,4,328,112,40,2
0,_Lonoke,_Ward 3,_Ward 3,433,93,25,5,3,4,1,1,386,117,45,2
0,_Lonoke,_Ward Twp Rural,_Ward Twp Rural,415,60,20,5,6,2,2,1,349,111,39,1
0,_Lonoke,_Williams,_Williams,148,79,8,2,0,1,0,2,128,100,7,0
0,_Lonoke,_York,_York,503,110,21,2,6,5,2,3,456,150,26,0
0,_Madison,_Alabam,_Alabam,398,123,19,2,4,8,4,1,360,180,16,0
0,_Madison,_Boston,_Boston,112,54,2,2,7,1,0,0,92,74,9,0
0,_Madison,_Bowen,_Bowen,163,61,9,1,4,1,2,2,153,75,17,0
0,_Madison,_California,_California,419,108,12,1,4,2,2,3,397,140,17,2
0,_Madison,_Hilburn,_Hilburn,127,73,7,7,3,2,1,0,124,89,9,0
0,_Madison,_Japton,_Japton,146,18,3,1,1,1,1,0,141,27,3,0
0,_Madison,_Kings River,_Kings River,292,91,17,1,3,4,1,0,262,125,24,0
