IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_NM_20161108_GEN_PRE_DEM_CLINTON,USA_NM_20161108_GEN_PRE_REP_TRUMP,USA_NM_20161108_GEN_PRE_LIB_JOHNSON,USA_NM_20161108_GEN_PRE_GRE_STEIN,USA_NM_20161108_GEN_PRE_BET_MCMULLIN,USA_NM_20161108_GEN_PRE_CON_CASTLE,USA_NM_20161108_GEN_PRE_SOC_RIVA,USA_NM_20161108_GEN_PRE_DEL_FUENTE,USA_NM_20161108_GEN_SOS_DEM_OLIVER,USA_NM_20161108_GEN_SOS_REP_ESPINOZA,USA_NM_20161108_GEN_SSC_DEM_VIGIL,USA_NM_20161108_GEN_SSC_REP_NAKAMURA,USA_NM_20161108_GEN_SAC_DEM_VARGAS,USA_NM_20161108_GEN_SAC_REP_FRENCH
0,_McKinley,_PRECINCT 058,_PRECINCT 058,216,138,48,0,0,2,0,0,240,147,220,162,214,163
0,_McKinley,_PRECINCT 059,_PRECINCT 059,89,69,20,6,6,1,1,0,112,77,98,88,99,80
0,_McKinley,_PRECINCT 060,_PRECINCT 060,147,31,27,4,3,0,0,0,155,35,142,50,143,46
0,_McKinley,_PRECINCT 061,_PRECINCT 061,117,12,25,2,3,0,0,0,113,23,109,29,113,21
0,_McKinley,_PRECINCT 062,_PRECINCT 062,122,30,19,0,0,0,2,0,126,40,130,34,112,48
0,_Mora,_PRECINCT 001,_PRECINCT 001,295,110,44,2,0,0,0,0,300,123,290,124,292,101
0,_Mora,_PRECINCT 002,_PRECINCT 002,269,93,30,9,1,1,0,0,290,98,264,110,275,88
0,_Mora,_PRECINCT 003,_PRECINCT 003,123,64,12,3,1,0,0,0,121,76,117,73,118,70
0,_Mora,_PRECINCT 004,_PRECINCT 004,158,56,25,3,1,0,0,1,168,67,149,75,167,58
0,_Mora,_PRECINCT 005,_PRECINCT 005,131,72,11,4,0,1,1,0,144,69,136,70,142,63
0,_Mora,_PRECINCT 006,_PRECINCT 006,64,43,10,5,0,1,0,0,68,49,72,45,69,45
0,_Mora,_PRECINCT 007,_PRECINCT 007,98,22,11,1,2,0,0,0,92,28,81,37,82,34
0,_Mora,_PRECINCT 008,_PRECINCT 008,144,66,19,4,0,1,0,0,150,72,144,75,151,69
0,_Mora,_PRECINCT 009,_PRECINCT 009,49,31,11,0,0,0,0,0,50,37,51,36,46,40
0,_Mora,_PRECINCT 010,_PRECINCT 010,78,47,8,2,0,0,0,0,81,46,74,48,72,51
0,_Mora,_PRECINCT 011,_PRECINCT 011,127,61,13,2,0,0,0,0,126,62,106,84,110,71
0,_Otero,_PRECINCT 001,_PRECINCT 001,409,102,21,4,1,1,0,3,345,169,378,126,388,111
0,_Otero,_PRECINCT 002,_PRECINCT 002,3,23,2,0,0,1,0,0,10,16,4,22,4,22
0,_Otero,_PRECINCT 003,_PRECINCT 003,0,23,1,0,0,0,0,0,0,24,0,24,0,25
0,_Otero,_PRECINCT 004,_PRECINCT 004,5,62,1,0,0,3,0,0,5,65,6,64,5,65
0,_Otero,_PRECINCT 005,_PRECINCT 005,32,137,6,0,1,0,0,0,34,129,29,134,35,124
0,_Otero,_PRECINCT 006,_PRECINCT 006,3,111,11,1,1,0,0,1,15,114,10,115,9,117
0,_Otero,_PRECINCT 007,_PRECINCT 007,41,158,17,2,4,0,0,0,53,164,54,160,50,164
0,_Otero,_PRECINCT 008,_PRECINCT 008,277,761,78,8,8,5,1,0,345,754,292,796,311,773
0,_Otero,_PRECINCT 009,_PRECINCT 009,128,355,40,12,4,4,2,0,178,338,140,377,151,356
0,_Otero,_PRECINCT 010,_PRECINCT 010,299,899,85,14,10,7,0,0,393,877,343,917,361,895
0,_Otero,_PRECINCT 011,_PRECINCT 011,348,59,116,4,3,0,1,1,345,110,311,119,331,91
0,_Otero,_PRECINCT 012,_PRECINCT 012,171,413,61,6,3,1,1,0,225,407,214,414,211,412
0,_Otero,_PRECINCT 013,_PRECINCT 013,203,252,45,3,0,2,1,1,220,264,223,257,224,257
0,_Otero,_PRECINCT 014,_PRECINCT 014,201,556,63,4,7,2,0,0,261,554,231,575,239,557
0,_Otero,_PRECINCT 015,_PRECINCT 015,140,496,60,2,3,3,0,1,206,468,192,481,181,485
0,_Otero,_PRECINCT 016,_PRECINCT 016,60,110,19,2,5,0,0,1,64,115,65,103,57,119
0,_Otero,_PRECINCT 017,_PRECINCT 017,214,407,60,6,2,4,1,1,244,407,221,426,224,417
0,_Otero,_PRECINCT 018,_PRECINCT 018,416,1197,94,13,15,4,3,0,502,1178,433,1236,457,1199
0,_Otero,_PRECINCT 019,_PRECINCT 019,136,56,19,3,1,0,0,0,134,66,141,56,137,58
0,_Otero,_PRECINCT 020,_PRECINCT 020,97,75,18,1,0,0,1,0,97,85,102,78,111,71
0,_Otero,_PRECINCT 021,_PRECINCT 021,236,513,62,12,4,4,0,0,265,524,254,532,264,516
0,_Otero,_PRECINCT 022,_PRECINCT 022,90,157,14,2,3,0,0,0,102,153,89,159,90,153
0,_Otero,_PRECINCT 023,_PRECINCT 023,103,170,29,3,2,2,2,1,129,164,123,170,126,162
0,_Otero,_PRECINCT 024,_PRECINCT 024,197,449,61,10,9,4,1,0,250,460,226,483,227,474
0,_Otero,_PRECINCT 025,_PRECINCT 025,136,340,35,3,7,4,0,1,173,333,149,350,154,338
0,_Otero,_PRECINCT 026,_PRECINCT 026,118,180,38,5,3,1,0,1,151,180,138,191,132,192
0,_Otero,_PRECINCT 027,_PRECINCT 027,111,286,47,6,4,2,2,0,162,283,125,308,127,299
0,_Otero,_PRECINCT 028,_PRECINCT 028,190,474,74,4,7,2,2,0,251,484,224,500,237,479
0,_Otero,_PRECINCT 029,_PRECINCT 029,231,549,72,5,9,0,0,1,277,569,233,604,246,582
0,_Otero,_PRECINCT 030,_PRECINCT 030,105,152,37,0,6,0,1,0,127,158,121,166,119,167
0,_Otero,_PRECINCT 031,_PRECINCT 031,93,117,35,0,3,2,1,0,114,128,97,145,104,137
0,_Otero,_PRECINCT 032,_PRECINCT 032,137,136,33,3,3,2,0,0,149,144,147,143,148,142
0,_Otero,_PRECINCT 033,_PRECINCT 033,128,176,37,7,3,1,0,0,150,192,142,193,139,191
0,_Otero,_PRECINCT 034,_PRECINCT 034,88,170,15,2,0,2,0,0,113,157,95,173,99,165
0,_Otero,_PRECINCT 035,_PRECINCT 035,125,517,45,4,6,2,2,1,186,490,171,493,158,504
0,_Otero,_PRECINCT 036,_PRECINCT 036,164,309,42,2,4,0,0,0,193,311,181,325,183,316
0,_Otero,_PRECINCT 037,_PRECINCT 037,80,181,29,1,5,1,0,0,102,184,97,183,98,184
0,_Otero,_PRECINCT 038,_PRECINCT 038,28,69,12,3,0,0,0,0,38,68,41,66,35,65
0,_Otero,_PRECINCT 039,_PRECINCT 039,137,317,36,4,6,1,0,1,188,297,159,316,164,307
0,_Otero,_PRECINCT 040,_PRECINCT 040,104,268,19,1,6,0,0,0,123,269,95,293,103,285
0,_Otero,_PRECINCT 041,_PRECINCT 041,340,105,24,7,4,0,1,0,311,141,328,116,343,101
0,_Quay,_PRECINCT 001,_PRECINCT 001,2,86,6,0,1,0,0,0,13,75,11,74,3,82
0,_Quay,_PRECINCT 002,_PRECINCT 002,4,60,1,0,0,0,0,0,10,52,8,54,4,58
0,_Quay,_PRECINCT 003,_PRECINCT 003,38,162,19,1,0,0,0,0,62,145,53,151,55,145
0,_Quay,_PRECINCT 004,_PRECINCT 004,7,56,0,1,1,1,0,0,16,44,10,48,9,46
0,_Quay,_PRECINCT 005,_PRECINCT 005,72,509,28,1,4,2,0,0,161,426,133,442,124,455
0,_Quay,_PRECINCT 006,_PRECINCT 006,54,271,19,1,3,1,0,1,107,233,74,255,82,245
0,_Quay,_PRECINCT 007,_PRECINCT 007,222,120,48,4,0,1,0,0,241,139,259,117,264,113
0,_Quay,_PRECINCT 008,_PRECINCT 008,63,118,20,1,1,0,0,0,104,92,90,101,95,95
0,_Quay,_PRECINCT 009,_PRECINCT 009,177,250,58,2,2,2,0,1,256,206,232,225,236,221
0,_Quay,_PRECINCT 010,_PRECINCT 010,127,57,27,2,1,0,1,0,138,71,155,49,162,43
0,_Quay,_PRECINCT 011,_PRECINCT 011,165,293,41,2,3,1,1,0,219,262,194,281,195,273
0,_Quay,_PRECINCT 012,_PRECINCT 012,86,230,32,0,1,0,0,0,144,190,115,219,107,225
0,_Rio Arriba,_PRECINCT 001,_PRECINCT 001,289,59,24,13,0,1,0,0,307,67,300,70,298,66
0,_Rio Arriba,_PRECINCT 002,_PRECINCT 002,651,185,73,7,1,2,1,0,671,206,688,201,683,193
0,_Rio Arriba,_PRECINCT 003,_PRECINCT 003,276,113,29,2,2,1,1,1,270,133,286,112,286,114
0,_Rio Arriba,_PRECINCT 004,_PRECINCT 004,407,157,63,5,0,1,0,0,429,170,455,142,429,141
0,_Rio Arriba,_PRECINCT 005,_PRECINCT 005,214,82,32,3,0,0,0,1,224,104,251,76,246,79
0,_Rio Arriba,_PRECINCT 006,_PRECINCT 006,146,27,12,12,0,1,0,0,153,34,154,29,151,24
0,_Rio Arriba,_PRECINCT 007,_PRECINCT 007,333,71,54,9,0,0,1,0,364,81,317,123,343,88
0,_Rio Arriba,_PRECINCT 008,_PRECINCT 008,144,44,27,1,0,0,1,0,140,64,154,49,156,39
0,_Rio Arriba,_PRECINCT 009,_PRECINCT 009,177,79,18,5,1,0,0,0,182,75,199,66,180,68
0,_Rio Arriba,_PRECINCT 010,_PRECINCT 010,326,106,40,9,2,0,0,2,352,115,357,114,353,106
0,_Rio Arriba,_PRECINCT 011,_PRECINCT 011,575,295,87,12,5,2,4,1,649,287,630,315,646,282
0,_Rio Arriba,_PRECINCT 012,_PRECINCT 012,194,93,38,4,0,0,0,0,197,113,231,79,230,78
0,_Rio Arriba,_PRECINCT 013,_PRECINCT 013,414,176,41,6,1,1,1,1,419,189,461,143,433,145
0,_Rio Arriba,_PRECINCT 014,_PRECINCT 014,247,77,23,0,0,1,0,0,242,95,258,80,260,65
0,_Rio Arriba,_PRECINCT 015,_PRECINCT 015,117,31,16,2,0,0,0,1,108,49,122,36,111,43
0,_Rio Arriba,_PRECINCT 016,_PRECINCT 016,172,60,11,3,1,0,0,1,162,75,182,55,170,60
0,_Rio Arriba,_PRECINCT 017,_PRECINCT 017,76,16,11,10,0,0,0,0,89,19,87,21,96,12
0,_Rio Arriba,_PRECINCT 018,_PRECINCT 018,148,97,61,2,0,2,1,1,180,112,185,99,194,84
0,_Rio Arriba,_PRECINCT 019,_PRECINCT 019,126,97,23,2,0,0,0,0,137,106,119,126,113,126
0,_Rio Arriba,_PRECINCT 020,_PRECINCT 020,331,255,53,4,1,0,0,0,367,240,346,257,353,237
0,_Rio Arriba,_PRECINCT 021,_PRECINCT 021,33,13,8,0,1,0,0,0,34,17,39,14,35,14
0,_Rio Arriba,_PRECINCT 022,_PRECINCT 022,65,24,10,1,0,0,0,0,66,28,61,33,66,25
0,_Rio Arriba,_PRECINCT 023,_PRECINCT 023,103,42,15,2,0,0,0,0,118,39,119,34,112,33
0,_Rio Arriba,_PRECINCT 024,_PRECINCT 024,484,104,135,12,2,0,1,0,527,179,506,195,519,176
0,_Rio Arriba,_PRECINCT 025,_PRECINCT 025,25,105,3,0,0,1,0,0,35,97,28,106,25,109
0,_Rio Arriba,_PRECINCT 026,_PRECINCT 026,110,64,15,2,0,0,0,1,120,64,125,52,122,54
0,_Rio Arriba,_PRECINCT 027,_PRECINCT 027,36,19,8,1,0,0,0,1,38,19,38,15,35,14
0,_Rio Arriba,_PRECINCT 028,_PRECINCT 028,21,5,0,0,0,0,1,0,23,1,17,6,20,2
0,_Rio Arriba,_PRECINCT 029,_PRECINCT 029,3,6,3,0,0,0,0,0,4,8,3,8,5,6
0,_Rio Arriba,_PRECINCT 030,_PRECINCT 030,40,74,24,1,3,0,0,0,61,75,73,70,64,70
0,_Rio Arriba,_PRECINCT 031,_PRECINCT 031,347,66,34,8,2,1,0,0,349,89,367,78,356,78
0,_Rio Arriba,_PRECINCT 032,_PRECINCT 032,168,74,25,6,4,1,0,1,184,81,189,77,185,75
0,_Rio Arriba,_PRECINCT 033,_PRECINCT 033,53,9,10,2,0,0,0,0,54,16,58,11,57,11
0,_Rio Arriba,_PRECINCT 034,_PRECINCT 034,4,0,0,0,0,0,0,0,4,1,4,1,5,0
0,_Rio Arriba,_PRECINCT 035,_PRECINCT 035,332,115,41,12,0,0,0,0,374,116,346,143,353,129
0,_Rio Arriba,_PRECINCT 036,_PRECINCT 036,571,251,92,6,1,0,2,1,611,268,666,221,638,231
0,_Rio Arriba,_PRECINCT 037,_PRECINCT 037,89,22,16,0,0,0,0,0,87,30,90,27,92,23
0,_Rio Arriba,_PRECINCT 038,_PRECINCT 038,394,133,47,7,0,1,1,0,409,155,405,162,448,117
0,_Rio Arriba,_PRECINCT 039,_PRECINCT 039,391,132,47,4,1,0,0,0,404,157,418,133,400,143
0,_Rio Arriba,_PRECINCT 040,_PRECINCT 040,330,129,54,5,0,0,0,0,362,136,358,134,368,116
0,_Rio Arriba,_PRECINCT 041,_PRECINCT 041,539,61,88,3,0,1,1,0,567,104,557,115,576,83
0,_Rio Arriba,_PRECINCT 042,_PRECINCT 042,91,31,14,5,0,0,0,0,100,33,102,31,107,21
0,_Roosevelt,_PRECINCT 001,_PRECINCT 001,116,131,32,1,2,1,1,1,127,150,135,137,137,135
0,_Roosevelt,_PRECINCT 002,_PRECINCT 002,180,560,50,4,3,0,0,1,227,540,201,568,214,548
0,_Roosevelt,_PRECINCT 003,_PRECINCT 003,11,37,5,0,1,0,0,0,25,25,21,32,14,38
0,_Roosevelt,_PRECINCT 004,_PRECINCT 004,31,209,8,0,1,0,0,1,47,190,42,191,33,199
0,_Roosevelt,_PRECINCT 005,_PRECINCT 005,19,174,7,0,1,1,0,0,44,152,28,165,23,169
0,_Roosevelt,_PRECINCT 006,_PRECINCT 006,25,242,11,0,1,0,0,0,38,229,34,226,28,233
0,_Roosevelt,_PRECINCT 007,_PRECINCT 007,53,74,18,5,6,0,0,0,72,73,72,71,71,71
0,_Roosevelt,_PRECINCT 008,_PRECINCT 008,170,94,37,1,4,1,2,0,169,118,189,97,190,92
0,_Roosevelt,_PRECINCT 009,_PRECINCT 009,181,439,56,7,7,4,0,2,224,454,210,455,221,448
0,_Roosevelt,_PRECINCT 010,_PRECINCT 010,149,386,63,5,11,0,1,0,189,388,186,391,176,396
0,_Roosevelt,_PRECINCT 011,_PRECINCT 011,40,183,16,2,5,1,0,0,62,174,56,177,51,177
0,_Roosevelt,_PRECINCT 012,_PRECINCT 012,126,240,43,5,2,1,1,0,162,242,155,238,150,241
0,_Roosevelt,_PRECINCT 013,_PRECINCT 013,59,70,25,2,3,0,1,0,73,81,77,78,77,77
0,_Roosevelt,_PRECINCT 014,_PRECINCT 014,116,216,55,10,1,1,0,0,148,233,138,235,150,220
0,_Roosevelt,_PRECINCT 015,_PRECINCT 015,44,133,8,0,1,1,1,0,50,128,54,124,46,133
0,_Roosevelt,_PRECINCT 016,_PRECINCT 016,36,94,9,1,0,0,0,0,48,89,48,86,40,98
0,_Roosevelt,_PRECINCT 017,_PRECINCT 017,54,267,20,4,8,0,1,0,85,255,79,259,67,271
0,_Roosevelt,_PRECINCT 018,_PRECINCT 018,44,335,19,1,1,0,0,0,84,300,62,320,58,317
0,_San Juan,_PRECINCT 001,_PRECINCT 001,398,142,85,18,3,3,6,0,452,182,423,200,457,160
0,_San Juan,_PRECINCT 002,_PRECINCT 002,328,95,77,4,8,0,5,0,369,127,342,155,359,137
0,_San Juan,_PRECINCT 003,_PRECINCT 003,280,105,56,10,4,1,5,0,310,134,316,128,311,131
0,_San Juan,_PRECINCT 004,_PRECINCT 004,548,187,138,21,8,0,5,1,602,256,573,285,592,251
0,_San Juan,_PRECINCT 005,_PRECINCT 005,605,215,123,18,0,2,11,2,650,275,639,289,642,281
0,_San Juan,_PRECINCT 006,_PRECINCT 006,125,52,38,3,2,1,0,0,134,67,136,69,133,70
0,_San Juan,_PRECINCT 007,_PRECINCT 007,177,56,23,1,0,1,5,1,182,73,177,74,176,75
0,_San Juan,_PRECINCT 008,_PRECINCT 008,485,103,144,1,4,2,8,1,528,185,531,174,484,212
0,_San Juan,_PRECINCT 009,_PRECINCT 009,154,37,20,3,1,0,0,0,149,59,155,56,155,51
0,_San Juan,_PRECINCT 010,_PRECINCT 010,221,49,55,2,4,1,2,0,220,95,240,79,224,88
0,_San Juan,_PRECINCT 011,_PRECINCT 011,214,62,50,1,2,3,1,1,243,84,252,74,237,87
0,_San Juan,_PRECINCT 012,_PRECINCT 012,177,53,42,2,0,1,3,1,200,70,208,60,210,58
0,_San Juan,_PRECINCT 013,_PRECINCT 013,329,57,73,9,0,0,3,1,356,97,345,95,335,98
0,_San Juan,_PRECINCT 014,_PRECINCT 014,135,37,35,3,1,1,1,0,148,49,145,50,147,48
0,_San Juan,_PRECINCT 015,_PRECINCT 015,236,68,44,1,0,1,1,1,237,89,230,81,225,80
0,_San Juan,_PRECINCT 016,_PRECINCT 016,318,189,79,7,1,1,1,0,356,209,372,171,359,183
0,_San Juan,_PRECINCT 017,_PRECINCT 017,78,37,16,3,0,1,1,0,91,43,76,58,85,51
0,_San Juan,_PRECINCT 018,_PRECINCT 018,290,227,80,4,3,6,3,1,332,250,316,249,314,245
0,_San Juan,_PRECINCT 019,_PRECINCT 019,86,49,40,5,0,1,1,0,126,51,120,57,127,48
0,_San Juan,_PRECINCT 020,_PRECINCT 020,396,255,109,7,5,1,1,0,481,261,454,288,469,269
0,_San Juan,_PRECINCT 021,_PRECINCT 021,166,421,49,3,11,4,1,0,212,429,196,441,195,436
0,_San Juan,_PRECINCT 022,_PRECINCT 022,300,458,85,8,9,3,3,0,365,480,378,460,383,454
0,_San Juan,_PRECINCT 023,_PRECINCT 023,134,397,56,5,8,2,1,0,191,396,183,403,173,409
0,_San Juan,_PRECINCT 024,_PRECINCT 024,55,290,41,4,8,5,0,0,95,294,86,305,73,315
0,_San Juan,_PRECINCT 025,_PRECINCT 025,85,291,40,3,17,1,0,0,123,302,105,317,101,318
0,_San Juan,_PRECINCT 026,_PRECINCT 026,118,200,36,2,1,0,0,0,148,197,140,202,136,203
0,_San Juan,_PRECINCT 027,_PRECINCT 027,234,358,88,4,3,1,1,2,299,366,284,373,287,368
0,_San Juan,_PRECINCT 028,_PRECINCT 028,96,290,38,4,4,1,2,0,142,275,121,297,124,290
0,_San Juan,_PRECINCT 029,_PRECINCT 029,111,220,27,0,4,0,2,0,130,220,118,232,126,221
0,_San Juan,_PRECINCT 030,_PRECINCT 030,165,587,64,3,5,3,0,0,203,602,187,614,174,622
0,_San Juan,_PRECINCT 031,_PRECINCT 031,249,889,92,6,20,2,0,1,323,902,265,964,255,957
0,_San Juan,_PRECINCT 032,_PRECINCT 032,56,150,22,1,0,0,0,0,74,145,62,152,63,150
0,_San Juan,_PRECINCT 033,_PRECINCT 033,155,307,50,5,8,1,1,0,193,318,177,328,185,323
0,_San Juan,_PRECINCT 034,_PRECINCT 034,155,270,54,3,5,0,1,0,198,272,177,288,180,282
0,_San Juan,_PRECINCT 035,_PRECINCT 035,99,223,33,3,5,4,0,0,126,229,117,237,117,236
0,_San Juan,_PRECINCT 036,_PRECINCT 036,76,265,18,3,6,1,0,0,106,250,97,258,96,261
0,_San Juan,_PRECINCT 037,_PRECINCT 037,104,293,47,7,4,1,1,0,147,294,137,305,133,306
0,_San Juan,_PRECINCT 038,_PRECINCT 038,131,460,56,5,6,3,0,0,191,448,158,476,154,480
0,_San Juan,_PRECINCT 039,_PRECINCT 039,188,767,77,7,22,2,1,0,250,796,195,842,201,826
0,_San Juan,_PRECINCT 040,_PRECINCT 040,136,328,62,8,8,0,1,0,187,343,159,362,147,374
0,_San Juan,_PRECINCT 041,_PRECINCT 041,153,710,44,3,25,0,0,0,196,717,158,749,168,738
0,_San Juan,_PRECINCT 042,_PRECINCT 042,133,622,44,4,4,3,0,0,166,624,150,640,155,636
0,_San Juan,_PRECINCT 043,_PRECINCT 043,109,316,49,3,5,1,0,0,146,326,146,326,151,321
0,_San Juan,_PRECINCT 044,_PRECINCT 044,171,656,67,6,15,0,3,0,252,634,224,664,218,670
0,_San Juan,_PRECINCT 045,_PRECINCT 045,144,383,67,5,9,2,0,1,215,373,182,401,181,404
0,_San Juan,_PRECINCT 046,_PRECINCT 046,107,453,53,2,21,1,0,0,158,450,144,460,131,466
0,_San Juan,_PRECINCT 047,_PRECINCT 047,39,146,20,0,1,0,0,0,50,154,38,161,41,159
0,_San Juan,_PRECINCT 048,_PRECINCT 048,96,550,37,1,7,4,0,0,124,555,96,582,105,566
0,_San Juan,_PRECINCT 049,_PRECINCT 049,217,769,89,9,10,5,0,1,269,797,245,801,260,786
0,_San Juan,_PRECINCT 050,_PRECINCT 050,137,340,54,6,2,1,1,3,178,348,191,337,171,356
0,_San Juan,_PRECINCT 051,_PRECINCT 051,149,307,42,5,4,3,0,1,177,312,190,296,185,301
0,_San Juan,_PRECINCT 052,_PRECINCT 052,48,238,21,4,4,1,0,0,83,223,81,224,76,226
0,_San Juan,_PRECINCT 053,_PRECINCT 053,211,578,70,3,6,1,0,0,269,570,257,582,261,576
0,_San Juan,_PRECINCT 054,_PRECINCT 054,128,505,56,1,5,1,3,1,194,490,185,486,187,481
0,_San Juan,_PRECINCT 055,_PRECINCT 055,121,605,56,6,14,2,1,0,182,606,146,632,152,625
0,_San Juan,_PRECINCT 056,_PRECINCT 056,213,594,81,7,6,2,2,1,285,600,267,604,270,599
0,_San Juan,_PRECINCT 057,_PRECINCT 057,89,677,50,5,7,1,0,0,172,619,131,655,125,652
0,_San Juan,_PRECINCT 058,_PRECINCT 058,63,453,28,4,4,0,0,0,106,428,78,447,79,444
0,_San Juan,_PRECINCT 059,_PRECINCT 059,131,789,72,3,25,4,1,0,193,804,159,827,164,818
0,_San Juan,_PRECINCT 060,_PRECINCT 060,48,324,25,4,4,1,0,0,90,306,73,320,63,330
0,_San Juan,_PRECINCT 061,_PRECINCT 061,131,741,55,1,10,2,0,0,191,712,160,742,142,751
0,_San Juan,_PRECINCT 062,_PRECINCT 062,104,374,54,6,7,1,0,0,149,370,129,376,134,376
0,_San Juan,_PRECINCT 063,_PRECINCT 063,105,383,41,4,3,3,1,0,145,379,130,382,134,379
0,_San Juan,_PRECINCT 064,_PRECINCT 064,95,364,24,3,7,2,0,0,123,350,108,367,111,359
0,_San Juan,_PRECINCT 065,_PRECINCT 065,88,437,27,2,6,0,0,1,127,409,102,428,97,429
0,_San Juan,_PRECINCT 066,_PRECINCT 066,88,312,50,0,2,2,0,0,120,313,101,322,106,315
0,_San Juan,_PRECINCT 067,_PRECINCT 067,145,745,71,8,8,0,1,0,211,727,208,717,189,734
0,_San Juan,_PRECINCT 068,_PRECINCT 068,66,243,38,6,0,0,0,0,107,228,99,231,105,227
0,_San Juan,_PRECINCT 069,_PRECINCT 069,118,644,72,4,15,3,0,0,182,642,152,659,154,656
0,_San Juan,_PRECINCT 070,_PRECINCT 070,104,405,33,5,6,2,0,0,144,396,140,399,135,405
0,_San Juan,_PRECINCT 071,_PRECINCT 071,116,618,40,5,5,4,2,0,178,582,174,587,165,595
0,_San Juan,_PRECINCT 072,_PRECINCT 072,125,411,36,5,5,0,0,0,171,392,180,372,173,373
0,_San Juan,_PRECINCT 073,_PRECINCT 073,74,311,23,0,9,2,1,0,109,300,104,297,117,283
0,_San Juan,_PRECINCT 074,_PRECINCT 074,219,717,82,4,14,6,1,0,306,715,286,723,287,720
0,_San Juan,_PRECINCT 075,_PRECINCT 075,88,263,29,0,1,0,1,0,131,237,130,236,123,241
0,_San Juan,_PRECINCT 076,_PRECINCT 076,182,727,76,4,21,4,1,0,275,693,240,720,241,711
0,_San Juan,_PRECINCT 077,_PRECINCT 077,117,697,62,7,6,0,0,0,190,668,166,677,160,685
0,_San Miguel,_PRECINCT 001,_PRECINCT 001,198,34,19,13,1,0,1,0,212,47,190,63,203,47
0,_San Miguel,_PRECINCT 002,_PRECINCT 002,324,79,38,11,1,1,0,0,341,97,307,126,337,97
0,_San Miguel,_PRECINCT 003,_PRECINCT 003,316,45,25,6,3,0,0,0,314,74,306,63,306,66
0,_San Miguel,_PRECINCT 004,_PRECINCT 004,552,168,69,11,0,6,1,0,593,181,532,235,570,188
0,_San Miguel,_PRECINCT 005,_PRECINCT 005,497,135,62,4,4,3,0,1,496,184,484,193,520,147
0,_San Miguel,_PRECINCT 006,_PRECINCT 006,151,64,23,1,0,0,0,0,162,68,162,71,174,55
0,_San Miguel,_PRECINCT 007,_PRECINCT 007,211,71,27,4,1,1,0,0,225,83,200,107,225,78
0,_San Miguel,_PRECINCT 008,_PRECINCT 008,611,112,70,9,2,4,0,1,615,164,588,186,633,131
0,_San Miguel,_PRECINCT 009,_PRECINCT 009,130,101,23,3,0,0,0,0,137,119,126,125,137,110
0,_San Miguel,_PRECINCT 010,_PRECINCT 010,192,79,43,2,3,1,0,0,201,109,189,120,203,98
0,_San Miguel,_PRECINCT 011,_PRECINCT 011,90,24,15,1,0,0,0,1,96,31,91,34,95,30
0,_San Miguel,_PRECINCT 012,_PRECINCT 012,268,93,51,12,7,1,0,0,305,118,275,136,301,109
0,_San Miguel,_PRECINCT 013,_PRECINCT 013,197,50,29,5,0,0,1,0,202,65,204,69,211,55
0,_San Miguel,_PRECINCT 014,_PRECINCT 014,30,37,7,1,0,0,1,0,35,40,35,38,32,38
0,_San Miguel,_PRECINCT 015,_PRECINCT 015,23,81,7,0,0,0,0,0,34,72,17,88,32,72
0,_San Miguel,_PRECINCT 016,_PRECINCT 016,329,154,38,14,2,0,0,0,360,169,336,187,354,162
0,_San Miguel,_PRECINCT 017,_PRECINCT 017,41,7,11,1,0,0,0,0,47,12,50,11,52,6
0,_San Miguel,_PRECINCT 018,_PRECINCT 018,153,53,9,3,0,2,0,0,159,55,164,50,164,49
0,_San Miguel,_PRECINCT 019,_PRECINCT 019,316,62,29,3,2,1,1,1,314,81,321,77,334,59
0,_San Miguel,_PRECINCT 020,_PRECINCT 020,53,22,6,1,0,0,0,0,60,22,58,23,62,18
0,_San Miguel,_PRECINCT 021,_PRECINCT 021,245,68,19,2,0,0,0,1,231,94,238,83,242,75
0,_San Miguel,_PRECINCT 022,_PRECINCT 022,138,66,15,3,1,0,1,1,150,69,135,88,147,71
0,_San Miguel,_PRECINCT 023,_PRECINCT 023,644,285,90,12,4,1,1,0,672,318,665,331,676,302
0,_San Miguel,_PRECINCT 024,_PRECINCT 024,203,79,24,2,0,0,0,0,231,76,224,79,227,71
0,_San Miguel,_PRECINCT 025,_PRECINCT 025,231,51,28,10,2,2,0,0,241,70,218,95,229,75
0,_San Miguel,_PRECINCT 026,_PRECINCT 026,533,91,57,10,0,1,2,0,518,138,511,137,539,109
0,_San Miguel,_PRECINCT 027,_PRECINCT 027,381,117,54,11,1,1,1,2,416,138,388,158,426,119
0,_San Miguel,_PRECINCT 028,_PRECINCT 028,228,85,27,5,1,0,0,0,247,91,232,101,241,92
0,_Sandoval,_PRECINCT 001,_PRECINCT 001,544,294,128,7,1,3,0,1,603,331,548,378,598,323
0,_Sandoval,_PRECINCT 002,_PRECINCT 002,528,188,89,9,2,3,1,0,556,234,522,257,548,217
0,_Sandoval,_PRECINCT 003,_PRECINCT 003,286,138,78,5,5,0,0,0,351,141,301,194,324,158
0,_Sandoval,_PRECINCT 004,_PRECINCT 004,193,115,51,7,0,0,1,0,236,122,203,148,220,122
0,_Sandoval,_PRECINCT 005,_PRECINCT 005,720,407,99,27,5,2,2,0,790,448,626,605,678,529
