IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_SC_20161108_GEN_PRE_REP_TRUMP,USA_SC_20161108_GEN_PRE_DEM_CLINTON,USA_SC_20161108_GEN_PRE_LIB_JOHNSON,USA_SC_20161108_GEN_PRE_GRE_STEIN,USA_SC_20161108_GEN_PRE_IND_MCMULLIN,USA_SC_20161108_GEN_PRE_CON_CASTLE,USA_SC_20161108_GEN_PRE_AME_SKEWES,USA_SC_20161108_GEN_USS_REP_SCOTT,USA_SC_20161108_GEN_USS_DEM_DIXON,USA_SC_20161108_GEN_USS_LIB_BLEDSOE,USA_SC_20161108_GEN_USS_AME_SCARBOROUGH,USA_SC_20161108_GEN_USS_OTH_WRITEIN
0,_055,_Cassatt,_115,658,311,12,6,4,8,1,618,318,24,8,0
0,_055,_Charlotte Thompson,_117,539,463,19,4,7,0,1,560,425,13,13,1
0,_055,_Doby's Mill,_119,826,457,20,13,4,1,7,806,440,31,13,2
0,_055,_E. Camden-Hermitage,_121,201,118,10,3,4,3,0,189,133,2,6,1
0,_055,_Elgin No. 1,_122,1034,472,51,8,29,7,4,1102,401,33,15,2
0,_055,_Elgin No. 2,_123,682,386,22,6,10,8,1,699,359,22,8,1
0,_055,_Elgin No. 3,_124,533,344,14,4,15,4,3,578,297,21,6,1
0,_055,_Elgin No. 4,_125,832,500,24,7,26,0,4,879,448,20,10,2
0,_055,_Elgin No. 5,_126,645,337,24,1,7,0,3,668,302,24,5,0
0,_055,_Elgin No. 6,_127,420,383,23,6,10,7,0,441,353,29,4,1
0,_055,_Gates Ford,_130,200,34,6,0,0,0,0,190,47,4,0,0
0,_055,_Liberty Hill,_131,275,101,5,1,6,0,0,277,101,7,4,0
0,_055,_Lugoff No. 1,_132,458,270,19,3,3,1,1,454,256,12,7,0
0,_055,_Lugoff No. 2,_133,801,307,31,3,9,3,1,804,282,27,9,0
0,_055,_Lugoff No. 3,_134,730,270,24,9,31,3,0,770,255,27,7,1
0,_055,_Lugoff No. 4,_135,698,198,16,1,20,0,0,718,175,16,7,0
0,_055,_Malvern Hill,_140,467,449,11,4,14,5,4,458,407,20,14,1
0,_055,_Rabon's X Roads,_143,971,287,17,6,9,5,3,972,259,20,6,4
0,_055,_Riverdale,_146,75,501,6,1,4,0,1,94,467,2,2,0
0,_055,_Salt Pond,_147,693,275,19,8,9,4,1,678,253,24,9,4
0,_055,_Shaylor's Hill,_149,324,213,7,0,1,0,2,325,189,7,4,1
0,_055,_Springdale,_150,500,478,17,6,10,0,1,560,412,11,5,1
0,_055,_Westville,_152,757,322,18,4,6,1,4,708,336,29,14,3
0,_055,_Whites Gardens,_154,709,405,20,3,7,1,4,713,380,14,5,1
0,_057,_Antioch,_001,477,112,8,2,1,2,1,435,138,9,2,1
0,_057,_Lake House,_002,878,565,27,6,15,3,1,927,479,17,1,0
0,_057,_Camp Creek,_003,514,104,5,0,4,0,1,480,97,16,6,1
0,_057,_Carmel,_004,225,172,4,0,0,1,0,221,161,7,2,0
0,_057,_Chesterfield Ave,_005,102,518,11,2,2,3,3,106,488,10,2,1
0,_057,_Douglas,_006,595,483,14,5,1,3,6,558,511,17,10,0
0,_057,_Dwight,_007,1061,199,12,3,6,4,0,927,288,31,9,3
0,_057,_Elgin,_008,620,352,11,5,5,4,0,584,351,14,7,1
0,_057,_Erwin Farm,_009,439,457,13,3,8,4,4,394,473,18,7,2
0,_057,_Gooch's Cross Roads,_010,435,523,8,6,5,0,6,389,529,12,10,1
0,_057,_Heath Springs,_011,541,306,14,6,8,1,1,508,311,11,9,0
0,_057,_Hyde Park,_012,609,329,18,4,9,0,0,548,344,35,10,0
0,_057,_Jacksonham,_013,630,339,8,8,6,3,0,621,321,19,6,0
0,_057,_Kershaw North,_014,654,447,13,3,9,3,1,613,411,19,18,1
0,_057,_Kershaw South,_015,836,209,10,1,18,2,6,796,228,10,15,1
0,_057,_Lancaster East,_016,270,555,10,1,5,5,0,272,519,12,6,0
0,_057,_Lancaster West,_017,210,287,8,4,9,0,0,186,298,14,2,0
0,_057,_Lynwood Drive,_018,855,513,17,5,1,3,4,772,552,20,11,0
0,_057,_Midway,_019,458,63,6,1,2,2,0,402,81,10,2,0
0,_057,_Pleasant Hill,_020,572,285,14,2,5,2,0,522,324,10,11,1
0,_057,_Pleasant Valley,_021,1248,883,86,11,26,5,4,1270,816,75,15,4
0,_057,_Rich Hill,_022,673,123,10,1,4,0,1,625,147,6,5,1
0,_057,_Riverside,_023,373,365,13,5,4,0,0,386,348,11,7,0
0,_057,_Spring Hill,_024,674,149,8,5,6,1,0,585,167,21,15,0
0,_057,_Unity,_025,662,218,6,8,4,0,0,573,230,18,5,0
0,_057,_VAN WYCK,_026,399,212,8,4,4,1,1,384,224,9,4,0
0,_057,_Possum Hollow,_032,1116,666,50,4,26,8,0,1195,578,52,13,5
0,_057,_University,_033,603,345,41,5,9,4,0,656,297,16,9,3
0,_057,_Shelley Mullis,_034,859,552,58,9,26,4,0,839,560,47,10,1
0,_057,_Black Horse Run,_035,1205,688,66,10,26,4,2,1240,628,70,15,1
0,_057,_Gold Hill,_036,129,71,4,1,0,0,0,125,71,6,2,1
0,_057,_Harrisburg,_037,1367,878,74,9,31,12,2,1500,744,51,7,1
0,_057,_Osceola,_038,1194,708,53,9,19,8,3,1229,670,38,9,0
0,_057,_River Road,_039,930,440,20,4,14,5,0,917,425,20,9,0
0,_057,_The Lodge,_040,1306,696,36,9,18,0,2,1414,541,11,9,0
0,_059,_Laurens 1,_001,126,300,2,1,2,3,0,137,243,8,3,1
0,_059,_Laurens 2,_002,39,274,2,5,0,0,0,50,244,5,5,0
0,_059,_Laurens 3,_003,209,264,7,1,2,1,1,232,215,13,7,0
0,_059,_Laurens 4,_004,79,422,3,2,2,0,4,109,338,8,5,0
0,_059,_Laurens 5,_005,514,335,12,4,8,2,0,570,260,17,2,1
0,_059,_Laurens 6,_006,456,189,8,2,6,4,0,486,144,12,4,4
0,_059,_Bailey,_007,397,250,6,1,9,3,0,414,210,11,3,3
0,_059,_Trinity Ridge,_008,556,327,15,0,7,5,0,574,273,22,5,0
0,_059,_Wattsville,_009,565,223,9,4,9,5,3,557,203,19,7,1
0,_059,_Barksdale-Narine,_010,389,185,1,2,6,2,0,380,169,7,2,3
0,_059,_Maddens,_011,565,214,4,4,4,2,4,552,202,17,10,0
0,_059,_Clinton 1,_012,450,372,15,5,10,4,4,467,312,17,5,0
0,_059,_Clinton 2,_013,420,375,26,4,22,5,1,540,280,12,0,1
0,_059,_Joanna,_014,909,284,17,10,9,2,0,864,292,24,10,0
0,_059,_Lydia Mill,_015,258,447,9,2,2,4,2,278,383,8,5,3
0,_059,_Mountville,_016,288,182,6,3,2,5,0,310,145,8,2,0
0,_059,_Clinton 3,_017,720,281,12,5,11,0,1,769,220,15,7,0
0,_059,_Jones,_018,634,341,18,5,2,6,3,650,320,12,14,0
0,_059,_Owings,_019,379,172,13,4,1,3,1,384,166,2,3,0
0,_059,_Gray Court,_020,485,340,10,6,5,3,2,468,292,7,11,0
0,_059,_Greenpond,_021,920,221,20,4,8,1,0,885,222,37,7,0
0,_059,_Cooks,_022,995,452,31,14,12,9,0,990,440,49,11,4
0,_059,_Youngs,_023,674,127,17,1,11,1,4,680,107,19,11,3
0,_059,_Ora-Lanford,_024,413,211,8,0,4,9,1,420,180,22,3,0
0,_059,_Long Branch,_025,665,163,10,1,10,5,1,667,156,14,5,0
0,_059,_Cross Hill,_026,676,447,8,4,8,5,5,675,401,21,13,0
0,_059,_Waterloo,_027,678,369,11,4,5,2,1,696,309,20,10,0
0,_059,_Martins-Poplar Springs,_028,433,68,16,0,1,1,0,400,82,17,8,0
0,_059,_Ekom,_029,330,62,11,1,2,3,0,315,71,14,5,0
0,_059,_Mount Olive,_030,610,98,10,1,0,1,1,577,105,8,2,1
0,_059,_Hickory Tavern,_031,1228,248,23,14,8,22,0,1219,244,40,10,1
0,_059,_PRINCETON,_032,170,22,2,2,5,0,0,149,32,8,3,0
0,_059,_Brewerton-Princeton,_033,309,41,3,3,6,2,0,306,37,11,3,0
0,_059,_Clinton Mill,_034,277,583,8,6,2,2,1,281,496,13,14,3
0,_061,_Ashland/Stokes Bridge,_001,271,103,6,4,3,0,0,246,106,10,5,0
0,_061,_Ashwood,_002,300,146,6,1,1,0,2,279,150,8,7,0
0,_061,_Bishopville 1,_003,67,321,2,0,2,0,0,70,309,3,0,0
0,_061,_Bishopville 2,_004,66,392,6,2,3,2,0,67,372,4,3,0
0,_061,_Bishopville 3,_005,210,290,6,4,6,0,3,223,255,6,4,0
0,_061,_Bishopville 4,_006,121,516,1,2,3,2,0,125,483,5,7,0
0,_061,_Cedar Creek,_007,143,103,2,1,1,0,0,130,96,5,0,0
0,_061,_Cypress,_008,108,217,5,0,0,0,1,95,225,3,4,0
0,_061,_Elliott,_009,27,352,3,1,1,0,0,36,336,2,1,0
0,_061,_Hickory Hill,_010,122,138,0,0,1,2,1,115,139,1,0,0
0,_061,_Ionia,_011,255,165,5,0,0,0,0,235,163,5,7,0
0,_061,_South Lynchburg,_012,70,484,3,0,1,3,0,73,476,4,1,0
0,_061,_Manville,_013,115,322,3,2,3,3,1,107,314,3,1,0
0,_061,_Mt. Clio,_014,29,153,2,0,0,1,0,35,155,0,0,0
0,_061,_Rattlesnake Springs,_015,151,150,1,1,3,2,0,143,143,5,5,0
0,_061,_Schrocks Mill/Lucknow,_016,190,166,1,0,1,0,1,180,154,2,4,0
0,_061,_SOUTH LYNCHBURG,_017,60,223,0,0,1,0,1,69,208,0,1,0
0,_061,_Spring Hill,_018,137,343,0,1,3,6,1,137,336,5,2,0
0,_061,_St. Charles,_019,155,406,9,0,0,0,0,164,377,6,3,2
0,_061,_St. Matthews,_020,101,51,1,3,0,0,0,100,45,1,0,0
0,_061,_Turkey Creek,_021,76,63,0,0,0,1,0,69,63,5,0,0
0,_061,_WOODROW,_024,29,95,1,0,0,3,0,29,93,2,1,0
0,_063,_Batesburg,_001,626,770,12,5,6,5,2,656,687,24,8,0
0,_063,_Mims,_002,732,189,8,7,10,0,4,736,170,19,6,1
0,_063,_Lake Murray #1,_003,1198,253,49,11,31,2,5,1326,173,20,13,4
0,_063,_Mount Horeb,_004,1082,282,57,8,24,7,2,1219,199,33,10,3
0,_063,_Old Barnwell Rd,_005,647,356,38,8,20,4,2,704,305,37,5,1
0,_063,_Beulah Church,_006,1327,214,46,2,19,0,3,1382,167,29,13,0
0,_063,_Gilbert,_007,1163,189,30,4,17,4,4,1146,185,43,13,4
0,_063,_Pond Branch,_008,1097,205,28,6,21,7,2,1069,215,31,18,3
0,_063,_Seven Oaks,_009,493,488,42,18,20,2,0,551,450,27,8,4
0,_063,_Ridge Road,_010,1229,202,36,9,16,4,1,1244,188,34,12,0
0,_063,_Summit,_011,755,189,14,6,9,0,1,725,187,26,8,1
0,_063,_Leesville,_012,943,608,34,7,5,4,2,957,567,28,12,1
0,_063,_Red Bank South #1,_013,1077,278,30,9,14,4,0,1061,244,51,12,3
0,_063,_Emmanuel Church,_014,1077,351,37,14,20,0,6,1092,305,47,24,4
0,_063,_Hollow Creek,_015,1300,258,41,9,21,4,0,1336,231,33,12,1
0,_063,_Boiling Springs,_016,1124,211,37,3,14,11,1,1118,208,51,6,1
0,_063,_Edmund #1,_017,481,192,17,4,10,5,2,452,196,24,6,1
0,_063,_Red Bank,_018,1474,497,50,14,32,12,5,1467,454,75,23,9
0,_063,_Round Hill,_019,1663,519,72,19,39,5,7,1714,460,83,18,1
0,_063,_Fairview,_020,781,211,8,4,5,2,2,720,201,28,17,2
0,_063,_Quail Hollow,_021,757,420,56,15,13,2,4,872,328,35,8,1
0,_063,_Pelion #1,_022,762,123,14,9,7,3,0,720,128,27,11,1
0,_063,_Mack-Edisto,_023,454,116,9,0,8,5,1,438,117,15,7,0
0,_063,_Swansea #1,_024,523,397,19,6,2,2,2,526,372,18,7,0
0,_063,_Sandy Run,_025,446,200,12,4,6,2,0,447,186,19,4,1
0,_063,_Gaston #1,_026,712,147,17,7,6,1,5,691,147,29,12,1
0,_063,_Sharpe's Hill,_027,896,326,9,3,10,5,5,810,336,45,21,1
0,_063,_Chapin,_028,1475,526,60,5,13,11,3,1556,428,50,13,1
0,_063,_Leaphart Road,_029,371,265,30,6,18,3,2,424,229,21,2,0
0,_063,_Westover,_030,799,335,47,14,22,4,1,901,245,31,11,0
0,_063,_Edenwood,_031,967,536,37,16,19,7,6,1047,450,37,18,3
0,_063,_Cromer,_032,656,260,29,6,13,2,2,682,227,36,7,2
0,_063,_Lexington No. 1,_033,1124,454,66,19,32,6,5,1283,351,40,13,3
0,_063,_Lexington No. 2,_034,667,351,25,11,17,8,2,712,311,22,4,4
0,_063,_Cayce Ward No.1,_035,399,464,57,16,12,4,4,517,369,35,15,0
0,_063,_Cayce Ward No.2,_036,425,666,31,11,14,5,2,473,596,40,10,0
0,_063,_Cayce Ward No.3,_037,317,209,22,7,12,0,0,365,160,16,2,1
0,_063,_Chalk Hill,_038,416,1386,24,11,9,6,0,479,1273,32,10,1
0,_063,_Congaree #1,_039,954,228,21,8,5,2,2,936,208,36,11,1
0,_063,_Hook's Store,_040,747,524,35,9,14,2,2,772,474,23,12,3
0,_063,_Saluda River,_041,569,509,47,11,24,6,0,651,456,37,12,1
0,_063,_Springdale,_042,1004,348,56,7,21,4,4,1074,282,47,13,4
0,_063,_Pineridge #1,_043,597,220,36,8,9,2,1,629,192,27,6,1
0,_063,_W Columbia No 1,_044,226,257,20,9,5,3,0,266,210,22,4,2
0,_063,_W Columbia No 2,_045,85,383,7,4,0,0,1,92,352,7,5,2
0,_063,_W Columbia No 3,_046,293,140,23,4,8,1,0,342,105,14,2,0
0,_063,_W Columbia No 4,_047,636,398,31,8,21,6,1,663,373,31,1,5
0,_063,_Irmo,_048,683,600,42,20,30,6,2,802,513,32,7,4
0,_063,_Challedon,_049,444,583,39,18,22,11,2,539,515,28,9,4
0,_063,_Whitehall,_050,825,614,45,15,41,5,4,977,499,41,12,0
0,_063,_Gardendale,_051,466,578,34,12,12,2,1,552,488,30,6,1
0,_063,_Woodland Hills,_052,353,575,30,19,16,5,2,444,519,24,4,2
0,_063,_Pineview,_053,859,312,34,10,17,4,8,944,247,28,12,0
0,_063,_Quail Valley,_054,779,617,35,12,37,6,0,954,469,26,7,5
0,_063,_Cayce Ward 2-A,_055,558,312,31,6,8,2,4,583,263,28,14,1
0,_063,_Barr Road #1,_056,725,215,23,6,13,4,2,751,188,23,7,2
0,_063,_Coldstream,_057,771,484,63,11,20,6,0,897,378,40,8,1
0,_063,_Grenadier,_058,455,723,28,23,19,5,5,565,634,34,12,1
0,_063,_St. Michael,_059,1130,359,53,10,23,5,4,1263,254,36,6,0
0,_063,_Murraywood,_060,822,489,41,18,15,4,1,917,401,37,13,0
0,_063,_Amicks Ferry,_061,1717,420,67,2,34,2,6,1874,279,43,7,0
0,_063,_Bush River,_062,580,479,44,10,27,2,4,702,373,31,6,2
0,_063,_Dutchman Shores,_063,1186,228,49,8,22,4,4,1290,149,36,11,3
0,_063,_Pilgrim Church,_064,1281,413,75,10,46,6,1,1452,315,41,8,0
0,_063,_White Knoll,_065,1090,364,50,16,14,2,4,1111,324,59,14,1
0,_063,_Faith Church,_066,580,282,39,6,34,5,1,690,204,28,7,1
0,_063,_Kitti Wake,_067,852,393,37,11,18,5,1,885,350,47,7,2
0,_063,_Providence Church,_068,1315,296,49,7,30,2,7,1438,183,38,12,0
0,_063,_Boiling Springs South,_069,713,134,9,6,7,3,1,680,131,37,8,0
0,_063,_Lexington No. 3,_070,1089,368,56,8,44,7,1,1255,249,33,11,3
0,_063,_Lexington No. 4,_071,1323,586,90,11,30,4,3,1483,472,54,12,1
0,_063,_Midway,_072,665,193,50,3,24,2,1,775,129,23,5,0
0,_063,_Park Road #1,_073,801,314,52,10,28,4,0,892,264,40,4,2
0,_063,_Springdale South,_074,333,155,16,6,9,0,0,357,127,14,2,1
0,_063,_Gaston #2,_075,747,316,21,4,14,1,1,729,291,34,11,4
0,_063,_Lake Murray #2,_076,1488,421,78,9,31,9,3,1600,355,41,4,1
0,_063,_Congaree #2,_077,548,210,15,1,6,0,2,539,195,15,11,0
0,_063,_St Davids,_078,1335,459,72,23,27,11,0,1430,379,64,13,4
0,_063,_Mt Hebron,_079,615,295,31,10,12,2,0,639,264,29,6,0
0,_063,_Sandhill,_080,679,310,17,8,5,1,2,659,279,40,14,0
0,_063,_Edmund #2,_081,895,150,25,7,10,8,4,849,158,31,24,1
0,_063,_Swansea #2,_082,615,378,12,6,5,6,1,587,351,29,9,1
0,_063,_Pelion #2,_083,800,187,17,8,8,0,1,763,204,21,6,0
0,_063,_Dreher Island,_084,1029,155,24,4,7,6,5,1052,114,31,8,0
0,_063,_Old Lexington,_085,1575,376,92,15,27,9,0,1707,288,57,10,7
0,_063,_Lincreek,_086,848,506,39,3,29,2,2,988,382,23,8,3
0,_063,_Cedarcrest,_087,718,339,39,11,16,9,4,773,310,26,8,1
0,_063,_Oakwood,_088,1192,447,56,18,19,9,0,1326,320,54,14,3
0,_063,_Barr Road #2,_089,784,327,50,12,17,9,0,859,290,30,8,1
0,_063,_Park Road #2,_090,716,198,17,4,13,3,2,712,173,37,13,0
0,_063,_Pineridge #2,_091,917,650,60,9,16,2,0,974,591,35,14,1
0,_063,_Red Bank South #2,_092,467,181,20,2,16,3,1,546,118,12,4,0
0,_063,_Carolina Springs,_093,1359,407,61,9,41,12,1,1507,315,40,8,0
0,_063,_Platt Springs 1,_094,764,292,34,15,13,6,1,799,268,29,12,0
0,_063,_Platt Springs 2,_095,886,457,28,9,10,5,1,905,423,32,6,1
0,_063,_River Bluff,_096,1108,433,69,12,58,6,4,1327,313,34,10,1
0,_065,_Mt. Carmel,_001,32,199,3,0,0,0,0,38,181,1,0,0
0,_065,_Savannah,_003,793,211,5,3,3,0,1,825,150,12,3,0
0,_065,_Willington,_004,80,99,3,0,0,0,0,81,90,1,0,0
0,_065,_Mccormick No. 1,_006,296,510,9,3,3,5,1,312,460,5,2,0
0,_065,_Bethany,_008,93,267,3,0,4,0,0,87,262,4,0,0
0,_065,_Mccormick No. 2,_009,190,429,6,0,3,0,0,185,392,15,1,1
0,_065,_Plum Branch,_010,309,352,6,1,0,0,5,299,342,5,6,0
0,_065,_Parksville,_013,146,23,2,1,0,0,0,148,19,1,1,1
0,_065,_Modoc,_014,253,25,4,0,0,0,0,246,32,3,1,0
0,_065,_Clark's Hill,_015,224,283,5,0,3,0,0,226,255,7,3,0
0,_065,_Monticello,_016,236,81,1,0,1,1,0,252,58,3,3,0
0,_067,_Britton's Neck,_001,337,764,5,4,1,1,0,339,664,12,3,1
0,_067,_Friendship,_002,69,195,1,0,0,1,1,82,176,1,1,0
0,_067,_Centenary,_003,280,620,11,4,1,3,0,284,589,9,5,1
0,_067,_Rains,_004,172,404,1,3,2,3,1,169,385,0,1,0
0,_067,_Marion No. 1,_005,235,524,10,1,5,4,2,252,481,5,2,0
0,_067,_Marion No. 2,_006,492,400,13,6,6,1,1,513,358,5,0,1
0,_067,_Marion North,_007,484,506,14,1,2,0,1,455,482,7,8,1
0,_067,_Marion South,_008,403,1316,9,7,3,1,3,440,1221,5,1,0
0,_067,_Marion West,_009,516,349,5,4,6,1,0,499,320,12,4,1
0,_067,_Sellers,_010,44,133,0,1,0,0,0,46,120,0,1,0
0,_067,_Temperance,_011,250,464,3,0,4,3,4,259,436,6,6,1
0,_067,_Zion,_012,151,249,0,1,2,0,0,147,238,3,2,0
0,_067,_N West Mullins,_013,271,747,3,2,4,1,3,270,707,6,8,0
0,_067,_S West Mullins,_014,372,612,6,9,3,4,0,378,571,13,5,0
0,_067,_N East Mullins,_015,422,797,8,7,5,0,3,447,710,9,7,2
0,_067,_S East Mullins,_016,642,280,8,10,1,1,3,619,260,6,6,0
0,_067,_Nichols,_017,304,209,6,5,1,3,0,301,197,1,3,0
0,_069,_Adamsville,_001,147,150,2,1,1,1,1,152,141,2,1,0
0,_069,_Blenheim,_002,134,107,1,0,1,3,0,125,109,4,4,0
0,_069,_Brightsville,_003,243,311,5,1,2,0,3,236,292,4,0,0
0,_069,_Brownsville,_004,198,101,3,0,1,0,0,193,97,4,1,0
0,_069,_Red Hill,_005,388,369,2,3,2,1,0,348,381,7,0,1
0,_069,_Tatum,_006,153,165,3,1,1,0,1,142,165,4,3,0
0,_069,_Wallace,_007,511,529,8,2,3,0,1,484,528,23,5,0
0,_069,_Quicks X Roads,_008,270,404,9,1,2,3,1,255,393,9,5,0
0,_069,_Clio,_009,307,818,8,3,2,2,1,329,759,6,3,0
0,_069,_Mccoll,_010,394,400,5,4,3,3,1,373,409,10,4,0
0,_069,_East Mccoll,_011,468,157,5,0,2,0,0,395,195,6,6,0
0,_069,_E Bennettsville,_012,258,634,6,1,2,5,0,271,578,7,4,2
0,_069,_W Bennettsville,_013,213,581,0,3,2,2,1,209,536,10,4,0
0,_069,_S Bennettsville,_014,39,567,5,5,2,0,0,57,514,5,6,0
0,_069,_N Bennettsville,_015,544,661,8,8,6,0,3,563,620,13,3,0
0,_071,_Newberry Ward 1,_001,102,134,9,0,0,0,0,110,130,5,2,0
0,_071,_Newberry Ward 2,_002,381,206,30,6,13,0,3,432,173,14,4,1
0,_071,_Newberry Ward 3,_003,236,293,20,0,0,0,1,243,274,9,6,0
0,_071,_Newberry Ward 5,_005,44,276,3,0,3,0,0,55,256,3,1,0
0,_071,_NEWBERRY WARD 5,_007,45,374,9,4,1,0,1,44,364,6,1,0
0,_071,_NEWBERRY WARD 6,_008,304,314,13,6,6,1,3,352,271,10,4,0
0,_071,_Beth - Eden,_010,248,110,13,6,8,3,4,254,106,13,4,1
0,_071,_Bush River,_011,178,62,0,0,0,0,3,174,62,3,3,0
0,_071,_Chappells,_013,334,159,8,2,3,3,1,344,152,8,0,0
0,_071,_Fairview,_015,916,209,26,3,3,3,6,920,180,33,7,0
0,_071,_Hartford,_017,406,305,17,1,5,1,1,398,290,14,4,2
0,_071,_Helena,_018,95,466,3,0,1,1,1,105,439,7,1,0
0,_071,_Kinards-Jalapa,_019,258,108,2,0,4,0,1,251,105,6,1,0
0,_071,_Johnstone,_020,253,129,2,0,3,3,3,235,126,5,4,1
0,_071,_Little Mountain,_023,567,219,6,0,0,0,3,545,199,16,5,0
0,_071,_Maybinton,_025,17,47,0,0,0,0,0,15,47,0,1,0
0,_071,_MIDWAY,_026,215,31,5,1,1,0,0,206,29,6,2,0
0,_071,_Mt. Bethel-Garmany,_027,332,413,10,4,0,1,1,323,378,23,6,0
0,_071,_Consolidated Number 5,_028,586,236,12,12,5,1,1,606,188,17,5,1
0,_071,_O'Neal,_030,791,191,14,6,11,1,3,808,149,17,13,2
0,_071,_Oakland,_031,85,339,6,1,6,1,1,95,331,2,7,0
0,_071,_Peak,_034,81,26,5,0,0,0,0,88,13,1,5,0
0,_071,_Pomaria,_035,371,127,7,0,5,0,4,367,107,10,6,0
0,_071,_Prosperity City,_036,701,503,20,6,5,1,0,681,478,23,8,2
0,_071,_Stoney Hill,_040,506,88,16,1,5,0,4,488,85,10,7,1
0,_071,_St. Phillips-Jolly Street,_042,521,267,13,3,5,5,3,515,259,24,11,0
0,_071,_Wheeland,_048,315,58,14,0,2,4,3,310,59,7,4,0
0,_071,_Whitmire City,_049,388,171,9,2,6,0,0,362,173,26,2,0
0,_071,_Whitmire Outside,_050,399,183,7,1,5,4,1,384,184,10,9,0
0,_071,_SILVERSTREET,_39,342,173,14,0,3,1,0,338,165,10,6,0
0,_073,_Newry-Corinth,_001,140,67,5,3,0,0,1,131,69,7,2,0
0,_073,_Earles Grove,_002,580,96,11,4,0,0,1,579,96,5,4,0
0,_073,_Ravenel,_003,1058,639,47,8,33,1,8,1235,474,29,11,0
0,_073,_Fair Play,_004,628,92,7,0,4,1,1,622,86,6,7,0
0,_073,_Friendship,_005,1034,340,43,9,20,8,5,1096,277,31,14,3
0,_073,_Holly Springs,_006,270,27,5,1,0,0,1,260,40,5,2,0
0,_073,_Keowee,_007,912,207,17,6,12,1,1,964,153,15,7,3
0,_073,_Long Creek,_008,224,90,11,7,1,0,3,220,92,5,2,0
0,_073,_Mountain Rest,_009,565,160,12,6,5,1,1,569,156,7,5,0
0,_073,_Madison,_010,423,49,8,9,4,1,0,414,56,12,2,0
0,_073,_Bountyland,_011,776,268,24,12,14,5,1,856,208,15,2,0
0,_073,_Oakway,_012,839,152,14,4,11,3,4,841,142,11,5,1
0,_073,_Return,_014,511,78,14,0,3,0,0,528,67,6,1,0
0,_073,_Richland,_015,649,143,18,9,5,1,3,668,122,7,5,1
0,_073,_Salem,_016,1154,203,24,4,3,1,3,1157,168,25,7,1
0,_073,_Stamp Creek,_017,944,365,34,6,12,3,3,1107,219,9,1,0
0,_073,_New Hope,_018,1060,245,38,6,20,5,7,1135,191,10,8,1
0,_073,_Shiloh,_019,534,318,16,1,15,4,10,596,265,11,9,0
0,_073,_South Union,_020,861,211,22,7,11,3,3,880,186,15,8,0
0,_073,_Tamassee,_021,856,176,20,3,10,1,1,866,153,15,5,1
0,_073,_Tokeena-Providence,_022,762,154,20,5,10,7,7,758,145,20,5,0
0,_073,_Utica,_023,244,214,9,9,3,1,4,267,199,6,4,0
0,_073,_Walhalla 1,_024,1479,413,56,21,15,5,3,1516,364,41,13,2
0,_073,_Walhalla 2,_025,1143,319,25,9,9,6,4,1098,300,40,17,3
0,_073,_Westminster 1,_026,1529,302,26,12,13,6,3,1531,274,38,12,2
0,_073,_Westminster 2,_027,922,179,12,10,8,1,3,880,169,25,12,0
0,_073,_West Union,_028,930,244,28,7,10,5,4,953,193,26,14,0
0,_073,_Seneca 1,_029,879,782,54,12,23,6,1,1015,636,22,5,1
0,_073,_Seneca 2,_030,795,441,49,14,14,10,5,901,368,25,7,1
0,_073,_Seneca 3,_031,613,245,22,4,11,1,3,642,206,21,6,0
0,_073,_Seneca 4,_032,864,779,34,17,17,5,7,963,648,36,9,0
0,_075,_Orangeburg Wd 1,_101,156,288,10,1,1,0,0,172,267,5,0,3
0,_075,_Orangeburg Wd 2,_102,18,324,1,1,0,0,0,16,321,1,2,1
0,_075,_Orangeburg Wd 3,_103,24,623,2,1,1,0,0,28,613,5,2,0
0,_075,_Orangeburg Wd 4,_104,10,936,3,9,0,0,0,30,898,5,7,0
0,_075,_Orangeburg Wd 5,_105,20,286,0,1,0,0,0,25,274,1,1,1
0,_075,_Orangeburg Wd 6,_106,92,373,5,0,6,1,0,119,339,1,2,0
0,_075,_Ornageburg Wd 7,_107,183,276,6,1,1,0,1,211,243,2,0,0
0,_075,_Orangeburg Wd 8,_108,168,214,7,1,1,1,0,184,201,1,1,0
0,_075,_Orangeburg Wd 9,_109,83,274,4,1,1,0,0,96,255,4,1,1
0,_075,_Orangeburg Wd 10,_110,167,304,6,7,0,5,0,185,277,4,1,0
0,_075,_Suburban 1,_111,7,387,2,1,1,0,3,12,376,5,1,0
0,_075,_Suburban 2,_112,9,394,1,1,0,1,0,11,388,0,0,1
0,_075,_Suburban 3,_113,72,802,3,2,0,0,0,89,758,2,7,0
0,_075,_Suburban 4,_114,78,244,1,1,0,0,0,81,225,1,2,0
0,_075,_Suburban 5,_115,128,674,5,7,4,0,3,138,667,2,4,0
0,_075,_Suburban 6,_116,228,369,5,1,0,2,0,226,361,5,5,0
0,_075,_Suburban 7,_117,428,409,18,2,5,3,0,476,364,6,0,0
0,_075,_Suburban 8,_118,211,325,9,1,2,1,0,236,303,4,1,0
0,_075,_Suburban 9,_119,134,742,5,6,0,1,3,144,724,2,13,0
0,_075,_Bethel,_120,146,322,6,0,0,0,0,142,310,6,0,3
