IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_MN_20201103_GEN_PRE_DEM_BIDEN,USA_MN_20201103_GEN_PRE_REP_TRUMP,USA_MN_20201103_GEN_PRE_LIB_JORGENSEN,USA_MN_20201103_GEN_PRE_GRE_HAWKINS,USA_MN_20201103_GEN_PRE_ALL_FUENTE,USA_MN_20201103_GEN_PRE_SOL_LARIVA,USA_MN_20201103_GEN_PRE_SOW_KENNEDY,USA_MN_20201103_GEN_PRE_IND_WEST,USA_MN_20201103_GEN_PRE_IND_PIERCE,USA_MN_20201103_GEN_PRE_OTH_WRITEIN,USA_MN_20201103_GEN_USS_DEM_SMITH,USA_MN_20201103_GEN_USS_REP_LEWIS,USA_MN_20201103_GEN_USS_MAR_OCONNOR,USA_MN_20201103_GEN_USS_GRA_STEINBERG,USA_MN_20201103_GEN_USS_OTH_WRITEIN
0,_St. Louis,_Duluth P-13,_271370205,1232,323,25,11,3,1,0,6,2,5,1083,291,133,60,1
0,_St. Louis,_Duluth P-14,_271370210,1316,268,34,15,1,7,1,8,0,9,1089,224,197,100,3
0,_St. Louis,_Duluth P-15,_271370215,1299,359,20,8,3,1,0,8,1,5,1165,343,117,46,0
0,_St. Louis,_Duluth P-16,_271370220,1574,579,36,7,1,2,0,1,3,9,1382,535,172,56,5
0,_St. Louis,_Duluth P-17,_271370230,940,253,21,3,0,2,0,14,2,7,801,219,126,55,5
0,_St. Louis,_Duluth P-18,_271370240,654,169,9,4,0,0,0,1,4,1,623,167,21,13,0
0,_St. Louis,_Duluth P-19,_271370245,629,170,13,6,2,2,1,1,0,5,527,143,98,37,0
0,_St. Louis,_Duluth P-2,_271370145,1006,383,21,3,1,0,1,6,0,5,959,379,52,20,2
0,_St. Louis,_Duluth P-20,_271370250,549,190,9,3,1,0,1,5,1,0,485,180,58,27,0
0,_St. Louis,_Duluth P-21,_271370255,788,213,21,9,1,3,0,4,2,5,665,195,104,57,0
0,_St. Louis,_Duluth P-22,_271370260,1036,553,10,10,4,0,0,4,0,4,974,506,77,30,1
0,_St. Louis,_Duluth P-23,_271370265,890,621,12,1,2,0,0,1,3,5,828,614,49,13,2
0,_St. Louis,_Duluth P-24,_271370270,1032,604,11,8,3,0,0,3,2,1,944,578,83,25,0
0,_St. Louis,_Duluth P-25,_271370275,941,617,15,5,2,0,0,1,0,3,884,593,63,29,0
0,_St. Louis,_Duluth P-26,_271370280,902,359,30,4,1,3,0,3,0,8,768,313,142,50,3
0,_St. Louis,_Duluth P-27,_271370285,762,342,27,6,5,1,0,5,2,4,683,303,107,34,1
0,_St. Louis,_Duluth P-28,_271370290,523,193,8,8,1,1,0,5,1,3,452,167,72,29,4
0,_St. Louis,_Duluth P-29,_271370295,1142,441,23,3,2,0,0,5,2,1,1026,394,123,41,0
0,_St. Louis,_Duluth P-3,_271370150,1228,509,26,4,3,0,0,3,2,3,1156,521,50,25,1
0,_St. Louis,_Duluth P-30,_271370300,957,461,20,5,1,1,0,2,2,4,850,403,123,47,0
0,_St. Louis,_Duluth P-31,_271370305,683,433,10,5,1,0,0,4,4,3,634,377,66,29,0
0,_St. Louis,_Duluth P-32,_271370315,1219,664,26,8,3,0,0,0,1,11,1116,613,113,43,2
0,_St. Louis,_Duluth P-33,_271370320,557,362,17,3,2,0,0,6,1,8,493,309,103,31,0
0,_St. Louis,_Duluth P-34,_271370325,951,643,28,4,3,0,0,5,2,4,907,543,131,28,2
0,_St. Louis,_Duluth P-4,_271370155,1059,549,13,4,3,0,0,4,2,7,983,540,67,19,1
0,_St. Louis,_Duluth P-5,_271370160,1030,473,10,3,0,3,1,2,3,8,982,462,39,21,0
0,_St. Louis,_Duluth P-6,_271370165,1654,856,26,8,5,0,2,3,1,6,1545,835,103,37,0
0,_St. Louis,_Duluth P-7,_271370170,1235,423,17,4,2,0,0,5,1,10,1142,422,74,31,0
0,_St. Louis,_Duluth P-8,_271370175,1295,529,5,3,1,0,0,4,1,9,1230,529,48,21,0
0,_St. Louis,_Duluth P-9,_271370180,812,245,15,6,0,2,0,1,2,2,742,236,67,23,1
0,_St. Louis,_Duluth Twp,_271370435,798,594,8,4,5,0,0,3,2,1,781,580,32,15,1
0,_St. Louis,_Eagles Nest Twp,_271370437,103,82,0,1,0,0,0,1,1,0,106,79,1,2,0
0,_St. Louis,_Ellsburg Twp,_271370440,71,79,3,0,0,0,0,0,0,0,65,76,6,3,0
0,_St. Louis,_Elmer Twp,_271370445,28,55,1,0,0,0,0,0,0,0,27,52,1,0,0
0,_St. Louis,_Ely,_271370450,962,1006,24,7,0,0,0,5,3,7,891,916,102,53,1
0,_St. Louis,_Embarrass Twp,_271370470,135,261,4,1,1,1,1,0,0,3,132,239,19,7,0
0,_St. Louis,_Eveleth P-1,_271370475,792,704,28,7,0,1,0,6,1,6,746,600,115,50,0
0,_St. Louis,_Eveleth P-2,_271370480,159,145,4,2,0,0,0,1,1,0,153,139,12,5,1
0,_St. Louis,_Fairbanks Twp,_271370505,28,31,1,0,0,0,0,0,0,0,29,29,1,1,0
0,_St. Louis,_Fayal Twp,_271370510,644,720,17,2,3,0,0,3,1,4,642,670,45,18,1
0,_St. Louis,_Field Twp,_271370515,95,145,1,2,0,0,0,1,0,1,94,127,10,7,0
0,_St. Louis,_Fine Lakes Twp,_271370520,30,55,0,0,1,0,0,0,0,0,28,54,2,0,0
0,_St. Louis,_Floodwood P-1,_271370525,140,103,0,1,0,0,0,1,2,1,141,85,13,4,0
0,_St. Louis,_Floodwood Twp P-2,_271370530,77,79,2,0,1,0,0,0,0,0,76,75,3,2,0
0,_St. Louis,_Fredenberg Twp,_271370540,461,585,7,4,1,0,0,3,1,2,447,564,24,9,1
0,_St. Louis,_French Twp,_271370545,223,210,1,0,2,1,0,0,0,1,209,200,15,5,0
0,_St. Louis,_Gilbert,_271370550,448,564,10,6,2,1,0,2,1,2,436,491,68,21,0
0,_St. Louis,_Gnesen Twp,_271370565,597,629,5,5,5,0,0,3,2,2,562,611,50,10,1
0,_St. Louis,_Grand Lake Twp,_271370570,846,961,11,4,0,0,0,1,5,5,810,894,76,18,1
0,_St. Louis,_Great Scott Twp P-1,_271370575,118,145,1,0,0,0,0,0,2,3,110,143,6,5,1
0,_St. Louis,_Greenwood Twp,_271370585,354,348,3,1,2,1,0,1,0,1,327,332,37,9,1
0,_St. Louis,_Halden Twp,_271370590,24,59,1,0,0,0,1,1,0,0,22,59,2,2,0
0,_St. Louis,_Hermantown P-1,_271370595,1193,872,19,6,3,0,1,6,2,3,1116,811,87,39,2
0,_St. Louis,_Hermantown P-2,_271370600,863,727,12,4,0,0,0,2,3,3,829,678,62,18,1
0,_St. Louis,_Hermantown P-3,_271370605,1164,1024,21,4,3,0,0,2,5,7,1106,967,75,39,2
0,_St. Louis,_Hibbing W-1 P-A,_271370615,1078,1066,26,5,5,2,0,8,3,8,1039,976,110,44,5
0,_St. Louis,_Hibbing W-2 P-A,_271370620,740,697,18,7,5,0,0,4,1,5,669,574,136,54,2
0,_St. Louis,_Hibbing W-2 P-B,_271370625,168,169,2,4,0,0,0,1,0,0,163,142,29,7,0
0,_St. Louis,_Hibbing W-3 P-A,_271370630,704,711,27,1,1,0,0,3,5,4,672,631,79,36,1
0,_St. Louis,_Hibbing W-3 P-B,_271370635,346,425,11,4,3,0,0,0,1,0,349,366,39,13,1
0,_St. Louis,_Hibbing W-4 P-A,_271370640,730,781,22,12,2,0,1,3,1,1,709,699,80,28,1
0,_St. Louis,_Hibbing W-4 P-B,_271370645,328,417,6,2,1,0,0,0,1,0,317,387,29,15,0
0,_St. Louis,_Hoyt Lakes,_271370735,559,658,16,1,0,0,0,3,1,4,531,606,62,15,2
0,_St. Louis,_Industrial Twp,_271370750,226,235,8,0,1,0,0,2,1,1,226,213,22,6,0
0,_St. Louis,_Iron Junction,_271370755,15,51,0,0,0,0,0,0,0,0,15,39,7,2,0
0,_St. Louis,_Kabetogama Twp,_271371160,37,71,0,0,0,0,0,0,0,0,37,65,0,2,0
0,_St. Louis,_Kelsey Twp,_271370760,41,54,0,0,0,0,0,0,1,0,39,48,8,1,0
0,_St. Louis,_Kinney/Great Scott Twp P-2,_271370580,32,30,2,0,0,0,0,0,0,0,29,27,8,1,0
0,_St. Louis,_Kugler Twp,_271370765,58,52,0,0,0,0,0,0,0,0,59,46,6,0,0
0,_St. Louis,_Lakewood Twp,_271370770,808,701,10,2,0,0,0,1,1,5,757,682,50,15,0
0,_St. Louis,_Lavell Twp,_271370775,80,99,2,2,1,1,0,1,0,0,77,97,6,5,0
0,_St. Louis,_Leiding Twp,_271370780,68,165,1,1,0,0,0,0,0,1,67,140,18,2,0
0,_St. Louis,_Leonidas,_271370785,6,16,0,0,0,0,0,0,0,0,7,15,0,0,0
0,_St. Louis,_Linden Grove Twp,_271370790,20,46,1,1,1,0,0,0,0,0,21,40,6,2,0
0,_St. Louis,_McDavitt Twp,_271370795,114,156,4,0,2,0,0,0,0,0,114,141,10,8,0
0,_St. Louis,_McKinley,_271370797,30,26,2,0,0,0,0,1,0,0,28,25,3,2,0
0,_St. Louis,_Meadowlands,_271370799,23,24,4,0,0,0,0,1,0,0,20,22,4,0,0
0,_St. Louis,_Meadowlands Twp,_271370800,89,88,10,0,0,0,0,0,0,0,92,75,12,4,0
0,_St. Louis,_Midway Twp,_271370805,480,478,7,4,2,0,0,3,0,4,456,437,47,11,0
0,_St. Louis,_Morcom Twp,_271370810,26,30,0,0,0,0,0,0,0,0,25,30,0,1,0
0,_St. Louis,_Morse Twp,_271370815,521,430,5,0,2,0,1,2,0,2,488,427,20,8,1
0,_St. Louis,_Mountain Iron P-1,_271370820,441,445,13,1,0,0,0,4,1,1,417,412,44,9,0
0,_St. Louis,_Mountain Iron P-2,_271370825,440,431,15,3,3,0,0,3,0,2,412,404,45,15,1
0,_St. Louis,_Ness Twp,_271370840,13,31,0,0,0,0,0,0,0,1,15,23,5,1,0
0,_St. Louis,_New Independence Twp,_271370845,105,93,3,1,0,0,0,0,0,1,103,80,13,5,1
0,_St. Louis,_Normanna Twp,_271370850,250,262,3,0,0,0,0,0,0,3,240,246,19,3,1
0,_St. Louis,_North Star Twp,_271370852,89,68,2,0,0,0,0,0,1,2,85,66,4,4,1
0,_St. Louis,_Northland Twp,_271370855,48,67,1,2,0,0,0,0,0,0,53,61,3,2,0
0,_St. Louis,_Orr,_271370860,56,88,0,0,1,0,0,0,0,0,47,74,15,3,0
0,_St. Louis,_Owens Twp,_271370865,41,106,2,0,0,1,0,0,0,0,43,93,7,2,0
0,_St. Louis,_Pequaywan Twp,_271370875,69,62,1,1,1,0,0,0,0,0,67,63,1,1,0
0,_St. Louis,_Pike Twp,_271370880,133,139,5,0,0,0,0,1,0,1,130,132,9,4,0
0,_St. Louis,_Portage Twp,_271370885,30,78,0,0,0,0,0,0,1,0,32,72,4,0,0
0,_St. Louis,_Prairie Lake Twp,_271370890,19,17,0,0,0,0,0,0,0,0,18,14,1,2,0
0,_St. Louis,_Proctor,_271370895,1106,790,27,11,3,0,1,3,2,4,1050,716,113,39,0
0,_St. Louis,_Rice Lake,_271370910,1401,1290,35,3,2,0,0,3,5,7,1327,1160,142,45,1
0,_St. Louis,_Sandy Twp,_271370915,112,127,2,0,1,0,0,0,1,0,114,115,8,5,0
0,_St. Louis,_Solway Twp,_271370920,597,681,15,4,2,0,0,1,2,1,570,617,71,14,0
0,_St. Louis,_Stoney Brook Twp,_271370925,109,67,3,0,0,0,0,1,0,0,96,60,13,8,0
0,_St. Louis,_Sturgeon Twp,_271370930,41,64,2,0,0,0,0,0,0,0,42,52,6,4,0
0,_St. Louis,_Toivola Twp,_271370935,39,81,2,0,0,0,0,0,0,0,40,70,5,4,0
0,_St. Louis,_Tower P-1,_271370940,108,149,0,2,0,0,0,2,1,2,99,128,25,7,0
0,_St. Louis,_Tower P-2,_271370942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_St. Louis,_Unorg Prct 1,_271370591,16,22,0,0,0,0,0,0,0,0,16,19,1,0,0
0,_St. Louis,_Unorg Prct 10,_271370979,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,_St. Louis,_Unorg Prct 11,_271370999,29,37,0,0,0,0,0,0,1,0,29,33,3,0,0
0,_St. Louis,_Unorg Prct 12,_271370990,6,3,0,0,0,0,0,0,0,0,7,2,0,0,0
0,_St. Louis,_Unorg Prct 13,_271371000,51,95,1,0,0,0,0,0,0,1,50,88,7,1,0
0,_St. Louis,_Unorg Prct 14,_271370960,209,296,7,0,0,0,0,5,0,2,207,277,20,8,0
0,_St. Louis,_Unorg Prct 15,_271370970,233,408,8,1,2,0,0,0,2,2,222,390,20,13,0
0,_St. Louis,_Unorg Prct 16,_271370971,44,64,0,0,0,0,0,0,0,0,45,60,2,0,0
0,_St. Louis,_Unorg Prct 17,_271371155,89,72,1,0,0,0,0,0,1,1,84,67,8,3,1
0,_St. Louis,_Unorg Prct 18,_271370881,29,37,1,0,0,0,0,0,0,0,30,32,4,0,0
0,_St. Louis,_Unorg Prct 19,_271371001,67,8,0,0,1,0,0,0,0,1,52,6,8,5,0
0,_St. Louis,_Unorg Prct 2,_271370857,165,112,1,0,0,0,0,0,0,2,158,110,8,0,0
0,_St. Louis,_Unorg Prct 20,_271370976,5,2,0,0,0,0,0,0,0,0,4,2,0,0,0
0,_St. Louis,_Unorg Prct 21,_271371002,47,64,0,0,0,2,0,1,0,0,47,58,2,4,0
0,_St. Louis,_Unorg Prct 22,_271370066,3,2,0,0,0,0,0,0,0,0,3,2,0,0,0
0,_St. Louis,_Unorg Prct 23,_271371005,21,18,0,0,0,0,0,1,1,0,23,15,3,0,0
0,_St. Louis,_Unorg Prct 24,_271370821,39,16,0,0,0,0,0,0,0,0,37,15,1,0,0
0,_St. Louis,_Unorg Prct 3,_271370031,34,25,1,1,0,0,0,0,0,0,32,26,1,2,0
0,_St. Louis,_Unorg Prct 4,_271370945,84,96,1,2,0,0,0,0,0,0,86,85,5,3,0
0,_St. Louis,_Unorg Prct 5,_271370950,94,105,1,0,0,0,0,0,1,0,86,101,8,1,1
0,_St. Louis,_Unorg Prct 6,_271370962,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
0,_St. Louis,_Unorg Prct 7,_271370965,69,81,5,1,0,0,0,0,0,1,70,74,8,3,0
0,_St. Louis,_Unorg Prct 8,_271370973,10,21,1,0,0,0,0,0,0,0,11,19,1,1,0
0,_St. Louis,_Unorg Prct 9,_271370975,150,139,2,4,0,0,0,0,0,0,154,133,6,1,0
0,_St. Louis,_Van Buren Twp,_271371030,47,52,0,1,0,0,0,0,0,0,48,49,1,0,0
0,_St. Louis,_Vermilion Lake Twp,_271371035,97,96,0,0,0,0,0,0,0,0,100,90,2,2,0
0,_St. Louis,_Virginia P-1,_271371040,509,479,15,2,1,0,1,2,1,3,495,424,62,14,0
0,_St. Louis,_Virginia P-2,_271371045,386,400,17,3,3,0,0,4,1,1,363,356,52,21,0
0,_St. Louis,_Virginia P-3,_271371050,383,269,5,2,0,0,1,4,0,1,335,224,63,23,0
0,_St. Louis,_Virginia P-4,_271371055,418,375,10,0,1,0,0,2,0,1,400,331,35,20,1
0,_St. Louis,_Virginia P-5,_271371060,438,517,7,4,0,0,0,2,2,2,422,456,52,20,1
0,_St. Louis,_Waasa Twp,_271371125,64,81,2,0,0,1,0,2,0,0,68,72,9,5,0
0,_St. Louis,_White Twp P-2,_271371135,165,306,9,2,0,0,0,1,3,2,164,284,21,8,0
0,_St. Louis,_White Twp P-3,_271371136,198,249,7,0,1,0,0,0,0,0,182,217,23,9,0
0,_St. Louis,_Willow Valley Twp,_271371140,23,42,1,0,0,0,0,0,0,0,20,39,4,0,0
0,_St. Louis,_Winton,_271371145,37,68,2,0,0,0,0,0,0,0,28,64,9,4,0
0,_St. Louis,_Wuori Twp,_271371150,173,199,4,1,3,0,0,1,1,0,169,193,11,3,0
0,_Stearns,_Albany,_271450005,405,1062,17,4,2,0,0,6,2,1,380,948,77,32,1
0,_Stearns,_Albany Twp,_271450010,68,562,4,2,1,0,0,0,1,2,89,517,17,7,0
0,_Stearns,_Ashley Twp,_271450015,11,130,1,1,0,0,0,0,0,0,16,116,6,2,0
0,_Stearns,_Avon,_271450020,271,687,10,11,1,0,0,2,2,1,290,618,57,12,0
0,_Stearns,_Avon Twp P-1,_271450025,160,528,8,0,3,0,1,1,1,1,161,506,27,6,0
0,_Stearns,_Avon Twp P-2,_271450027,207,460,7,2,3,0,0,3,2,1,209,424,37,5,0
0,_Stearns,_Belgrade,_271450030,110,202,0,0,2,0,0,0,0,2,105,180,20,5,1
0,_Stearns,_Brockway Twp,_271450035,433,1408,19,3,2,0,0,3,0,0,412,1323,76,32,2
0,_Stearns,_Brooten,_271450040,122,199,1,2,1,0,0,0,0,1,119,171,25,6,0
0,_Stearns,_Clearwater,_271450042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Stearns,_Cold Spring,_271450045,776,1570,19,4,3,0,0,2,3,5,733,1428,137,43,1
0,_Stearns,_Collegeville Twp P-1,_271450050,491,751,13,2,1,0,1,3,5,1,493,716,38,12,0
0,_Stearns,_Collegeville Twp P-2,_271450055,253,174,4,3,0,1,0,1,0,2,189,149,63,15,1
0,_Stearns,_Crow Lake Twp,_271450060,54,120,2,0,0,0,0,0,1,1,54,117,8,0,0
0,_Stearns,_Crow River Twp,_271450065,43,116,0,0,0,0,0,0,1,0,50,100,9,0,0
0,_Stearns,_Eden Lake Twp,_271450070,251,749,10,0,2,0,0,1,0,1,265,694,43,6,0
0,_Stearns,_Eden Valley,_271450075,65,171,6,1,0,0,0,0,0,0,61,150,24,4,1
0,_Stearns,_Elrosa,_271450080,11,109,2,0,0,0,0,0,1,0,16,100,2,0,0
0,_Stearns,_Fair Haven Twp,_271450085,261,722,7,1,4,1,0,2,0,1,248,674,49,16,0
0,_Stearns,_Farming Twp,_271450090,93,501,1,1,2,0,0,2,2,0,103,477,13,6,0
0,_Stearns,_Freeport,_271450095,65,305,6,0,0,0,0,1,1,0,66,284,15,6,1
0,_Stearns,_Getty Twp,_271450100,20,154,1,0,0,0,0,0,0,0,31,138,5,0,0
0,_Stearns,_Greenwald,_271450105,12,88,0,1,0,0,0,0,1,1,17,83,1,1,0
0,_Stearns,_Grove Twp,_271450110,37,229,5,0,1,0,0,0,0,0,41,217,9,3,0
0,_Stearns,_Holding Twp,_271450115,117,600,8,0,1,0,0,0,0,0,138,552,24,6,0
0,_Stearns,_Holdingford,_271450120,79,338,0,0,0,0,0,1,0,1,77,302,27,6,2
0,_Stearns,_Kimball,_271450125,119,257,7,4,1,0,0,0,0,0,110,237,27,9,0
0,_Stearns,_Krain Twp,_271450130,66,515,2,1,0,0,0,0,0,0,84,474,16,5,0
0,_Stearns,_Lake George Twp,_271450135,16,147,3,0,0,0,0,1,0,0,26,139,3,1,0
0,_Stearns,_Lake Henry,_271450137,3,36,4,0,0,0,0,0,0,0,5,32,0,4,0
0,_Stearns,_Lake Henry Twp,_271450140,16,146,1,0,0,0,0,0,0,0,20,135,6,1,0
0,_Stearns,_Le Sauk Twp,_271450145,328,644,10,4,0,0,0,0,1,1,315,606,46,15,0
0,_Stearns,_Luxemburg Twp,_271450150,50,332,3,1,1,0,0,0,0,2,66,309,4,2,0
0,_Stearns,_Lynden Twp,_271450155,355,859,15,1,3,0,0,1,2,2,335,804,73,14,0
0,_Stearns,_Maine Prairie Twp,_271450160,270,951,11,1,5,0,1,4,2,2,283,887,47,7,1
0,_Stearns,_Meire Grove,_271450165,10,62,0,0,1,0,0,0,0,0,10,62,1,0,1
0,_Stearns,_Melrose,_271450170,442,1086,12,5,7,1,0,4,2,1,451,964,94,26,1
0,_Stearns,_Melrose Twp,_271450180,107,339,2,0,0,0,1,0,2,1,118,318,10,4,0
0,_Stearns,_Millwood Twp,_271450185,96,548,3,1,0,0,0,0,1,0,97,521,15,6,0
0,_Stearns,_Munson Twp P-1,_271450190,94,375,2,2,0,0,0,0,0,2,109,340,16,5,0
0,_Stearns,_Munson Twp P-2,_271450192,157,362,6,0,0,0,0,2,1,1,151,348,21,7,0
0,_Stearns,_New Munich,_271450195,20,164,0,0,0,0,0,0,0,0,20,150,9,0,0
0,_Stearns,_North Fork Twp,_271450200,22,90,0,0,0,0,0,0,1,0,25,84,1,0,0
0,_Stearns,_Oak Twp,_271450205,41,313,1,0,1,0,0,0,1,0,53,282,13,3,0
0,_Stearns,_Paynesville,_271450210,429,857,20,0,2,0,0,0,3,3,430,768,77,26,1
0,_Stearns,_Paynesville Twp,_271450215,306,664,12,0,0,0,0,3,1,10,313,627,34,11,0
0,_Stearns,_Raymond Twp,_271450225,19,80,0,0,0,0,0,0,1,0,27,71,1,0,0
0,_Stearns,_Richmond,_271450230,222,607,5,4,1,0,0,1,1,1,214,565,45,13,1
0,_Stearns,_Rockville,_271450235,407,1096,11,7,2,0,0,1,5,1,401,1020,65,21,2
0,_Stearns,_Roscoe,_271450245,5,48,0,0,0,0,0,0,0,0,4,41,3,3,0
0,_Stearns,_Saint Anthony,_271450250,6,46,0,0,0,0,0,0,1,0,9,44,0,0,0
0,_Stearns,_Saint Augusta,_271450255,534,1652,15,3,5,0,0,3,2,10,539,1533,95,28,0
0,_Stearns,_Saint Cloud W-1 P-1,_271450260,124,49,3,1,0,0,0,4,1,1,103,38,31,8,0
0,_Stearns,_Saint Cloud W-1 P-2,_271450265,660,308,28,5,1,1,4,6,1,4,551,264,125,56,2
0,_Stearns,_Saint Cloud W-1 P-3,_271450270,316,140,14,6,0,0,0,1,0,1,234,129,79,21,0
0,_Stearns,_Saint Cloud W-1 P-4,_271450275,436,403,16,3,0,1,1,2,1,2,380,337,106,27,1
0,_Stearns,_Saint Cloud W-1 P-5,_271450280,362,254,13,6,2,0,0,3,2,1,295,213,94,26,1
0,_Stearns,_Saint Cloud W-1 P-6,_271450285,534,483,15,3,1,1,0,1,1,6,493,454,59,17,0
0,_Stearns,_Saint Cloud W-1 P-7,_271450290,840,237,11,2,2,0,0,3,4,2,737,205,90,31,4
0,_Stearns,_Saint Cloud W-2 P-2,_271450295,976,607,25,9,1,1,0,5,1,5,858,567,129,56,3
0,_Stearns,_Saint Cloud W-3 P-1,_271450305,740,907,16,2,0,0,0,5,1,5,732,874,55,12,1
0,_Stearns,_Saint Cloud W-3 P-2,_271450307,914,811,23,8,4,1,0,6,7,5,815,752,130,42,0
0,_Stearns,_Saint Cloud W-3 P-3,_271450310,927,1229,29,6,4,2,0,6,3,12,890,1147,121,28,2
0,_Stearns,_Saint Cloud W-3 P-4,_271450312,395,396,22,4,1,1,0,3,2,3,368,358,65,26,0
0,_Stearns,_Saint Cloud W-3 P-5,_271450315,421,419,19,8,2,0,0,2,2,2,393,383,67,26,1
0,_Stearns,_Saint Cloud W-3 P-6,_271450317,617,541,31,5,1,1,0,4,4,3,561,509,84,35,1
0,_Stearns,_Saint Cloud W-3 P-7,_271450320,793,483,18,3,1,0,0,2,0,2,714,434,96,31,1
0,_Stearns,_Saint Cloud W-4 P-1,_271450330,507,470,11,5,1,0,0,2,1,4,473,428,52,25,0
0,_Stearns,_Saint Cloud W-4 P-2,_271450335,276,315,15,2,3,0,0,2,2,1,255,273,61,19,2
0,_Stearns,_Saint Cloud W-4 P-3,_271450340,305,361,13,5,3,1,0,6,1,1,272,305,78,23,1
0,_Stearns,_Saint Cloud W-4 P-4,_271450345,1003,484,19,11,4,1,2,5,2,3,918,412,88,32,3
0,_Stearns,_Saint Cloud W-4 P-5,_271450350,581,559,20,5,1,0,0,1,4,8,541,544,63,18,1
0,_Stearns,_Saint Cloud W-4 P-6,_271450355,1071,1305,28,9,1,0,0,4,9,4,1012,1243,92,39,1
0,_Stearns,_Saint Cloud W-4 P-7,_271450360,1079,1203,34,6,4,1,0,9,9,6,984,1148,122,48,2
0,_Stearns,_Saint Joseph P-1,_271450380,556,411,14,5,2,0,0,2,2,2,478,357,86,31,1
0,_Stearns,_Saint Joseph P-2,_271450385,1046,1313,39,7,8,1,1,2,2,2,950,1210,155,41,1
0,_Stearns,_Saint Joseph Twp,_271450390,204,446,8,2,0,0,0,2,1,0,205,401,32,5,1
0,_Stearns,_Saint Martin,_271450399,22,130,1,1,0,0,0,1,1,1,27,119,6,1,0
0,_Stearns,_Saint Martin Twp,_271450400,29,210,1,1,0,0,0,0,2,0,37,195,5,2,0
0,_Stearns,_Saint Rosa,_271450404,4,33,0,0,0,0,0,0,0,0,5,30,1,0,0
0,_Stearns,_Saint Stephen,_271450405,89,407,5,0,1,0,0,1,0,1,88,360,38,11,0
0,_Stearns,_Saint Wendel Twp,_271450410,424,1037,16,5,1,0,0,0,0,2,422,969,57,18,1
0,_Stearns,_Sartell P-1,_271450416,907,1161,31,10,2,2,1,3,3,5,807,1049,179,36,3
0,_Stearns,_Sartell P-3,_271450418,538,724,34,8,1,0,1,2,4,4,490,700,77,19,1
0,_Stearns,_Sartell P-4,_271450419,808,1016,29,6,5,0,0,3,2,8,739,957,122,29,3
0,_Stearns,_Sartell P-5,_271450415,508,602,13,4,2,0,0,2,5,2,468,561,64,20,1
0,_Stearns,_Sartell P-6,_271450417,484,691,9,4,2,0,0,3,2,5,447,679,42,13,1
0,_Stearns,_Sartell P-7,_271450414,681,1042,15,1,2,1,0,3,3,6,620,984,93,23,0
0,_Stearns,_Sauk Centre,_271450420,607,1601,19,5,2,1,0,4,8,5,591,1483,113,25,3
0,_Stearns,_Sauk Centre Twp,_271450430,122,561,6,0,0,0,0,0,0,1,123,542,16,5,0
0,_Stearns,_Spring Hill,_271450434,6,30,0,0,0,0,0,0,0,0,9,25,2,0,0
0,_Stearns,_Spring Hill Twp,_271450435,22,200,2,2,0,0,0,0,0,0,36,179,5,3,0
0,_Stearns,_Waite Park P-1,_271450440,430,526,28,10,3,0,0,0,3,3,397,458,89,37,1
0,_Stearns,_Waite Park P-2,_271450441,1107,783,21,7,6,0,2,2,2,4,1024,678,126,48,1
0,_Stearns,_Waite Park P-3,_271450442,206,267,6,1,2,0,0,0,2,0,192,268,17,6,0
0,_Stearns,_Waite Park P-4,_271450443,59,119,2,1,0,0,0,1,0,0,48,100,23,3,1
0,_Stearns,_Wakefield Twp,_271450445,568,1314,17,8,2,0,0,3,3,4,541,1266,74,19,1
0,_Stearns,_Zion Twp,_271450450,20,160,1,1,0,0,0,1,1,0,30,148,3,1,0
0,_Steele,_Aurora Twp,_271470005,75,260,3,2,0,0,0,0,2,1,79,229,19,4,0
0,_Steele,_Berlin Twp,_271470010,85,232,1,1,0,0,0,2,0,0,95,201,11,7,0
0,_Steele,_Blooming Prairie,_271470015,425,642,9,5,3,0,0,3,1,1,411,552,82,16,0
0,_Steele,_Blooming Prairie Twp,_271470020,83,180,2,1,1,0,0,0,1,0,80,167,12,4,0
0,_Steele,_Clinton Falls Twp,_271470025,74,199,2,2,0,0,0,0,1,1,65,186,15,5,0
0,_Steele,_Deerfield Twp,_271470030,82,294,3,1,1,0,0,0,0,1,81,273,19,5,0
0,_Steele,_Ellendale,_271470035,107,229,2,0,0,0,0,1,0,1,109,184,29,5,1
0,_Steele,_Havana Twp,_271470040,98,277,1,1,0,0,0,0,1,0,96,250,24,3,0
0,_Steele,_Lemond Twp,_271470045,83,246,4,0,0,0,0,0,0,0,87,221,11,5,0
0,_Steele,_Medford,_271470050,230,470,6,4,1,1,0,0,3,1,215,418,45,14,0
0,_Steele,_Medford Twp,_271470055,100,237,6,2,0,0,0,0,0,0,90,218,28,4,0
0,_Steele,_Meriden Twp,_271470060,103,286,0,0,0,0,0,1,2,0,106,246,23,5,0
0,_Steele,_Merton Twp,_271470065,45,184,3,1,0,0,0,1,0,0,58,162,8,4,0
