IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_OH_20201103_GEN_PRE_REP_TRUMP,USA_OH_20201103_GEN_PRE_DEM_BIDEN,USA_OH_20201103_GEN_PRE_LIB_JORGENSEN,USA_OH_20201103_GEN_PRE_GRE_HAWKINS
0,_133,_SUFFIELD A,_067AFX,537,274,3,3
0,_133,_SUFFIELD B,_067AFY,485,216,3,0
0,_133,_SUFFIELD C,_067AFZ,508,187,4,2
0,_133,_SUFFIELD D,_067AGA,419,227,13,0
0,_133,_SUFFIELD E,_067AGB,509,245,10,4
0,_133,_SUGAR BUSH KNOLLS,_067AGE,73,91,2,1
0,_133,_WINDHAM TWP A,_067AGF,269,104,5,0
0,_133,_WINDHAM TWP B,_067AGG,389,128,8,0
0,_133,_WINDHAM VIL A,_067AGH,153,91,5,2
0,_133,_WINDHAM VIL B,_067AGI,258,176,0,3
0,_133,_KENT 1D,_067AGJ,183,459,8,1
0,_133,_KENT 4B,_067AGK,76,182,2,3
0,_133,_KENT 5C,_067AGL,46,197,5,2
0,_133,_KENT 6D,_067AGM,40,149,6,0
0,_133,_PALMYRA C,_067AGP,407,144,5,2
0,_133,_STREETSBORO 1C,_067AGQ,285,298,9,3
0,_133,_STREETSBORO 3C,_067AGR,384,321,14,3
0,_133,_STREETSBORO 1D,_067AGS,428,253,3,1
0,_133,_VOTING DISTRICTS NOT DEFINED,_ZZZZZZ,0,0,0,0
0,_135,_EATON 1,_068AAA,332,140,8,0
0,_135,_EATON 2,_068AAB,431,118,14,4
0,_135,_EATON 3,_068AAC,275,82,5,0
0,_135,_EATON 4,_068AAD,510,167,17,1
0,_135,_EATON 5,_068AAE,281,94,11,5
0,_135,_EATON 6,_068AAF,283,112,2,0
0,_135,_EATON 7,_068AAG,463,167,6,0
0,_135,_EATON 8,_068AAH,379,145,4,1
0,_135,_DIXON,_068AAI,286,54,1,1
0,_135,_GASPER 1,_068AAJ,244,57,3,0
0,_135,_GASPER 2,_068AAK,716,200,19,5
0,_135,_GASPER 3,_068AAL,767,228,6,1
0,_135,_GRATIS VILLAGE,_068AAM,345,75,7,2
0,_135,_GRATIS NORTH,_068AAN,658,138,9,2
0,_135,_WEST ELKTON-GRATIS SOUTH,_068AAP,921,203,6,4
0,_135,_HARRISON SOUTHEAST,_068AAQ,469,120,5,0
0,_135,_VERONA/HARRISON-NORTHEAST,_068AAR,346,47,1,1
0,_135,_HARRISON WEST,_068AAS,435,69,3,1
0,_135,_LEWISBURG NORTH,_068AAT,409,124,4,1
0,_135,_LEWISBURG SOUTH,_068AAU,296,79,6,0
0,_135,_COLLEGE CORNER-ISRAEL 1,_068AAV,167,61,2,0
0,_135,_ISRAEL II,_068AAW,308,104,7,1
0,_135,_JACKSON,_068AAX,493,117,4,1
0,_135,_JEFFERSON NORTH,_068AAY,464,105,4,0
0,_135,_JEFFERSON SOUTH,_068AAZ,294,79,4,1
0,_135,_NEW PARIS NORTH,_068ABA,182,78,4,0
0,_135,_NEW PARIS SOUTH,_068ABB,252,94,3,2
0,_135,_LANIER SOUTHEAST,_068ABC,663,159,8,0
0,_135,_LANIER NORTHWEST,_068ABD,554,120,9,2
0,_135,_WEST ALEXANDRIA SOUTH,_068ABF,332,125,5,2
0,_135,_MONROE,_068ABG,499,118,7,0
0,_135,_ELDORADO,_068ABH,223,46,0,1
0,_135,_WEST MANCHESTER,_068ABI,133,52,2,0
0,_135,_SOMERS EAST,_068ABK,479,101,3,2
0,_135,_SOMERS WEST,_068ABL,413,97,4,0
0,_135,_CAMDEN 1,_068ABM,351,91,8,3
0,_135,_CAMDEN 2,_068ABN,265,72,3,0
0,_135,_TWIN EAST,_068ABP,507,100,5,1
0,_135,_TWIN WEST,_068ABQ,558,107,6,2
0,_135,_WEST ALEXANDRIA NORTH,_068ABR,190,49,3,2
0,_135,_WASHINGTON EAST,_068ABS,368,95,4,0
0,_135,_WASHINGTON WEST,_068ABT,481,104,11,2
0,_137,_BLANCHARD TWP,_069AAB,608,103,7,2
0,_137,_GREENSBURG TWP,_069AAC,762,95,13,2
0,_137,_JACKSON TWP,_069AAF,496,69,1,0
0,_137,_JENNINGS TWP,_069AAG,1059,176,10,3
0,_137,_LIBERTY TWP,_069AAK,838,115,13,4
0,_137,_MONROE TWP/CONTINENTAL CORP,_069AAN,884,158,11,1
0,_137,_MONTEREY TWP,_069AAO,619,109,4,1
0,_137,_OTTOVILLE CORP,_069AAP,433,124,7,1
0,_137,_OTTAWA TWP EAST,_069AAQ,811,153,10,3
0,_137,_GLANDORF CORP,_069AAT,549,80,4,0
0,_137,_OTTAWA CORP 1,_069AAU,795,249,13,7
0,_137,_OTTAWA CORP 2,_069AAV,421,131,14,0
0,_137,_OTTAWA CORP 3,_069AAX,504,191,14,4
0,_137,_PALMER TWP,_069ABA,582,83,6,2
0,_137,_PERRY TWP,_069ABE,468,64,5,2
0,_137,_PLEASANT TWP,_069ABF,948,112,15,3
0,_137,_COLUMBUS GROVE CORP,_069ABH,824,212,15,4
0,_137,_RILEY TWP,_069ABK,553,91,6,2
0,_137,_PANDORA CORP,_069ABM,489,154,19,2
0,_137,_SUGAR CREEK TWP,_069ABO,607,72,8,2
0,_137,_UNION TWP,_069ABQ,890,107,4,3
0,_137,_KALIDA CORP,_069ABR,695,137,12,3
0,_137,_VAN BUREN TWP,_069ABT,324,69,12,2
0,_137,_LEIPSIC CORP,_069ABW,665,262,18,5
0,_137,_OTTAWA TWP WEST,_069ABZ,588,79,6,3
0,_139,_MANSFIELD WARD 1 PREC A,_070AAA,517,272,8,0
0,_139,_MANSFIELD WARD 1 PREC B,_070AAB,534,235,5,0
0,_139,_MANSFIELD WARD 1 PREC C,_070AAC,326,241,11,0
0,_139,_MANSFIELD WARD 1 PREC D,_070AAD,620,399,7,2
0,_139,_MANSFIELD WARD 1 PREC E,_070AAE,739,386,11,2
0,_139,_MANSFIELD WARD 1 PREC F,_070AAF,342,188,6,2
0,_139,_MANSFIELD WARD 2 PREC A,_070AAG,340,287,9,2
0,_139,_MANSFIELD WARD 2 PREC B,_070AAH,310,256,11,2
0,_139,_MANSFIELD WARD 2 PREC C,_070AAI,206,207,3,1
0,_139,_MANSFIELD WARD 2 PREC D,_070AAJ,546,370,12,2
0,_139,_MANSFIELD WARD 2 PREC E,_070AAK,522,356,12,1
0,_139,_MANSFIELD WARD 2 PREC F,_070AAL,500,341,4,5
0,_139,_MANSFIELD WARD 3 PREC A,_070AAM,202,219,6,3
0,_139,_MANSFIELD WARD 3 PREC B,_070AAN,328,296,9,3
0,_139,_MANSFIELD WARD 3 PREC C,_070AAO,414,306,15,4
0,_139,_MANSFIELD WARD 3 PREC D,_070AAP,383,352,9,7
0,_139,_MANSFIELD WARD 3 PREC E,_070AAQ,455,412,6,3
0,_139,_MANSFIELD WARD 4 PREC A,_070AAR,383,145,7,2
0,_139,_MANSFIELD WARD 4 PREC B,_070AAS,253,258,7,8
0,_139,_MANSFIELD WARD 4 PREC C,_070AAT,146,293,5,5
0,_139,_MANSFIELD WARD 4 PREC D,_070AAU,181,209,4,2
0,_139,_MANSFIELD WARD 4 PREC E,_070AAV,190,343,6,3
0,_139,_MANSFIELD WARD 5 PREC A,_070AAW,307,165,10,0
0,_139,_MANSFIELD WARD 5 PREC B,_070AAX,101,233,3,4
0,_139,_MANSFIELD WARD 6 PREC A,_070AAY,160,244,5,3
0,_139,_MANSFIELD WARD 6 PREC B,_070AAZ,539,324,10,6
0,_139,_MANSFIELD WARD 6 PREC D,_070ABB,210,327,5,1
0,_139,_MANSFIELD WARD 6 PREC E,_070ABC,497,263,3,2
0,_139,_SHELBY WARD 1 PREC A,_070ABD,400,111,13,2
0,_139,_SHELBY WARD 1 PREC B,_070ABE,378,143,6,1
0,_139,_SHELBY WARD 2 PREC A,_070ABF,395,131,6,1
0,_139,_SHELBY WARD 2 PREC B,_070ABG,374,141,11,1
0,_139,_SHELBY WARD 3 PREC A,_070ABH,330,142,10,3
0,_139,_SHELBY WARD 3 PREC B,_070ABI,274,90,7,1
0,_139,_SHELBY WARD 4 PREC A,_070ABJ,493,186,9,2
0,_139,_SHELBY WARD 4 PREC B,_070ABK,477,196,12,0
0,_139,_BLOOMINGGROVE TOWNSHIP,_070ABL,360,72,5,1
0,_139,_BUTLER TOWNSHIP,_070ABM,254,44,1,0
0,_139,_CASS A,_070ABN,457,70,15,2
0,_139,_FRANKLIN TOWNSHIP A,_070ABO,791,142,5,0
0,_139,_JACKSON TOWNSHIP A,_070ABP,565,142,9,2
0,_139,_JACKSON TOWNSHIP B,_070ABQ,620,142,3,0
0,_139,_JEFFERSON TOWNSHIP A,_070ABR,972,231,22,4
0,_139,_JEFFERSON TOWNSHIP C,_070ABS,594,120,6,2
0,_139,_JEFFERSON TOWNSHIP D,_070ABT,825,191,13,1
0,_139,_MADISON TOWNSHIP A,_070ABU,677,216,13,6
0,_139,_MADISON TOWNSHIP D,_070ABV,560,172,13,1
0,_139,_MADISON TOWNSHIP E,_070ABW,792,209,9,1
0,_139,_MADISON TOWNSHIP G,_070ABX,679,169,10,1
0,_139,_MADISON TOWNSHIP I,_070ABY,643,221,13,7
0,_139,_MADISON TOWNSHIP O,_070ABZ,527,210,4,1
0,_139,_MIFFLIN TOWNSHIP A,_070ACA,409,137,3,0
0,_139,_MIFFLIN TOWNSHIP B,_070ACB,545,148,13,2
0,_139,_MIFFLIN TOWNSHIP C,_070ACC,439,147,7,4
0,_139,_MIFFLIN TOWNSHIP D,_070ACD,538,231,9,0
0,_139,_MIFFLIN TOWNSHIP E,_070ACE,508,228,9,3
0,_139,_MONROE TOWNSHIP A,_070ACG,672,142,10,0
0,_139,_MONROE TOWNSHIP B,_070ACH,659,193,8,1
0,_139,_PERRY TOWNSHIP,_070ACI,574,117,4,1
0,_139,_PLYMOUTH TOWNSHIP A,_070ACJ,728,172,6,1
0,_139,_SANDUSKY TOWNSHIP,_070ACK,440,134,3,1
0,_139,_SHARON TOWNSHIP,_070ACL,458,100,12,3
0,_139,_ONTARIO WARD 1 PREC A,_070ACM,538,281,7,5
0,_139,_ONTARIO WARD 2 PREC A,_070ACN,550,251,13,0
0,_139,_ONTARIO WARD 3 PREC A,_070ACO,683,343,9,6
0,_139,_ONTARIO WARD 4 PREC A,_070ACP,761,273,9,4
0,_139,_SPRINGFIELD TOWNSHIP A,_070ACQ,382,119,5,0
0,_139,_SPRINGFIELD TOWNSHIP B,_070ACR,761,215,7,1
0,_139,_SPRINGFIELD TOWNSHIP C,_070ACS,544,183,6,0
0,_139,_SPRINGFIELD TOWNSHIP D,_070ACT,392,182,6,0
0,_139,_LEXINGTON VILLAGE B,_070ACU,537,257,18,1
0,_139,_LEXINGTON VILLAGE C,_070ACV,604,215,3,3
0,_139,_LEXINGTON VILLAGE E,_070ACW,732,279,12,1
0,_139,_TROY TOWNSHIP A,_070ACX,553,204,6,2
0,_139,_TROY TOWNSHIP B,_070ACY,721,209,3,2
0,_139,_WASHINGTON TOWNSHIP A,_070ACZ,547,152,11,3
0,_139,_WASHINGTON TOWNSHIP B,_070ADA,490,226,11,2
0,_139,_WASHINGTON TOWNSHIP C,_070ADB,619,226,13,1
0,_139,_WASHINGTON TOWNSHIP D,_070ADC,496,151,5,1
0,_139,_WASHINGTON TOWNSHIP F,_070ADE,763,196,10,1
0,_139,_WELLER TOWNSHIP A,_070ADF,840,198,4,2
0,_139,_WORTHINGTON TOWNSHIP A,_070ADG,383,82,6,1
0,_139,_WORTHINGTON TOWNSHIP B,_070ADH,918,231,8,1
0,_141,_CHILLICOTHE 1-A,_071AAA,448,334,9,3
0,_141,_CHILLICOTHE 1-B,_071AAB,268,199,3,1
0,_141,_CHILLICOTHE 1-C,_071AAC,348,279,11,1
0,_141,_CHILLICOTHE 1-D,_071AAD,297,231,7,1
0,_141,_CHILLICOTHE 2-A,_071AAG,370,297,6,1
0,_141,_CHILLICOTHE 2-B,_071AAH,198,192,3,0
0,_141,_CHILLICOTHE 2-C,_071AAI,323,208,11,2
0,_141,_CHILLICOTHE 2-D,_071AAJ,263,260,3,1
0,_141,_CHILLICOTHE 3-A,_071AAL,174,207,7,2
0,_141,_CHILLICOTHE 3-B,_071AAM,148,186,10,4
0,_141,_CHILLICOTHE 3-C,_071AAN,114,123,7,3
0,_141,_CHILLICOTHE 3-D,_071AAO,359,197,3,2
0,_141,_CHILLICOTHE 4-A,_071AAQ,189,147,5,2
0,_141,_CHILLICOTHE 4-B,_071AAR,177,134,3,2
0,_141,_CHILLICOTHE 4-C,_071AAS,246,198,5,3
0,_141,_CHILLICOTHE 5-A,_071AAU,166,176,7,3
0,_141,_CHILLICOTHE 5-B,_071AAV,238,196,2,1
0,_141,_CHILLICOTHE 5-C,_071AAW,292,208,5,3
0,_141,_CHILLICOTHE 5-D,_071AAX,165,174,1,1
0,_141,_CHILLICOTHE 6-A,_071ABA,233,166,4,4
0,_141,_CHILLICOTHE 6-B,_071ABB,134,94,2,1
0,_141,_CHILLICOTHE 6-C,_071ABC,237,170,2,0
0,_141,_BUCKSKIN NORTH,_071ABE,324,94,4,2
0,_141,_BUCKSKIN SOUTH SALEM,_071ABF,342,159,3,1
0,_141,_COLERAIN ADELPHI,_071ABH,325,112,4,0
0,_141,_COLERAIN WEST,_071ABJ,401,108,6,0
0,_141,_CONCORD AUSTIN,_071ABK,272,73,7,2
0,_141,_CONCORD FRANK CORP,_071ABL,316,161,6,4
0,_141,_CONCORD FRANK PREC,_071ABM,498,186,8,1
0,_141,_CONCORD ROXABELL,_071ABN,480,139,18,1
0,_141,_DEER CLARK,_071ABP,360,96,8,1
0,_141,_FRANKLIN NORTH,_071ABQ,209,50,3,2
0,_141,_FRANKLIN SOUTH,_071ABR,278,90,1,1
0,_141,_GREEN KINGSTON,_071ABS,327,123,4,2
0,_141,_GREEN NORTH,_071ABT,426,163,5,1
0,_141,_GREEN SOUTH,_071ABU,555,243,7,2
0,_141,_HARRISON TWP,_071ABV,421,120,5,0
0,_141,_HUNTINGTON EAST,_071ABW,517,129,4,2
0,_141,_HUNTINGTON NORTH,_071ABX,662,211,6,2
0,_141,_HUNTINGTON SOUTH,_071ABY,384,114,6,3
0,_141,_HUNTINGTON WEST,_071ABZ,382,128,8,1
0,_141,_JEFFERSON TWP,_071ACA,382,119,4,1
0,_141,_LIBERTY EAST,_071ACB,413,108,6,2
0,_141,_LIBERTY WEST,_071ACC,483,198,8,5
0,_141,_PAINT TWP,_071ACD,433,99,6,1
0,_141,_PAXTON BAINBRIDGE,_071ACE,212,81,5,2
0,_141,_PAXTON PAXTON,_071ACF,344,110,1,1
0,_141,_SCIOTO CENTRAL,_071ACG,303,153,5,1
0,_141,_SCIOTO NORTH,_071ACJ,74,40,0,0
0,_141,_SCIOTO SIX,_071ACK,421,257,8,4
0,_141,_SCIOTO SOUTH,_071ACL,336,132,6,2
0,_141,_SCIOTO WEST,_071ACM,312,237,7,4
0,_141,_SPRINGFIELD NORTH,_071ACN,622,247,8,3
0,_141,_SPRINGFIELD SOUTH,_071ACO,314,125,3,0
0,_141,_TWIN CENTRAL,_071ACP,360,81,1,2
0,_141,_TWIN EAST,_071ACQ,241,76,0,1
0,_141,_TWIN NORTH,_071ACR,292,152,4,0
0,_141,_TWIN SOUTH,_071ACS,412,112,6,1
0,_141,_UNION CENTRAL,_071ACT,313,151,0,1
0,_141,_UNION EAST,_071ACU,482,195,3,3
0,_141,_UNION NORTH,_071ACV,184,71,6,0
0,_141,_UNION PV,_071ACW,667,283,15,2
0,_141,_UNION SOUTH,_071ACX,574,202,5,3
0,_141,_UNION WEST,_071ACY,633,229,4,3
0,_141,_GREEN WEST,_071ADA,605,224,5,5
0,_143,_BELLEVUE 1-A,_072AAA,535,257,4,4
0,_143,_BELLEVUE 1-B,_072AAC,361,173,8,4
0,_143,_BELLEVUE 2-A,_072AAD,192,94,3,0
0,_143,_BELLEVUE 2-B,_072AAE,408,196,4,1
0,_143,_CLYDE A,_072AAG,419,190,17,2
0,_143,_CLYDE B,_072AAI,295,154,11,4
0,_143,_CLYDE C,_072AAJ,324,136,8,5
0,_143,_CLYDE D,_072AAK,329,164,8,5
0,_143,_CLYDE E,_072AAL,578,270,10,4
0,_143,_FREMONT 1-A,_072AAM,207,253,6,6
0,_143,_FREMONT 1-B,_072AAO,176,202,8,2
0,_143,_FREMONT 1-C,_072AAQ,158,138,10,2
0,_143,_FREMONT 1-D,_072AAR,256,175,14,2
0,_143,_FREMONT 2-A,_072AAT,182,198,9,2
0,_143,_FREMONT 2-B,_072AAU,188,192,7,1
0,_143,_FREMONT 2-C,_072AAW,239,243,5,2
0,_143,_FREMONT 2-D,_072AAY,161,168,8,2
0,_143,_FREMONT 3-A,_072ABA,203,236,12,2
0,_143,_FREMONT 3-B,_072ABC,414,303,13,1
0,_143,_FREMONT 3-C,_072ABE,314,256,11,1
0,_143,_FREMONT 4-A,_072ABH,271,198,17,1
0,_143,_FREMONT 4-B,_072ABJ,236,232,14,8
0,_143,_FREMONT 4-C,_072ABL,102,117,4,1
0,_143,_FREMONT 4-D,_072ABM,166,194,3,0
0,_143,_BALLVILLE A,_072ABN,503,210,11,3
0,_143,_BALLVILLE B,_072ABO,236,118,2,1
0,_143,_BALLVILLE C,_072ABP,278,168,5,1
0,_143,_BALLVILLE D,_072ABR,448,289,5,4
0,_143,_BALLVILLE E,_072ABS,390,235,2,1
0,_143,_BALLVILLE F,_072ABV,350,146,7,1
0,_143,_BALLVILLE G,_072ABW,307,195,6,0
0,_143,_GREEN SPRINGS,_072ABX,208,97,4,2
0,_143,_GREEN CREEK A,_072ABY,257,137,4,0
0,_143,_GREEN CREEK B,_072ABZ,328,114,8,0
0,_143,_GREEN CREEK C,_072ACA,355,145,7,0
0,_143,_GREEN CREEK D,_072ACB,336,118,6,1
0,_143,_JACKSON A,_072ACC,358,155,6,1
0,_143,_JACKSON B,_072ACD,231,62,1,2
0,_143,_MADISON,_072ACE,482,212,12,3
0,_143,_GIBSONBURG A,_072ACG,336,222,5,4
0,_143,_GIBSONBURG B,_072ACI,380,241,9,3
0,_143,_RICE,_072ACK,398,219,6,5
0,_143,_RILEY,_072ACM,465,210,10,1
0,_143,_SANDUSKY A,_072ACO,303,173,6,2
0,_143,_SANDUSKY B,_072ACP,228,95,0,1
0,_143,_SANDUSKY C,_072ACQ,280,268,12,4
0,_143,_SANDUSKY D,_072ACS,469,224,12,2
0,_143,_SCOTT A,_072ACV,537,172,8,3
0,_143,_TOWNSEND A,_072ACX,617,199,12,5
0,_143,_HELENA,_072ACZ,78,32,1,0
0,_143,_LINDSEY,_072ADA,163,83,2,0
0,_143,_WASHINGTON A,_072ADB,319,101,7,0
0,_143,_WASHINGTON B,_072ADC,384,191,3,2
0,_143,_WOODVILLE TWP,_072ADE,544,213,14,2
0,_143,_WOODVILLE VIL A,_072ADG,428,292,19,6
0,_143,_WOODVILLE VIL B,_072ADI,251,178,8,1
0,_143,_YORK A,_072ADJ,410,164,4,5
0,_143,_YORK B,_072ADK,525,179,10,4
0,_145,_PORTSMOUTH 1-A,_073AAA,180,210,5,2
0,_145,_PORTSMOUTH 1-B,_073AAB,174,121,3,2
0,_145,_PORTSMOUTH 1-C,_073AAC,245,222,4,1
0,_145,_PORTSMOUTH 2-A,_073AAI,79,71,1,0
0,_145,_PORTSMOUTH 2-B,_073AAJ,40,123,1,1
0,_145,_PORTSMOUTH 2-C,_073AAK,105,120,2,0
0,_145,_PORTSMOUTH 3-A,_073AAO,163,100,4,0
0,_145,_PORTSMOUTH 3-B,_073AAP,95,122,6,0
0,_145,_PORTSMOUTH 3-C,_073AAQ,285,259,4,1
0,_145,_PORTSMOUTH 3-D,_073AAR,356,243,6,0
0,_145,_PORTSMOUTH 4-A,_073AAX,174,129,1,2
0,_145,_PORTSMOUTH 4-B,_073AAY,234,168,5,0
0,_145,_PORTSMOUTH 5-A,_073ABD,136,99,1,0
0,_145,_PORTSMOUTH 5-B,_073ABE,198,127,3,1
0,_145,_PORTSMOUTH 5-C,_073ABF,246,119,3,0
0,_145,_PORTSMOUTH 5-D,_073ABG,173,147,2,2
0,_145,_PORTSMOUTH 6-A,_073ABJ,178,86,2,1
0,_145,_PORTSMOUTH 6-B,_073ABK,251,95,3,3
0,_145,_PORTSMOUTH 6-C,_073ABL,276,153,5,1
0,_145,_BLOOM TOWNSHIP A,_073ABQ,373,106,3,0
0,_145,_BLOOM TOWNSHIP B,_073ABR,372,92,0,1
0,_145,_SOUTH WEBSTER VILLAGE,_073ABS,256,84,1,2
0,_145,_OTWAY/BRUSH CREEK,_073ABU,411,129,8,0
0,_145,_CLAY TOWNSHIP A,_073ABV,448,211,6,3
0,_145,_CLAY TOWNSHIP B,_073ABW,330,107,4,1
0,_145,_CLAY TOWNSHIP C,_073ABX,265,79,6,2
0,_145,_CLAY TOWNSHIP D,_073ABY,263,97,1,1
0,_145,_GREEN TOWNSHIP A,_073ACB,348,103,2,1
0,_145,_GREEN TOWNSHIP B,_073ACC,278,68,0,2
0,_145,_GREEN TOWNSHIP C,_073ACD,309,109,1,0
0,_145,_GREEN TOWNSHIP D,_073ACE,204,82,1,0
0,_145,_GREEN TOWNSHIP E,_073ACF,285,128,4,0
0,_145,_HARRISON A,_073ACG,360,100,4,3
0,_145,_HARRISON B,_073ACH,354,85,7,3
0,_145,_HARRISON C,_073ACI,329,117,4,1
0,_145,_HARRISON D,_073ACJ,219,88,2,2
0,_145,_HARRISON E,_073ACK,294,87,4,2
0,_145,_JEFFERSON A,_073ACL,399,103,3,0
0,_145,_JEFFERSON B,_073ACM,212,69,2,0
0,_145,_JEFFERSON C,_073ACN,324,83,4,5
0,_145,_MADISON A,_073ACO,358,105,1,0
0,_145,_MADISON B,_073ACP,367,85,1,0
0,_145,_MADISON C,_073ACQ,367,75,4,4
0,_145,_MADISON D,_073ACR,444,142,7,0
0,_145,_MORGAN A,_073ACS,327,126,7,2
0,_145,_MORGAN B,_073ACT,320,149,5,0
0,_145,_NEW BOSTON 1-A,_073ACU,235,159,2,3
0,_145,_NEW BOSTON 2-A,_073ACW,182,144,3,2
0,_145,_NILE TOWNSHIP A,_073ADC,337,123,3,1
0,_145,_NILE TOWNSHIP B,_073ADD,512,200,2,1
0,_145,_NILE TOWNSHIP C,_073ADE,67,15,0,0
0,_145,_PORTER A,_073ADF,453,135,6,0
0,_145,_PORTER B,_073ADG,449,180,5,1
0,_145,_PORTER C,_073ADH,298,105,5,0
0,_145,_PORTER D,_073ADI,267,114,1,0
0,_145,_PORTER E,_073ADJ,237,96,3,0
0,_145,_PORTER F,_073ADK,487,151,4,3
0,_145,_PORTER G,_073ADL,613,187,3,3
0,_145,_PORTER H,_073ADM,303,108,4,0
0,_145,_PORTER I,_073ADN,396,176,5,3
0,_145,_RARDEN VIL/TWP,_073ADR,382,60,4,1
0,_145,_RUSH TOWNSHIP A,_073ADT,295,94,4,1
0,_145,_RUSH TOWNSHIP B,_073ADU,313,86,6,1
0,_145,_RUSH TOWNSHIP C,_073ADV,293,126,3,1
0,_145,_UNION TOWNSHIP A,_073ADW,414,171,2,3
0,_145,_UNION TOWNSHIP B,_073ADX,304,97,2,0
0,_145,_VALLEY TOWNSHIP A,_073ADY,432,103,2,1
0,_145,_VALLEY TOWNSHIP B,_073ADZ,231,74,3,0
0,_145,_VALLEY TOWNSHIP C,_073AEA,255,53,3,3
0,_145,_VERNON TOWNSHIP A,_073AEC,249,70,4,1
0,_145,_VERNON TOWNSHIP B,_073AED,521,133,5,1
0,_145,_WASH A,_073AEE,335,124,4,2
0,_145,_WASH B,_073AEF,383,120,11,1
0,_145,_WASH C,_073AEG,263,92,4,1
0,_145,_WASH D,_073AEH,154,53,0,2
0,_145,_WASH E,_073AEI,407,158,6,2
0,_145,_RUSH TOWNSHIP D,_073AEP,138,50,0,1
0,_147,_FOSTORIA 1-A,_074AAA,325,317,15,4
0,_147,_FOSTORIA 1-B,_074AAC,262,254,10,3
0,_147,_FOSTORIA 3-A,_074AAE,244,225,7,1
0,_147,_FOSTORIA 3-B,_074AAF,198,192,11,3
0,_147,_FOSTORIA 4-A,_074AAI,312,220,2,3
0,_147,_FOSTORIA 4-B,_074AAL,203,201,6,2
0,_147,_TIFFIN 1-A,_074AAM,170,135,2,1
0,_147,_TIFFIN 1-B,_074AAN,311,251,19,2
0,_147,_TIFFIN 1-C,_074AAO,333,205,8,3
0,_147,_TIFFIN 2-A,_074AAR,395,265,15,3
0,_147,_TIFFIN 2-B,_074AAS,175,137,11,0
0,_147,_TIFFIN 2-C,_074AAT,467,334,16,0
0,_147,_TIFFIN 3-A,_074AAW,209,159,6,1
0,_147,_TIFFIN 3-B,_074AAX,279,159,6,2
0,_147,_TIFFIN 3-C,_074AAY,242,195,7,0
0,_147,_TIFFIN 3-D,_074AAZ,250,162,7,5
0,_147,_TIFFIN 4-A,_074ABB,386,232,12,1
0,_147,_TIFFIN 4-B,_074ABC,533,393,10,3
0,_147,_TIFFIN 4-C,_074ABE,329,227,13,5
0,_147,_TIFFIN 4-D,_074ABG,247,152,6,0
0,_147,_GREEN SPRINGS VILLAGE,_074ABI,190,89,6,1
0,_147,_ADAMS TOWNSHIP,_074ABJ,539,145,11,1
0,_147,_NEW RIEGEL VILLAGE,_074ABL,100,37,2,0
0,_147,_BIG SPRING TOWNSHIP,_074ABM,656,145,7,3
0,_147,_BLOOM TOWNSHIP,_074ABO,329,110,10,1
0,_147,_BLOOMVILLE VILLAGE,_074ABP,252,82,9,1
0,_147,_CLINTON A,_074ABQ,300,132,3,0
0,_147,_CLINTON B,_074ABR,305,136,4,1
0,_147,_CLINTON C,_074ABS,449,244,7,0
0,_147,_CLINTON D,_074ABT,347,144,2,4
0,_147,_CLINTON E,_074ABU,234,107,4,1
0,_147,_EDEN NORTH,_074ABV,492,190,6,4
0,_147,_EDEN SOUTH,_074ABX,327,116,3,1
0,_147,_HOPEWELL A,_074ABY,396,152,9,2
0,_147,_HOPEWELL B,_074ABZ,386,129,8,1
0,_147,_HOPEWELL C,_074ACA,312,101,8,1
0,_147,_JACKSON TOWNSHIP,_074ACB,500,208,13,0
0,_147,_BETTSVILLE VILLAGE,_074ACD,186,84,1,1
0,_147,_LIBERTY A,_074ACE,321,90,3,1
0,_147,_LIBERTY B,_074ACF,260,97,4,4
0,_147,_LOUDON NORTH,_074ACG,535,210,3,5
0,_147,_LOUDON SOUTH,_074ACH,271,81,2,2
0,_147,_PLEASANT TOWNSHIP,_074ACJ,630,212,11,5
0,_147,_REED TOWNSHIP,_074ACL,332,95,2,1
0,_147,_SCIPIO TOWNSHIP,_074ACM,496,122,5,5
0,_147,_REPUBLIC VILL,_074ACN,194,65,4,2
0,_147,_SENECA A,_074ACP,374,107,9,0
0,_147,_SENECA B,_074ACQ,277,63,2,2
0,_147,_THOMPSON TOWNSHIP,_074ACR,514,164,7,1
0,_147,_ATTICA VILLAGE,_074ACT,334,107,0,1
0,_147,_VENICE TOWNSHIP,_074ACU,378,87,3,0
0,_149,_0002 SIDNEY 1ST WARD B,_075AAA,653,191,16,0
0,_149,_0001 SIDNEY 1ST WARD A,_075AAB,466,156,12,1
0,_149,_0003 SIDNEY 1ST WARD C,_075AAF,793,256,14,1
0,_149,_0004 SIDNEY 2ND WARD A,_075AAH,367,121,15,2
0,_149,_0005 SIDNEY 2ND WARD B,_075AAJ,494,151,5,3
0,_149,_0006 SIDNEY 2ND WARD C,_075AAL,319,104,5,0
0,_149,_0007 SIDNEY 2ND WARD D,_075AAM,554,207,10,5
0,_149,_0008 SIDNEY 3RD WARD A,_075AAN,481,197,13,9
0,_149,_0009 SIDNEY 3RD WARD B,_075AAQ,763,257,13,5
0,_149,_0010 SIDNEY 4TH WARD A,_075AAS,360,132,10,3
