IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_OR_20201103_GEN_PRE_DEM_BIDEN,USA_OR_20201103_GEN_PRE_REP_TRUMP,USA_OR_20201103_GEN_PRE_LIB_JORGENSEN,USA_OR_20201103_GEN_PRE_GRE_HAWKINS,USA_OR_20201103_GEN_PRE_PRO_HUNTER,USA_OR_20201103_GEN_PRE_OTH_WRITEIN,USA_OR_20201103_GEN_USS_DEM_MERKLEY,USA_OR_20201103_GEN_USS_REP_PERKINS,USA_OR_20201103_GEN_USS_LIB_DYE,USA_OR_20201103_GEN_USS_GRE_TAHER,USA_OR_20201103_GEN_USS_OTH_WRITEIN,USA_OR_20201103_GEN_ATG_DEM_ROSENBLUM,USA_OR_20201103_GEN_ATG_REP_CROSS,USA_OR_20201103_GEN_ATG_LIB_HEDBOR,USA_OR_20201103_GEN_ATG_OTH_WRITEIN,USA_OR_20201103_GEN_SOS_DEM_FAGAN,USA_OR_20201103_GEN_SOS_REP_THATCHER,USA_OR_20201103_GEN_SOS_LIB_MARKLEY,USA_OR_20201103_GEN_SOS_GRE_PARAVICINI,USA_OR_20201103_GEN_SOS_OTH_WRITEIN,USA_OR_20201103_GEN_TRE_DEM_READ,USA_OR_20201103_GEN_TRE_REB_GUDMAN,USA_OR_20201103_GEN_TRE_IND_HENRY,USA_OR_20201103_GEN_TRE_CON_MARSH,USA_OR_20201103_GEN_TRE_OTH_WRITEIN
0,_Lane,_1345,_1345,3141,325,48,31,12,33,3075,309,48,97,0,3006,342,62,4,2745,414,62,191,4,2765,406,174,21,0
0,_Lane,_1349,_1349,1233,139,22,16,6,9,1138,115,31,87,2,1154,122,47,5,997,137,42,148,6,1034,119,138,29,4
0,_Lane,_1451,_1451,3169,1575,87,19,7,44,3085,1546,74,80,5,2904,1613,84,10,2586,1790,109,155,7,2689,1670,171,64,7
0,_Lane,_1453,_1453,1772,641,47,23,6,21,1736,623,31,53,3,1651,658,40,7,1500,733,63,85,3,1502,690,104,43,0
0,_Lane,_1455,_1455,1502,394,35,16,1,11,1418,367,31,75,0,1392,404,43,1,1246,429,57,128,1,1277,407,122,27,0
0,_Lane,_1457,_1457,2154,960,54,5,7,34,2112,931,53,54,0,1992,989,60,3,1772,1109,76,102,6,1839,1003,139,56,2
0,_Lane,_1561,_1561,4889,2375,106,27,19,53,4766,2344,92,97,6,4463,2463,117,21,3997,2728,158,214,6,4155,2538,250,99,11
0,_Lane,_1563,_1563,2223,920,49,13,4,30,2147,904,44,55,7,2033,937,62,15,1847,1046,76,92,4,1896,967,124,45,3
0,_Lane,_1565,_1565,1375,506,43,4,6,19,1324,528,36,31,1,1239,545,38,5,1098,622,47,59,4,1144,588,64,16,3
0,_Lane,_1569,_1569,1300,787,23,5,4,20,1274,738,33,28,1,1184,784,34,3,1081,838,60,57,1,1120,775,69,38,1
0,_Lane,_1671,_1671,981,747,26,15,8,14,965,683,37,56,4,920,718,51,5,841,752,44,65,5,860,695,86,40,5
0,_Lane,_1673,_1673,2162,1374,87,22,10,28,2155,1262,80,82,5,2062,1299,104,13,1824,1389,145,154,2,1893,1292,200,86,7
0,_Lane,_1675,_1675,3420,2455,111,25,13,43,3409,2282,108,84,6,3187,2335,160,16,2897,2517,156,199,8,2993,2325,235,143,5
0,_Lane,_1781,_1781,1596,531,64,14,8,21,1553,490,68,70,2,1520,499,75,9,1378,536,84,128,4,1409,499,152,44,6
0,_Lane,_1783,_1783,2266,299,36,38,22,28,2185,258,37,165,0,2210,272,70,3,1954,307,63,257,2,1967,275,270,31,3
0,_Lane,_1785,_1785,1885,963,55,21,8,25,1845,878,56,78,7,1769,905,81,9,1564,957,99,155,6,1615,880,184,77,6
0,_Lane,_1787,_1787,2178,1598,70,10,8,42,2182,1555,54,34,4,2014,1599,67,8,1826,1719,88,97,1,1881,1613,123,74,3
0,_Lane,_1891,_1891,1476,968,60,23,5,28,1476,869,62,50,4,1398,897,86,9,1258,937,99,117,5,1290,878,148,53,3
0,_Lane,_1893,_1893,517,86,9,4,2,7,511,71,12,15,1,494,74,17,1,445,83,19,42,0,460,77,40,7,0
0,_Lane,_1895,_1895,364,75,3,3,2,3,349,82,3,7,0,338,78,6,1,301,101,6,21,2,315,88,19,2,1
0,_Lane,_1897,_1897,2534,899,50,10,6,34,2453,920,42,38,4,2332,958,53,11,2154,1050,74,99,6,2175,999,118,41,4
0,_Lane,_1899,_1899,3459,1031,93,38,15,39,3372,985,80,119,6,3248,1035,114,15,2975,1127,126,214,6,3007,1046,267,71,7
0,_Lane,_2122,_2122,2892,1794,115,36,10,39,2889,1628,96,109,5,2763,1669,123,12,2382,1822,174,207,8,2528,1659,271,108,7
0,_Lane,_2234,_2234,3350,1364,91,38,19,31,3346,1244,74,121,11,3212,1305,101,10,2864,1390,166,239,7,2929,1308,299,80,6
0,_Lane,_2238,_2238,101,77,3,1,0,0,104,60,4,7,1,104,61,6,0,83,67,9,13,0,89,62,15,4,0
0,_Lane,_2340,_2340,2889,1895,120,45,10,43,2899,1710,119,129,12,2792,1757,155,16,2510,1874,177,214,12,2544,1721,306,130,14
0,_Lane,_2344,_2344,42,42,2,0,0,4,44,44,1,0,1,43,44,0,0,39,44,4,1,0,39,42,2,3,0
0,_Lane,_2456,_2456,2574,2121,109,29,18,42,2604,1902,117,101,9,2498,1948,128,17,2198,2028,188,208,8,2278,1892,261,149,13
0,_Lane,_2562,_2562,2825,2552,146,30,17,51,2891,2318,135,111,12,2688,2398,195,20,2408,2538,192,194,8,2544,2302,259,177,8
0,_Lane,_2676,_2676,2878,3153,137,19,10,54,2987,2920,102,78,6,2704,3014,138,21,2424,3205,178,141,6,2563,2950,208,172,5
0,_Lane,_4200,_4200,519,400,14,6,1,4,513,382,21,6,0,480,378,21,5,424,420,27,21,1,436,399,34,20,1
0,_Lane,_4301,_4301,2402,2734,132,29,14,32,2474,2503,111,121,2,2325,2546,151,15,2063,2688,173,192,4,2154,2465,284,151,9
0,_Lane,_4400,_4400,1326,1664,76,13,4,28,1334,1570,85,42,1,1260,1597,85,6,1101,1685,108,86,2,1153,1566,113,108,1
0,_Lane,_4500,_4500,501,608,18,5,0,5,492,588,23,11,2,467,595,24,5,439,616,23,22,2,451,585,30,24,3
0,_Lane,_4601,_4601,3142,2844,65,26,16,34,3138,2697,87,80,3,3023,2733,101,8,2774,2837,148,159,5,2914,2654,220,87,2
0,_Lane,_4700,_4700,1413,2057,104,11,6,29,1447,1956,84,46,3,1317,1976,104,10,1178,2070,125,76,3,1244,1910,111,136,3
0,_Lane,_4800,_4800,710,842,31,9,7,13,727,765,30,31,3,684,776,50,4,624,800,59,43,2,639,725,81,57,2
0,_Lane,_4900,_4900,1210,1523,65,13,11,21,1233,1415,69,45,3,1150,1451,76,10,1058,1490,97,73,6,1082,1385,118,96,6
0,_Lane,_702,_702,1962,1768,41,26,2,20,1949,1708,55,40,5,1881,1732,64,7,1701,1794,90,89,8,1775,1691,124,64,4
0,_Lane,_704,_704,453,539,14,10,8,7,480,497,23,17,1,449,509,22,3,420,521,30,28,1,432,475,39,37,1
0,_Lane,_706,_706,594,577,18,8,2,9,582,558,23,15,2,570,563,26,2,528,588,21,35,1,546,545,44,27,1
0,_Lane,_708,_708,1229,1490,62,7,11,19,1270,1371,70,37,0,1175,1404,89,6,1075,1467,81,78,1,1106,1380,108,67,5
0,_Lane,_710,_710,769,767,11,10,2,7,765,729,19,20,1,716,731,27,8,640,767,40,53,0,647,730,60,39,1
0,_Lane,_712,_712,925,1703,46,15,4,18,956,1600,53,37,4,896,1607,68,10,811,1661,72,57,3,869,1577,75,65,3
0,_Lane,_714,_714,1196,1593,41,11,8,20,1223,1516,39,28,7,1128,1531,54,11,1034,1603,49,73,7,1059,1508,98,58,7
0,_Lane,_716,_716,1014,1278,34,6,1,20,1021,1194,48,26,5,943,1213,49,19,865,1261,65,50,7,909,1174,72,62,8
0,_Lane,_718,_718,915,639,30,7,5,8,878,631,27,31,2,833,632,31,4,759,683,32,57,1,771,658,52,30,1
0,_Lane,_720,_720,1250,490,29,10,5,16,1220,481,37,33,0,1182,476,43,1,1068,528,39,78,0,1109,491,77,23,1
0,_Lane,_722,_722,280,407,8,1,1,6,276,386,16,5,0,262,394,7,1,241,414,9,10,1,245,384,19,18,1
0,_Lane,_724,_724,186,321,17,5,4,2,187,307,13,12,0,179,299,23,3,157,306,22,25,0,166,293,19,22,0
0,_Lane,_726,_726,2646,1844,94,28,5,26,2632,1723,70,81,6,2458,1753,135,18,2243,1880,129,144,10,2324,1704,192,115,8
0,_Lane,_728,_728,1002,498,31,9,3,13,1006,439,41,36,1,957,466,54,3,848,506,63,69,1,871,464,99,36,0
0,_Lane,_730,_730,3024,835,65,46,17,27,2983,788,58,107,1,2866,843,78,6,2605,897,91,204,5,2638,841,248,47,1
0,_Lane,_732,_732,1708,1155,47,12,2,16,1710,1061,56,41,6,1600,1107,63,8,1439,1168,92,93,5,1487,1089,124,60,6
0,_Lane,_734,_734,315,265,11,5,0,6,304,263,7,9,1,278,261,10,2,245,276,19,20,0,264,263,23,7,0
0,_Lane,_736,_736,452,583,22,1,2,8,446,578,16,11,1,427,566,15,10,372,613,20,22,1,385,595,29,14,0
0,_Lane,_738,_738,1485,1161,55,16,11,27,1522,1084,43,38,1,1386,1123,72,8,1279,1191,99,64,3,1322,1089,114,75,3
0,_Lane,_740,_740,313,140,8,10,2,3,321,117,11,12,0,311,124,14,0,274,127,18,38,0,280,113,41,17,0
0,_Lane,_742,_742,731,512,18,12,3,17,742,476,20,19,5,703,498,25,6,640,511,37,48,3,641,498,66,23,2
0,_Lane,_744,_744,367,524,12,3,2,5,369,479,13,13,0,332,482,24,7,295,513,20,19,1,307,474,34,27,2
0,_Lane,_746,_746,1368,1975,64,14,10,21,1389,1882,57,36,5,1287,1905,72,6,1198,1947,84,67,2,1209,1831,117,96,1
0,_Lane,_748,_748,1751,2100,70,12,7,21,1785,1994,61,42,3,1629,2013,84,16,1467,2142,90,89,3,1539,2017,115,69,5
0,_Lane,_750,_750,382,596,13,6,2,5,403,538,20,10,0,370,562,14,3,330,579,20,26,2,341,539,43,26,2
0,_Lane,_752,_752,758,1105,21,8,4,16,770,1042,36,25,0,725,1041,40,4,675,1083,38,56,0,701,1002,68,52,0
0,_Lane,_754,_754,579,794,19,7,5,6,595,742,26,19,0,575,738,26,1,521,776,31,31,1,533,713,58,32,1
0,_Lane,_756,_756,1462,1902,47,12,8,30,1455,1840,41,28,4,1355,1871,56,12,1228,1957,68,77,2,1264,1865,86,73,4
0,_Lane,_758,_758,934,1109,34,3,0,13,919,1073,37,16,1,853,1093,32,7,788,1162,37,29,0,833,1087,39,25,0
0,_Lane,_760,_760,935,1250,32,9,2,20,951,1181,53,24,1,883,1207,46,7,815,1263,36,58,1,840,1173,80,60,1
0,_Lane,_762,_762,806,554,16,5,0,9,804,514,28,21,0,751,532,37,2,673,566,40,55,1,695,516,71,33,2
0,_Lane,_764,_764,697,978,36,5,3,15,728,900,34,21,2,673,912,49,8,605,947,60,42,2,622,898,65,50,2
0,_Lane,_766,_766,341,419,11,4,3,4,342,403,14,10,1,325,398,18,6,299,422,17,22,1,306,395,26,22,1
0,_Lincoln,_Waldport,_01,837,567,16,9,0,8,828,551,25,21,2,782,581,30,3,740,577,38,44,1,759,535,65,36,1
0,_Lincoln,_Allsea,_02,297,309,7,2,1,0,293,298,12,4,1,284,297,11,0,248,308,24,14,0,259,286,22,24,0
0,_Lincoln,_Seaview,_03,455,321,13,7,2,5,462,301,12,13,0,439,306,22,4,400,325,21,33,0,406,302,50,17,0
0,_Lincoln,_Tidewater,_04,217,262,11,2,0,1,222,256,5,3,0,210,254,10,0,191,262,14,10,0,203,242,19,11,0
0,_Lincoln,_Yachats,_05,826,228,8,7,3,7,817,227,11,12,0,801,228,22,0,736,249,14,43,1,736,235,48,22,1
0,_Lincoln,_Bayview,_06,751,457,9,9,1,5,743,427,19,20,0,724,439,27,1,666,454,31,40,0,678,441,51,18,0
0,_Lincoln,_Seal Rock,_07,697,424,20,10,2,1,693,397,20,28,0,679,421,14,3,620,429,25,51,0,637,409,60,12,0
0,_Lincoln,_South Beach,_08,593,366,15,6,1,3,591,341,17,17,1,586,344,11,1,529,371,21,32,0,533,338,55,13,0
0,_Lincoln,_Nye Creek,_09,645,251,20,8,2,10,650,227,15,25,1,642,245,18,2,578,262,25,44,0,588,239,52,23,0
0,_Lincoln,_Newport Bay,_10,438,187,5,4,0,3,431,171,12,14,0,420,173,12,1,379,184,19,33,0,392,173,36,9,1
0,_Lincoln,_Oceanview,_11,524,244,10,5,4,2,524,227,14,20,0,504,250,15,0,457,261,29,23,0,464,241,56,11,0
0,_Lincoln,_Yaquina,_12,717,514,24,10,2,4,727,487,18,24,0,708,497,26,1,638,526,30,51,1,662,487,55,25,1
0,_Lincoln,_Pacific,_13,725,441,19,8,7,10,749,405,19,24,0,710,428,21,5,640,465,29,40,0,667,418,54,22,0
0,_Lincoln,_Agate Beach,_14,643,443,9,8,1,6,625,431,17,13,2,629,431,18,0,557,464,21,35,1,572,430,47,25,0
0,_Lincoln,_Otter Rock,_15,222,120,2,0,1,2,216,122,0,4,0,209,127,5,0,197,131,4,7,0,194,132,10,1,2
0,_Lincoln,_Depoe Bay,_16,631,451,23,1,2,3,637,427,24,13,0,609,448,27,3,556,468,32,22,0,575,429,48,27,0
0,_Lincoln,_Fogarty Creek,_17,666,471,9,8,2,7,683,431,19,11,0,656,440,14,0,620,442,28,25,0,618,424,42,24,2
0,_Lincoln,_Kern,_18,708,350,14,9,2,9,703,345,19,11,2,668,357,38,3,629,373,34,27,0,653,341,45,24,0
0,_Lincoln,_Schooner Creek,_19,819,616,24,12,3,11,827,593,23,26,2,793,604,33,2,702,632,51,56,1,738,583,78,29,2
0,_Lincoln,_Delake,_20,1036,574,24,17,6,4,1013,534,30,37,3,1002,549,40,0,875,592,40,90,2,916,547,100,35,2
0,_Lincoln,_Oceanlake,_21,845,504,30,4,6,12,836,478,27,28,1,805,498,34,1,742,500,42,56,1,763,473,77,29,1
0,_Lincoln,_Sunset West,_22,984,642,19,7,3,5,964,603,32,30,3,927,642,30,1,864,644,52,49,1,906,603,60,34,0
0,_Lincoln,_Sunset East,_23,465,488,21,5,1,2,471,444,21,21,1,465,452,27,2,398,478,32,42,0,416,442,53,38,0
0,_Lincoln,_Rose Lodge,_24,325,409,14,4,2,4,323,374,23,13,2,315,374,23,3,294,382,29,20,0,289,351,39,40,1
0,_Lincoln,_Big Elk,_25,30,52,2,2,0,0,30,49,1,1,1,31,37,10,2,27,49,1,2,1,26,47,4,3,0
0,_Lincoln,_Elk City,_26,24,62,0,0,0,0,28,53,2,0,0,24,57,0,0,20,58,1,0,0,21,53,3,3,0
0,_Lincoln,_Fruitvale,_27,306,466,7,0,2,1,322,415,18,9,0,277,444,22,2,260,444,20,20,0,272,414,35,15,1
0,_Lincoln,_Eddyville,_28,157,220,11,1,0,5,175,194,9,3,1,165,198,7,3,150,200,10,14,0,158,187,19,10,0
0,_Lincoln,_Siletz,_29,632,679,20,18,3,4,678,604,24,24,0,628,637,34,2,567,663,46,46,0,581,614,75,41,0
0,_Lincoln,_Rock Creek,_30,119,114,4,2,0,0,128,95,5,3,1,125,92,5,1,117,95,5,10,0,114,93,14,4,0
0,_Lincoln,_East Toledo,_31,551,636,26,7,3,2,577,588,19,17,1,537,617,24,2,465,642,40,35,1,504,599,48,25,1
0,_Lincoln,_South Toledo,_32,500,592,26,22,3,4,519,533,34,35,0,501,535,46,7,436,583,35,48,0,431,531,98,32,1
0,_Linn,_Precinct 001,_001,428,208,11,8,7,4,437,193,16,5,1,418,197,20,3,379,218,16,34,0,398,191,34,12,2
0,_Linn,_Precinct 003,_003,338,179,17,6,2,8,344,161,14,10,8,338,166,19,5,300,179,26,24,7,308,167,34,11,2
0,_Linn,_Precinct 005,_005,481,359,29,7,4,6,486,334,28,24,3,472,331,36,9,426,349,32,50,2,432,328,42,39,1
0,_Linn,_Precinct 008,_008,528,528,38,14,2,10,518,487,36,37,3,531,485,37,4,449,515,52,45,1,480,464,55,47,4
0,_Linn,_Precinct 011,_011,333,247,18,5,2,7,339,236,8,14,1,334,227,16,2,295,249,24,12,0,299,232,29,13,1
0,_Linn,_Precinct 014,_014,388,421,33,7,1,6,403,377,31,24,2,405,382,35,2,337,396,55,36,1,363,363,55,42,2
0,_Linn,_Precinct 015,_015,162,126,13,2,3,1,158,120,9,11,0,164,111,12,4,137,114,19,22,1,147,108,19,16,2
0,_Linn,_Precinct 016,_016,448,362,18,6,3,6,434,340,18,31,0,422,339,28,2,387,340,36,42,0,395,325,53,18,0
0,_Linn,_Precinct 018,_018,1147,1070,73,12,9,22,1138,1035,71,33,5,1083,1065,57,12,941,1154,76,79,5,999,1082,105,47,2
0,_Linn,_Precinct 019,_019,350,450,19,3,0,11,355,431,24,8,2,310,457,18,6,281,476,31,16,0,286,453,31,19,1
0,_Linn,_Precinct 020,_020,196,482,8,3,0,6,212,457,6,6,1,193,464,13,1,172,474,17,12,1,178,452,19,18,1
0,_Linn,_Precinct 021,_021,81,231,5,0,0,3,74,226,9,2,0,64,213,20,1,54,233,12,6,0,62,229,6,9,0
0,_Linn,_Precinct 022,_022,33,89,6,0,0,1,27,91,4,5,1,29,84,9,1,18,98,6,5,1,24,87,7,5,1
0,_Linn,_Precinct 023,_023,216,577,5,3,1,6,221,549,12,4,1,203,558,10,5,189,575,11,8,2,183,546,26,20,2
0,_Linn,_Precinct 025,_025,284,669,21,3,1,3,296,620,24,10,0,286,613,35,1,231,640,38,29,0,248,606,39,38,1
0,_Linn,_Precinct 026,_026,60,187,6,0,0,3,58,181,4,4,0,53,181,8,0,45,179,16,6,0,53,175,7,7,0
0,_Linn,_Precinct 027,_027,193,397,8,0,0,5,184,381,11,5,1,165,387,12,2,142,410,14,8,0,166,379,16,10,0
0,_Linn,_Precinct 028,_028,31,175,0,1,0,0,31,163,5,2,2,30,160,4,5,24,169,5,3,1,29,168,2,1,1
0,_Linn,_Precinct 029,_029,595,1339,31,3,6,3,600,1250,42,23,2,562,1239,60,15,496,1308,67,38,2,513,1235,64,67,3
0,_Linn,_Precinct 030,_030,35,169,4,0,0,2,43,161,2,0,0,32,161,5,4,28,166,9,2,0,32,158,6,3,0
0,_Linn,_Precinct 031,_031,127,447,5,1,1,1,138,426,2,8,1,126,420,16,2,117,433,13,9,0,128,399,19,16,0
0,_Linn,_Precinct 032,_032,148,466,9,3,1,5,152,445,10,11,0,146,452,11,1,132,461,12,10,0,140,437,12,17,0
0,_Linn,_Precinct 033,_033,8,33,0,0,0,0,11,31,0,0,0,11,29,1,0,11,31,0,0,0,12,30,0,0,0
0,_Linn,_Precinct 034,_034,103,256,9,0,0,0,108,237,4,1,0,100,230,9,5,90,236,13,4,0,88,225,10,12,0
0,_Linn,_Precinct 035,_035,432,1056,25,8,2,6,455,992,31,13,3,443,976,42,7,414,1002,37,24,0,419,938,48,57,2
0,_Linn,_Precinct 036,_036,442,748,29,7,0,14,453,719,33,13,0,432,731,32,5,366,760,51,32,0,402,709,51,41,0
0,_Linn,_Precinct 037,_037,436,615,30,4,3,4,448,551,35,12,2,398,576,36,5,366,587,39,36,3,371,566,53,25,2
0,_Linn,_Precinct 038,_038,426,631,29,14,4,6,437,585,26,27,0,417,583,39,5,362,605,42,41,1,374,565,62,36,2
0,_Linn,_Precinct 039,_039,323,378,23,8,1,5,330,342,28,14,0,317,335,43,0,270,366,35,27,1,288,346,38,25,0
0,_Linn,_Precinct 041,_041,217,342,21,3,2,6,222,312,25,11,1,212,325,24,2,183,336,26,19,2,192,322,32,13,1
0,_Linn,_Precinct 042,_042,180,569,7,5,1,2,187,527,17,11,0,179,525,22,7,156,542,17,21,1,159,511,25,35,0
0,_Linn,_Precinct 043,_043,241,521,9,8,3,5,258,474,13,11,1,245,464,30,4,211,503,20,25,0,218,461,30,27,0
0,_Linn,_Precinct 044,_044,524,358,14,9,2,7,518,348,13,16,0,484,357,22,2,422,394,24,39,1,433,369,38,21,0
0,_Linn,_Precinct 045,_045,245,647,16,4,0,4,253,615,12,12,0,252,605,21,4,201,639,18,27,2,236,597,23,18,0
0,_Linn,_Precinct 046,_046,288,844,16,5,5,6,312,799,18,10,1,298,803,23,8,253,842,18,28,0,279,781,43,21,2
0,_Linn,_Precinct 047,_047,124,151,2,1,0,4,120,144,5,2,1,116,147,4,1,99,156,5,6,2,100,152,10,4,1
0,_Linn,_Precinct 048,_048,526,484,8,3,3,2,518,447,9,14,1,497,449,15,9,441,484,20,30,0,470,443,35,24,0
0,_Linn,_Precinct 049,_049,1,4,0,0,0,0,1,4,0,0,0,1,3,1,0,1,4,0,0,0,0,2,1,2,0
0,_Linn,_Precinct 050,_050,130,380,18,2,4,5,131,375,17,8,1,140,352,19,2,115,372,20,14,2,123,354,18,18,1
0,_Linn,_Precinct 051,_051,39,181,2,2,0,1,39,179,2,1,0,32,175,8,4,27,185,4,5,0,29,180,3,7,0
0,_Linn,_Precinct 052,_052,152,353,14,0,1,7,159,334,6,5,0,157,323,11,3,129,350,15,11,0,145,315,17,13,0
0,_Linn,_Precinct 053,_053,192,594,17,1,1,4,203,556,14,16,2,185,554,24,5,170,577,15,17,3,178,544,31,15,0
0,_Linn,_Precinct 054,_054,110,279,7,4,0,1,107,271,9,8,1,113,260,10,1,100,270,8,10,1,106,250,12,14,2
0,_Linn,_Precinct 055,_055,147,471,19,3,0,2,163,448,10,11,2,150,444,21,4,130,475,10,13,0,144,435,13,16,1
0,_Linn,_Precinct 056,_056,210,578,21,2,1,5,221,540,15,7,2,209,525,31,8,192,562,16,15,1,195,529,19,26,1
0,_Linn,_Precinct 057,_057,21,59,3,0,1,0,21,59,1,2,0,18,58,3,0,20,59,3,0,0,21,59,1,0,0
0,_Linn,_Precinct 058,_058,20,47,1,0,0,0,22,37,2,1,0,17,41,4,0,14,45,2,3,0,12,43,5,1,0
0,_Linn,_Precinct 059,_059,173,422,21,3,2,0,190,386,19,8,1,174,393,18,1,144,413,18,14,1,168,372,19,19,2
0,_Linn,_Precinct 060,_060,259,450,15,7,2,6,257,411,21,20,3,249,406,25,9,211,430,28,22,2,218,408,39,23,1
0,_Linn,_Precinct 061,_061,126,265,6,4,0,7,126,258,5,9,0,123,254,9,2,109,263,7,11,0,119,237,14,13,0
0,_Linn,_Precinct 062,_062,355,779,28,15,3,9,376,705,36,30,2,374,705,46,3,331,734,40,27,4,350,677,51,44,5
0,_Linn,_Precinct 063,_063,364,913,16,3,0,10,384,850,20,12,1,344,866,26,5,301,884,38,25,0,320,844,35,24,0
0,_Linn,_Precinct 065,_065,7,26,1,0,0,1,11,24,0,0,0,7,27,0,0,4,29,0,0,0,4,29,0,0,0
0,_Linn,_Precinct 066,_066,89,155,2,3,2,1,88,147,7,1,1,86,147,6,0,83,151,4,2,1,84,148,1,5,0
0,_Linn,_Precinct 067,_067,162,397,13,0,1,3,179,369,12,6,2,160,368,19,5,141,399,8,10,1,149,373,15,21,1
0,_Linn,_Precinct 068,_068,67,144,5,2,0,1,60,145,4,6,0,60,142,8,3,56,147,8,4,0,61,138,5,9,0
0,_Linn,_Precinct 070,_070,191,491,8,2,0,3,197,475,8,4,1,173,486,8,3,166,486,13,12,0,167,466,21,14,0
0,_Linn,_Precinct 071,_071,32,103,2,0,0,1,36,96,2,2,0,29,100,3,0,30,97,3,1,0,28,98,1,4,0
0,_Linn,_Precinct 073,_073,364,701,20,4,1,6,369,656,24,14,1,353,655,39,4,323,683,35,25,1,334,644,36,29,0
0,_Linn,_Precinct 074,_074,233,688,15,6,1,6,264,643,17,8,0,227,647,21,8,203,663,30,20,0,212,624,36,29,0
0,_Linn,_Precinct 075,_075,262,752,16,4,4,9,268,728,15,8,0,251,712,38,4,232,743,21,17,1,248,719,13,22,2
0,_Linn,_Precinct 076,_076,665,1278,52,8,2,14,692,1212,41,16,5,619,1252,37,8,548,1297,71,26,4,580,1222,41,62,0
0,_Linn,_Precinct 077,_077,127,380,7,4,0,3,134,353,12,5,0,137,341,18,3,119,361,7,10,1,112,346,17,10,1
0,_Linn,_Precinct 078,_078,239,500,10,1,2,5,264,448,13,6,3,248,451,17,3,223,467,24,11,2,227,443,26,17,1
0,_Linn,_Precinct 079,_079,603,863,32,5,2,15,611,806,32,24,0,584,816,36,5,506,854,41,47,0,527,806,69,33,0
0,_Linn,_Precinct 080,_080,343,838,15,5,5,9,360,772,28,12,4,349,770,32,8,306,798,41,18,1,313,747,51,46,2
0,_Linn,_Precinct 082,_082,147,345,11,3,0,7,156,321,12,8,1,158,318,14,5,137,332,17,9,1,144,309,19,20,2
0,_Linn,_Precinct 083,_083,10,16,0,0,0,0,10,15,0,1,0,11,14,0,0,9,16,0,1,0,9,14,1,0,0
0,_Linn,_Precinct 084,_084,572,416,45,10,8,10,554,385,35,35,2,541,384,56,1,481,393,56,60,2,491,373,77,34,0
0,_Linn,_Precinct 086,_086,334,996,25,2,0,5,355,946,22,14,0,338,939,31,4,296,990,26,18,0,325,924,31,37,0
0,_Linn,_Precinct 087,_087,151,358,11,5,1,3,159,338,11,9,1,141,339,16,1,121,355,17,13,1,125,337,19,18,0
0,_Linn,_Precinct 088,_088,323,625,24,10,0,10,335,589,19,19,1,306,587,44,8,274,612,35,28,1,292,577,32,36,0
0,_Linn,_Precinct 089,_089,380,461,15,2,0,8,372,437,21,12,1,349,442,29,1,331,453,18,24,0,334,417,36,16,0
0,_Linn,_Precinct 091,_091,498,651,38,16,6,10,528,585,34,33,2,522,575,55,11,469,594,55,47,1,469,542,86,50,3
0,_Linn,_Precinct 092,_092,903,863,59,14,3,9,896,800,55,34,1,846,818,65,2,750,871,76,63,0,780,783,103,66,3
0,_Linn,_Precinct 093,_093,1143,1172,49,11,7,22,1093,1140,52,40,5,1050,1149,57,11,952,1207,56,71,6,975,1111,98,72,3
0,_Linn,_Precinct 094,_094,418,478,21,7,3,4,425,439,25,17,1,407,448,31,2,380,453,34,31,1,374,429,38,39,3
0,_Linn,_Precinct 095,_095,511,690,34,6,0,6,521,637,29,18,2,501,648,28,2,432,677,34,47,2,462,640,50,27,1
0,_Linn,_Precinct 096,_096,431,396,13,4,1,5,432,377,14,4,0,396,397,15,3,339,427,28,28,0,375,392,22,15,1
0,_Linn,_Precinct 097,_097,277,636,16,6,2,4,292,598,18,9,0,253,595,24,12,235,636,23,15,1,251,593,31,16,1
0,_Linn,_Precinct 099,_099,88,352,9,4,0,0,99,339,2,2,0,96,310,15,7,72,344,14,7,0,80,328,13,11,0
0,_Linn,_Precinct 100,_100,569,725,41,4,3,9,581,674,23,18,2,533,686,50,5,447,735,56,34,2,498,671,46,45,2
0,_Linn,_Precinct 101,_101,138,354,10,1,0,5,152,337,8,4,0,134,333,12,3,115,350,16,11,0,119,338,19,7,0
0,_Linn,_Precinct 102,_102,624,686,30,11,1,17,628,658,28,20,0,592,664,28,8,509,723,38,34,2,547,657,53,35,1
0,_Linn,_Precinct 103,_103,118,364,4,0,0,0,119,343,10,2,0,107,345,14,3,103,352,12,7,0,107,339,10,15,0
0,_Linn,_Precinct 104,_104,206,452,9,4,0,3,207,434,11,11,0,201,425,15,3,169,449,9,17,0,182,425,22,12,0
0,_Linn,_Precinct 105,_105,349,329,22,4,2,7,340,300,29,14,1,323,307,29,4,287,317,31,28,3,292,298,40,27,1
0,_Linn,_Precinct 106,_106,326,388,18,5,0,4,320,370,26,9,0,316,365,26,5,271,385,29,24,0,300,349,33,26,2
0,_Linn,_Precinct 107,_107,485,599,22,6,2,8,501,556,32,9,0,470,574,23,4,407,593,41,35,0,442,561,35,24,1
