IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_LA_20201103_GEN_PRE_REP_TRUMP,USA_LA_20201103_GEN_PRE_DEM_BIDEN,USA_LA_20201103_GEN_PRE_LIB_JORGENSEN,USA_LA_20201103_GEN_PRE_BIR_WEST,USA_LA_20201103_GEN_PRE_OTH_OTHER,USA_LA_20201103_GEN_USS_REP_CASSIDY,USA_LA_20201103_GEN_USS_REP_MURPHY,USA_LA_20201103_GEN_USS_DEM_PERKINS,USA_LA_20201103_GEN_USS_DEM_EDWARDS,USA_LA_20201103_GEN_USS_DEM_PIERCE,USA_LA_20201103_GEN_USS_DEM_KNIGHT,USA_LA_20201103_GEN_USS_DEM_WENSTRUP,USA_LA_20201103_GEN_USS_LIB_SIGLER,USA_LA_20201103_GEN_USS_IND_MENDOZA,USA_LA_20201103_GEN_USS_OTH_PRICE,USA_LA_20201103_GEN_USS_GOL_JOHN,USA_LA_20201103_GEN_USS_NON_BILLIOT,USA_LA_20201103_GEN_USS_NON_BOURGEOIS,USA_LA_20201103_GEN_USS_NON_MONTGOMERY,USA_LA_20201103_GEN_USS_NON_DARET_III
0,_103,_306,_000306,513,87,5,0,0,515,20,36,10,3,0,0,7,0,2,0,0,3,3,0
0,_103,_307,_000307,762,233,22,2,4,755,18,103,51,17,9,9,19,7,4,0,5,6,2,2
0,_103,_308,_000308,489,90,7,0,4,493,6,30,28,7,9,3,3,0,0,0,0,3,0,2
0,_103,_309,_000309,551,230,12,0,2,540,26,97,54,17,23,16,7,0,4,0,2,5,2,2
0,_103,_310,_000310,928,267,22,2,2,950,22,100,74,13,17,6,12,4,2,0,5,0,2,3
0,_103,_312,_000312,717,340,13,0,4,710,28,136,82,37,14,6,14,6,4,3,5,9,0,0
0,_103,_313,_000313,603,199,10,0,2,566,18,73,59,7,9,6,7,4,4,3,3,6,6,2
0,_103,_314,_000314,864,250,12,0,2,804,41,85,87,7,26,3,15,7,2,2,8,11,2,0
0,_103,_401,_000401,898,306,18,3,0,919,22,133,54,17,14,6,5,7,8,3,3,5,2,3
0,_103,_402,_000402,571,138,17,0,0,597,8,58,26,13,6,3,3,2,0,0,3,2,0,2
0,_103,_403,_000403,611,292,10,7,11,581,35,130,66,13,14,9,12,11,6,3,2,6,3,2
0,_103,_404,_000404,495,126,17,2,0,521,8,61,26,10,9,0,2,2,0,0,0,2,2,2
0,_103,_405,_000405,477,118,12,0,0,464,6,39,26,7,6,9,10,4,4,2,2,5,0,0
0,_103,_406,_000406,437,98,7,0,4,425,12,36,26,17,3,3,7,9,0,0,2,3,2,0
0,_103,_407,_000407,539,143,18,2,4,560,8,79,20,13,6,3,7,4,0,0,2,2,3,0
0,_103,_408,_000408,1068,261,45,0,9,1055,28,103,69,10,11,9,38,4,2,3,3,2,5,2
0,_103,_409,_000409,663,429,10,4,2,640,14,185,128,30,26,9,15,7,4,5,7,5,5,3
0,_103,_410,_000410,645,233,20,2,4,655,8,118,46,7,14,6,3,7,4,0,3,3,0,3
0,_103,_411,_000411,669,132,7,2,0,665,20,45,41,23,0,0,3,0,0,0,2,5,0,0
0,_103,_412,_000412,934,152,20,0,9,932,32,58,31,10,11,9,10,0,2,3,0,8,2,2
0,_103,_413,_000413,585,132,18,3,4,609,12,39,31,7,3,6,10,2,0,0,0,5,2,0
0,_103,_414,_000414,555,118,15,3,4,573,16,64,26,0,3,3,2,0,0,0,2,2,2,0
0,_103,_415,_000415,357,112,12,3,4,382,2,42,36,7,14,0,3,0,2,0,0,2,0,0
0,_103,_416,_000416,485,104,7,3,0,503,4,45,26,7,3,3,5,2,4,0,3,3,2,0
0,_103,_417,_000417,629,168,13,4,4,638,12,76,38,13,6,9,5,6,2,0,3,2,3,0
0,_103,_418,_000418,587,182,18,4,8,640,10,79,31,7,9,6,10,0,2,0,2,5,0,0
0,_103,_419,_000419,485,109,13,0,2,490,4,49,20,13,3,9,7,2,2,0,3,0,3,2
0,_103,_420,_000420,469,107,15,4,11,474,18,49,23,7,3,9,7,4,4,0,2,8,3,0
0,_103,_421,_000421,527,132,13,2,0,534,4,48,26,27,9,9,9,2,2,0,0,2,0,2
0,_103,_422,_000422,537,196,15,3,0,550,22,82,41,7,11,6,14,0,2,2,5,2,2,0
0,_103,_426,_000426,369,154,17,0,0,347,16,64,33,7,11,0,9,6,6,0,5,2,0,3
0,_103,_427,_000427,449,93,10,2,0,445,14,36,20,7,3,0,3,9,0,0,3,3,1,0
0,_103,_429,_000429,415,182,3,0,2,400,14,79,41,40,11,6,2,4,0,0,5,2,0,0
0,_103,_430,_000430,693,196,15,3,6,675,30,97,48,3,6,9,7,7,2,0,5,9,3,0
0,_103,_501,_000501,483,98,2,2,0,449,4,52,23,13,14,3,3,0,6,0,2,5,1,0
0,_103,_502,_000502,1006,168,10,2,4,977,22,76,31,17,11,3,10,9,6,0,5,3,5,3
0,_103,_503,_000503,1040,95,5,0,8,969,26,36,23,20,6,6,5,4,4,2,7,11,6,2
0,_103,_504,_000504,683,90,22,0,0,677,16,42,28,10,9,0,10,2,0,0,2,0,1,0
0,_103,_505,_000505,986,157,13,2,2,962,14,48,33,27,11,3,3,6,2,0,3,9,9,0
0,_103,_601,_000601,547,101,10,2,0,550,8,48,5,13,3,0,12,7,2,0,0,3,5,0
0,_103,_602,_000602,950,109,8,0,4,930,16,48,33,7,9,13,3,2,0,0,7,3,3,2
0,_103,_603,_000603,1050,95,10,2,4,962,39,58,33,17,3,3,3,7,4,0,3,0,8,2
0,_103,_604,_000604,808,87,8,0,0,753,14,30,48,7,3,9,7,2,2,0,2,2,5,2
0,_103,_605,_000605,463,42,5,3,0,433,22,21,8,3,6,6,2,4,0,0,2,3,1,0
0,_103,_606,_000606,996,129,12,0,0,944,22,52,43,10,11,3,7,2,0,0,7,8,5,0
0,_103,_609,_000609,54,14,0,0,0,49,2,15,0,7,0,0,0,0,0,0,0,0,0,0
0,_103,_701,_000701,577,637,12,0,6,566,18,306,153,27,34,19,9,4,8,0,13,9,12,3
0,_103,_702,_000702,571,502,8,4,8,570,14,206,138,17,14,6,9,11,4,3,10,6,3,6
0,_103,_703,_000703,385,502,13,2,4,371,10,337,92,10,26,3,3,7,2,0,3,6,1,2
0,_103,_704,_000704,780,264,3,3,2,757,16,112,66,17,11,19,3,7,0,0,7,8,1,3
0,_103,_705,_000705,363,152,2,0,8,341,10,76,33,10,14,6,3,0,4,0,7,2,3,0
0,_103,_706,_000706,898,194,13,4,2,870,24,100,51,7,23,0,7,4,2,0,7,2,3,2
0,_103,_801,_000801,908,253,12,3,4,915,26,70,79,23,3,3,7,4,4,2,2,3,5,3
0,_103,_802,_000802,1104,519,27,3,4,1059,43,188,168,37,37,16,12,21,6,2,10,14,0,2
0,_103,_803,_000803,882,429,15,3,8,872,22,130,161,27,20,6,9,7,8,2,16,5,5,2
0,_103,_804,_000804,1036,292,13,2,2,991,45,76,120,17,9,6,10,9,4,0,8,3,5,2
0,_103,_805,_000805,840,255,10,10,0,837,22,73,87,17,14,9,7,4,0,3,3,11,3,0
0,_103,_806,_000806,776,362,23,2,2,757,28,149,128,23,20,13,15,11,0,0,3,2,1,3
0,_103,_807,_000807,673,236,10,1,8,681,12,82,56,3,11,16,10,13,2,0,3,2,0,0
0,_103,_808,_000808,727,211,10,0,6,722,26,91,56,17,8,3,3,6,4,0,2,2,6,0
0,_103,_809,_000809,315,345,3,1,4,289,0,146,110,20,17,22,2,4,4,0,16,5,3,0
0,_103,_810,_000810,593,222,10,0,8,607,16,100,69,7,8,6,3,4,0,0,2,2,0,2
0,_103,_811,_000811,794,370,12,3,8,751,30,158,138,27,20,6,7,9,6,0,8,2,5,0
0,_103,_812,_000812,788,219,18,1,2,804,16,85,54,10,11,0,3,6,0,0,3,6,3,2
0,_103,_813,_000813,485,182,10,1,0,488,14,73,64,10,8,0,2,4,0,0,5,3,0,2
0,_103,_814,_000814,152,606,2,1,6,158,4,230,243,40,28,6,0,2,0,2,5,6,5,0
0,_103,_815,_000815,559,163,7,1,4,542,10,61,56,23,3,0,2,6,2,2,3,5,1,0
0,_103,_816,_000816,387,149,5,3,2,392,16,55,48,3,6,3,3,0,0,0,3,3,0,0
0,_103,_817,_000817,916,278,15,3,4,936,24,124,66,20,8,6,9,2,2,0,2,3,3,0
0,_103,_818,_000818,112,471,3,4,4,111,4,161,189,43,28,3,2,2,0,0,2,9,3,3
0,_103,_901,_000901,499,410,10,1,6,486,6,167,135,23,8,9,9,11,4,5,10,5,5,0
0,_103,_902,_000902,307,188,3,1,4,289,8,64,48,17,8,3,5,2,8,2,0,6,1,2
0,_103,_903,_000903,1249,264,10,4,2,1198,51,109,48,7,14,13,9,4,4,5,7,6,8,2
0,_103,_904,_000904,519,755,8,3,9,499,16,300,265,50,34,13,5,17,8,2,13,13,3,2
0,_103,_905,_000905,788,387,7,3,11,745,45,136,100,37,31,16,7,9,8,0,5,8,3,0
0,_103,_906,_000906,453,247,7,1,2,445,20,118,51,13,8,3,9,7,2,0,3,3,3,0
0,_103,_907,_000907,200,149,5,1,0,183,14,55,36,3,20,0,3,6,4,0,3,3,1,0
0,_103,_909,_000909,473,809,5,3,0,451,12,291,342,77,26,9,2,6,9,0,7,8,5,0
0,_103,_910,_000910,990,241,8,0,0,987,28,82,69,17,6,3,10,9,2,0,5,0,0,0
0,_103,_911,_000911,960,168,13,1,2,928,12,73,36,3,11,13,9,6,2,0,10,3,5,5
0,_103,_912,_000912,80,166,0,3,2,78,2,73,48,10,3,0,5,0,4,0,5,3,0,0
0,_103,_913,_000913,581,868,28,4,8,573,16,428,288,60,37,9,9,7,13,2,5,8,5,0
0,_103,_914,_000914,271,637,2,4,9,269,8,309,161,30,17,9,0,2,2,3,16,5,5,2
0,_103,_915,_000915,894,469,25,1,0,848,28,206,133,27,28,12,15,13,8,3,7,6,9,2
0,_103,_916,_000916,198,87,3,1,0,177,8,52,26,10,6,0,5,0,2,0,0,0,0,2
0,_103,_917,_000917,289,73,7,3,2,291,6,36,15,7,6,3,3,0,0,0,3,3,0,1
0,_103,_918,_000918,305,98,7,1,4,293,10,27,28,17,3,3,0,6,4,2,5,2,0,0
0,_103,_921,_000921,489,222,2,1,0,470,16,82,69,13,8,19,5,6,2,0,3,3,3,1
0,_103,_922,_000922,234,225,2,1,2,230,8,88,87,7,3,0,0,0,8,0,2,6,5,0
0,_103,_A01,_000A01,597,239,7,1,0,583,24,91,79,13,6,3,2,2,0,2,3,3,3,1
0,_103,_A02,_000A02,762,354,10,0,8,749,16,142,77,27,17,6,14,2,11,3,10,17,3,3
0,_103,_A03,_000A03,309,107,5,0,2,285,14,42,28,3,14,0,3,2,0,0,5,2,3,0
0,_103,_A04,_000A04,327,107,7,0,2,304,14,42,28,7,14,3,10,4,6,0,2,0,0,0
0,_103,_C01,_000C01,385,98,10,4,2,376,16,52,20,13,8,0,7,2,2,0,3,2,0,1
0,_103,_C02,_000C02,307,98,5,1,0,320,4,39,26,3,3,6,2,2,2,0,0,0,0,0
0,_103,_C03,_000C03,375,216,12,1,0,388,12,67,54,10,17,0,7,7,4,0,3,5,1,0
0,_103,_C04,_000C04,232,87,7,0,2,228,0,42,28,10,3,0,5,2,0,0,2,0,0,0
0,_103,_C05,_000C05,239,76,10,0,0,259,0,30,15,3,3,0,3,2,2,0,3,3,0,1
0,_103,_C06,_000C06,200,317,12,0,9,199,8,136,69,23,11,3,14,7,0,2,5,11,8,1
0,_103,_C07,_000C07,56,154,7,0,0,53,0,79,43,0,6,6,0,2,0,0,3,5,1,0
0,_103,_C08,_000C08,126,199,10,1,4,125,4,85,56,13,6,3,9,2,2,0,5,2,6,0
0,_103,_C09,_000C09,581,219,18,0,8,560,16,109,48,10,11,6,10,7,2,2,5,6,1,0
0,_103,_C10,_000C10,88,59,2,0,0,92,0,24,10,7,3,0,0,0,2,2,0,2,0,0
0,_103,_C11,_000C11,553,236,17,1,8,536,24,85,64,23,20,0,7,11,2,0,2,6,6,0
0,_103,_F01,_000F01,519,382,8,4,0,511,16,212,77,20,23,6,5,6,2,0,5,9,8,1
0,_103,_M01,_000M01,802,244,10,0,4,813,10,106,61,20,8,6,5,4,0,0,5,2,6,0
0,_103,_M02,_000M02,613,297,13,3,4,636,8,124,64,17,23,6,15,4,6,0,2,6,1,0
0,_103,_M03,_000M03,297,149,13,0,0,285,8,64,26,13,17,6,9,7,2,0,0,5,3,1
0,_103,_M04,_000M04,537,210,13,3,2,523,22,112,33,13,14,3,14,2,0,0,2,8,0,0
0,_103,_M05,_000M05,403,269,8,1,0,394,14,133,48,23,11,6,3,2,0,2,3,8,5,3
0,_103,_M06,_000M06,531,205,15,1,6,529,20,88,59,13,8,12,3,2,2,0,3,3,0,1
0,_103,_M07,_000M07,567,191,22,1,6,550,16,100,43,13,8,3,14,5,4,3,0,0,3,0
0,_103,_M08,_000M08,493,163,7,4,4,523,10,58,38,0,3,9,5,0,2,3,2,0,0,0
0,_103,_M09,_000M09,154,76,7,0,0,162,4,36,15,0,6,3,2,0,0,0,0,2,1,0
0,_103,_M10,_000M10,1074,326,33,3,13,1036,45,146,61,13,17,6,26,19,2,2,10,8,5,1
0,_103,_M11,_000M11,559,135,17,0,8,573,12,55,33,7,3,3,3,0,8,0,0,2,5,0
0,_103,_MD1,_000MD1,754,188,18,0,0,761,14,88,36,17,8,0,14,2,0,0,3,11,1,3
0,_103,_P01,_000P01,1403,171,18,4,2,1313,57,64,48,20,6,0,15,2,4,2,10,11,6,3
0,_103,_S01,_000S01,836,278,20,0,2,837,28,100,84,10,14,16,10,5,0,0,2,6,1,1
0,_103,_S02,_000S02,393,135,5,0,11,384,14,64,38,0,11,0,3,4,4,0,2,8,3,0
0,_103,_S03,_000S03,679,213,7,7,6,659,30,55,82,13,17,12,7,4,0,3,2,6,5,0
0,_103,_S04,_000S04,665,149,7,0,0,628,24,79,38,10,6,6,7,4,2,1,7,3,5,3
0,_103,_S05,_000S05,954,328,15,3,6,948,20,106,105,30,28,3,9,11,0,3,2,9,3,1
0,_103,_S06,_000S06,653,410,12,1,4,620,22,130,125,17,20,28,7,4,4,1,15,9,9,0
0,_103,_S07,_000S07,174,429,5,1,0,177,6,203,130,27,3,3,2,0,0,0,11,2,3,3
0,_103,_S08,_000S08,529,368,22,1,6,523,14,155,115,20,6,9,9,11,8,1,8,5,5,0
0,_103,_S09,_000S09,497,118,7,0,6,495,8,67,28,7,3,0,7,4,4,0,3,3,0,0
0,_103,_S10,_000S10,762,300,15,3,8,753,24,158,74,13,11,6,5,7,4,3,10,6,3,1
0,_103,_S11,_000S11,497,188,8,3,2,493,20,70,56,13,11,3,2,4,0,1,3,0,1,1
0,_103,_S13,_000S13,307,112,3,1,0,291,8,33,48,7,3,6,2,2,2,1,2,3,3,1
0,_103,_S15,_000S15,435,331,12,6,4,437,10,112,110,37,23,6,10,9,4,0,2,5,5,1
0,_103,_S16,_000S16,441,236,2,3,2,421,10,106,77,13,11,9,2,4,2,0,7,1,3,3
0,_103,_S17,_000S17,609,244,2,1,0,591,18,85,84,17,8,16,2,5,0,0,2,5,1,1
0,_103,_S18,_000S18,483,129,10,0,2,462,6,58,33,0,17,0,5,9,8,0,5,0,3,0
0,_103,_S19,_000S19,130,370,5,0,6,119,6,130,115,27,23,9,0,7,4,1,8,5,3,3
0,_103,_S20,_000S20,315,312,2,0,7,302,8,100,115,33,20,6,2,5,2,0,10,1,3,0
0,_103,_S21,_000S21,321,438,15,3,0,293,6,173,156,43,20,16,15,7,4,1,3,5,5,0
0,_103,_S22,_000S22,545,269,5,1,0,552,0,124,92,13,6,0,3,4,0,0,7,3,0,1
0,_103,_S23,_000S23,275,93,7,0,0,259,12,64,20,3,3,3,5,0,4,0,2,0,0,0
0,_103,_S24,_000S24,86,340,2,1,9,78,2,155,79,30,28,0,0,0,2,0,5,6,3,3
0,_103,_S25,_000S25,150,323,7,1,7,125,10,106,143,17,11,0,0,5,6,1,13,5,3,1
0,_103,_Voting Districts Not Defined,_ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_105,_1,_000001,127,312,3,4,10,119,3,135,127,9,9,5,0,2,2,0,19,5,0,0
0,_105,_2,_000002,181,803,5,4,7,178,11,347,250,23,39,13,6,2,3,0,45,10,4,5
0,_105,_6,_000006,22,387,3,3,9,34,8,153,106,15,19,13,2,2,2,0,8,10,2,5
0,_105,_11,_000011,176,373,3,1,4,162,6,135,129,13,11,5,2,2,3,2,12,10,6,1
0,_105,_15,_000015,146,163,0,1,0,140,3,72,54,0,4,2,3,2,2,0,6,1,0,1
0,_105,_16,_000016,296,101,4,5,0,280,10,45,29,0,4,5,0,2,0,0,6,6,3,1
0,_105,_17,_000017,92,511,5,4,9,92,5,193,180,13,30,0,2,2,2,4,10,8,2,4
0,_105,_18,_000018,101,401,5,5,4,101,8,153,150,11,21,7,2,4,2,0,21,9,2,0
0,_105,_26,_000026,122,291,1,1,3,114,5,128,70,11,12,5,0,2,6,2,11,5,0,3
0,_105,_27,_000027,160,117,0,3,0,164,3,49,25,0,9,2,2,2,5,0,6,3,0,1
0,_105,_28,_000028,268,80,3,0,0,256,9,36,20,0,11,0,0,2,0,4,0,1,1,0
0,_105,_33,_000033,325,78,4,0,2,313,9,31,27,0,5,0,1,2,0,0,3,4,3,1
0,_105,_40,_000040,160,101,0,0,2,161,2,36,32,4,11,2,0,3,0,2,0,5,0,0
0,_105,_41,_000041,358,133,19,3,2,367,9,76,30,4,5,5,7,2,0,0,4,0,0,0
0,_105,_42,_000042,128,263,3,0,3,125,2,85,88,9,21,0,3,0,0,0,7,2,1,0
0,_105,_43,_000043,52,277,1,1,0,59,2,112,93,11,18,0,3,6,2,1,7,5,0,1
0,_105,_44,_000044,665,204,13,3,0,648,11,88,61,13,5,2,7,4,0,3,7,8,1,1
0,_105,_45,_000045,271,197,7,0,3,280,8,67,47,11,16,5,6,7,3,0,4,2,1,3
0,_105,_46,_000046,33,743,4,5,4,53,2,330,198,30,33,9,1,3,2,1,12,10,10,1
0,_105,_47,_000047,90,571,8,1,6,95,9,260,156,13,19,16,3,6,2,1,11,11,3,4
0,_105,_48,_000048,104,183,4,1,3,103,2,101,39,4,5,2,11,3,0,1,6,1,0,1
0,_105,_49,_000049,157,319,11,5,3,162,8,162,61,17,9,9,6,3,3,1,7,11,1,0
0,_105,_70,_000070,823,220,13,4,9,780,27,92,81,6,16,2,4,4,5,1,5,6,3,1
0,_105,_71,_000071,510,376,7,0,4,508,14,148,124,21,21,7,10,3,8,0,11,9,0,0
0,_105,_72,_000072,342,449,5,0,7,352,14,181,120,21,12,18,0,4,9,3,12,14,4,1
0,_105,_73,_000073,651,156,8,3,2,642,13,52,59,2,16,2,7,2,0,0,14,5,0,1
0,_105,_74,_000074,652,273,7,3,7,635,19,114,86,15,12,7,10,6,3,0,5,6,0,0
0,_105,_101,_000101,296,216,4,1,2,238,5,72,81,4,21,2,1,0,2,1,52,2,0,1
0,_105,_102,_000102,667,248,11,4,4,537,9,121,70,6,14,5,0,3,3,0,117,6,0,3
0,_105,_104,_000104,568,82,3,0,3,476,6,29,29,2,7,5,1,0,2,0,85,2,0,0
0,_105,_105,_000105,68,27,0,1,0,61,0,16,4,0,0,0,0,0,0,1,7,0,0,0
0,_105,_106,_000106,353,160,4,3,3,310,6,43,63,2,11,2,3,4,0,1,40,2,0,1
0,_105,_107,_000107,124,341,7,1,7,129,3,157,104,6,14,0,1,2,2,1,18,8,1,0
0,_105,_108,_000108,477,204,1,0,2,426,14,116,46,4,7,7,0,0,5,1,33,5,0,0
0,_105,_109,_000109,241,332,1,1,6,222,8,143,124,4,18,9,3,0,3,3,12,5,1,1
0,_105,_110,_000110,751,138,4,0,0,714,17,60,63,2,7,0,0,4,0,1,15,8,0,1
0,_105,_112,_000112,792,151,7,0,2,730,25,81,39,9,11,0,1,0,3,1,14,4,3,3
0,_105,_114,_000114,586,46,1,1,0,539,17,18,18,0,9,0,3,2,3,0,8,8,0,3
0,_105,_116,_000116,637,193,5,0,4,582,25,83,68,2,11,2,1,4,1,0,11,14,1,4
0,_105,_117,_000117,701,177,5,0,3,664,30,74,61,13,3,0,3,6,6,0,10,6,0,0
0,_105,_118,_000118,1368,238,12,4,0,1302,32,123,70,0,7,5,16,2,1,5,19,11,1,3
0,_105,_119,_000119,402,216,3,1,0,386,8,94,73,6,11,7,1,4,1,0,4,4,3,0
0,_105,_120,_000120,1132,140,12,1,3,1080,38,54,43,21,9,2,7,3,6,0,12,6,3,4
0,_105,_121,_000121,340,37,5,0,0,317,8,20,9,0,2,0,4,1,0,4,1,1,0,1
0,_105,_122,_000122,999,218,24,3,2,944,36,103,68,11,12,0,14,7,0,1,8,6,6,5
0,_105,_123,_000123,667,284,7,1,6,645,16,96,102,28,7,9,3,4,3,4,7,13,0,1
0,_105,_124,_000124,399,103,7,0,2,394,9,43,39,0,3,7,4,1,0,0,0,1,0,0
0,_105,_125,_000125,564,412,9,3,3,531,21,146,150,28,30,4,7,3,0,5,7,10,3,2
0,_105,_127,_000127,127,119,3,0,3,129,2,20,45,6,12,7,4,0,1,0,3,6,0,0
0,_105,_129,_000129,63,279,3,1,2,63,3,114,86,9,16,2,0,1,1,0,7,9,0,2
0,_105,_133,_000133,475,208,7,4,2,449,21,90,68,17,12,7,7,3,3,1,4,4,1,1
0,_105,_137,_000137,844,122,5,3,2,794,19,49,46,11,3,0,3,1,8,0,11,8,0,2
0,_105,_139,_000139,219,145,4,1,6,219,3,38,64,6,9,7,4,1,3,0,3,5,1,0
0,_105,_141,_000141,334,211,13,1,2,341,8,92,59,15,9,7,10,3,3,0,3,2,4,1
0,_105,_143,_000143,358,284,7,1,0,350,9,101,84,17,21,4,4,9,1,1,4,9,0,0
0,_105,_145,_000145,1056,263,20,4,4,1021,25,101,106,9,12,4,16,3,8,0,7,2,3,1
0,_105,_147,_000147,665,101,12,0,3,630,13,31,43,2,7,2,6,4,3,0,7,5,1,1
0,_105,_149,_000149,1185,128,21,2,2,1155,28,40,41,19,7,9,13,4,5,1,10,5,0,2
0,_105,_151,_000151,1201,145,15,2,2,1146,44,51,39,26,3,2,10,3,3,0,11,13,1,2
0,_105,_28A,_00028A,78,53,0,0,0,75,2,22,11,6,5,0,0,0,1,0,0,0,0,0
0,_105,_40A,_00040A,475,319,28,2,7,478,13,108,125,28,16,4,19,3,3,4,10,4,1,1
0,_105,_42A,_00042A,163,167,5,0,0,161,3,70,41,6,9,0,4,1,8,0,5,4,1,0
0,_105,_45A,_00045A,168,523,4,1,3,161,11,199,160,17,21,7,3,3,6,1,18,18,3,0
0,_105,_70A,_00070A,261,170,7,1,6,249,16,63,48,28,11,4,1,1,1,0,5,4,3,0
0,_105,_72A,_00072A,801,339,13,2,3,796,16,177,84,28,18,9,10,7,3,1,5,10,0,2
0,_105,_104A,_00104A,195,135,1,1,1,174,2,74,25,6,3,0,1,0,1,0,27,1,0,0
0,_105,_106A,_00106A,325,112,0,1,3,309,0,47,36,4,9,0,3,3,1,0,14,4,3,0
0,_105,_106B,_00106B,8,4,0,0,0,8,2,0,0,0,2,0,0,0,0,0,0,0,0,0
0,_105,_111A,_00111A,201,199,7,1,3,196,6,94,70,4,3,2,3,0,3,0,8,5,1,2
0,_105,_115B,_00115B,32,247,5,0,1,37,3,173,46,6,3,4,0,1,1,1,3,4,0,0
0,_105,_120A,_00120A,1125,94,3,2,3,1060,48,51,25,4,2,0,4,7,0,1,14,1,1,2
0,_105,_120B,_00120B,310,121,11,0,0,304,11,45,45,11,3,2,4,4,3,0,4,4,0,1
0,_105,_121A,_00121A,811,307,7,4,9,769,33,116,116,11,16,4,1,6,3,5,5,8,6,5
0,_105,_121B,_00121B,55,21,0,0,0,56,2,9,4,0,5,0,0,0,0,0,0,0,0,0
0,_105,_122A,_00122A,407,55,1,0,0,381,14,18,25,2,0,4,3,4,1,1,3,2,1,0
0,_105,_122B,_00122B,1092,160,11,1,1,1062,30,67,43,11,3,11,9,1,1,3,7,5,3,1
0,_105,_124A,_00124A,546,71,7,0,1,547,9,25,21,4,5,0,4,0,3,0,3,1,3,0
0,_105,_127A,_00127A,304,161,13,1,1,281,13,65,72,0,16,4,6,3,3,0,1,4,0,1
0,_105,_129A,_00129A,244,422,3,2,1,246,3,190,129,11,25,11,0,4,0,3,12,6,3,5
0,_105,_133A,_00133A,429,211,4,0,6,391,9,90,59,17,14,4,13,3,0,3,7,13,1,2
0,_105,_137A,_00137A,602,96,5,1,1,596,14,25,29,15,11,0,4,0,3,0,1,1,1,0
0,_105,_137B,_00137B,337,275,5,4,1,341,6,85,109,4,19,4,6,3,6,0,7,8,3,0
0,_105,_137C,_00137C,1217,114,20,5,3,1184,16,51,29,13,0,2,20,10,0,0,14,5,0,1
0,_105,_137D,_00137D,736,69,5,0,0,724,13,32,23,6,0,0,3,0,1,3,1,2,0,0
0,_105,_141A,_00141A,416,161,13,1,4,415,9,63,52,9,0,11,13,3,3,1,5,4,1,2
0,_105,_143A,_00143A,537,185,16,2,1,523,16,67,70,8,12,4,7,9,1,1,5,6,1,4
0,_105,_149A,_00149A,260,46,7,0,1,259,3,16,11,2,2,0,6,1,1,0,3,0,0,1
0,_105,_Voting Districts Not Defined,_ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_107,_1,_000001,57,16,0,0,0,63,0,3,5,0,0,0,0,0,0,0,0,2,0,0
0,_107,_2,_000002,88,23,0,0,0,80,4,10,7,0,0,0,0,2,0,0,0,2,0,1
0,_107,_4,_000004,18,103,0,0,0,17,2,24,35,3,8,6,0,3,2,0,1,1,0,0
0,_107,_5,_000005,21,147,2,0,0,22,0,46,70,9,6,0,0,0,3,0,3,4,0,0
0,_107,_7,_000007,65,11,0,0,0,66,0,0,3,3,5,0,0,0,0,0,0,1,0,0
0,_107,_9,_000009,44,46,0,0,0,36,0,7,17,8,5,0,2,0,0,0,1,1,0,0
0,_107,_10,_000010,174,46,0,0,0,170,4,17,20,3,3,0,0,2,0,0,0,0,0,0
0,_107,_11,_000011,296,43,2,0,0,292,14,5,15,6,3,0,0,0,0,0,0,1,0,0
0,_107,_12,_000012,23,339,0,4,7,39,0,67,125,25,19,10,0,5,3,0,8,8,0,2
0,_107,_15,_000015,26,326,2,0,2,30,5,86,147,8,25,6,0,2,2,1,8,6,4,0
0,_107,_17,_000017,180,55,3,0,0,179,3,20,20,3,3,3,2,0,0,0,1,0,0,0
0,_107,_2B,_00002B,78,14,0,0,2,82,0,7,5,0,0,0,2,0,0,0,0,0,0,0
0,_107,_2C,_00002C,18,14,1,0,0,19,0,7,2,0,0,3,0,0,0,0,0,0,0,1
0,_107,_4A,_00004A,34,37,0,0,0,33,0,3,20,8,0,0,0,0,0,0,0,0,0,0
0,_107,_5A,_00005A,21,66,1,0,0,33,0,20,25,8,0,3,0,1,0,1,0,1,0,0
0,_107,_11A,_00011A,54,43,0,0,2,49,0,7,12,8,5,3,1,0,1,1,1,3,0,0
0,_109,_1,_000001,532,262,12,1,2,502,11,96,86,19,15,9,9,3,3,2,8,10,3,4
0,_109,_4,_000004,991,192,14,1,9,914,34,66,51,19,14,4,2,3,2,2,32,18,1,2
0,_109,_5,_000005,394,439,7,3,9,387,11,185,115,23,7,4,4,3,2,0,12,10,3,3
0,_109,_7,_000007,453,667,8,1,4,424,20,326,154,42,27,4,3,2,6,1,16,11,6,4
0,_109,_8,_000008,859,242,6,3,6,816,22,83,82,5,9,4,6,2,3,0,19,8,3,3
0,_109,_9,_000009,295,73,4,1,0,271,5,27,18,7,7,6,3,2,2,0,4,4,0,1
0,_109,_10,_000010,827,233,12,1,2,790,28,98,57,12,7,8,5,6,0,0,13,10,1,5
