IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_VA_20161108_GEN_PRE_DEM_CLINTON,USA_VA_20161108_GEN_PRE_REP_TRUMP,USA_VA_20161108_GEN_PRE_LIB_JOHNSON,USA_VA_20161108_GEN_PRE_IND_MCMULLIN,USA_VA_20161108_GEN_PRE_GRE_STEIN,USA_VA_20161108_GEN_PRE_OTH_WRITEIN
0,_Isle of Wight County,_Windsor,_000402,510,1053,41,21,6,5
0,_Isle of Wight County,_Longview,_000403,506,800,41,11,6,8
0,_Isle of Wight County,_Walters,_000501,206,669,20,6,5,3
0,_Isle of Wight County,_Camps Mill,_000502,266,203,6,4,1,2
0,_Isle of Wight County,_Carrsville,_000503,221,365,19,4,3,1
0,_Isle of Wight County,_Zuni,_000504,325,827,22,14,4,9
0,_Isle of Wight County,_Raynor,_000505,155,489,13,10,0,0
0,_James City County,_Berkeley A,_000101,1112,1419,116,63,21,38
0,_James City County,_Berkeley B,_000102,859,967,112,55,12,26
0,_James City County,_Berkeley C,_000103,1372,2012,75,58,7,39
0,_James City County,_Berkeley D,_000104,404,357,28,16,11,4
0,_James City County,_Jamestown A,_000201,485,344,28,18,13,9
0,_James City County,_Jamestown B,_000202,1523,1005,115,48,25,26
0,_James City County,_Jamestown C,_000203,969,1107,68,49,16,24
0,_James City County,_Jamestown D,_000204,1167,1579,75,52,20,26
0,_James City County,_Powhatan A,_000301,1283,1599,87,35,9,39
0,_James City County,_Powhatan B,_000302,598,390,43,25,8,6
0,_James City County,_Powhatan C,_000303,419,795,30,9,2,4
0,_James City County,_Powhatan D,_000304,1449,1165,91,22,17,13
0,_James City County,_Stonehouse A,_000401,1197,1758,126,50,25,17
0,_James City County,_Stonehouse B,_000402,1635,2021,105,47,29,33
0,_James City County,_Stonehouse C,_000403,1044,1571,80,45,20,23
0,_James City County,_Roberts A,_000501,990,393,38,16,10,4
0,_James City County,_Roberts B,_000502,976,1508,58,27,11,36
0,_James City County,_Roberts C,_000503,348,161,20,10,2,1
0,_James City County,_Roberts D,_000504,1275,1155,100,41,23,28
0,_King and Queen County,_Owenton,_000101,405,288,7,3,3,2
0,_King and Queen County,_Clarks,_000201,256,498,22,4,6,7
0,_King and Queen County,_Shacklefords,_000301,307,406,12,2,3,5
0,_King and Queen County,_Courthouse,_000401,337,407,20,0,5,2
0,_King and Queen County,_Oldmill,_000501,163,500,14,4,1,1
0,_King George County,_Courthouse,_000101,676,1359,90,45,18,11
0,_King George County,_Passapatanzy,_000102,388,743,27,12,5,8
0,_King George County,_Monroe,_000201,902,2006,107,54,27,20
0,_King George County,_Dahlgren,_000301,1069,1502,79,36,20,22
0,_King George County,_Shiloh,_000401,972,1731,64,30,13,14
0,_King William County,_West Point,_000101,514,1060,90,20,11,5
0,_King William County,_Sweet Hall,_000201,204,403,23,7,3,1
0,_King William County,_Courthouse,_000202,466,686,19,8,5,3
0,_King William County,_Aylett,_000301,400,1307,45,16,8,4
0,_King William County,_Manquin,_000401,508,1255,53,10,9,8
0,_King William County,_Mangohick,_000501,668,1264,31,10,8,14
0,_Lancaster County,_Precinct 1-1,_000101,487,767,28,13,5,8
0,_Lancaster County,_Precinct 2-1,_000201,735,455,24,7,0,6
0,_Lancaster County,_Precinct 3-1,_000301,297,682,32,6,14,10
0,_Lancaster County,_Precinct 3-2,_000302,155,313,9,3,7,1
0,_Lancaster County,_Precinct 4-1,_000401,710,418,16,2,7,3
0,_Lancaster County,_Precinct 5-1,_000501,485,888,32,10,2,8
0,_Lee County,_Elydale,_000101,100,398,2,3,1,0
0,_Lee County,_Ewing,_000102,78,391,12,6,2,0
0,_Lee County,_Rose Hill,_000103,163,744,8,6,2,5
0,_Lee County,_Blackwater,_000201,37,141,1,0,1,2
0,_Lee County,_Flatwoods,_000202,83,640,13,2,1,6
0,_Lee County,_Jonesville,_000203,204,864,18,6,0,8
0,_Lee County,_Ben Hur,_000301,203,935,12,6,5,10
0,_Lee County,_Woodway,_000302,99,624,0,4,10,4
0,_Lee County,_Stickleyville,_000401,87,332,5,2,2,0
0,_Lee County,_Jasper,_000402,60,283,5,1,3,1
0,_Lee County,_Seminary,_000403,59,338,4,1,1,3
0,_Lee County,_Dryden,_000404,137,623,12,2,0,4
0,_Lee County,_Saint Charles,_000501,115,257,0,0,0,0
0,_Lee County,_Pennington,_000502,154,712,12,4,3,2
0,_Lee County,_Robbins Chapel,_000503,10,108,1,1,2,0
0,_Lee County,_Keokee,_000504,38,153,1,1,0,0
0,_Lexington City,_Lexington,_000001,1514,766,92,56,20,17
0,_Loudoun County,_LITTLE RIVER,_000107,1147,848,80,36,19,33
0,_Loudoun County,_MERCER,_000108,1204,835,52,36,9,17
0,_Loudoun County,_FREEDOM,_000112,946,496,25,25,3,11
0,_Loudoun County,_DULLES SOUTH,_000114,1150,620,32,28,26,16
0,_Loudoun County,_CARTER,_000117,788,279,30,23,13,11
0,_Loudoun County,_MOOREFIELD,_000118,1289,631,53,43,6,16
0,_Loudoun County,_ARCOLA,_000119,2208,1292,127,66,26,24
0,_Loudoun County,_LUNSFORD,_000120,1284,779,58,24,12,19
0,_Loudoun County,_TOWN HALL,_000121,783,537,50,38,10,12
0,_Loudoun County,_HUTCHISON FARM,_000122,1410,837,63,51,12,28
0,_Loudoun County,_CARDINAL RIDGE,_000123,735,512,47,30,9,15
0,_Loudoun County,_LIBERTY,_000124,872,515,38,24,10,10
0,_Loudoun County,_ROCK RIDGE,_000125,1370,519,36,30,13,20
0,_Loudoun County,_RIVER BEND,_000207,738,551,49,30,13,12
0,_Loudoun County,_ALGONKIAN,_000208,842,594,52,46,18,20
0,_Loudoun County,_POTOMAC FALLS,_000209,1262,723,68,42,19,26
0,_Loudoun County,_CASCADES,_000210,1516,868,106,46,26,28
0,_Loudoun County,_COUNTRYSIDE,_000213,529,318,40,19,8,9
0,_Loudoun County,_SUGARLAND NORTH,_000214,1424,923,92,66,14,33
0,_Loudoun County,_SUGARLAND SOUTH,_000215,1490,779,92,42,18,23
0,_Loudoun County,_LOWES ISLAND,_000216,1046,795,47,26,15,34
0,_Loudoun County,_SOUTH BANK,_000217,1370,838,58,44,15,25
0,_Loudoun County,_UNIVERSITY CENTER,_000218,1027,470,67,26,22,5
0,_Loudoun County,_GALILEE CHURCH,_000219,1078,646,92,43,18,20
0,_Loudoun County,_PURCELLVILLE,_000301,1147,1225,102,72,12,40
0,_Loudoun County,_ROUND HILL,_000302,885,1179,86,44,12,23
0,_Loudoun County,_HILLSBORO,_000303,783,1105,47,31,12,30
0,_Loudoun County,_PHILOMONT,_000305,424,516,33,13,8,16
0,_Loudoun County,_MIDDLEBURG,_000307,610,399,21,11,8,9
0,_Loudoun County,_ST LOUIS,_000308,584,453,35,12,5,14
0,_Loudoun County,_ALDIE,_000309,373,408,23,10,8,9
0,_Loudoun County,_MOUNTAIN VIEW,_000310,991,1290,109,88,21,28
0,_Loudoun County,_ROUND HILL ELEMENTARY,_000311,810,1164,69,50,16,42
0,_Loudoun County,_BRIAR WOODS,_000312,1371,750,70,22,15,19
0,_Loudoun County,_PINEBROOK,_000313,2629,1599,125,68,36,30
0,_Loudoun County,_LEGACY,_000314,2481,1142,78,42,25,29
0,_Loudoun County,_FIREHOUSE,_000315,280,422,18,8,1,9
0,_Loudoun County,_CREIGHTON'S CORNER,_000316,2046,1129,108,82,28,23
0,_Loudoun County,_MADISON'S TRUST,_000318,756,1004,68,42,10,23
0,_Loudoun County,_WEST LOVETTSVILLE,_000401,1048,1450,108,50,13,19
0,_Loudoun County,_WATERFORD,_000402,900,1115,82,26,16,26
0,_Loudoun County,_LUCKETTS,_000403,1144,1292,76,34,20,15
0,_Loudoun County,_HARPER PARK,_000407,764,573,39,25,3,15
0,_Loudoun County,_EVERGREEN,_000408,1007,727,58,26,13,23
0,_Loudoun County,_CLARKES GAP,_000409,899,1232,57,36,13,22
0,_Loudoun County,_EAST LOVETTSVILLE,_000411,722,963,64,32,15,20
0,_Loudoun County,_TUSCARORA,_000413,47,58,4,0,3,0
0,_Loudoun County,_RED ROCK,_000414,784,478,33,19,5,10
0,_Loudoun County,_HAMILTON,_000416,1184,1416,78,50,18,33
0,_Loudoun County,_J. L. Simpson,_000419,868,1177,52,45,10,24
0,_Loudoun County,_RIVER CREEK,_000420,845,947,34,17,7,25
0,_Loudoun County,_BETWEEN THE HILLS,_000421,108,180,7,7,5,1
0,_Loudoun County,_WEST LEESBURG,_000501,1148,824,64,53,18,40
0,_Loudoun County,_EAST LEESBURG,_000502,1568,660,87,48,22,15
0,_Loudoun County,_DRY MILL,_000503,581,462,59,32,12,11
0,_Loudoun County,_SMARTS MILL,_000504,1182,782,113,54,16,30
0,_Loudoun County,_COOL SPRING,_000505,1219,1010,98,50,15,31
0,_Loudoun County,_BRANDON PARK,_000506,879,461,64,38,25,14
0,_Loudoun County,_GREENWAY,_000507,645,487,55,34,8,14
0,_Loudoun County,_BALLS BLUFF,_000508,1270,944,90,54,21,33
0,_Loudoun County,_TOLBERT,_000509,1656,772,67,26,21,16
0,_Loudoun County,_HERITAGE,_000510,712,638,36,26,5,17
0,_Loudoun County,_HILLSIDE,_000615,1214,828,73,53,20,24
0,_Loudoun County,_EAGLE RIDGE,_000616,1338,823,86,40,21,21
0,_Loudoun County,_OAK GROVE,_000617,782,197,19,13,9,5
0,_Loudoun County,_RIDGETOP,_000619,771,287,39,16,9,9
0,_Loudoun County,_RUSSELL BRANCH,_000620,1468,1002,81,66,18,29
0,_Loudoun County,_DOMINION TRAIL,_000621,1633,973,87,66,9,34
0,_Loudoun County,_FARMWELL STATION,_000622,1559,739,63,40,13,14
0,_Loudoun County,_WELLER,_000623,990,717,34,23,7,12
0,_Loudoun County,_MILL RUN,_000625,494,408,32,18,1,14
0,_Loudoun County,_ASHBY PONDS,_000626,506,423,8,11,2,12
0,_Loudoun County,_ASHBROOK,_000627,1112,505,55,19,19,10
0,_Loudoun County,_MOOREFIELD STATION,_000628,1408,704,80,41,16,16
0,_Loudoun County,_DISCOVERY,_000629,370,263,10,6,5,6
0,_Loudoun County,_SULLY,_000701,1337,721,64,41,17,21
0,_Loudoun County,_PARK VIEW,_000702,1123,595,51,32,20,15
0,_Loudoun County,_ROLLING RIDGE,_000703,1552,601,69,37,37,14
0,_Loudoun County,_FOREST GROVE,_000705,1617,915,91,48,14,17
0,_Loudoun County,_CLAUDE MOORE PARK,_000707,1145,496,47,31,10,12
0,_Loudoun County,_SENECA,_000708,1089,700,46,32,21,28
0,_Loudoun County,_MIRROR RIDGE,_000709,1444,557,67,50,25,25
0,_Loudoun County,_STERLING,_000710,1156,582,61,30,20,15
0,_Loudoun County,_STONE BRIDGE,_000808,1500,1043,126,84,19,35
0,_Loudoun County,_CEDAR LANE,_000810,1364,813,80,59,15,36
0,_Loudoun County,_SELDENS LANDING,_000813,1085,618,58,25,7,15
0,_Loudoun County,_NEWTON-LEE,_000814,1221,1060,45,36,6,36
0,_Loudoun County,_BELMONT RIDGE,_000815,1098,817,40,32,1,35
0,_Loudoun County,_SANDERS CORNER,_000817,1539,1147,91,66,34,54
0,_Loudoun County,_BROAD RUN,_000818,1069,712,58,34,12,24
0,_Loudoun County,_HERITAGE CHURCH,_000819,965,740,51,36,19,14
0,_Loudoun County,_BELMONT STATION,_000820,1131,745,49,48,8,11
0,_Loudoun County,_RIVERSIDE,_000822,857,580,42,19,7,25
0,_Louisa County,_Zion,_000101,802,1078,67,11,11,16
0,_Louisa County,_Mechanicsville,_000102,401,583,35,18,7,4
0,_Louisa County,_Louisa #1,_000201,424,688,29,16,16,10
0,_Louisa County,_Louisa #2,_000202,384,677,40,13,11,8
0,_Louisa County,_Patrick Henry #1,_000301,1065,891,50,13,8,6
0,_Louisa County,_Patrick Henry #2,_000302,210,310,14,4,7,4
0,_Louisa County,_Mineral,_000401,553,1220,42,16,7,5
0,_Louisa County,_Yanceyville,_000402,232,320,12,7,15,4
0,_Louisa County,_Fredericks Hall,_000501,263,314,17,2,5,2
0,_Louisa County,_Cuckoo,_000502,308,614,33,6,5,6
0,_Louisa County,_Elk Creek,_000503,176,481,18,9,4,1
0,_Louisa County,_Bumpass,_000601,222,761,24,4,7,2
0,_Louisa County,_Locust Creek,_000602,375,909,54,15,9,4
0,_Louisa County,_Sheltons Mill,_000701,429,1005,46,17,7,4
0,_Louisa County,_South Anna,_000702,368,677,24,12,5,4
0,_Lunenburg County,_Plymouth,_000101,183,481,16,4,2,1
0,_Lunenburg County,_Browns Store,_000201,213,389,16,6,0,3
0,_Lunenburg County,_Rosebud,_000301,88,335,5,2,3,0
0,_Lunenburg County,_Flat Rock,_000302,189,292,8,1,0,3
0,_Lunenburg County,_Arrowhead Gun Club,_000401,61,234,4,2,6,0
0,_Lunenburg County,_Pleasant Grove,_000402,156,384,8,5,5,0
0,_Lunenburg County,_Reedy Creek,_000501,221,177,10,1,0,3
0,_Lunenburg County,_Peoples Community Center,_000502,308,132,4,7,3,0
0,_Lunenburg County,_Hounds Creek,_000601,477,296,7,1,2,0
0,_Lunenburg County,_Meherrin Fire Department,_000701,164,204,3,2,4,0
0,_Lunenburg County,_Victoria Public Library,_000702,167,280,7,1,0,0
0,_Lynchburg City,_First Ward First Precinct,_000101,1312,1545,116,101,15,29
0,_Lynchburg City,_First Ward Second Precinct,_000102,1041,1471,123,77,21,22
0,_Lynchburg City,_First Ward Third Precinct,_000103,819,993,73,38,4,13
0,_Lynchburg City,_First Ward Fourth Precinct,_000104,550,371,53,15,12,8
0,_Lynchburg City,_First Ward Fifth Precinct,_000105,660,474,72,32,7,11
0,_Lynchburg City,_Second Ward First Precinct,_000201,1976,520,73,49,21,30
0,_Lynchburg City,_Second Ward Second Precinct,_000202,1597,360,58,28,14,15
0,_Lynchburg City,_Second Ward Third Precinct,_000203,616,150,8,7,1,3
0,_Lynchburg City,_Second Ward Fourth Precinct,_000204,381,299,18,6,4,4
0,_Lynchburg City,_Third Ward First Precinct,_000301,569,487,60,39,12,8
0,_Lynchburg City,_Third Ward Second Precinct,_000302,153,2913,146,166,4,31
0,_Lynchburg City,_Third Ward Third Precinct,_000303,488,768,66,44,11,14
0,_Lynchburg City,_Third Ward Fourth Precinct,_000304,436,735,55,41,11,15
0,_Lynchburg City,_Third Ward Fifth Precinct,_000305,733,1779,82,86,8,14
0,_Lynchburg City,_Fourth Ward First Precinct,_000401,937,1973,108,99,13,26
0,_Lynchburg City,_Fourth Ward Second Precinct,_000402,473,645,40,21,6,10
0,_Lynchburg City,_Fourth Ward Third Precinct,_000403,986,1330,141,98,24,22
0,_Lynchburg City,_Fourth Ward Fourth Precinct,_000404,1065,1169,87,51,20,23
0,_Madison County,_Oak Park,_000001,320,453,22,9,5,4
0,_Madison County,_Radiant,_000002,401,717,31,13,8,10
0,_Madison County,_Rochelle,_000003,157,387,12,6,4,2
0,_Madison County,_Graves Mill,_000004,15,48,4,1,1,0
0,_Madison County,_Madison,_000005,452,802,42,14,8,6
0,_Madison County,_Wolftown,_000006,237,453,30,13,4,1
0,_Madison County,_Brightwood,_000007,329,920,23,22,6,7
0,_Madison County,_Criglersville,_000008,205,387,10,8,2,9
0,_Madison County,_Etlan,_000009,87,252,10,1,5,4
0,_Manassas City,_Dean,_000001,1853,1588,108,64,26,34
0,_Manassas City,_Weems,_000002,1433,1005,102,44,28,40
0,_Manassas City,_Metz,_000003,1587,1149,79,47,26,35
0,_Manassas City,_Haydon,_000004,1681,1233,97,41,35,15
0,_Manassas City,_Baldwin,_000005,1869,978,102,50,32,30
0,_Manassas Park City,_Precinct One,_000001,1137,554,47,26,20,9
0,_Manassas Park City,_Precinct Two,_000002,1012,618,62,15,8,7
0,_Manassas Park City,_Precinct Three,_000003,1055,561,53,16,17,15
0,_Martinsville City,_Precinct #1,_000001,586,24,2,3,2,1
0,_Martinsville City,_Precinct #2,_000002,711,464,29,17,15,6
0,_Martinsville City,_Precinct #3,_000003,537,246,10,6,0,5
0,_Martinsville City,_Precinct #4,_000004,808,399,15,6,3,5
0,_Martinsville City,_Precinct #5,_000005,557,1014,58,16,7,14
0,_Martinsville City,_Precinct #6,_000006,334,2,0,3,2,0
0,_Mathews County,_Chesapeake,_000001,340,835,45,13,6,1
0,_Mathews County,_Westville,_000002,564,1295,50,6,11,10
0,_Mathews County,_Piankatank,_000003,659,1387,52,17,14,6
0,_Mecklenburg County,_Wrights Store,_000101,285,249,8,0,0,1
0,_Mecklenburg County,_Pearsons Store,_000102,59,133,2,2,0,0
0,_Mecklenburg County,_South Clarksville,_000103,536,425,10,6,1,1
0,_Mecklenburg County,_Boydton,_000201,266,244,12,1,0,1
0,_Mecklenburg County,_Bluestone Senior High School,_000202,132,84,4,0,1,0
0,_Mecklenburg County,_Chase City VFW Post,_000203,373,83,5,0,0,5
0,_Mecklenburg County,_Bracey,_000301,293,832,19,4,1,2
0,_Mecklenburg County,_Lacrosse,_000302,339,425,6,1,1,2
0,_Mecklenburg County,_American Legion Hall,_000401,910,457,11,1,4,4
0,_Mecklenburg County,_Park View Middle School,_000402,147,77,0,0,3,2
0,_Mecklenburg County,_South Hill,_000501,702,897,31,9,4,6
0,_Mecklenburg County,_Baskerville,_000601,232,442,11,3,2,4
0,_Mecklenburg County,_Union Level,_000602,72,298,8,3,1,0
0,_Mecklenburg County,_Smith Crossroads,_000603,98,186,8,0,0,0
0,_Mecklenburg County,_Lake Gaston,_000604,130,252,5,0,0,1
0,_Mecklenburg County,_Chase City,_000701,303,437,11,6,4,7
0,_Mecklenburg County,_Sunshine,_000702,240,366,8,2,1,2
0,_Mecklenburg County,_Finchley,_000801,103,125,1,1,0,1
0,_Mecklenburg County,_Bluestone,_000802,277,568,7,1,0,2
0,_Mecklenburg County,_Chase City Elementary School,_000803,272,341,14,3,2,0
0,_Mecklenburg County,_Averett,_000901,24,191,0,0,0,0
0,_Mecklenburg County,_Buffalo Springs,_000902,88,282,16,3,0,2
0,_Mecklenburg County,_Clarksville,_000903,404,894,42,8,5,6
0,_Middlesex County,_Saluda,_000101,168,257,16,6,2,0
0,_Middlesex County,_Urbanna,_000102,244,458,25,3,5,2
0,_Middlesex County,_New Market,_000201,318,990,26,13,5,7
0,_Middlesex County,_Church View,_000302,484,590,20,8,2,2
0,_Middlesex County,_Harmony Village,_000401,468,562,27,6,7,1
0,_Middlesex County,_Wilton,_000501,426,813,26,14,12,4
0,_Montgomery County,_Precinct A-1,_000101,1037,813,97,35,16,13
0,_Montgomery County,_Precinct A-2,_000102,1295,431,131,48,35,21
0,_Montgomery County,_Precinct A-3,_000103,1732,783,138,61,33,23
0,_Montgomery County,_Precinct B-1,_000201,113,144,5,2,0,4
0,_Montgomery County,_Precinct B-2,_000202,1013,1228,126,36,28,19
0,_Montgomery County,_Precinct B-3,_000203,567,799,66,31,3,8
0,_Montgomery County,_Precinct B-4,_000204,1181,1355,103,64,24,26
0,_Montgomery County,_Precinct C-1,_000301,430,1337,28,20,11,9
0,_Montgomery County,_Precinct C-2,_000302,554,1184,59,28,12,7
0,_Montgomery County,_Precinct C-3,_000303,146,459,26,9,3,1
0,_Montgomery County,_Precinct C-4,_000304,624,1148,74,32,5,4
0,_Montgomery County,_Precinct D-1,_000401,408,650,51,27,10,10
0,_Montgomery County,_Precinct D-2,_000402,397,1229,55,19,7,8
0,_Montgomery County,_Precinct D-3,_000403,354,1046,33,20,14,1
0,_Montgomery County,_Precinct D-4,_000404,193,581,26,14,4,4
0,_Montgomery County,_Precinct D-5,_000405,724,1202,66,30,16,13
0,_Montgomery County,_Precinct E-1,_000501,1055,971,79,33,18,17
0,_Montgomery County,_Precinct E-2,_000502,490,765,43,33,18,12
0,_Montgomery County,_Precinct E-3,_000503,1191,544,138,19,15,17
0,_Montgomery County,_Precinct F-1,_000601,1584,620,167,47,42,25
0,_Montgomery County,_Precinct F-2,_000602,1466,609,136,64,19,18
0,_Montgomery County,_Precinct F-3,_000603,378,281,69,12,8,9
0,_Montgomery County,_Precinct G-1,_000701,1799,791,153,84,30,34
0,_Montgomery County,_Precinct G-2,_000702,1290,489,157,30,30,23
0,_Nelson County,_Rockfish,_000101,776,813,61,27,30,3
0,_Nelson County,_Lovingston,_000201,399,473,29,11,8,5
0,_Nelson County,_Schuyler,_000202,264,288,12,4,4,5
0,_Nelson County,_Shipman,_000301,577,660,37,6,7,5
0,_Nelson County,_Gladstone,_000302,94,117,8,4,1,5
0,_Nelson County,_Roseland,_000401,524,826,35,15,8,3
0,_Nelson County,_Montebello,_000402,40,81,3,2,0,2
0,_Nelson County,_Faber,_000501,295,310,18,7,10,5
0,_Nelson County,_Nellysford,_000502,720,586,41,19,13,15
0,_New Kent County,_Tunstall,_000102,149,494,15,4,1,0
0,_New Kent County,_Southern Branch,_000103,398,1327,49,10,6,12
0,_New Kent County,_Quinton,_000201,566,1039,59,24,4,19
0,_New Kent County,_Kentwood,_000202,215,737,32,9,6,7
0,_New Kent County,_Watkins,_000301,434,571,22,8,3,10
0,_New Kent County,_Cumberland,_000302,417,835,41,15,11,4
0,_New Kent County,_Providence Forge,_000401,568,1077,43,14,6,10
0,_New Kent County,_Mountcastle,_000403,210,487,30,3,3,2
0,_New Kent County,_Eltham,_000501,303,609,28,6,8,1
0,_New Kent County,_Chickahominy River,_000502,286,942,29,9,4,2
0,_Newport News City,_Denbigh,_000101,2007,578,56,26,28,23
0,_Newport News City,_Epes,_000102,2130,489,64,20,27,9
0,_Newport News City,_Jenkins,_000103,1567,861,107,29,23,26
0,_Newport News City,_McIntosh,_000104,1379,401,62,28,13,9
0,_Newport News City,_Oyster Point,_000105,355,238,34,11,9,4
0,_Newport News City,_Reservoir,_000106,2050,909,74,38,30,18
0,_Newport News City,_Richneck,_000107,1652,996,92,41,22,22
0,_Newport News City,_Lee Hall,_000108,1419,503,62,20,16,7
0,_Newport News City,_Windsor,_000109,821,516,42,13,17,9
0,_Newport News City,_Greenwood,_000110,1764,569,84,15,28,12
0,_Newport News City,_Bland,_000201,363,150,17,7,4,4
0,_Newport News City,_Boulevard,_000202,823,911,89,33,19,22
0,_Newport News City,_Charles,_000203,1259,1541,119,44,17,21
0,_Newport News City,_Wellesley,_000204,1099,752,110,37,21,17
0,_Newport News City,_Deep Creek,_000205,839,1318,99,38,20,22
0,_Newport News City,_Hidenwood,_000208,494,740,51,13,3,12
0,_Newport News City,_Hilton,_000209,808,851,92,34,15,13
0,_Newport News City,_Nelson,_000210,1411,1477,115,46,18,21
0,_Newport News City,_Palmer,_000211,1238,762,99,36,24,11
0,_Newport News City,_Riverside,_000212,459,635,61,29,9,16
0,_Newport News City,_Sanford,_000213,315,508,31,27,5,3
0,_Newport News City,_Warwick,_000215,580,431,37,25,13,6
0,_Newport News City,_Yates,_000216,585,666,56,17,5,6
0,_Newport News City,_Riverview,_000217,784,1002,69,22,5,21
0,_Newport News City,_Kiln Creek,_000218,1722,1266,114,55,13,22
0,_Newport News City,_Deer Park,_000219,1753,708,139,32,23,28
0,_Newport News City,_Briarfield,_000302,1241,300,27,16,10,8
0,_Newport News City,_Carver,_000303,775,265,25,12,8,4
0,_Newport News City,_Chestnut,_000304,711,14,7,2,4,4
0,_Newport News City,_Downtown,_000305,419,91,13,6,5,3
0,_Newport News City,_Dunbar,_000306,311,5,6,2,3,1
0,_Newport News City,_Huntington,_000307,646,13,0,2,0,7
0,_Newport News City,_Jefferson,_000308,624,12,5,3,5,4
0,_Newport News City,_Magruder,_000309,714,11,6,5,8,4
0,_Newport News City,_Marshall,_000310,968,22,6,8,5,8
0,_Newport News City,_Newmarket,_000311,1377,478,34,16,9,8
0,_Newport News City,_Newsome Park,_000312,261,3,0,0,1,0
0,_Newport News City,_Reed,_000313,1386,31,7,3,4,7
0,_Newport News City,_River,_000314,601,391,46,8,8,4
0,_Newport News City,_Sedgefield,_000315,689,694,71,17,8,6
0,_Newport News City,_South Morrison,_000316,1154,595,66,23,26,10
0,_Newport News City,_Washington,_000317,409,9,1,0,2,2
0,_Newport News City,_Wilson,_000318,767,69,15,5,5,1
0,_Newport News City,_Saunders,_000319,1351,1047,76,33,27,12
0,_Newport News City,_Watkins,_000320,1538,1640,145,34,26,21
0,_Norfolk City,_Granby (CD 3),_000101,1450,664,99,26,24,16
0,_Norfolk City,_Granby (CD 2),_000101,13,8,0,0,0,0
0,_Norfolk City,_Ocean View School,_000102,582,473,70,9,10,7
0,_Norfolk City,_Northside,_000103,721,710,72,26,13,6
0,_Norfolk City,_Titustown (CD 3),_000104,449,17,12,8,8,4
0,_Norfolk City,_Titustown (CD 2),_000104,323,116,9,5,6,3
0,_Norfolk City,_Zion Grace,_000106,1304,692,86,19,20,22
0,_Norfolk City,_Old Dominion,_000201,2200,954,152,47,38,21
0,_Norfolk City,_Ghent Square,_000203,633,247,46,22,3,12
0,_Norfolk City,_Lambert's Point,_000207,1926,231,80,10,35,13
0,_Norfolk City,_Larchmont Library,_000208,386,290,35,15,2,6
0,_Norfolk City,_Maury,_000210,1212,415,74,32,18,17
0,_Norfolk City,_Chrysler Museum,_000211,1486,658,114,25,34,22
0,_Norfolk City,_Park Place,_000212,1190,44,18,11,12,6
0,_Norfolk City,_Taylor Elementary,_000213,1512,468,121,35,45,29
0,_Norfolk City,_Stuart,_000214,1471,425,86,18,24,7
0,_Norfolk City,_Suburban Park,_000215,882,588,46,30,15,15
0,_Norfolk City,_Wesley,_000217,938,446,52,8,20,8
0,_Norfolk City,_Willard,_000218,1339,1026,126,33,16,24
0,_Norfolk City,_Ballentine,_000301,1385,219,28,4,22,8
0,_Norfolk City,_Tanners Creek,_000302,835,175,32,11,11,4
0,_Norfolk City,_Bowling Park,_000303,1970,70,20,2,12,7
0,_Norfolk City,_Coleman Place School,_000304,787,169,10,4,6,10
0,_Norfolk City,_Lafayette-Winona,_000305,1071,225,28,9,15,7
0,_Norfolk City,_Lindenwood,_000306,986,91,14,9,10,6
0,_Norfolk City,_Norview,_000309,2167,533,71,22,29,20
0,_Norfolk City,_Rosemont,_000310,2207,109,32,10,13,8
0,_Norfolk City,_Sherwood,_000311,1813,871,97,21,26,20
0,_Norfolk City,_Union Chapel,_000313,844,14,4,5,6,1
0,_Norfolk City,_Berkley,_000402,1337,14,10,3,11,0
0,_Norfolk City,_Brambleton,_000403,920,13,4,7,3,1
0,_Norfolk City,_Campostella,_000404,1322,55,10,5,6,3
0,_Norfolk City,_Chesterfield,_000405,1493,47,8,1,15,9
0,_Norfolk City,_Barron Black,_000406,700,460,41,4,17,5
0,_Norfolk City,_Easton,_000408,1014,695,52,12,12,9
0,_Norfolk City,_Fairlawn,_000409,778,524,58,16,12,6
0,_Norfolk City,_Ruffner Academy,_000411,546,18,4,0,0,4
