IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_VA_20201103_GEN_PRE_DEM_BIDEN,USA_VA_20201103_GEN_PRE_REP_TRUMP,USA_VA_20201103_GEN_PRE_LIB_JORGENSEN,USA_VA_20201103_GEN_PRE_OTH_WRITEIN,USA_VA_20201103_GEN_USS_DEM_WARNER,USA_VA_20201103_GEN_USS_REP_GADE,USA_VA_20201103_GEN_USS_OTH_WRITEIN
0,_Chesapeake City,_Fellowship,_000021,1075,1134,39,5,1117,1124,3
0,_Chesapeake City,_Norfolk Highlands,_000022,599,717,30,5,656,687,3
0,_Chesapeake City,_Oak Grove,_000023,1352,998,44,6,1359,1019,0
0,_Chesapeake City,_Oaklette,_000024,1077,691,41,12,1113,696,0
0,_Chesapeake City,_St Julians,_000025,1150,518,31,10,1186,505,0
0,_Chesapeake City,_Johnson Park,_000026,610,298,23,7,637,289,3
0,_Chesapeake City,_Silverwood,_000027,1140,1006,34,7,1155,1019,2
0,_Chesapeake City,_Sunray I,_000028,140,230,10,0,157,220,0
0,_Chesapeake City,_Tanglewood,_000029,632,1040,53,2,703,1022,2
0,_Chesapeake City,_South Norfolk,_000030,935,55,8,5,937,52,0
0,_Chesapeake City,_Carver School,_000031,1848,368,23,7,1920,312,2
0,_Chesapeake City,_Providence,_000032,2388,181,21,9,2402,185,0
0,_Chesapeake City,_Westover,_000033,489,671,9,7,539,627,0
0,_Chesapeake City,_Hickory Middle School,_000034,902,1896,43,17,914,1928,0
0,_Chesapeake City,_Taylor Road,_000035,1036,396,23,7,1052,392,0
0,_Chesapeake City,_Great Bridge Baptist Church,_000036,791,1342,26,20,804,1354,0
0,_Chesapeake City,_Bridgetown,_000037,1014,1320,49,0,998,1377,0
0,_Chesapeake City,_Bailey Creek,_000038,625,1220,27,2,677,1193,0
0,_Chesapeake City,_Lake Drummond,_000039,751,833,37,0,787,824,0
0,_Chesapeake City,_John T West,_000041,1868,1501,66,20,1904,1526,11
0,_Chesapeake City,_Parkways,_000042,1300,634,20,14,1307,640,2
0,_Chesapeake City,_Pleasant Crossing,_000043,650,1361,34,12,712,1338,0
0,_Chesapeake City,_Nansemond,_000044,1086,644,19,5,1108,637,0
0,_Chesapeake City,_Sunray II,_000045,556,269,9,3,581,252,0
0,_Chesapeake City,_Bells Mill II,_000046,916,996,44,0,955,997,3
0,_Chesapeake City,_Jolliff Middle School,_000048,2061,261,24,9,2084,258,7
0,_Chesapeake City,_Waterway,_000049,1045,983,33,12,1051,1002,3
0,_Chesapeake City,_River Walk,_000050,1378,832,37,12,1375,871,3
0,_Chesapeake City,_Coopers Way,_000051,1189,2069,54,11,1236,2067,7
0,_Chesapeake City,_Shipyard Road,_000052,985,661,30,6,1000,674,0
0,_Chesapeake City,_Fairways,_000053,1951,1416,56,22,2014,1399,5
0,_Chesapeake City,_Pughsville,_000054,1401,532,34,7,1439,532,2
0,_Chesapeake City,_Georgetown East,_000055,1114,285,19,2,1135,275,0
0,_Chesapeake City,_Green Tree,_000056,1195,783,19,7,1224,768,5
0,_Chesapeake City,_Cypress,_000057,1330,708,45,12,1361,704,5
0,_Chesapeake City,_Expressway,_000058,638,231,10,6,656,221,0
0,_Chesapeake City,_Clearfield,_000059,1103,918,26,6,1106,938,3
0,_Chesapeake City,_Parker Road,_000060,933,1474,39,3,919,1518,3
0,_Chesapeake City,_Centerville,_000061,979,1824,52,6,1002,1841,0
0,_Chesapeake City,_Fentress,_000062,771,1373,53,6,785,1397,3
0,_Chesapeake City,_Poplar Branch,_000063,415,1041,20,3,413,1054,3
0,_Chesapeake City,_Deep Creek II,_000064,1188,886,52,3,1236,888,0
0,_Chesapeake City,_Waterway II,_000065,1200,1185,44,9,1221,1214,0
0,_Chesterfield County,_Bellwood,_000101,1472,1141,27,7,1519,1099,4
0,_Chesterfield County,_South Chester,_000102,2027,1559,42,7,2046,1512,2
0,_Chesterfield County,_Enon,_000103,1999,2482,66,9,2011,2472,0
0,_Chesterfield County,_North Chester,_000104,1360,1996,51,14,1426,1953,4
0,_Chesterfield County,_Drewrys Bluff,_000105,2132,949,23,3,2142,895,0
0,_Chesterfield County,_Harrowgate,_000106,2336,1856,51,12,2353,1791,5
0,_Chesterfield County,_Wells,_000107,1967,1363,31,7,1905,1344,5
0,_Chesterfield County,_Ecoff,_000108,1247,1531,51,14,1343,1491,0
0,_Chesterfield County,_Elizabeth Scott,_000109,2233,2171,62,9,2291,2047,0
0,_Chesterfield County,_Dutch Gap,_000110,1037,1279,27,7,1027,1254,4
0,_Chesterfield County,_Iron Bridge,_000111,603,783,35,2,580,798,0
0,_Chesterfield County,_Carver,_000112,1257,984,29,5,1231,978,4
0,_Chesterfield County,_Iron Bridge North,_000113,1023,760,23,18,1045,741,4
0,_Chesterfield County,_Gates,_000201,1056,1089,31,7,1108,1050,2
0,_Chesterfield County,_Beulah,_000202,2084,930,38,8,2147,864,2
0,_Chesterfield County,_Bird,_000203,514,534,15,2,536,511,0
0,_Chesterfield County,_Jacobs,_000204,982,891,23,8,1003,885,5
0,_Chesterfield County,_Falling Creek,_000205,1764,533,23,13,1808,488,2
0,_Chesterfield County,_Belmont,_000206,2022,270,27,0,2016,250,2
0,_Chesterfield County,_Chippenham,_000207,1034,272,9,0,1008,266,2
0,_Chesterfield County,_Meadowbrook,_000208,1675,546,18,8,1718,496,0
0,_Chesterfield County,_Salem Church,_000209,1831,1642,47,7,1923,1577,5
0,_Chesterfield County,_Five Forks,_000210,2180,1106,55,3,2330,1019,5
0,_Chesterfield County,_Nash,_000211,785,1575,49,7,788,1608,0
0,_Chesterfield County,_St. Luke's,_000212,856,740,16,13,871,736,2
0,_Chesterfield County,_Southside,_000213,1229,314,13,5,1236,289,5
0,_Chesterfield County,_Hopkins,_000214,567,60,2,0,557,42,0
0,_Chesterfield County,_North Bird,_000215,993,377,7,0,943,363,0
0,_Chesterfield County,_Ridgedale,_000216,1822,382,29,8,1808,384,0
0,_Chesterfield County,_Ettrick,_000301,2093,447,17,0,2011,418,0
0,_Chesterfield County,_Deer Run,_000302,635,857,29,10,720,832,0
0,_Chesterfield County,_Matoaca,_000303,1187,1444,35,7,1218,1406,4
0,_Chesterfield County,_Winfrees Store,_000304,537,1767,29,2,518,1778,3
0,_Chesterfield County,_Beach,_000305,331,925,8,0,359,898,2
0,_Chesterfield County,_Winterpock,_000306,876,2424,23,13,886,2406,5
0,_Chesterfield County,_Cosby,_000307,2432,2549,62,8,2355,2580,5
0,_Chesterfield County,_South Manchester,_000308,546,395,16,0,572,384,0
0,_Chesterfield County,_Skinquarter,_000309,808,1389,60,8,785,1424,5
0,_Chesterfield County,_Tomahawk,_000310,1575,1642,89,13,1484,1760,0
0,_Chesterfield County,_Woolridge,_000313,1723,2159,36,29,1706,2186,5
0,_Chesterfield County,_Longhouse,_000314,257,979,19,11,297,960,5
0,_Chesterfield County,_Bailey Bridge,_000315,961,1974,41,5,978,1959,2
0,_Chesterfield County,_Spring Run,_000316,1874,2102,57,8,1894,2104,0
0,_Chesterfield County,_Birkdale,_000317,1360,1725,51,20,1393,1731,0
0,_Chesterfield County,_West Beach,_000318,452,764,11,8,466,746,2
0,_Chesterfield County,_Magnolia,_000319,1507,2241,60,10,1500,2259,5
0,_Chesterfield County,_Harbour Pointe,_000401,914,1041,23,3,881,1043,0
0,_Chesterfield County,_Genito,_000402,593,496,23,5,659,480,2
0,_Chesterfield County,_Brandermill,_000403,1439,1433,41,10,1525,1395,7
0,_Chesterfield County,_Providence,_000404,1549,991,51,7,1585,970,2
0,_Chesterfield County,_La Prade,_000405,845,805,25,7,851,809,0
0,_Chesterfield County,_Smoketree,_000406,1013,1104,34,7,998,1114,0
0,_Chesterfield County,_Monacan,_000407,593,790,23,10,664,777,0
0,_Chesterfield County,_Reams,_000408,1770,1025,60,7,1834,991,2
0,_Chesterfield County,_Manchester,_000409,1554,808,29,5,1510,798,2
0,_Chesterfield County,_Wagstaff,_000410,1045,834,45,10,1089,822,5
0,_Chesterfield County,_Swift Creek,_000411,1481,1457,51,17,1474,1463,2
0,_Chesterfield County,_Clover Hill,_000412,1276,1357,43,5,1357,1292,7
0,_Chesterfield County,_Shenandoah,_000413,1759,1158,47,7,1748,1161,2
0,_Chesterfield County,_Crenshaw,_000414,2326,2162,78,10,2421,2120,7
0,_Chesterfield County,_Evergreen,_000415,1328,1158,32,20,1282,1174,7
0,_Chesterfield County,_Evergreen West,_000416,1134,779,34,2,1084,817,2
0,_Chesterfield County,_Edgewater,_000417,814,764,20,7,785,775,2
0,_Chesterfield County,_Huguenot,_000501,1733,1072,55,17,1783,1061,7
0,_Chesterfield County,_Crestwood,_000502,1008,690,23,0,958,707,2
0,_Chesterfield County,_Midlothian,_000503,1113,1182,34,5,1154,1156,0
0,_Chesterfield County,_Robious,_000504,1439,1836,36,20,1297,1917,2
0,_Chesterfield County,_Bon Air,_000505,1344,1101,45,17,1287,1158,5
0,_Chesterfield County,_Greenfield,_000506,2195,1244,78,12,2152,1279,9
0,_Chesterfield County,_Salisbury,_000507,1497,2205,62,31,1413,2301,2
0,_Chesterfield County,_Belgrade,_000508,1349,1067,45,15,1393,1059,4
0,_Chesterfield County,_Cranbeck,_000509,1660,894,32,5,1686,856,0
0,_Chesterfield County,_Sycamore,_000510,1102,1091,57,10,1124,1124,0
0,_Chesterfield County,_Black Heath,_000511,1097,1255,51,7,1069,1309,0
0,_Chesterfield County,_Beaufont,_000513,1418,439,13,7,1423,420,0
0,_Chesterfield County,_Watkins,_000514,1402,1457,53,12,1393,1505,2
0,_Chesterfield County,_Davis,_000515,2421,551,34,7,2466,499,0
0,_Chesterfield County,_Pocoshock,_000516,1161,408,13,7,1124,391,2
0,_Chesterfield County,_Roseland,_000517,1161,1239,38,15,1099,1308,0
0,_Chesterfield County,_Midlothian North,_000518,1161,1535,36,15,1139,1573,4
0,_Clarke County,_Russell,_000101,515,1085,31,2,567,1080,0
0,_Clarke County,_Berryville,_000201,772,695,26,14,809,688,3
0,_Clarke County,_Millwood,_000301,491,726,24,0,485,744,3
0,_Clarke County,_Pine Grove,_000302,397,376,16,12,385,394,2
0,_Clarke County,_White Post,_000401,902,1144,51,10,988,1128,0
0,_Clarke County,_Buckmarsh,_000501,491,734,12,7,471,742,0
0,_Clarke County,_Blue Ridge,_000502,352,432,18,2,347,438,0
0,_Colonial Heights City,_First,_000001,631,1101,27,0,671,1042,5
0,_Colonial Heights City,_Second,_000002,570,1106,25,14,629,1057,0
0,_Colonial Heights City,_Third,_000003,670,1141,26,11,651,1127,0
0,_Colonial Heights City,_Fourth,_000004,660,1213,25,4,691,1150,0
0,_Colonial Heights City,_Fifth,_000005,441,1446,32,3,501,1412,4
0,_Covington City,_Precinct 1-1,_000101,202,267,7,0,235,220,1
0,_Covington City,_Precinct 2-1,_000201,160,257,12,4,194,230,1
0,_Covington City,_Precinct 3-1,_000301,225,192,10,3,246,164,0
0,_Covington City,_Precinct 4-1,_000401,185,414,18,2,249,371,0
0,_Covington City,_Precinct 5-1,_000501,192,450,3,0,233,401,0
0,_Craig County,_Court House,_000101,82,439,7,0,120,407,1
0,_Craig County,_Ammendale,_000201,106,542,11,3,129,525,0
0,_Craig County,_Givens & Reynolds Store,_000301,101,357,7,2,131,332,3
0,_Craig County,_Marshalls Store,_000303,84,234,1,0,94,213,1
0,_Craig County,_Barbours Creek,_000401,60,233,9,1,86,218,0
0,_Craig County,_Paint Bank,_000402,21,48,0,0,24,45,0
0,_Craig County,_Craig Springs,_000403,51,242,1,0,71,224,0
0,_Craig County,_Craig City,_000501,82,441,4,0,102,417,0
0,_Culpeper County,_West Fairfax,_000101,1604,1307,43,11,1575,1271,0
0,_Culpeper County,_East Fairfax,_000201,1616,1026,35,9,1655,964,1
0,_Culpeper County,_Eggbornsville,_000302,434,1196,33,7,503,1167,1
0,_Culpeper County,_Cardova,_000303,505,1021,15,2,567,977,0
0,_Culpeper County,_Willow Shade,_000304,417,342,17,4,426,335,1
0,_Culpeper County,_Eldorado,_000401,580,1286,33,4,665,1239,0
0,_Culpeper County,_Browns Store,_000402,772,1705,39,5,810,1682,1
0,_Culpeper County,_Jeffersonton,_000501,860,1628,35,12,875,1620,1
0,_Culpeper County,_Rixeyville,_000502,706,1487,39,7,753,1454,3
0,_Culpeper County,_Mitchells,_000601,259,289,2,2,243,289,0
0,_Culpeper County,_Pearl Sample,_000602,697,1194,43,7,776,1159,1
0,_Culpeper County,_South Ridge,_000603,475,382,6,2,479,356,0
0,_Culpeper County,_Brandy Station,_000702,865,1649,33,5,913,1617,3
0,_Culpeper County,_Lignum,_000703,522,888,21,2,537,882,0
0,_Culpeper County,_Richardsville,_000704,305,612,12,2,346,578,4
0,_Cumberland County,_Precinct 1,_000101,530,825,18,6,545,827,0
0,_Cumberland County,_Precinct 2,_000201,341,663,16,3,355,651,0
0,_Cumberland County,_Precinct 3,_000301,449,355,6,0,468,339,0
0,_Cumberland County,_Precinct 4,_000401,391,656,8,0,407,636,2
0,_Cumberland County,_Precinct 5,_000501,516,520,5,2,542,494,1
0,_Danville City,_Ward One,_000001,499,102,8,5,502,105,0
0,_Danville City,_Ward Two,_000002,349,222,13,7,399,195,0
0,_Danville City,_Ward Three,_000003,718,275,18,2,745,251,0
0,_Danville City,_Ward Four,_000004,1186,951,14,4,1292,853,0
0,_Danville City,_Ward Six,_000006,592,76,6,2,586,72,3
0,_Danville City,_Ward Seven,_000007,986,197,5,0,999,165,0
0,_Danville City,_Ward Eight,_000008,801,301,10,2,834,260,0
0,_Danville City,_Ward Nine,_000009,557,454,10,2,648,379,0
0,_Danville City,_Ward Ten,_000010,779,511,15,2,831,448,4
0,_Danville City,_Ward Eleven,_000011,1093,396,16,0,1130,354,4
0,_Danville City,_Ward Twelve,_000012,998,620,5,2,1066,542,3
0,_Danville City,_Ward Thirteen,_000013,1035,546,19,10,1083,500,0
0,_Danville City,_Ward Fourteen,_000014,245,14,0,0,234,12,0
0,_Danville City,_Ward Fifteen,_000015,753,775,25,0,851,708,0
0,_Danville City,_Ward Sixteen,_000016,750,1111,15,10,845,1029,0
0,_Danville City,_Ward Seventeen,_000017,369,877,16,8,474,807,0
0,_Dickenson County,_South Clintwood,_000101,187,807,4,0,262,731,0
0,_Dickenson County,_Nora,_000201,108,483,5,0,176,418,0
0,_Dickenson County,_Frying Pan,_000202,48,227,0,0,84,196,0
0,_Dickenson County,_Clinchco,_000203,175,542,5,0,220,485,2
0,_Dickenson County,_West Dante,_000301,38,322,0,0,60,306,0
0,_Dickenson County,_Herald,_000302,70,569,0,8,89,546,2
0,_Dickenson County,_Ridge,_000303,137,586,5,0,181,535,0
0,_Dickenson County,_Haysi-Colley,_000401,448,1222,12,0,624,1021,1
0,_Dickenson County,_Tarpon,_000501,121,241,3,0,136,208,0
0,_Dickenson County,_North Clintwood,_000502,171,749,10,0,220,696,3
0,_Dinwiddie County,_White Oak,_000101,157,677,9,0,160,666,0
0,_Dinwiddie County,_Rocky Run,_000102,218,733,8,3,249,710,0
0,_Dinwiddie County,_Church Road,_000103,188,1195,15,15,243,1170,0
0,_Dinwiddie County,_Rohoic,_000201,589,384,10,5,580,370,3
0,_Dinwiddie County,_Sutherland,_000202,743,1203,15,0,737,1192,3
0,_Dinwiddie County,_Reams,_000301,285,607,8,0,297,600,0
0,_Dinwiddie County,_New Hope,_000302,346,739,3,2,417,683,3
0,_Dinwiddie County,_Little Zion,_000303,711,637,7,0,721,596,2
0,_Dinwiddie County,_Dinwiddie,_000401,403,804,15,0,447,761,2
0,_Dinwiddie County,_McKenney,_000402,467,581,7,2,497,558,0
0,_Dinwiddie County,_Cherry Hill,_000403,375,349,14,0,364,353,0
0,_Dinwiddie County,_Edgehill,_000501,214,90,2,0,222,81,0
0,_Dinwiddie County,_Chesdin,_000502,1528,696,31,2,1511,674,0
0,_Emporia City,_Precinct 1-1,_000101,320,101,5,1,318,95,2
0,_Emporia City,_Precinct 2-1,_000201,229,12,2,0,221,13,0
0,_Emporia City,_Precinct 3-1,_000301,192,158,0,0,193,155,0
0,_Emporia City,_Precinct 4-1,_000401,227,180,3,1,230,171,0
0,_Emporia City,_Precinct 5-1,_000501,233,12,1,0,228,10,0
0,_Emporia City,_District 6,_000601,152,213,1,0,160,200,0
0,_Emporia City,_District 7,_000701,259,78,1,0,268,68,0
0,_Essex County,_Greater Tappahannock,_000101,727,530,22,4,786,499,0
0,_Essex County,_North,_000201,1014,464,13,3,986,463,0
0,_Essex County,_South,_000301,679,1231,16,0,746,1171,2
0,_Essex County,_Central,_000401,618,850,7,0,676,784,0
0,_Fairfax City,_One,_000001,1829,628,39,29,1826,640,6
0,_Fairfax City,_Two,_000002,1173,685,44,20,1198,727,3
0,_Fairfax City,_Three,_000003,1993,885,44,28,1983,951,0
0,_Fairfax City,_Four,_000004,947,459,31,4,961,468,0
0,_Fairfax City,_Five,_000005,1403,653,28,13,1390,660,0
0,_Fairfax City,_Six,_000006,1829,697,15,7,1821,688,5
0,_Fairfax County,_Chapel,_000104,1428,711,32,21,1370,789,0
0,_Fairfax County,_Fairview,_000105,3066,1257,55,25,2996,1339,7
0,_Fairfax County,_Heritage,_000106,3258,1019,37,18,3435,928,5
0,_Fairfax County,_Kings Park,_000108,1834,799,46,21,1843,851,7
0,_Fairfax County,_Little Run,_000109,1045,379,9,12,1018,399,0
0,_Fairfax County,_North Springfield,_000110,2936,1403,37,40,2983,1413,10
0,_Fairfax County,_Canterbury,_000113,2312,1105,44,49,2300,1188,0
0,_Fairfax County,_Olde Creek,_000114,1521,628,26,16,1470,675,0
0,_Fairfax County,_Ravensworth,_000115,1580,777,26,21,1514,840,5
0,_Fairfax County,_Wakefield,_000116,1593,642,28,21,1548,713,2
0,_Fairfax County,_Woodson,_000117,1397,783,30,40,1435,823,2
0,_Fairfax County,_Lake Braddock,_000118,2941,1011,57,14,2940,1031,2
0,_Fairfax County,_Laurel,_000119,2650,1196,57,23,2610,1287,7
0,_Fairfax County,_Sideburn,_000120,1759,1057,46,32,1631,1193,5
0,_Fairfax County,_Villa,_000121,1665,762,30,18,1709,777,7
0,_Fairfax County,_Robinson,_000123,2079,1059,51,18,2044,1142,2
0,_Fairfax County,_Signal Hill,_000125,1901,817,39,21,1818,900,5
0,_Fairfax County,_Bonnie Brae,_000126,1955,654,26,12,1957,664,0
0,_Fairfax County,_Burke Centre,_000127,3311,1073,55,36,3179,1178,10
0,_Fairfax County,_Cardinal,_000128,1910,693,32,25,1948,707,5
0,_Fairfax County,_Keene Mill,_000129,1393,568,22,21,1392,611,2
0,_Fairfax County,_Terra Centre,_000130,1865,735,41,23,1835,800,2
0,_Fairfax County,_Eagle View,_000131,1808,890,61,9,1822,934,7
0,_Fairfax County,_Monument,_000132,1411,586,37,12,1491,573,5
0,_Fairfax County,_Danbury,_000133,870,226,26,14,857,265,2
0,_Fairfax County,_University,_000134,1228,106,26,18,1187,138,0
0,_Fairfax County,_Armstrong,_000201,2151,729,51,14,2004,836,10
0,_Fairfax County,_Flint Hill,_000202,1334,797,39,14,1283,871,5
0,_Fairfax County,_Floris,_000203,2075,927,37,2,2017,991,2
0,_Fairfax County,_Madison,_000204,674,216,9,0,653,221,2
0,_Fairfax County,_Reston #1,_000208,2491,717,48,16,2440,768,2
0,_Fairfax County,_Reston #2,_000209,2776,552,46,25,2731,590,5
0,_Fairfax County,_Vienna #1,_000213,1995,954,64,32,1970,1038,5
0,_Fairfax County,_Vienna #2,_000214,1388,729,39,43,1383,798,2
0,_Fairfax County,_Vienna #4,_000216,919,391,13,12,913,403,0
0,_Fairfax County,_Vienna #6,_000218,1036,451,28,9,996,499,5
0,_Fairfax County,_Westbriar,_000219,1776,787,44,25,1783,825,2
0,_Fairfax County,_Dogwood,_000220,3115,856,51,32,3070,907,7
0,_Fairfax County,_Hunters Woods,_000221,1508,576,24,16,1461,636,0
0,_Fairfax County,_Reston #3,_000222,1589,332,39,9,1587,353,0
0,_Fairfax County,_Glade,_000223,2048,644,61,36,2070,697,2
0,_Fairfax County,_South Lakes,_000224,2526,904,64,23,2557,953,2
0,_Fairfax County,_Hughes,_000225,2619,662,81,9,2579,732,2
0,_Fairfax County,_Wolftrap,_000226,1847,926,35,43,1753,1048,0
0,_Fairfax County,_Sunrise Valley,_000227,1067,434,22,9,1031,476,2
0,_Fairfax County,_Fox Mill,_000229,2827,1382,71,32,2708,1517,7
0,_Fairfax County,_North Point,_000233,1660,916,37,14,1553,1008,5
0,_Fairfax County,_Aldrin,_000234,1535,560,28,18,1439,647,2
0,_Fairfax County,_Frying Pan,_000235,1816,599,24,16,1770,624,10
0,_Fairfax County,_Stuart,_000236,1169,348,39,7,1122,410,0
0,_Fairfax County,_McNair,_000237,2379,638,26,21,2436,620,5
0,_Fairfax County,_Cameron Glen,_000238,1040,550,32,16,1027,601,0
0,_Fairfax County,_Colvin,_000240,1183,633,26,20,1145,690,0
0,_Fairfax County,_Chain Bridge,_000301,1178,777,26,25,1140,852,0
0,_Fairfax County,_Chesterbrook,_000302,658,430,18,18,654,471,5
0,_Fairfax County,_Churchill,_000303,1006,424,22,17,921,497,0
0,_Fairfax County,_Cooper,_000304,816,537,7,17,791,583,2
0,_Fairfax County,_El Nido,_000305,953,448,35,28,865,554,2
0,_Fairfax County,_Great Falls,_000306,1051,770,15,17,986,837,5
0,_Fairfax County,_Haycock,_000307,1092,465,28,32,1020,570,2
0,_Fairfax County,_Kenmore,_000309,1474,745,24,15,1454,809,0
0,_Fairfax County,_Kirby,_000310,883,423,24,16,839,493,2
0,_Fairfax County,_Langley,_000311,898,550,26,25,831,641,2
0,_Fairfax County,_Longfellow,_000312,914,546,18,21,918,588,0
0,_Fairfax County,_McLean,_000314,710,411,22,12,662,461,2
0,_Fairfax County,_Pimmit,_000315,1576,777,46,5,1624,783,5
0,_Fairfax County,_Salona #1,_000316,294,203,12,7,272,241,2
0,_Fairfax County,_Westhampton,_000317,728,448,28,18,732,487,2
0,_Fairfax County,_Westmoreland,_000318,740,289,10,7,672,347,0
0,_Fairfax County,_Herndon #1,_000319,2414,974,66,14,2361,1058,2
0,_Fairfax County,_Herndon #2,_000320,2597,884,41,35,2579,894,10
0,_Fairfax County,_Clearview,_000321,2531,1136,73,36,2499,1249,7
0,_Fairfax County,_Forestville,_000322,1612,1258,50,22,1593,1333,5
0,_Fairfax County,_Shouse,_000323,1531,665,13,20,1489,719,0
0,_Fairfax County,_Herndon #3,_000324,2330,781,43,28,2357,802,0
0,_Fairfax County,_Hutchison,_000325,2374,411,32,7,2397,386,2
0,_Fairfax County,_Sugarland,_000327,1995,993,48,25,1976,1081,0
0,_Fairfax County,_Hickory,_000328,1220,839,33,27,1125,943,5
0,_Fairfax County,_Seneca,_000329,2067,1157,33,22,1967,1255,5
0,_Fairfax County,_Spring Hill,_000331,1000,458,18,10,911,514,2
0,_Fairfax County,_Coates,_000332,3097,882,64,32,3053,902,13
0,_Fairfax County,_Salona #2,_000333,604,285,22,23,586,337,2
0,_Fairfax County,_Bush Hill,_000401,2130,931,66,12,2093,1009,2
0,_Fairfax County,_Cameron,_000402,1003,320,16,7,1008,337,0
0,_Fairfax County,_Forestdale,_000403,957,296,16,12,941,311,2
0,_Fairfax County,_Franconia,_000404,1874,714,22,18,1836,740,0
0,_Fairfax County,_Groveton,_000405,1569,345,16,12,1564,333,2
0,_Fairfax County,_Hayfield,_000406,1270,815,31,23,1240,885,2
0,_Fairfax County,_Mount Eagle,_000408,2029,416,37,16,1979,467,0
0,_Fairfax County,_Pioneer,_000409,3163,953,39,7,3193,921,0
0,_Fairfax County,_Rose Hill,_000410,2742,1194,54,18,2780,1222,5
0,_Fairfax County,_Virginia Hills,_000411,2061,601,35,14,2006,638,5
0,_Fairfax County,_Fairfield,_000413,2366,350,18,12,2455,284,2
0,_Fairfax County,_Crestwood,_000415,2377,1045,31,14,2467,1011,7
0,_Fairfax County,_Garfield,_000417,3133,995,35,35,3177,986,7
0,_Fairfax County,_Lynbrook,_000418,2191,582,24,5,2183,568,5
0,_Fairfax County,_Lane,_000419,2216,730,46,12,2252,750,0
0,_Fairfax County,_Villages,_000420,2300,790,42,16,2304,826,5
0,_Fairfax County,_Kingstowne,_000421,1781,651,42,30,1794,690,2
0,_Fairfax County,_Van Dorn,_000422,2080,633,31,21,2043,684,0
0,_Fairfax County,_Clermont,_000423,1929,741,52,18,1961,779,5
0,_Fairfax County,_Huntley,_000424,1839,724,30,12,1791,783,0
0,_Fairfax County,_Greenspring,_000426,1593,475,6,7,1514,489,0
0,_Fairfax County,_Island Creek,_000427,1874,594,50,14,1869,638,2
0,_Fairfax County,_Pinewood,_000428,2440,362,14,9,2304,339,5
0,_Fairfax County,_Hybla Valley,_000429,3187,406,22,14,3158,375,9
0,_Fairfax County,_Baileys,_000501,2482,490,37,23,2463,515,2
0,_Fairfax County,_Barcroft,_000502,745,306,4,12,743,321,0
0,_Fairfax County,_Belvedere,_000503,915,322,11,32,926,357,0
0,_Fairfax County,_Bristow,_000504,2361,725,26,7,2479,617,2
0,_Fairfax County,_Glen Forest,_000505,2068,569,18,9,2093,550,2
0,_Fairfax County,_Holmes #1,_000506,593,136,10,0,609,130,0
0,_Fairfax County,_Lincolnia,_000507,1917,559,35,23,1953,576,7
0,_Fairfax County,_Masonville,_000508,1611,691,37,9,1618,711,2
0,_Fairfax County,_Plaza,_000509,1646,197,8,2,1632,174,2
0,_Fairfax County,_Parklawn,_000510,1475,455,22,7,1473,471,0
0,_Fairfax County,_Ravenwood,_000511,1616,548,26,16,1561,605,2
0,_Fairfax County,_Sleepy Hollow,_000512,1178,442,19,9,1248,429,2
0,_Fairfax County,_Saint Albans (CD 8),_000513,515,184,12,5,502,209,0
0,_Fairfax County,_Saint Albans (CD 11),_000513,1076,354,15,9,1100,348,0
0,_Fairfax County,_Crossroads,_000514,434,71,6,5,439,67,2
0,_Fairfax County,_Westlawn,_000515,1382,455,12,5,1428,434,0
0,_Fairfax County,_Weyanoke,_000516,2350,649,28,12,2399,618,9
0,_Fairfax County,_Willston,_000517,1301,446,14,9,1386,420,0
0,_Fairfax County,_Columbia,_000518,2119,787,34,14,2191,741,13
0,_Fairfax County,_Hummer,_000519,1281,528,15,7,1261,544,7
0,_Fairfax County,_Skyline,_000520,1936,341,12,12,1934,325,0
0,_Fairfax County,_Brook Hill,_000521,1386,697,22,23,1511,672,2
0,_Fairfax County,_Camelot,_000522,977,469,22,9,975,497,0
0,_Fairfax County,_Poe,_000523,1441,608,18,2,1488,596,0
0,_Fairfax County,_Walnut Hill,_000525,1839,786,33,25,1839,815,7
0,_Fairfax County,_Bren Mar,_000526,2629,624,37,30,2625,654,7
0,_Fairfax County,_Edsall,_000527,1661,695,24,9,1749,646,7
0,_Fairfax County,_Ridgelea,_000528,955,407,24,9,961,422,2
0,_Fairfax County,_Holmes #2,_000530,1696,296,22,5,1674,282,0
0,_Fairfax County,_Belle Haven,_000601,1301,620,26,47,1292,692,2
0,_Fairfax County,_Belleview,_000602,995,519,39,16,971,584,0
0,_Fairfax County,_Bucknell,_000604,3016,614,52,23,2988,641,7
0,_Fairfax County,_Fort Hunt,_000605,1406,765,35,44,1247,937,0
0,_Fairfax County,_Hollin Hall,_000606,1332,705,26,42,1228,830,0
0,_Fairfax County,_Huntington,_000607,2084,653,39,35,2108,702,5
0,_Fairfax County,_Kirkside,_000608,1123,352,33,28,1122,397,2
0,_Fairfax County,_Marlan,_000609,786,500,33,14,782,564,0
0,_Fairfax County,_Sherwood,_000610,1422,364,10,14,1326,405,7
0,_Fairfax County,_Stratford,_000611,1642,863,42,28,1507,1009,2
0,_Fairfax County,_Waynewood,_000612,1112,459,6,23,1027,536,5
0,_Fairfax County,_Westgate,_000613,1514,1386,46,39,1341,1585,2
