IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_KS_20201103_GEN_PRE_DEM_BIDEN,USA_KS_20201103_GEN_PRE_REP_TRUMP,USA_KS_20201103_GEN_PRE_LIB_JORGENSEN,USA_KS_20201103_GEN_USS_DEM_BOLLIER,USA_KS_20201103_GEN_USS_REP_MARSHALL,USA_KS_20201103_GEN_USS_LIB_BUCKLEY
0,_055,_Garden City Ward 6 122.2,_Garden City Ward 6 122.2,0,0,0,0,0,0
0,_055,_Garden City Ward 6 123.1,_Garden City Ward 6 123.1,340,382,15,323,369,39
0,_055,_Garden City Ward 7,_Garden City Ward 7,187,187,14,173,174,33
0,_055,_Garden City Ward 8 122.1,_Garden City Ward 8 122.1,0,0,0,0,0,0
0,_055,_Garden City Ward 8 122.2,_Garden City Ward 8 122.2,0,0,0,0,0,0
0,_055,_Garden City Ward 8 122.3,_Garden City Ward 8 122.3,0,0,0,0,0,0
0,_055,_Garden City Ward 8 123.1,_Garden City Ward 8 123.1,406,287,15,387,259,48
0,_055,_Garden City Ward 9,_Garden City Ward 9,207,196,14,199,173,41
0,_055,_Holcomb,_Holcomb,231,811,16,244,756,50
0,_055,_Huffman,_Huffman,92,209,9,96,192,19
0,_055,_Jennie Barker 122.1,_Jennie Barker 122.1,121,392,10,131,367,22
0,_055,_Jennie Barker 122.2,_Jennie Barker 122.2,0,0,0,0,0,0
0,_055,_Jennie Barker 122.3,_Jennie Barker 122.3,0,1,0,0,1,0
0,_055,_Jennie Barker 122.4,_Jennie Barker 122.4,0,0,0,0,0,0
0,_055,_Jennie Barker 122.5,_Jennie Barker 122.5,0,3,0,0,3,0
0,_055,_Jennie Barker 122.6,_Jennie Barker 122.6,0,3,0,0,3,0
0,_055,_Jennie Barker 122.7,_Jennie Barker 122.7,0,0,0,0,0,0
0,_055,_Kalvesta,_Kalvesta,5,63,0,6,58,3
0,_055,_Mack 122.1,_Mack 122.1,128,113,3,122,110,10
0,_055,_Mack 122.2,_Mack 122.2,18,7,0,15,7,2
0,_055,_Mack 122.3,_Mack 122.3,1,0,0,1,0,0
0,_055,_Pierceville,_Pierceville,27,165,3,32,144,19
0,_055,_Pleasant Valley,_Pleasant Valley,4,78,0,6,73,0
0,_055,_Plymell,_Plymell,38,126,1,38,121,7
0,_055,_Riverside,_Riverside,148,477,5,146,478,8
0,_055,_Theoni,_Theoni,8,57,0,8,56,2
0,_057,_Bloom Township Voting District,_Bloom Township Voting District,5,40,0,7,38,0
0,_057,_Bucklin City Voting District,_Bucklin City Voting District,37,269,4,42,253,9
0,_057,_Bucklin Township Voting District,_Bucklin Township Voting District,4,59,1,6,58,0
0,_057,_Concord Township Voting District,_Concord Township Voting District,9,45,0,7,46,1
0,_057,_Dodge City Airport Voting District,_Dodge City Airport Voting District,0,0,0,0,0,0
0,_057,_Dodge City Excel #1 Voting District,_Dodge City Excel #1 Voting District,0,0,0,0,0,0
0,_057,_Dodge City Excel #2 Voting District,_Dodge City Excel #2 Voting District,0,0,0,0,0,0
0,_057,_Dodge City Industrial Park Voting District,_Dodge City Industrial Park Voting District,0,0,0,0,0,0
0,_057,_Dodge City Millard Voting District,_Dodge City Millard Voting District,0,0,0,0,0,0
0,_057,_Dodge City Precinct 01,_Dodge City Precinct 01,283,349,21,281,324,46
0,_057,_Dodge City Precinct 02,_Dodge City Precinct 02,258,189,18,235,188,38
0,_057,_Dodge City Precinct 03,_Dodge City Precinct 03,320,199,12,315,177,27
0,_057,_Dodge City Precinct 04,_Dodge City Precinct 04,481,482,18,473,439,64
0,_057,_Dodge City Precinct 05,_Dodge City Precinct 05,485,911,29,478,854,78
0,_057,_Dodge City Precinct 06,_Dodge City Precinct 06,596,1281,28,621,1197,68
0,_057,_Dodge City Precinct 07,_Dodge City Precinct 07,51,121,1,51,114,9
0,_057,_Dodge City Precinct 08,_Dodge City Precinct 08,0,0,0,0,0,0
0,_057,_Dodge City Precinct 09,_Dodge City Precinct 09,9,11,1,9,12,0
0,_057,_Dodge City Precinct 10,_Dodge City Precinct 10,0,0,0,0,0,0
0,_057,_Dodge City Precinct 11,_Dodge City Precinct 11,0,0,0,0,0,0
0,_057,_Dodge Township H115 Voting District,_Dodge Township H115 Voting District,54,180,3,55,161,18
0,_057,_Dodge Township H119 Voting District,_Dodge Township H119 Voting District,5,39,0,5,36,2
0,_057,_Dodge Township W H119 Voting District,_Dodge Township W H119 Voting District,0,2,0,0,2,0
0,_057,_Dodge Township Ward 3,_Dodge Township Ward 3,6,22,0,8,20,1
0,_057,_Enterprise Township H115 Voting District,_Enterprise Township H115 Voting District,81,159,2,76,147,15
0,_057,_Enterprise Township H119 Voting District,_Enterprise Township H119 Voting District,4,4,0,3,2,2
0,_057,_Fairview Township Voting District,_Fairview Township Voting District,18,126,1,28,114,4
0,_057,_Ford City Voting District,_Ford City Voting District,13,80,1,13,71,8
0,_057,_Ford Township Voting District,_Ford Township Voting District,11,68,1,11,68,1
0,_057,_Grandview Township East H119 Voting District,_Grandview Township East H119 Voting District,0,2,0,0,2,0
0,_057,_Grandview Township H115 Voting District,_Grandview Township H115 Voting District,25,152,2,23,146,10
0,_057,_Grandview Township H119 Voting District,_Grandview Township H119 Voting District,0,0,0,0,0,0
0,_057,_Grandview Township Ward 2,_Grandview Township Ward 2,11,40,0,14,34,3
0,_057,_Grandview Township Ward 2 119 Voting District,_Grandview Township Ward 2 119 Voting District,0,0,0,0,0,0
0,_057,_Richland Township Voting District,_Richland Township Voting District,64,171,8,64,161,18
0,_057,_Royal Township Voting District,_Royal Township Voting District,21,113,0,21,111,5
0,_057,_Sodville Township Voting District,_Sodville Township Voting District,2,50,0,2,49,1
0,_057,_Spearville City Voting District,_Spearville City Voting District,73,332,10,79,303,25
0,_057,_Spearville Township Voting District,_Spearville Township Voting District,10,203,0,11,189,10
0,_057,_Wheatland Township Voting District,_Wheatland Township Voting District,4,64,3,5,63,4
0,_057,_Wilburn Township Voting District,_Wilburn Township Voting District,7,40,1,7,36,5
0,_059,_Appanoose Township Voting District,_Appanoose Township Voting District,39,119,4,42,112,8
0,_059,_Centropolis North Township Voting District,_Centropolis North Township Voting District,71,182,9,62,176,23
0,_059,_Centropolis South Township Voting District,_Centropolis South Township Voting District,56,209,4,58,200,10
0,_059,_Cutler Township Voting District,_Cutler Township Voting District,92,340,4,101,309,21
0,_059,_Franklin Township Voting District,_Franklin Township Voting District,433,1093,37,455,982,119
0,_059,_Greenwood Township Voting District,_Greenwood Township Voting District,54,194,2,55,180,11
0,_059,_Harrison Township Voting District,_Harrison Township Voting District,61,231,3,55,215,21
0,_059,_Hayes Township Voting District,_Hayes Township Voting District,81,191,4,79,184,14
0,_059,_Homewood Township Voting District,_Homewood Township Voting District,85,233,10,86,222,20
0,_059,_Lincoln Township Voting District,_Lincoln Township Voting District,151,425,13,151,411,27
0,_059,_Ohio Township Voting District,_Ohio Township Voting District,94,313,12,100,282,31
0,_059,_Ottawa Exclave Airport Voting District,_Ottawa Exclave Airport Voting District,0,0,0,0,0,0
0,_059,_Ottawa Precinct 1,_Ottawa Precinct 1,161,294,10,155,277,31
0,_059,_Ottawa Precinct 1 Exclave (A),_Ottawa Precinct 1 Exclave (A),0,0,0,0,0,0
0,_059,_Ottawa Precinct 1 Exclave (B),_Ottawa Precinct 1 Exclave (B),0,0,0,0,0,0
0,_059,_Ottawa Precinct 2,_Ottawa Precinct 2,189,386,11,191,331,52
0,_059,_Ottawa Precinct 3,_Ottawa Precinct 3,125,212,7,121,182,32
0,_059,_Ottawa Precinct 4,_Ottawa Precinct 4,447,680,38,427,647,85
0,_059,_Ottawa Precinct 6,_Ottawa Precinct 6,159,233,11,160,213,33
0,_059,_Ottawa Precinct 7,_Ottawa Precinct 7,391,574,32,369,540,79
0,_059,_Ottawa Precinct 8,_Ottawa Precinct 8,450,774,38,446,722,81
0,_059,_Ottawa Township Voting District,_Ottawa Township Voting District,111,357,10,112,337,25
0,_059,_Peoria Township Voting District,_Peoria Township Voting District,84,310,10,91,281,29
0,_059,_Pomona Township Voting District,_Pomona Township Voting District,113,364,16,129,320,37
0,_059,_Pottawatomie Township Voting District,_Pottawatomie Township Voting District,73,247,8,83,214,28
0,_059,_Richmond Township Voting District,_Richmond Township Voting District,92,296,7,88,278,28
0,_059,_Williamsburg Township Voting District,_Williamsburg Township Voting District,78,222,8,89,199,23
0,_061,_Blakely Township,_Blakely Township,9,65,2,9,61,6
0,_061,_Fort Riley Milford Township Block 401,_Fort Riley Milford Township Block 401,0,0,0,0,0,0
0,_061,_Fort Riley Milford Township Block 501,_Fort Riley Milford Township Block 501,0,0,0,0,0,0
0,_061,_Fort Riley Milford Township Block 601,_Fort Riley Milford Township Block 601,0,0,0,0,0,0
0,_061,_Fort Riley Milford Township Block 701,_Fort Riley Milford Township Block 701,0,0,0,0,0,0
0,_061,_Fort Riley Precinct A,_Fort Riley Precinct A,38,53,3,36,48,6
0,_061,_Fort Riley Precinct B,_Fort Riley Precinct B,162,181,18,160,169,25
0,_061,_Grandview Plaza Precinct,_Grandview Plaza Precinct,125,211,17,134,184,30
0,_061,_Jackson Township,_Jackson Township,14,38,2,14,38,3
0,_061,_Jefferson Township,_Jefferson Township,50,202,6,54,186,13
0,_061,_Liberty Township,_Liberty Township,31,87,4,33,84,8
0,_061,_Lyon Township,_Lyon Township,27,131,4,28,126,8
0,_061,_Milford City Precinct,_Milford City Precinct,52,124,4,51,109,17
0,_061,_Milford Township,_Milford Township,167,476,14,177,445,23
0,_061,_Smoky Hill Township Enclave A,_Smoky Hill Township Enclave A,0,0,0,0,0,0
0,_061,_Smoky Hill Township Enclave B,_Smoky Hill Township Enclave B,0,0,0,0,0,0
0,_061,_Smoky Hill Township Enclave C,_Smoky Hill Township Enclave C,0,0,0,0,0,0
0,_061,_Smoky Hill Township Precinct 1,_Smoky Hill Township Precinct 1,0,0,0,0,0,0
0,_061,_Smoky HIll Township Precinct 2,_Smoky HIll Township Precinct 2,0,8,0,1,7,0
0,_061,_Smoky Hill Township Precinct 3,_Smoky Hill Township Precinct 3,27,83,5,29,78,8
0,_061,_Smoky Hill Township Precinct 4,_Smoky Hill Township Precinct 4,21,61,0,23,56,3
0,_061,_Smoky HIll Township Precinct 5,_Smoky HIll Township Precinct 5,34,168,4,42,155,7
0,_061,_Smoky Hill Township Precinct 6,_Smoky Hill Township Precinct 6,3,24,1,4,23,1
0,_061,_Ward 1 Precinct 1,_Ward 1 Precinct 1,116,110,7,108,105,22
0,_061,_Ward 1 Precinct 2,_Ward 1 Precinct 2,101,120,8,103,104,19
0,_061,_Ward 1 Precinct 3,_Ward 1 Precinct 3,137,210,14,138,192,32
0,_061,_Ward 1 Precinct 4,_Ward 1 Precinct 4,259,297,17,270,278,28
0,_061,_Ward 1 Precinct 5,_Ward 1 Precinct 5,143,177,16,143,158,33
0,_061,_Ward 1 Precinct 6,_Ward 1 Precinct 6,245,248,17,244,222,41
0,_061,_Ward 1 Precinct 7,_Ward 1 Precinct 7,266,258,12,255,249,26
0,_061,_Ward 2 Precinct 1,_Ward 2 Precinct 1,59,43,1,58,36,7
0,_061,_Ward 2 Precinct 2,_Ward 2 Precinct 2,170,151,6,173,123,26
0,_061,_Ward 2 Precinct 3,_Ward 2 Precinct 3,41,42,1,36,46,2
0,_061,_Ward 2 Precinct 4,_Ward 2 Precinct 4,25,32,0,24,31,2
0,_061,_Ward 2 Precinct 5,_Ward 2 Precinct 5,146,182,5,151,165,13
0,_061,_Ward 2 Precinct 6,_Ward 2 Precinct 6,108,116,5,101,109,20
0,_061,_Ward 2 Precinct 7,_Ward 2 Precinct 7,189,226,22,176,216,32
0,_061,_Ward 2 Precinct 8,_Ward 2 Precinct 8,53,88,4,49,80,18
0,_061,_Ward 3 Precinct 1,_Ward 3 Precinct 1,88,86,7,90,73,15
0,_061,_Ward 3 Precinct 2,_Ward 3 Precinct 2,165,206,5,158,178,38
0,_061,_Ward 3 Precinct 3,_Ward 3 Precinct 3,168,170,14,165,157,24
0,_061,_Ward 3 Precinct 4,_Ward 3 Precinct 4,50,103,6,52,93,10
0,_061,_Ward 4 Precinct 1,_Ward 4 Precinct 1,105,90,8,106,76,20
0,_061,_Ward 4 Precinct 2,_Ward 4 Precinct 2,69,49,6,62,48,14
0,_061,_Ward 4 Precinct 3,_Ward 4 Precinct 3,213,138,17,207,122,36
0,_061,_Ward 4 Precinct 3 Exclave Golf Course,_Ward 4 Precinct 3 Exclave Golf Course,0,0,0,0,0,0
0,_061,_Ward 4 Precinct 4,_Ward 4 Precinct 4,281,196,8,269,179,37
0,_061,_Wingfield Township,_Wingfield Township,26,73,7,29,69,9
0,_063,_Baker Township Voting District,_Baker Township Voting District,88,552,7,110,515,16
0,_063,_Gaeland Township Voting District,_Gaeland Township Voting District,0,28,0,0,26,0
0,_063,_Gove Township Voting District,_Gove Township Voting District,11,102,0,12,94,4
0,_063,_Grainfield Township Voting District,_Grainfield Township Voting District,21,203,4,30,185,12
0,_063,_Grinnell Township Voting District,_Grinnell Township Voting District,26,195,3,37,178,8
0,_063,_Jerome Township Voting District,_Jerome Township Voting District,6,66,0,5,65,2
0,_063,_Larrabee Township Voting District,_Larrabee Township Voting District,2,23,0,2,24,0
0,_063,_Lewis Township Voting District,_Lewis Township Voting District,0,6,0,0,6,0
0,_063,_Payne Township Voting District,_Payne Township Voting District,12,116,0,14,104,8
0,_065,_Allodium Township Voting District,_Allodium Township Voting District,3,17,0,1,18,0
0,_065,_Bogue City Voting District,_Bogue City Voting District,0,0,0,0,0,0
0,_065,_Bryant Township Voting District,_Bryant Township Voting District,2,43,0,3,42,0
0,_065,_Gettysburg Township Voting District,_Gettysburg Township Voting District,2,44,0,2,43,1
0,_065,_Graham Township Voting District,_Graham Township Voting District,5,29,0,5,28,1
0,_065,_Happy Township Voting District,_Happy Township Voting District,7,32,3,8,34,0
0,_065,_Hill City Precinct 1 H110,_Hill City Precinct 1 H110,19,72,1,21,68,1
0,_065,_Hill City Precinct 1 H118,_Hill City Precinct 1 H118,0,6,2,0,7,1
0,_065,_Hill City Precinct 2 H110,_Hill City Precinct 2 H110,90,333,13,103,316,14
0,_065,_Hill City Precinct 2 H118,_Hill City Precinct 2 H118,0,2,0,0,2,0
0,_065,_Hill City Precinct 3 H110 Voting District,_Hill City Precinct 3 H110 Voting District,31,123,3,38,108,10
0,_065,_Hill City Precinct 3 H118,_Hill City Precinct 3 H118,4,25,2,6,22,3
0,_065,_Hill City Twp Precinct 2 H110,_Hill City Twp Precinct 2 H110,9,34,2,12,25,8
0,_065,_Indiana Township Voting District,_Indiana Township Voting District,0,18,0,0,18,0
0,_065,_Millbrook Township Voting District,_Millbrook Township Voting District,7,59,1,8,55,5
0,_065,_Morlan Township Voting District,_Morlan Township Voting District,5,33,0,5,31,1
0,_065,_Morland City Voting District,_Morland City Voting District,0,0,0,0,0,0
0,_065,_Nicodemus Township H110 Voting District,_Nicodemus Township H110 Voting District,5,6,0,4,6,0
0,_065,_Nicodemus Township H118 Voting District,_Nicodemus Township H118 Voting District,9,4,1,7,4,2
0,_065,_Pioneer Township Voting District,_Pioneer Township Voting District,0,13,0,0,13,0
0,_065,_Solomon Township Voting District,_Solomon Township Voting District,13,86,0,13,78,7
0,_065,_Wildhorse Township Voting District,_Wildhorse Township Voting District,17,101,1,20,94,4
0,_067,_Precinct 4 H122,_Precinct 4 H122,0,0,0,0,0,0
0,_067,_Precinct 4 H124,_Precinct 4 H124,82,489,4,86,456,29
0,_067,_Ulysses Ward 1,_Ulysses Ward 1,100,258,6,101,239,20
0,_067,_Ulysses Ward 2,_Ulysses Ward 2,148,606,21,158,570,39
0,_067,_Ulysses Ward 2 Exclave,_Ulysses Ward 2 Exclave,0,0,0,0,0,0
0,_067,_Ulysses Ward 3,_Ulysses Ward 3,188,583,16,186,538,53
0,_069,_Cimarron Township Precinct 1,_Cimarron Township Precinct 1,46,242,7,50,231,17
0,_069,_Cimarron Township Precinct 2,_Cimarron Township Precinct 2,136,677,15,150,627,47
0,_069,_Copeland Township Voting District,_Copeland Township Voting District,20,136,2,16,134,6
0,_069,_East Hess Township Voting District,_East Hess Township Voting District,27,127,1,27,114,10
0,_069,_Foote Township Voting District,_Foote Township Voting District,7,49,0,7,49,0
0,_069,_Ingalls Township Voting District,_Ingalls Township Voting District,33,203,5,34,191,14
0,_069,_Logan Township Voting District,_Logan Township Voting District,6,108,0,8,104,3
0,_069,_Montezuma Township Voting District,_Montezuma Township Voting District,66,369,6,63,361,17
0,_071,_Tribune Precinct 1,_Tribune Precinct 1,57,329,8,69,298,15
0,_071,_Tribune Precinct 2,_Tribune Precinct 2,15,189,3,22,174,8
0,_071,_Tribune Precinct 3,_Tribune Precinct 3,6,31,3,6,31,3
0,_073,_Bachelor Township Voting District,_Bachelor Township Voting District,25,113,2,31,101,8
0,_073,_Eureka Airport Voting District,_Eureka Airport Voting District,0,0,0,0,0,0
0,_073,_Eureka Township Voting District,_Eureka Township Voting District,43,182,2,53,164,10
0,_073,_Eureka Ward 1,_Eureka Ward 1,80,319,6,82,295,23
0,_073,_Eureka Ward 1 Exclave,_Eureka Ward 1 Exclave,0,0,0,0,0,0
0,_073,_Eureka Ward 2,_Eureka Ward 2,52,204,4,63,178,19
0,_073,_Eureka Ward 3,_Eureka Ward 3,69,243,8,76,209,33
0,_073,_Fall River Township Voting District,_Fall River Township Voting District,25,87,3,31,78,6
0,_073,_Janesville Township Voting District,_Janesville Township Voting District,25,199,6,26,188,15
0,_073,_Lane Township Voting District,_Lane Township Voting District,7,38,0,8,34,2
0,_073,_Madison Township Voting District,_Madison Township Voting District,106,361,15,112,340,31
0,_073,_Otter Creek Township Voting District,_Otter Creek Township Voting District,21,75,0,26,68,2
0,_073,_Pleasant Grove Township Voting District,_Pleasant Grove Township Voting District,8,37,0,13,32,1
0,_073,_Quincy Township Voting District,_Quincy Township Voting District,5,49,0,5,45,5
0,_073,_Salem Township Voting District,_Salem Township Voting District,1,14,2,4,13,0
0,_073,_Salt Springs Township Voting District,_Salt Springs Township Voting District,41,158,3,49,140,13
0,_073,_Shell Rock Township Voting District,_Shell Rock Township Voting District,7,72,6,8,71,6
0,_073,_South Salem Township C01 Voting District,_South Salem Township C01 Voting District,8,50,0,10,48,0
0,_073,_Spring Creek Township Voting District,_Spring Creek Township Voting District,14,54,1,13,53,1
0,_073,_Twin Grove Township Voting District,_Twin Grove Township Voting District,32,189,6,44,160,19
0,_075,_Bear Creek Township Voting District,_Bear Creek Township Voting District,4,15,0,2,15,1
0,_075,_Coolidge Township Voting District,_Coolidge Township Voting District,8,33,1,8,31,3
0,_075,_Kendall Township Voting District,_Kendall Township Voting District,3,32,3,6,30,4
0,_075,_Lamont Township Voting District,_Lamont Township Voting District,5,34,1,7,33,1
0,_075,_Liberty Township Voting District,_Liberty Township Voting District,0,16,1,0,16,1
0,_075,_Medway Township Voting District,_Medway Township Voting District,2,23,0,3,22,0
0,_075,_Richland Township Voting District,_Richland Township Voting District,1,12,0,1,11,1
0,_075,_Syracuse 1 Voting District,_Syracuse 1 Voting District,29,138,4,35,123,8
0,_075,_Syracuse 2 Voting District,_Syracuse 2 Voting District,17,81,4,17,79,5
0,_075,_Syracuse 3 Voting District,_Syracuse 3 Voting District,31,116,0,30,113,4
0,_075,_Syracuse 4 Voting District,_Syracuse 4 Voting District,8,47,3,11,43,2
0,_075,_Syracuse 5 Voting District,_Syracuse 5 Voting District,33,151,3,36,139,11
0,_077,_Anthony Ward 1,_Anthony Ward 1,81,396,11,93,364,27
0,_077,_Anthony Ward 2,_Anthony Ward 2,46,197,6,54,180,8
0,_077,_Anthony Ward 2 Exclave 1,_Anthony Ward 2 Exclave 1,0,0,0,0,0,0
0,_077,_Anthony Ward 2 Exclave 2,_Anthony Ward 2 Exclave 2,0,0,0,0,0,0
0,_077,_Anthony Ward 3,_Anthony Ward 3,10,68,1,16,56,3
0,_077,_Anthony Ward 3 Exclave 1,_Anthony Ward 3 Exclave 1,0,0,0,0,0,0
0,_077,_Anthony Ward 3 Exclave 2,_Anthony Ward 3 Exclave 2,0,0,0,0,0,0
0,_077,_Anthony Ward 4,_Anthony Ward 4,28,120,6,38,103,11
0,_077,_Anthony Ward 4 Exclave 1,_Anthony Ward 4 Exclave 1,0,0,0,0,0,0
0,_077,_Harper Ward 1,_Harper Ward 1,54,221,4,62,199,14
0,_077,_Harper Ward 1 Exclave 1,_Harper Ward 1 Exclave 1,0,0,0,0,0,0
0,_077,_Harper Ward 2,_Harper Ward 2,69,205,11,73,193,17
0,_077,_Township 1 Voting District,_Township 1 Voting District,59,354,1,72,318,18
0,_077,_Township 2 Voting District,_Township 2 Voting District,0,47,2,3,44,2
0,_077,_Township 3 East Voting District,_Township 3 East Voting District,12,65,0,13,61,3
0,_077,_Township 3 West Voting District,_Township 3 West Voting District,12,78,1,15,70,5
0,_077,_Township 4 Voting District,_Township 4 Voting District,32,74,1,36,68,4
0,_077,_Township 5 East Voting District,_Township 5 East Voting District,26,150,2,29,140,4
0,_077,_Township 5 West Enclave Voting District,_Township 5 West Enclave Voting District,0,0,0,0,0,0
0,_077,_Township 5 West Voting District,_Township 5 West Voting District,6,59,1,10,52,2
0,_077,_Township 6 East Voting District,_Township 6 East Voting District,18,90,2,24,84,2
0,_077,_Township 6 West Voting District,_Township 6 West Voting District,8,44,0,8,40,5
0,_079,_Alta Township Voting District,_Alta Township Voting District,36,112,2,39,107,3
0,_079,_Burrton City Exclave Voting District,_Burrton City Exclave Voting District,0,0,0,0,0,0
0,_079,_Burrton City Voting District,_Burrton City Voting District,80,260,6,86,230,30
